900 0.972428
900.1 0.96912
900.2 0.946951
900.3 0.667724
900.4 0.964052
900.5 0.969223
900.6 0.771138
900.7 0.948105
900.8 0.968222
900.9 0.940869
901 0.837574
901.1 0.956634
901.2 0.954496
901.3 0.970176
901.4 0.819984
901.5 0.944768
901.6 0.966208
901.7 0.97214
901.8 0.965291
901.9 0.626218
902 0.932799
902.1 0.957412
902.2 0.972017
902.3 0.969778
902.4 0.968396
902.5 0.782277
902.6 0.962651
902.7 0.965322
902.8 0.772338
902.9 0.910625
903 0.971755
903.1 0.971155
903.2 0.942114
903.3 0.96726
903.4 0.886501
903.5 0.969334
903.6 0.974261
903.7 0.963643
903.8 0.972305
903.9 0.974776
904 0.974744
904.1 0.974085
904.2 0.966229
904.3 0.95441
904.4 0.963349
904.5 0.885699
904.6 0.967494
904.7 0.974547
904.8 0.974679
904.9 0.974435
905 0.950525
905.1 0.964458
905.2 0.974639
905.3 0.96942
905.4 0.960109
905.5 0.902527
905.6 0.929954
905.7 0.971208
905.8 0.97473
905.9 0.973728
906 0.971985
906.1 0.972723
906.2 0.972136
906.3 0.884732
906.4 0.954719
906.5 0.911225
906.6 0.93699
906.7 0.942642
906.8 0.96785
906.9 0.973764
907 0.9678
907.1 0.92106
907.2 0.789952
907.3 0.968196
907.4 0.822478
907.5 0.880736
907.6 0.952832
907.7 0.867141
907.8 0.972726
907.9 0.97422
908 0.974233
908.1 0.948145
908.2 0.792386
908.3 0.931773
908.4 0.822247
908.5 0.971826
908.6 0.972036
908.7 0.97359
908.8 0.952322
908.9 0.788744
909 0.842321
909.1 0.971298
909.2 0.93676
909.3 0.944971
909.4 0.971815
909.5 0.900964
909.6 0.896808
909.7 0.958156
909.8 0.921692
909.9 0.973358
910 0.969993
910.1 0.927428
910.2 0.804847
910.3 0.854853
910.4 0.96459
910.5 0.974019
910.6 0.973484
910.7 0.969684
910.8 0.834514
910.9 0.917515
911 0.869911
911.1 0.894362
911.2 0.972819
911.3 0.968637
911.4 0.973209
911.5 0.966269
911.6 0.971944
911.7 0.971015
911.8 0.943516
911.9 0.950134
912 0.903047
912.1 0.763503
912.2 0.899194
912.3 0.965715
912.4 0.97397
912.5 0.974864
912.6 0.967878
912.7 0.932474
912.8 0.971703
912.9 0.969158
913 0.9336
913.1 0.90118
913.2 0.896103
913.3 0.763571
913.4 0.95705
913.5 0.928109
913.6 0.97072
913.7 0.880664
913.8 0.896957
913.9 0.700477
914 0.898632
914.1 0.972978
914.2 0.968372
914.3 0.95271
914.4 0.963686
914.5 0.961368
914.6 0.952205
914.7 0.934712
914.8 0.968294
914.9 0.964052
915 0.970206
915.1 0.959721
915.2 0.958256
915.3 0.915098
915.4 0.928904
915.5 0.825121
915.6 0.849916
915.7 0.962976
915.8 0.675333
915.9 0.901876
916 0.96911
916.1 0.970384
916.2 0.958275
916.3 0.892701
916.4 0.965798
916.5 0.953978
916.6 0.957183
916.7 0.955548
916.8 0.975362
916.9 0.973881
917 0.909953
917.1 0.935247
917.2 0.950798
917.3 0.965864
917.4 0.955135
917.5 0.912262
917.6 0.930526
917.7 0.754919
917.8 0.86194
917.9 0.879458
918 0.942198
918.1 0.937344
918.2 0.96833
918.3 0.971803
918.4 0.939606
918.5 0.96898
918.6 0.952255
918.7 0.839701
918.8 0.92529
918.9 0.965321
919 0.969145
919.1 0.974925
919.2 0.975131
919.3 0.956204
919.4 0.962548
919.5 0.919167
919.6 0.97434
919.7 0.971689
919.8 0.819862
919.9 0.932811
920 0.973021
920.1 0.973019
920.2 0.96498
920.3 0.973693
920.4 0.974741
920.5 0.976393
920.6 0.975168
920.7 0.970875
920.8 0.944253
920.9 0.954907
921 0.948707
921.1 0.949161
921.2 0.972192
921.3 0.972382
921.4 0.975169
921.5 0.940168
921.6 0.968396
921.7 0.903461
921.8 0.961764
921.9 0.961499
922 0.871686
922.1 0.975274
922.2 0.973961
922.3 0.972353
922.4 0.9685
922.5 0.95789
922.6 0.975895
922.7 0.947925
922.8 0.934354
922.9 0.976035
923 0.974948
923.1 0.959713
923.2 0.954906
923.3 0.956145
923.4 0.966791
923.5 0.947767
923.6 0.973819
923.7 0.934337
923.8 0.951107
923.9 0.972432
924 0.958587
924.1 0.920506
924.2 0.944613
924.3 0.956039
924.4 0.975533
924.5 0.957707
924.6 0.954984
924.7 0.921979
924.8 0.960139
924.9 0.904543
925 0.974664
925.1 0.975122
925.2 0.94993
925.3 0.964235
925.4 0.909901
925.5 0.968612
925.6 0.963676
925.7 0.956337
925.8 0.966706
925.9 0.970156
926 0.971922
926.1 0.969673
926.2 0.95354
926.3 0.90356
926.4 0.952658
926.5 0.943
926.6 0.962667
926.7 0.974986
926.8 0.9734
926.9 0.958689
927 0.973018
927.1 0.970342
927.2 0.952613
927.3 0.962703
927.4 0.971999
927.5 0.94259
927.6 0.926018
927.7 0.964597
927.8 0.943626
927.9 0.957485
928 0.947242
928.1 0.815037
928.2 0.878272
928.3 0.897646
928.4 0.963435
928.5 0.944733
928.6 0.969812
928.7 0.867652
928.8 0.884098
928.9 0.858489
929 0.95697
929.1 0.919524
929.2 0.927666
929.3 0.961246
929.4 0.886182
929.5 0.949821
929.6 0.906779
929.7 0.861548
929.8 0.836639
929.9 0.956395
930 0.791178
930.1 0.874353
930.2 0.966143
930.3 0.726346
930.4 0.792382
930.5 0.92999
930.6 0.796926
930.7 0.866136
930.8 0.962982
930.9 0.953306
931 0.818614
931.1 0.687278
931.2 0.472511
931.3 0.931421
931.4 0.872048
931.5 0.944166
931.6 0.947536
931.7 0.906629
931.8 0.616697
931.9 0.258817
932 0.747787
932.1 0.849128
932.2 0.676808
932.3 0.867474
932.4 0.935509
932.5 0.762995
932.6 0.696312
932.7 0.587485
932.8 0.31929
932.9 0.914149
933 0.664646
933.1 0.839291
933.2 0.949607
933.3 0.866835
933.4 0.715713
933.5 0.920201
933.6 0.456041
