900 0.96888
900.1 0.962347
900.2 0.919533
900.3 0.523537
900.4 0.951839
900.5 0.961889
900.6 0.648107
900.7 0.922149
900.8 0.960066
900.9 0.909217
901 0.733273
901.1 0.938596
901.2 0.935161
901.3 0.964175
901.4 0.730989
901.5 0.917133
901.6 0.956402
901.7 0.967992
901.8 0.954368
901.9 0.493611
902 0.89334
902.1 0.939838
902.2 0.968022
902.3 0.963606
902.4 0.960832
902.5 0.684831
902.6 0.949418
902.7 0.954645
902.8 0.68396
902.9 0.865307
903 0.967393
903.1 0.966198
903.2 0.911929
903.3 0.958697
903.4 0.821088
903.5 0.962822
903.6 0.97265
903.7 0.95215
903.8 0.968686
903.9 0.973844
904 0.973743
904.1 0.972408
904.2 0.957767
904.3 0.935512
904.4 0.951397
904.5 0.813786
904.6 0.959161
904.7 0.973362
904.8 0.973597
904.9 0.973102
905 0.927957
905.1 0.95344
905.2 0.97335
905.3 0.9632
905.4 0.945237
905.5 0.852755
905.6 0.89648
905.7 0.966292
905.8 0.973378
905.9 0.971321
906 0.967904
906.1 0.969388
906.2 0.96812
906.3 0.817758
906.4 0.934101
906.5 0.858652
906.6 0.904261
906.7 0.915346
906.8 0.959419
906.9 0.971038
907 0.959144
907.1 0.878813
907.2 0.707878
907.3 0.959424
907.4 0.751532
907.5 0.827582
907.6 0.92992
907.7 0.794368
907.8 0.968667
907.9 0.971606
908 0.971517
908.1 0.923187
908.2 0.671681
908.3 0.889536
908.4 0.732726
908.5 0.966623
908.6 0.967024
908.7 0.970002
908.8 0.928746
908.9 0.688471
909 0.778837
909.1 0.965465
909.2 0.902574
909.3 0.916097
909.4 0.967205
909.5 0.843769
909.6 0.836224
909.7 0.940442
909.8 0.875625
909.9 0.970208
910 0.963383
910.1 0.883183
910.2 0.714809
910.3 0.764548
910.4 0.952634
910.5 0.971278
910.6 0.970183
910.7 0.962704
910.8 0.751105
910.9 0.864701
911 0.785778
911.1 0.82919
911.2 0.969274
911.3 0.96115
911.4 0.970003
911.5 0.956734
911.6 0.967542
911.7 0.965552
911.8 0.914544
911.9 0.925463
912 0.845652
912.1 0.653127
912.2 0.849772
912.3 0.954803
912.4 0.971194
912.5 0.97307
912.6 0.959418
912.7 0.891921
912.8 0.966625
912.9 0.961623
913 0.897369
913.1 0.842873
913.2 0.832649
913.3 0.647367
913.4 0.937064
913.5 0.886531
913.6 0.963744
913.7 0.800761
913.8 0.833744
913.9 0.551978
