# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Radiance[photons/s/m**2/micron/arsec**2]
1466.52681 219638
1466.57569 324.414
1466.62458 232.855
1466.67347 67.7787
1466.72236 189.447
1466.77125 325.458
1466.82014 343.379
1466.86904 338.626
1466.91793 313.703
1466.96683 233.091
1467.01573 88.011
1467.06463 15.1017
1467.11354 1309.35
1467.16244 219.902
1467.21135 324.779
1467.26026 351.399
1467.30916 357.167
1467.35808 345.784
1467.40699 364.778
1467.4559 349.819
1467.50482 251.077
1467.55374 338.488
1467.60266 358.97
1467.65158 348.568
1467.7005 322.303
1467.74942 233.421
1467.79835 51.1055
1467.84728 46.9541
1467.89621 1812.23
1467.94514 321.268
1467.99407 352.439
1468.043 364.999
1468.09194 370.75
1468.14088 373.749
1468.18981 371.975
1468.23875 324.945
1468.2877 341.337
1468.33664 367.487
1468.38559 327.78
1468.43453 367.833
1468.48348 357.015
1468.53243 243.622
1468.58138 301.573
1468.63034 360.105
1468.67929 370.002
1468.72825 372.699
1468.77721 377.955
1468.82617 375.311
1468.87513 374.365
1468.92409 373.075
1468.97306 358.285
1469.02202 332.127
1469.07099 321.051
1469.11996 285.72
1469.16893 251.47
1469.21791 220.054
1469.26688 267.982
1469.31586 337.987
1469.36484 335.605
1469.41382 318.984
1469.4628 285.333
1469.51178 215.205
1469.56076 89.529
1469.60975 9.89571
1469.65874 6.64611
1469.70773 73.6138
1469.75672 194.295
1469.80571 421888
1469.85471 312.707
1469.9037 601869
1469.9527 334.626
1470.0017 348.884
1470.0507 356.219
1470.0997 358.541
1470.14871 357.854
1470.19771 26780.7
1470.24672 26199.6
1470.29573 328.578
1470.34474 205.746
1470.39375 249.85
1470.44277 306.522
1470.49178 188.925
1470.5408 155.624
1470.58982 216.171
1470.63884 96.3214
1470.68786 6.81908
1470.73688 6.23131
1470.78591 67.7978
1470.83494 115.479
1470.88396 187.394
1470.93299 262.796
1470.98203 232.998
1471.03106 109.952
1471.0801 9.00916
1471.12913 80.4132
1471.17817 231.49
1471.22721 284.995
1471.27625 198.415
1471.3253 1443.16
1471.37434 11774.8
1471.42339 341.79
1471.47244 344.544
1471.52149 355.399
1471.57054 348.088
1471.61959 299.527
1471.66865 337.149
1471.7177 317.138
1471.76676 191.461
1471.81582 150.434
1471.86488 318.227
1471.91394 344.662
1471.96301 352.186
1472.01207 348.911
1472.06114 340.229
1472.11021 331.753
1472.15928 308.383
1472.20836 259.019
1472.25743 162.759
1472.30651 31.293
1472.35558 5.64913
1472.40466 23.8723
1472.45374 147.775
1472.50283 243.669
1472.55191 208.896
1472.601 44.9457
1472.65008 124.579
1472.69917 279.597
1472.74826 330.894
1472.79736 341.556
1472.84645 353.124
1472.89555 352.865
1472.94464 352.693
1472.99374 354.974
1473.04284 349.692
1473.09195 341.219
1473.14105 303.6
1473.19016 150.068
1473.23926 63.2894
1473.28837 260.768
1473.33748 333.381
1473.38659 350
1473.43571 354.423
1473.48482 353.104
1473.53394 343.349
1473.58306 315.475
1473.63218 268.004
1473.6813 227.278
1473.73042 56.3664
1473.77955 37.4015
1473.82868 207.873
1473.8778 303.299
1473.92693 281.883
1473.97607 94073.5
1474.0252 99102.8
1474.07433 355.376
1474.12347 356.061
1474.17261 325.436
1474.22175 347.813
1474.27089 365.744
1474.32003 368.828
1474.36918 367.486
1474.41833 368.905
1474.46747 370.117
1474.51662 369.856
1474.56577 369.511
1474.61493 365.108
1474.66408 351.055
1474.71324 296.15
1474.7624 275.027
1474.81156 355.677
1474.86072 366.671
1474.90988 368.955
1474.95904 369.748
1475.00821 369.952
1475.05738 369.849
1475.10655 369.377
1475.15572 368.727
1475.20489 367.842
1475.25407 367.072
1475.30324 365.53
1475.35242 360.111
1475.4016 343.213
1475.45078 300.29
1475.49996 265.688
1475.54915 64003.3
1475.59833 41689.3
1475.64752 313.216
1475.69671 296.608
1475.7459 173.787
1475.79509 21.2983
1475.84429 110.873
1475.89348 246.39
1475.94268 159.893
1475.99188 73.9609
1476.04108 271.953
1476.09028 332.59
1476.13948 331.298
1476.18869 257.646
1476.2379 334.247
1476.28711 357.05
1476.33632 354.85
1476.38553 338.004
1476.43474 332.265
1476.48396 358.766
1476.53317 353.196
1476.58239 343.494
1476.63161 337.427
1476.68083 276.705
1476.73006 262.108
1476.77928 163.908
1476.82851 265.845
1476.87774 285.22
1476.92697 251.118
1476.9762 280.997
1477.02543 189.042
1477.07467 26.4697
1477.12391 82.2924
1477.17314 249.509
1477.22238 126012
1477.27162 133855
1477.32087 344.852
1477.37011 345.47
1477.41936 349.723
1477.46861 349.568
1477.51786 347.202
1477.56711 342.006
1477.61636 329.097
1477.66562 317.236
1477.71487 282.634
1477.76413 200.176
1477.81339 52.3761
1477.86265 7.6785
1477.91191 89.872
1477.96118 223.883
1478.01045 276.601
1478.05971 277.059
1478.10898 161.002
1478.15825 71.7184
1478.20753 412.543
1478.2568 311.773
1478.30608 341.559
1478.35535 305998
1478.40463 309119
1478.45392 350.069
1478.5032 349.519
1478.55248 352.141
1478.60177 355.026
1478.65106 358.086
1478.70034 358.044
1478.74964 356.931
1478.79893 350.053
1478.84822 349.155
1478.89752 327.524
1478.94682 207.865
1478.99611 187.547
1479.04541 309.762
1479.09472 343.81
1479.14402 345.538
1479.19333 349.753
1479.24263 346.457
1479.29194 325.619
1479.34125 274.002
1479.39057 190.709
1479.43988 260.559
1479.4892 122.578
1479.53851 29.086
1479.58783 197.3
1479.63715 303.272
1479.68647 329.793
1479.7358 329.724
1479.78512 310.927
1479.83445 344.193
1479.88378 347.689
1479.93311 298469
1479.98244 341.194
1480.03177 256424
1480.08111 270.492
1480.13045 142.269
1480.17978 254.276
1480.22912 601.03
1480.27847 243.209
1480.32781 105.487
1480.37715 9.39878
1480.4265 83.5896
1480.47585 229.334
1480.5252 286.233
1480.57455 240907
1480.62391 249.067
1480.67326 75.6109
1480.72262 75.2816
1480.77197 258.144
1480.82133 314.413
1480.8707 333.665
1480.92006 340.043
1480.96942 346.615
1481.01879 349.342
1481.06816 350.117
1481.11753 345.399
1481.1669 350.459
1481.21627 346.139
1481.26565 346.03
1481.31502 348.872
1481.3644 348.099
1481.41378 345.978
1481.46316 340.786
1481.51255 332.26
1481.56193 314.635
1481.61132 276.81
1481.6607 146.928
1481.71009 13.1987
1481.75949 63.3749
1481.80888 220.964
1481.85827 259.606
1481.90767 300.187
1481.95707 327.213
1482.00647 327.583
1482.05587 309.094
1482.10527 210.768
1482.15467 50.4239
1482.20408 188.935
1482.25349 188.141
1482.3029 317.4
1482.35231 340.796
1482.40172 346.342
1482.45113 348.097
1482.50055 346.384
1482.54997 304.734
1482.59939 274.923
1482.64881 344.537
1482.69823 350.247
1482.74765 347.526
1482.79708 345.408
1482.84651 346.718
1482.89594 348.223
1482.94537 349.174
1482.9948 342.217
1483.04423 300.603
1483.09367 172.848
1483.14311 269.512
1483.19255 329.358
1483.24199 339.156
1483.29143 647839
1483.34087 643424
1483.39032 265.928
1483.43976 335.323
1483.48921 340.511
1483.53866 299.934
1483.58812 328.432
1483.63757 334.439
1483.68703 347.471
1483.73648 350.522
1483.78594 349.758
1483.8354 348.011
1483.88486 319.165
1483.93433 332.101
1483.98379 336.626
1484.03326 343.819
1484.08273 331.762
1484.1322 275.369
1484.18167 329.515
1484.23114 344.618
1484.28062 326.513
1484.3301 212.536
1484.37957 52.148
1484.42905 223.308
1484.47854 205.133
1484.52802 137.476
1484.5775 326.891
1484.62699 354.251
1484.67648 320.462
1484.72597 277.143
1484.77546 377.159
1484.82495 371.72
1484.87445 392.777
1484.92395 409.806
1484.97344 414.687
1485.02294 416.891
1485.07245 417.937
1485.12195 417.696
1485.17145 400.889
1485.22096 259.774
1485.27047 201.599
1485.31998 387.226
1485.36949 424.044
1485.419 433.119
1485.46852 425.452
1485.51803 342.642
1485.56755 141.846
1485.61707 359.773
1485.66659 439.87
1485.71612 457.605
1485.76564 459.275
1485.81517 461.649
1485.8647 470.303
1485.91423 453.506
1485.96376 466.992
1486.01329 464.434
1486.06282 378.845
1486.11236 228.057
1486.1619 409.071
1486.21144 464.274
1486.26098 475.339
1486.31052 491.755
1486.36007 494.977
1486.40961 539.965
1486.45916 476834
1486.50871 160.926
1486.55826 426.486
1486.60781 454.032
1486.65737 329.842
1486.70692 58.3897
1486.75648 232.247
1486.80604 414.395
1486.8556 501.63
1486.90517 525.229
1486.95473 523.689
1487.0043 467.986
1487.05386 430.802
1487.10343 367.604
1487.153 432.354
1487.20258 270.452
1487.25215 474.046
1487.30173 528.43
1487.3513 534.291
1487.40088 559.441
1487.45046 535.864
1487.50005 325.276
1487.54963 402.121
1487.59922 564.92
1487.6488 586.997
1487.69839 593.523
1487.74798 595.097
1487.79758 590.691
1487.84717 569.571
1487.89677 458.087
1487.94636 119.858
1487.99596 310.558
1488.04556 526.46
1488.09517 576.533
1488.14477 605.825
1488.19438 576.351
1488.24398 561.07
1488.29359 291.909
1488.3432 400.452
1488.39281 591.094
1488.44243 621.751
1488.49204 650.197
1488.54166 658.596
1488.59128 52964.9
1488.6409 52555
1488.69052 626.946
1488.74015 844824
1488.78977 844088
1488.8394 611.593
1488.88903 634.014
1488.93866 674.363
1488.98829 650.792
1489.03792 572.422
1489.08756 600.249
1489.1372 689.448
1489.18684 698.373
1489.23648 707.613
1489.28612 710.172
1489.33576 703.274
1489.38541 684.872
1489.43505 629.909
1489.4847 697.134
1489.53435 690.797
1489.58401 637.83
1489.63366 350.314
1489.68331 52.0669
1489.73297 385.809
1489.78263 664.546
1489.83229 713.231
1489.88195 698.227
1489.93162 643.56
1489.98128 735.425
1490.03095 729.811
1490.08062 763.623
1490.13029 771.132
1490.17996 773.138
1490.22963 764.04
1490.27931 770.855
1490.32898 787.159
1490.37866 789.999
1490.42834 794.086
1490.47802 798.566
1490.52771 800.898
1490.57739 790.883
1490.62708 760.872
1490.67677 796.761
1490.72646 813.594
1490.77615 817.547
1490.82584 101655
1490.87554 813.083
1490.92523 759.23
1490.97493 101259
1491.02463 831.929
1491.07433 835.473
1491.12404 837.888
1491.17374 839.505
1491.22345 838.012
1491.27316 829.452
1491.32287 798.005
1491.37258 580.171
1491.42229 137.441
1491.47201 392.539
1491.52172 348.897
1491.57144 735.546
1491.62116 846.044
1491.67088 861.909
1491.72061 863.849
1491.77033 851.578
1491.82006 854.758
1491.86979 784.575
1491.91952 856.95
1491.96925 813.595
1492.01898 735.317
1492.06872 750.26
1492.11845 673.483
1492.16819 871.736
1492.21793 895.733
1492.26767 910.273
1492.31741 907.234
1492.36716 903.895
1492.41691 883.161
1492.46665 882.92
1492.5164 681.192
1492.56615 875.62
1492.61591 933.917
1492.66566 942.401
1492.71542 941.595
1492.76518 879.654
1492.81494 752.92
1492.8647 851.898
1492.91446 732.485
1492.96422 812.773
1493.01399 914.904
1493.06376 961.673
1493.11353 973.647
1493.1633 307739
1493.21307 306630
1493.26285 806.028
1493.31262 874.132
1493.3624 966.377
1493.41218 962.397
1493.46196 1000.68
1493.51175 1008.32
1493.56153 1010.77
1493.61132 1016.33
1493.6611 1018.42
1493.71089 1022.2
1493.76068 1017.58
1493.81048 1020.21
1493.86027 1015.14
1493.91007 1005.2
1493.95987 980.187
1494.00967 739.686
1494.05947 938.353
1494.10927 862.879
1494.15907 954.791
1494.20888 1046.35
1494.25869 1049.62
1494.3085 1047.21
1494.35831 970.382
1494.40812 835.45
1494.45794 1031.67
1494.50775 1064.78
1494.55757 1076.93
1494.60739 1081.29
1494.65721 1082.49
1494.70703 1086.12
1494.75686 1085.17
1494.80668 1082.8
1494.85651 1060.19
1494.90634 847.504
1494.95617 597.314
1495.006 1012.51
1495.05584 1077.43
1495.10567 1040.72
1495.15551 619.376
1495.20535 1010.97
1495.25519 1107.12
1495.30504 1103.02
1495.35488 974.343
1495.40473 1052.51
1495.45457 1129.62
1495.50442 1136.35
1495.55427 1187.2
1495.60413 1116.6
1495.65398 1127.93
1495.70384 1104.77
1495.75369 870.977
1495.80355 487.652
1495.85341 1062.23
1495.90328 1133.77
1495.95314 1142.4
1496.00301 1166.27
1496.05287 1178.37
1496.10274 1183.67
1496.15262 1183.87
1496.20249 1185.69
1496.25236 1187.63
1496.30224 1138.67
1496.35212 1146.82
1496.40199 1134.69
1496.45188 1031
1496.50176 642.621
1496.55164 403.622
1496.60153 945.434
1496.65142 1186.65
1496.7013 1214.22
1496.7512 1220.77
1496.80109 1223.08
1496.85098 1231.12
1496.90088 1223.17
1496.95078 1239.28
1497.00068 1249.93
1497.05058 1250.87
1497.10048 1248.53
1497.15038 1248.17
1497.20029 1243.4
1497.2502 1234.79
1497.30011 1249.12
1497.35002 1250.9
1497.39993 1253.44
1497.44984 1251.62
1497.49976 1248.09
1497.54968 1206.04
1497.5996 879.077
1497.64952 1155.7
1497.69944 1237.86
1497.74936 1253.07
1497.79929 1257.24
1497.84922 1255.56
1497.89915 1248.91
1497.94908 1228.04
1497.99901 1045.44
1498.04894 1032
1498.09888 596.107
1498.14882 1015.47
1498.19875 1213.23
1498.2487 1240.2
1498.29864 1259.38
1498.34858 1265.07
1498.39853 1269.09
1498.44848 1267.93
1498.49842 1262.38
1498.54838 1086.6
1498.59833 1122.23
1498.64828 1270.93
1498.69824 1276.4
1498.7482 1276.56
1498.79815 1262.74
1498.84811 1229.26
1498.89808 1272.62
1498.94804 1259.97
1498.99801 1260.2
1499.04797 1271.2
1499.09794 1214.33
1499.14791 928.681
1499.19789 1211.84
1499.24786 1255.31
1499.29784 1203.54
1499.34781 1236.65
1499.39779 1283.52
1499.44777 1287.12
1499.49776 1281.54
1499.54774 1274.99
1499.59773 1281.72
1499.64771 1249.08
1499.6977 985.673
1499.74769 1075.45
1499.79769 1183.24
1499.84768 1277.85
1499.89768 1271.32
1499.94767 1291.04
1499.99767 1297.48
1500.04767 1298
1500.09768 1301.4
1500.14768 1303.04
1500.19769 1302.9
1500.24769 1304.58
1500.2977 1305.99
1500.34771 1306.8
1500.39773 1307.27
1500.44774 1307.93
1500.49776 1308.31
1500.54777 1308
1500.59779 2429.36
1500.64781 14071
1500.69783 10300.8
1500.74786 4887.66
1500.79788 1279.06
1500.84791 1308.83
1500.89794 1312.9
1500.94797 1312.87
1500.998 1304.98
1501.04804 1296.11
1501.09807 1315.23
1501.14811 1316.55
1501.19815 1308.32
1501.24819 1221.36
1501.29823 1283.65
1501.34828 1309.66
1501.39832 1319.72
1501.44837 1322.28
1501.49842 1322.94
1501.54847 1314.05
1501.59852 1305.91
1501.64858 1316.88
1501.69863 1323.46
1501.74869 1313.15
1501.79875 1072.4
1501.84881 948.043
1501.89887 1073.8
1501.94894 1315.29
1501.999 1319.76
1502.04907 1327.11
1502.09914 1331.57
1502.14921 1334.58
1502.19928 1334.33
1502.24936 1335.46
1502.29943 1334.82
1502.34951 1329.39
1502.39959 1331.66
1502.44967 1335.49
1502.49975 26198.8
1502.54984 1329.56
1502.59992 1331.55
1502.65001 1317.25
1502.7001 24756.9
1502.75019 802.502
1502.80028 1211.53
1502.85038 1316.02
1502.90047 1334.38
1502.95057 1341.07
1503.00067 1343.31
1503.05077 1335.9
1503.10087 1291.66
1503.15098 1190.85
1503.20108 1163.5
1503.25119 1328.69
1503.3013 1341.22
1503.35141 1336.15
1503.40152 1218.32
1503.45164 1336.65
1503.50175 1323.46
1503.55187 1102.76
1503.60199 1172.85
1503.65211 1330.02
1503.70223 1325.05
1503.75236 1323.66
1503.80248 1215.17
1503.85261 738.444
1503.90274 1184.69
1503.95287 1252.44
1504.003 789.575
1504.05314 1095.59
1504.10327 1325.63
1504.15341 1348.24
1504.20355 1354.69
1504.25369 1353.73
1504.30384 1337.77
1504.35398 1167.95
1504.40413 1004.92
1504.45427 1311.94
1504.50442 1352.69
1504.55457 1358.39
1504.60473 1353.16
1504.65488 1293.57
1504.70504 1129.06
1504.75519 889.385
1504.80535 897.807
1504.85551 1278.42
1504.90568 1343.03
1504.95584 1354.4
1505.00601 1372.98
1505.05618 1375.76
1505.10634 1374.75
1505.15652 1340.76
1505.20669 1198.92
1505.25686 7701.21
1505.30704 491021
1505.35722 1372.9
1505.4074 1377.87
1505.45758 1383.92
1505.50776 1388.55
1505.55794 4.56971e+06
1505.60813 1386.41
1505.65832 1361.61
1505.70851 1374.12
1505.7587 1360.75
1505.80889 1228.53
1505.85909 1330.11
1505.90928 1385.76
1505.95948 1393.54
1506.00968 1396.25
1506.05988 1397.58
1506.11008 1398.85
1506.16029 1399.5
1506.21049 1398.5
1506.2607 1373.52
1506.31091 1391.83
1506.36112 1400.65
1506.41134 148847
1506.46155 1405.17
1506.51177 1406.06
1506.56198 1406.87
1506.6122 1407.51
1506.66242 1407.56
1506.71265 1406.09
1506.76287 1403.52
1506.8131 1405.32
1506.86333 1538.24
1506.91356 1.58371e+06
1506.96379 1412.3
1507.01402 1411.22
1507.06426 1411.59
1507.11449 1413.67
1507.16473 1410.76
1507.21497 1312.9
1507.26521 1091.08
1507.31545 1358.53
1507.3657 1369.05
1507.41594 1413.96
1507.46619 1418.41
1507.51644 1416.4
1507.56669 1420.68
1507.61695 1422.17
1507.6672 1422.3
1507.71746 1377.09
1507.76772 1421.57
1507.81798 1425
1507.86824 1410.51
1507.9185 1427.02
1507.96876 1427.85
1508.01903 1425.49
1508.0693 1426.82
1508.11957 1426.82
1508.16984 1422.02
1508.22011 55098.6
1508.27039 1037.06
1508.32067 1224.79
1508.37094 1411.63
1508.42122 1420.16
1508.4715 1404.43
1508.52179 1194.81
1508.57207 1211.62
1508.62236 1396.34
1508.67265 1286.31
1508.72294 1291.07
1508.77323 1230.91
1508.82352 263986
1508.87382 1342.51
1508.92411 1415.79
1508.97441 1422.91
1509.02471 1391.91
1509.07501 1004.22
1509.12532 1209.22
1509.17562 1420.35
1509.22593 1431.2
1509.27624 1442.82
1509.32655 1448.07
1509.37686 1450.1
1509.42717 1451.48
1509.47749 1452.27
1509.5278 1450.3
1509.57812 1448.97
1509.62844 1453.25
1509.67876 1456.02
1509.72909 1457.14
1509.77941 1458.07
1509.82974 1459.01
1509.88007 1459.72
1509.9304 1460.21
1509.98073 1460.55
1510.03106 1460.94
1510.0814 1460.41
1510.13174 1453.99
1510.18208 1418.67
1510.23242 1259.12
1510.28276 1429.13
1510.3331 1457.83
1510.38345 1463.99
1510.43379 1461.39
1510.48414 1454.61
1510.53449 1431.82
1510.58484 1454.54
1510.6352 1470.28
1510.68555 1471.4
1510.73591 19705
1510.78627 1472.37
1510.83663 1472.86
1510.88699 1470.21
1510.93735 1445.5
1510.98772 1318.97
1511.03809 1439.21
1511.08846 1471.83
1511.13883 1483.05
1511.1892 1464.18
1511.23957 1395.29
1511.28995 1466.87
1511.34033 67711.9
1511.3907 67614.7
1511.44108 1483.05
1511.49147 1482.84
1511.54185 1480.85
1511.59224 1436.67
1511.64262 1457.35
1511.69301 1486.1
1511.7434 1487.36
1511.7938 1488.1
1511.84419 1491.25
1511.89459 1492.44
1511.94498 1493.31
1511.99538 1494.12
1512.04578 1494.87
1512.09618 1495.54
1512.14659 1496.06
1512.19699 1496.31
1512.2474 1495.82
1512.29781 1492.52
1512.34822 1456.09
1512.39863 1200.92
1512.44905 1456.52
1512.49946 1484.14
1512.54988 1491.5
1512.6003 1500.41
1512.65072 1501.95
1512.70114 1502.97
1512.75157 1502.26
1512.80199 1503.61
1512.85242 1383.09
1512.90285 1277.75
1512.95328 1496.79
1513.00371 1505.62
1513.05415 1506.13
1513.10458 1496.99
1513.15502 1401.33
1513.20546 1474.37
1513.2559 1502
1513.30635 1510.83
1513.35679 3992.12
1513.40724 1803.26
1513.45768 1504.92
1513.50813 3684.49
1513.55858 1484.77
1513.60904 1507.19
1513.65949 1513.42
1513.70995 1504.57
1513.76041 1294.8
1513.81086 1351.37
1513.86133 1510.42
1513.91179 6291.43
1513.96225 1435.27
1514.01272 1516.52
1514.06319 1508.69
1514.11366 1431.71
1514.16413 1457.69
1514.2146 1392.25
1514.26508 1488.47
1514.31555 1520.23
1514.36603 1527.21
1514.41651 1531.58
1514.46699 1532.61
1514.51747 16218.7
1514.56796 16230.9
1514.61845 1533.53
1514.66893 1533.9
1514.71942 1532.82
1514.76992 1521.94
1514.82041 1378.44
1514.8709 1439.75
1514.9214 1530.96
1514.9719 6231.85
1515.0224 1541.36
1515.0729 1542.74
1515.1234 1543.2
1515.17391 1544.81
1515.22441 6244.64
1515.27492 1546.7
1515.32543 1547.49
1515.37594 1548.13
1515.42646 1547.8
1515.47697 1546.57
1515.52749 1503.92
1515.57801 1514.55
1515.62853 1550.08
1515.67905 1552.62
1515.72957 1553.65
1515.7801 1554.44
1515.83063 1555.43
1515.88115 1556.13
1515.93168 1556.71
1515.98222 1557.14
1516.03275 1557.29
1516.08329 1556.6
1516.13382 1554.4
1516.18436 1547.45
1516.2349 1480.43
