# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
1562.22209 0.985037
1562.25151 0.986483
1562.28094 0.989482
1562.31036 0.991026
1562.33979 0.991392
1562.36922 0.991017
1562.39864 0.989245
1562.42807 0.986773
1562.4575 0.987096
1562.48693 0.989517
1562.51636 0.99109
1562.54579 0.991626
1562.57522 0.991812
1562.60465 0.991874
1562.63409 0.991869
1562.66352 0.991845
1562.69295 0.991846
1562.72239 0.991801
1562.75182 0.991722
1562.78126 0.99173
1562.81069 0.991687
1562.84013 0.991434
1562.86957 0.991083
1562.899 0.9907
1562.92844 0.989789
1562.95788 0.988377
1562.98732 0.988086
1563.01676 0.989751
1563.0462 0.991177
1563.07564 0.991605
1563.10508 0.991619
1563.13452 0.991646
1563.16396 0.991695
1563.19341 0.991588
1563.22285 0.991514
1563.25229 0.991705
1563.28174 0.991897
1563.31118 0.991968
1563.34063 0.99199
1563.37007 0.991999
1563.39952 0.992006
1563.42897 0.992011
1563.45842 0.992014
1563.48787 0.992013
1563.51731 0.99201
1563.54676 0.992006
1563.57621 0.992002
1563.60566 0.991999
1563.63512 0.991994
1563.66457 0.991982
1563.69402 0.991959
1563.72347 0.991914
1563.75293 0.991804
1563.78238 0.991441
1563.81183 0.990336
1563.84129 0.988891
1563.87074 0.989092
1563.9002 0.9906
1563.92966 0.991543
1563.95911 0.991806
1563.98857 0.991868
1564.01803 0.991896
1564.04749 0.991921
1564.07695 0.991922
1564.10641 0.991873
1564.13587 0.991656
1564.16533 0.990951
1564.19479 0.989991
1564.22425 0.990004
1564.25372 0.990757
1564.28318 0.991065
1564.31264 0.990963
1564.34211 0.990176
1564.37157 0.988051
1564.40104 0.986493
1564.43051 0.987977
1564.45997 0.990323
1564.48944 0.991452
1564.51891 0.991779
1564.54838 0.991891
1564.57784 0.991942
1564.60731 0.991971
1564.63678 0.991988
1564.66625 0.992
1564.69573 0.992006
1564.7252 0.992007
1564.75467 0.992007
1564.78414 0.992015
1564.81362 0.992022
1564.84309 0.992025
1564.87256 0.992026
1564.90204 0.992026
1564.93152 0.992026
1564.96099 0.992023
1564.99047 0.992015
1565.01995 0.992006
1565.04942 0.992002
1565.0789 0.991983
1565.10838 0.991904
1565.13786 0.991701
1565.16734 0.99151
1565.19682 0.991612
1565.2263 0.991813
1565.25578 0.991872
1565.28527 0.991743
1565.31475 0.991289
1565.34423 0.990674
1565.37372 0.990694
1565.4032 0.991294
1565.43268 0.991736
1565.46217 0.991905
1565.49166 0.991968
1565.52114 0.99199
1565.55063 0.991993
1565.58012 0.991993
1565.60961 0.991989
1565.6391 0.991954
1565.66858 0.991899
1565.69807 0.991895
1565.72757 0.991912
1565.75706 0.991852
1565.78655 0.991663
1565.81604 0.99124
1565.84553 0.990112
1565.87503 0.988545
1565.90452 0.988498
1565.93401 0.989863
1565.96351 0.990774
1565.99301 0.990849
1566.0225 0.990739
1566.052 0.990252
1566.0815 0.989482
1566.11099 0.990025
1566.14049 0.991013
1566.16999 0.991462
1566.19949 0.991648
1566.22899 0.991608
1566.25849 0.991508
1566.28799 0.991557
1566.31749 0.991708
1566.347 0.991778
1566.3765 0.991603
1566.406 0.991328
1566.43551 0.991293
1566.46501 0.991431
1566.49451 0.991566
1566.52402 0.991521
1566.55353 0.991531
1566.58303 0.991669
1566.61254 0.99148
1566.64205 0.990899
1566.67156 0.990701
1566.70107 0.991215
1566.73057 0.991518
1566.76008 0.991429
1566.7896 0.991286
1566.81911 0.990901
1566.84862 0.99027
1566.87813 0.989509
1566.90764 0.988985
1566.93716 0.989609
1566.96667 0.990575
1566.99618 0.990977
1567.0257 0.99119
1567.05522 0.990849
1567.08473 0.989769
1567.11425 0.98885
1567.14377 0.988366
1567.17328 0.988069
1567.2028 0.989058
1567.23232 0.990592
1567.26184 0.991182
1567.29136 0.990706
1567.32088 0.989602
1567.3504 0.989109
1567.37992 0.990078
1567.40945 0.990546
1567.43897 0.989679
1567.46849 0.989176
1567.49802 0.989372
1567.52754 0.988737
1567.55707 0.988323
1567.58659 0.98844
1567.61612 0.98899
1567.64564 0.989895
1567.67517 0.989838
1567.7047 0.987261
1567.73423 0.984618
1567.76376 0.986472
1567.79329 0.988689
1567.82282 0.988777
1567.85235 0.988008
1567.88188 0.985244
1567.91141 0.981874
1567.94094 0.984037
1567.97047 0.988022
1568.00001 0.988748
1568.02954 0.987831
1568.05908 0.986878
1568.08861 0.983915
1568.11815 0.981171
1568.14768 0.984272
1568.17722 0.988925
1568.20676 0.990842
1568.23629 0.990878
1568.26583 0.989053
1568.29537 0.982703
1568.32491 0.974461
1568.35445 0.97542
1568.38399 0.983454
1568.41353 0.988548
1568.44307 0.99031
1568.47262 0.990279
1568.50216 0.987126
1568.5317 0.979101
1568.56125 0.973151
1568.59079 0.975995
1568.62034 0.979997
1568.64988 0.985519
1568.67943 0.988893
1568.70897 0.987788
1568.73852 0.979428
1568.76807 0.96777
1568.79762 0.970768
1568.82717 0.982031
1568.85672 0.98649
1568.88627 0.983864
1568.91582 0.981263
1568.94537 0.981598
1568.97492 0.972298
1569.00447 0.95725
1569.03403 0.963673
1569.06358 0.979314
1569.09313 0.98711
1569.12269 0.988378
1569.15224 0.985657
1569.1818 0.977534
1569.21135 0.958027
1569.24091 0.938811
1569.27047 0.952721
1569.30003 0.976813
1569.32958 0.987224
1569.35914 0.989019
1569.3887 0.98797
1569.41826 0.983015
1569.44782 0.963134
1569.47738 0.931472
1569.50695 0.930929
1569.53651 0.958757
1569.56607 0.979024
1569.59564 0.986525
1569.6252 0.988417
1569.65476 0.987373
1569.68433 0.978773
1569.71389 0.943621
1569.74346 0.906003
1569.77303 0.933887
1569.80259 0.968735
1569.83216 0.980318
1569.86173 0.981852
1569.8913 0.982947
1569.92087 0.98326
1569.95044 0.970732
1569.98001 0.925605
1570.00958 0.888309
1570.03915 0.931513
1570.06873 0.971335
1570.0983 0.979684
1570.12787 0.982251
1570.15745 0.982071
1570.18702 0.976172
1570.2166 0.956888
1570.24617 0.905893
1570.27575 0.874127
1570.30532 0.924269
1570.3349 0.970851
1570.36448 0.982768
1570.39406 0.982079
1570.42364 0.979932
1570.45322 0.978542
1570.4828 0.958241
1570.51238 0.90134
1570.54196 0.856438
1570.57154 0.892067
1570.60112 0.952709
1570.63071 0.979726
1570.66029 0.98493
1570.68987 0.984145
1570.71946 0.979458
1570.74904 0.966745
1570.77863 0.918616
1570.80821 0.844153
1570.8378 0.850848
1570.86739 0.920764
1570.89698 0.967684
1570.92657 0.98238
1570.95615 0.985416
1570.98574 0.98521
1571.01533 0.981257
1571.04492 0.960844
1571.07452 0.883561
1571.10411 0.798519
1571.1337 0.855396
1571.16329 0.941678
1571.19289 0.972326
1571.22248 0.978301
1571.25208 0.982047
1571.28167 0.983795
1571.31127 0.980071
1571.34086 0.956556
1571.37046 0.880326
1571.40006 0.796813
1571.42965 0.833588
1571.45925 0.926433
1571.48885 0.971084
1571.51845 0.979286
1571.54805 0.979124
1571.57765 0.978102
1571.60725 0.977551
1571.63686 0.961751
1571.66646 0.89269
1571.69606 0.794114
1571.72567 0.805435
1571.75527 0.902031
1571.78487 0.962188
1571.81448 0.979429
1571.84408 0.983585
1571.87369 0.983444
1571.9033 0.979934
1571.93291 0.970507
1571.96251 0.93439
1571.99212 0.828359
1572.02173 0.747831
1572.05134 0.85202
1572.08095 0.950109
1572.11056 0.974702
1572.14017 0.980051
1572.16979 0.983013
1572.1994 0.983371
1572.22901 0.979546
1572.25862 0.963007
1572.28824 0.902412
1572.31785 0.794114
1572.34747 0.765757
1572.37708 0.874289
1572.4067 0.956857
1572.43632 0.978514
1572.46593 0.982086
1572.49555 0.982133
1572.52517 0.982424
1572.55479 0.979744
1572.58441 0.962059
1572.61403 0.886616
1572.64365 0.772545
1572.67327 0.78104
1572.70289 0.890033
1572.73252 0.96035
1572.76214 0.979838
1572.79176 0.983724
1572.82139 0.984012
1572.85101 0.983009
1572.88064 0.980916
1572.91026 0.970933
1572.93989 0.92384
1572.96952 0.812787
1572.99914 0.751227
1573.02877 0.855511
1573.0584 0.950378
1573.08803 0.977595
1573.11766 0.983681
1573.14729 0.985339
1573.17692 0.985325
1573.20655 0.983347
1573.23618 0.97687
1573.26582 0.951305
1573.29545 0.865354
1573.32508 0.767752
1573.35472 0.815934
1573.38435 0.921097
1573.41399 0.970636
1573.44362 0.982196
1573.47326 0.98511
1573.5029 0.985806
1573.53254 0.985263
1573.56217 0.983276
1573.59181 0.97524
1573.62145 0.93912
1573.65109 0.844931
1573.68073 0.777267
1573.71037 0.857584
1573.74001 0.947173
1573.76966 0.977409
1573.7993 0.983502
1573.82894 0.984313
1573.85859 0.985147
1573.88823 0.985787
1573.91787 0.984272
1573.94752 0.977115
1573.97717 0.946082
1574.00681 0.864287
1574.03646 0.804165
1574.06611 0.873905
1574.09576 0.953882
1574.1254 0.980719
1574.15505 0.986048
1574.1847 0.986595
1574.21435 0.985539
1574.244 0.985122
1574.27366 0.985053
1574.30331 0.98184
1574.33296 0.96223
1574.36261 0.906954
1574.39227 0.852875
1574.42192 0.87878
1574.45158 0.94426
1574.48123 0.978286
1574.51089 0.986557
1574.54055 0.988427
1574.5702 0.98849
1574.59986 0.987121
1574.62952 0.98509
1574.65918 0.984116
1574.68884 0.980825
1574.7185 0.960339
1574.74816 0.913322
1574.77782 0.892182
1574.80748 0.938989
1574.83714 0.974938
1574.8668 0.984829
1574.89647 0.98856
1574.92613 0.990013
1574.9558 0.990417
1574.98546 0.990118
1575.01513 0.988471
1575.04479 0.985556
1575.07446 0.982271
1575.10413 0.971859
1575.13379 0.956337
1575.16346 0.961003
1575.19313 0.976696
1575.2228 0.983549
1575.25247 0.984329
1575.28214 0.987363
1575.31181 0.99012
1575.34148 0.990995
1575.37116 0.990998
1575.40083 0.990167
1575.4305 0.988442
1575.46018 0.986356
1575.48985 0.985483
1575.51952 0.988126
1575.5492 0.989842
1575.57888 0.989526
1575.60855 0.988471
1575.63823 0.984213
1575.66791 0.970746
1575.69759 0.941663
1575.72727 0.920837
1575.75694 0.948486
1575.78662 0.97677
1575.81631 0.985168
1575.84599 0.9872
1575.87567 0.986238
1575.90535 0.983947
1575.93503 0.985808
1575.96472 0.988326
1575.9944 0.988379
1576.02409 0.985603
1576.05377 0.97263
1576.08346 0.922031
1576.11314 0.862635
1576.14283 0.895675
1576.17252 0.956016
1576.2022 0.981308
1576.23189 0.986886
1576.26158 0.987802
1576.29127 0.987414
1576.32096 0.985169
1576.35065 0.982668
1576.38034 0.9847
1576.41003 0.985812
1576.43973 0.980418
1576.46942 0.953553
1576.49911 0.882173
1576.52881 0.825793
1576.5585 0.879793
1576.5882 0.952396
1576.61789 0.980432
1576.64759 0.986551
1576.67729 0.988076
1576.70698 0.988512
1576.73668 0.987944
1576.76638 0.984971
1576.79608 0.981217
1576.82578 0.980942
1576.85548 0.97397
1576.88518 0.931395
1576.91488 0.845391
1576.94458 0.810336
1576.97428 0.878394
1577.00399 0.950342
1577.03369 0.978581
1577.06339 0.985608
1577.0931 0.987588
1577.1228 0.988315
1577.15251 0.98842
1577.18222 0.987755
1577.21192 0.985018
1577.24163 0.979987
1577.27134 0.97187
1577.30105 0.93591
1577.33076 0.84626
1577.36047 0.786503
1577.39018 0.852564
1577.41989 0.936893
1577.4496 0.972491
1577.47931 0.98326
1577.50902 0.986862
1577.53874 0.98803
1577.56845 0.988302
1577.59816 0.98798
1577.62788 0.986761
1577.65759 0.984008
1577.68731 0.977223
1577.71703 0.955812
1577.74674 0.890006
1577.77646 0.793149
1577.80618 0.794284
1577.8359 0.898178
1577.86562 0.962404
1577.89534 0.978728
1577.92506 0.984613
1577.95478 0.987262
1577.9845 0.988219
1578.01422 0.988404
1578.04394 0.98808
1578.07367 0.987118
1578.10339 0.984735
1578.13311 0.976943
1578.16284 0.942702
1578.19256 0.840488
1578.22229 0.752993
1578.25202 0.837888
1578.28174 0.939335
1578.31147 0.972707
1578.3412 0.980458
1578.37093 0.984535
1578.40066 0.986755
1578.43039 0.987282
1578.46012 0.987256
1578.48985 0.987218
1578.51958 0.986688
1578.54931 0.984492
1578.57904 0.9768
1578.60878 0.94303
1578.63851 0.838471
1578.66825 0.749853
1578.69798 0.844083
1578.72772 0.943275
1578.75745 0.97286
1578.78719 0.980074
1578.81693 0.983771
1578.84666 0.986732
1578.8764 0.988228
1578.90614 0.988561
1578.93588 0.988344
1578.96562 0.987578
1578.99536 0.9856
1579.0251 0.979643
1579.05484 0.9531
1579.08458 0.856179
1579.11433 0.75733
1579.14407 0.838172
1579.17381 0.940363
1579.20356 0.975607
1579.2333 0.983257
1579.26305 0.984422
1579.2928 0.98618
1579.32254 0.988114
1579.35229 0.988795
1579.38204 0.988657
1579.41179 0.988178
1579.44153 0.986966
1579.47128 0.983578
1579.50103 0.969278
1579.53078 0.9077
1579.56054 0.80689
1579.59029 0.805566
1579.62004 0.905277
1579.64979 0.966667
1579.67955 0.981513
1579.7093 0.985169
1579.73905 0.985805
1579.76881 0.987062
1579.79856 0.988513
1579.82832 0.988939
1579.85808 0.988411
1579.88783 0.987221
1579.91759 0.9856
1579.94735 0.981125
1579.97711 0.959372
1580.00687 0.877817
1580.03663 0.791709
1580.06639 0.857674
1580.09615 0.947051
1580.12591 0.977748
1580.15567 0.983934
1580.18544 0.985998
1580.2152 0.986755
1580.24497 0.98739
1580.27473 0.98877
1580.30449 0.989422
1580.33426 0.989192
1580.36403 0.988565
1580.39379 0.987193
1580.42356 0.982284
1580.45333 0.957882
1580.4831 0.881157
1580.51287 0.814599
1580.54264 0.879442
1580.57241 0.955397
1580.60218 0.980458
1580.63195 0.985811
1580.66172 0.986797
1580.69149 0.987465
1580.72127 0.987961
1580.75104 0.989031
1580.78081 0.989803
1580.81059 0.989737
1580.84036 0.989115
1580.87014 0.987931
1580.89992 0.984005
1580.92969 0.964097
1580.95947 0.903827
1580.98925 0.845706
1581.01903 0.882572
1581.04881 0.950642
1581.07858 0.980798
1581.10837 0.987335
1581.13815 0.988711
1581.16793 0.988572
1581.19771 0.988064
1581.22749 0.988609
1581.25727 0.989723
1581.28706 0.990201
1581.31684 0.990013
1581.34663 0.989241
1581.37641 0.986915
1581.4062 0.977423
1581.43598 0.941275
1581.46577 0.880245
1581.49556 0.871221
1581.52535 0.933122
1581.55514 0.976133
1581.58493 0.986415
1581.61472 0.988292
1581.64451 0.989068
1581.6743 0.989161
1581.70409 0.988772
1581.73388 0.989034
1581.76367 0.989992
1581.79347 0.990474
1581.82326 0.990294
1581.85305 0.989479
1581.88285 0.986646
1581.91264 0.973852
1581.94244 0.933565
1581.97224 0.888828
1582.00203 0.90796
1582.03183 0.958734
1582.06163 0.983783
1582.09143 0.989193
1582.12123 0.990386
1582.15103 0.990777
1582.18083 0.990717
1582.21063 0.99011
1582.24043 0.989522
1582.27023 0.989841
1582.30004 0.990465
1582.32984 0.990529
1582.35964 0.989807
1582.38945 0.98695
1582.41925 0.974501
1582.44906 0.93621
1582.47886 0.900163
1582.50867 0.929853
1582.53848 0.971385
1582.56829 0.986525
1582.59809 0.989639
1582.6279 0.990571
1582.65771 0.991009
1582.68752 0.991178
1582.71733 0.991038
1582.74714 0.990698
1582.77696 0.990573
1582.80677 0.990673
1582.83658 0.99068
1582.86639 0.990132
1582.89621 0.988402
1582.92602 0.980174
1582.95584 0.946821
1582.98565 0.911318
1583.01547 0.939724
1583.04529 0.974929
1583.0751 0.985294
1583.10492 0.986791
1583.13474 0.988159
1583.16456 0.989925
1583.19438 0.990749
1583.2242 0.990797
1583.25402 0.990623
1583.28384 0.990064
1583.31366 0.989523
1583.34348 0.989791
1583.37331 0.990351
1583.40313 0.990059
1583.43295 0.986731
1583.46278 0.972433
1583.4926 0.945419
1583.52243 0.937928
1583.55226 0.965625
1583.58208 0.985503
1583.61191 0.990104
1583.64174 0.991101
1583.67157 0.991456
1583.7014 0.991618
1583.73123 0.991678
1583.76106 0.991652
1583.79089 0.991591
1583.82072 0.991568
1583.85055 0.991473
1583.88038 0.991171
1583.91022 0.990743
1583.94005 0.98969
1583.96988 0.984265
1583.99972 0.968116
1584.02955 0.951615
1584.05939 0.959269
1584.08923 0.978132
1584.11906 0.987883
1584.1489 0.990591
1584.17874 0.991388
1584.20858 0.991646
1584.23842 0.991725
1584.26826 0.991735
1584.2981 0.991749
1584.32794 0.991775
1584.35778 0.991788
1584.38762 0.99172
1584.41746 0.991541
1584.44731 0.991227
1584.47715 0.990278
1584.50699 0.985674
1584.53684 0.971138
1584.56668 0.958924
1584.59653 0.972217
1584.62638 0.986466
1584.65622 0.990645
1584.68607 0.991482
1584.71592 0.991728
1584.74577 0.991828
1584.77562 0.991854
1584.80547 0.991785
1584.83532 0.991422
1584.86517 0.990643
1584.89502 0.990015
1584.92487 0.990137
1584.95473 0.990686
1584.98458 0.991144
1585.01443 0.990797
1585.04429 0.987414
1585.07414 0.976914
1585.104 0.968353
1585.13385 0.977369
1585.16371 0.987521
1585.19357 0.99084
1585.22343 0.991614
1585.25328 0.991847
1585.28314 0.991944
1585.313 0.992003
1585.34286 0.992037
1585.37272 0.99205
1585.40258 0.99205
1585.43245 0.992036
1585.46231 0.992017
1585.49217 0.991975
1585.52203 0.991868
1585.5519 0.991524
1585.58176 0.98992
1585.61163 0.984122
1585.64149 0.97676
1585.67136 0.978919
1585.70123 0.986583
1585.73109 0.99061
1585.76096 0.991626
1585.79083 0.991906
1585.8207 0.99201
1585.85057 0.99206
1585.88044 0.992084
1585.91031 0.992094
1585.94018 0.992089
1585.97005 0.992072
1585.99992 0.992048
1586.0298 0.992017
1586.05967 0.991962
1586.08955 0.991813
1586.11942 0.991357
1586.14929 0.989429
1586.17917 0.983771
1586.20905 0.979248
1586.23892 0.982909
1586.2688 0.984153
1586.29868 0.984187
1586.32856 0.988052
1586.35844 0.990973
1586.38832 0.991732
1586.4182 0.991843
1586.44808 0.991907
1586.47796 0.992013
1586.50784 0.992082
1586.53772 0.992106
1586.56761 0.992108
1586.59749 0.992093
1586.62737 0.992053
1586.65726 0.99193
1586.68714 0.991374
1586.71703 0.989148
1586.74692 0.98539
1586.7768 0.984762
1586.80669 0.988196
1586.83658 0.990672
1586.86647 0.991372
1586.89636 0.991462
1586.92625 0.991388
1586.95614 0.991584
1586.98603 0.991857
1587.01592 0.991959
1587.04581 0.991923
1587.07571 0.991716
1587.1056 0.990857
1587.13549 0.98831
1587.16539 0.984941
1587.19528 0.984817
1587.22518 0.988098
1587.25507 0.990117
1587.28497 0.988984
1587.31487 0.986509
