# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
1470.0525 0.850891
1470.22242 0.825243
1470.39236 0.651723
1470.56232 0.416459
1470.73229 0.282253
1470.90229 0.337928
1471.07231 0.37878
1471.24235 0.544488
1471.4124 0.739549
1471.58248 0.780186
1471.75257 0.742524
1471.92269 0.791402
1472.09282 0.718993
1472.26298 0.471379
1472.43315 0.348975
1472.60335 0.474733
1472.77356 0.736606
1472.94379 0.846015
1473.11405 0.766299
1473.28432 0.703612
1473.45461 0.759926
1473.62492 0.670257
1473.79526 0.563876
1473.96561 0.709513
1474.13598 0.872891
1474.30637 0.940256
1474.47678 0.947827
1474.64721 0.91883
1474.81766 0.911322
1474.98813 0.946654
1475.15862 0.959069
1475.32913 0.917533
1475.49966 0.824919
1475.6702 0.675058
1475.84077 0.506784
1476.01136 0.562858
1476.18197 0.76233
1476.35259 0.881621
1476.52324 0.869456
1476.69391 0.757933
1476.86459 0.625963
1477.0353 0.560006
1477.20603 0.695812
1477.37677 0.851706
1477.54754 0.836037
1477.71832 0.630957
1477.88913 0.447817
1478.05995 0.539515
1478.2308 0.715793
1478.40166 0.871813
1478.57255 0.936295
1478.74345 0.898477
1478.91437 0.825102
1479.08532 0.835484
1479.25628 0.793224
1479.42726 0.642169
1479.59826 0.637536
1479.76929 0.796573
1479.94033 0.827971
1480.11139 0.680999
1480.28247 0.542791
1480.45357 0.488008
1480.62469 0.556499
1480.79583 0.714908
1480.96699 0.875771
1481.13817 0.942321
1481.30937 0.929784
1481.48059 0.806017
1481.65183 0.607012
1481.82309 0.608148
1481.99437 0.680999
1482.16567 0.650168
1482.33699 0.768754
1482.50833 0.884556
1482.67969 0.926118
1482.85107 0.913228
1483.02246 0.859329
1483.19388 0.854805
1483.36532 0.87943
1483.53678 0.911342
1483.70826 0.938376
1483.87975 0.930149
1484.05127 0.890457
1484.22281 0.775081
1484.39436 0.617065
1484.56594 0.649779
1484.73754 0.795135
1484.90915 0.900735
1485.08079 0.882686
1485.25244 0.804172
1485.42412 0.801874
1485.59582 0.795184
1485.76753 0.871131
1485.93927 0.878456
1486.11102 0.816361
1486.2828 0.800687
1486.45459 0.712486
1486.62641 0.652646
1486.79824 0.685779
1486.97009 0.749778
1487.14197 0.751102
1487.31386 0.789326
1487.48578 0.819375
1487.65771 0.869859
1487.82966 0.815402
1488.00164 0.720363
1488.17363 0.763933
1488.34565 0.800359
1488.51768 0.891006
1488.68973 0.939621
1488.8618 0.92108
1489.0339 0.91012
1489.20601 0.931042
1489.37814 0.904714
1489.5503 0.78479
1489.72247 0.684332
1489.89466 0.81068
1490.06687 0.935281
1490.2391 0.969729
1490.41136 0.975076
1490.58363 0.970908
1490.75592 0.969086
1490.92823 0.964682
1491.10056 0.947431
1491.27292 0.817528
1491.44529 0.662252
1491.61768 0.777145
1491.79009 0.889996
1491.96252 0.885241
1492.13497 0.88438
1492.30744 0.910847
1492.47994 0.911468
1492.65245 0.91385
1492.82498 0.886391
1492.99753 0.890682
1493.1701 0.922023
1493.34269 0.931739
1493.5153 0.960784
1493.68793 0.970781
1493.86058 0.931789
1494.03325 0.886526
1494.20594 0.897806
1494.37866 0.919611
1494.55139 0.950046
1494.72414 0.925573
1494.89691 0.854942
1495.0697 0.85571
1495.24251 0.886537
1495.41534 0.912878
1495.58819 0.890404
1495.76106 0.839834
1495.93395 0.900744
1496.10686 0.953305
1496.27979 0.908686
1496.45274 0.815925
1496.62571 0.821279
1496.7987 0.921041
1496.97171 0.974752
1497.14474 0.981714
1497.31779 0.976118
1497.49086 0.950738
1497.66395 0.922722
1497.83706 0.911943
1498.01019 0.862991
1498.18334 0.864899
1498.35651 0.922047
1498.5297 0.94301
1498.70291 0.962292
1498.87615 0.964877
1499.0494 0.941898
1499.22267 0.925455
1499.39596 0.946243
1499.56927 0.939981
1499.7426 0.913012
1499.91595 0.948523
1500.08932 0.982231
1500.26271 0.988621
1500.43612 0.983372
1500.60955 0.965843
1500.783 0.954911
1500.95647 0.970024
1501.12996 0.976455
1501.30347 0.971811
1501.47701 0.972941
1501.65056 0.938407
1501.82413 0.894324
1501.99772 0.93922
1502.17133 0.980303
1502.34496 0.981244
1502.51861 0.948325
1502.69228 0.90671
1502.86598 0.931067
1503.03969 0.949461
1503.21342 0.935215
1503.38717 0.92735
1503.56094 0.914084
1503.73473 0.887823
1503.90855 0.832477
1504.08238 0.850752
1504.25623 0.904877
1504.4301 0.904008
1504.604 0.880858
1504.77791 0.849853
1504.95184 0.909288
1505.12579 0.954865
1505.29977 0.969299
1505.47376 0.978687
1505.64777 0.970909
1505.82181 0.961377
1505.99586 0.975697
1506.16993 0.985923
1506.34403 0.986864
1506.51814 0.988736
1506.69227 0.989311
1506.86643 0.986555
1507.0406 0.967655
1507.2148 0.942564
1507.38901 0.958556
1507.56324 0.979451
1507.7375 0.983239
1507.91177 0.98152
1508.08607 0.956257
1508.26038 0.918397
1508.43472 0.913628
1508.60907 0.877485
1508.78345 0.858381
1508.95784 0.894632
1509.13226 0.9102
1509.3067 0.95356
1509.48115 0.984445
1509.65563 0.989521
1509.83012 0.988716
1510.00464 0.977454
1510.17918 0.962984
1510.35373 0.971191
1510.52831 0.980159
1510.70291 0.983192
1510.87753 0.975535
1511.05216 0.964425
1511.22682 0.969304
1511.4015 0.979038
1511.5762 0.981287
1511.75092 0.986196
1511.92566 0.990004
1512.10041 0.98751
1512.27519 0.970366
1512.44999 0.952079
1512.62481 0.96245
1512.79965 0.961622
1512.97451 0.95655
1513.14939 0.963859
1513.32429 0.971851
1513.49921 0.966644
1513.67415 0.955394
1513.84911 0.940581
1514.02409 0.944661
1514.1991 0.953874
1514.37412 0.974531
1514.54916 0.984816
1514.72422 0.975691
1514.8993 0.966971
1515.07441 0.979649
1515.24953 0.989033
1515.42467 0.987013
1515.59983 0.983574
1515.77502 0.987168
1515.95022 0.986819
1516.12545 0.967324
1516.30069 0.945881
1516.47595 0.964235
1516.65124 0.967202
1516.82654 0.952643
1517.00187 0.966985
1517.17722 0.975622
1517.35258 0.966649
1517.52797 0.951002
1517.70337 0.959867
1517.8788 0.980621
1518.05425 0.987984
1518.22971 0.979847
1518.4052 0.96956
1518.58071 0.975984
1518.75624 0.971081
1518.93179 0.953431
1519.10735 0.949363
1519.28294 0.961558
1519.45855 0.971965
1519.63418 0.979734
1519.80983 0.984132
1519.9855 0.983201
1520.16119 0.982567
1520.3369 0.975846
1520.51263 0.97286
1520.68839 0.983157
1520.86416 0.990047
1521.03995 0.991232
1521.21576 0.991016
1521.39159 0.989005
1521.56745 0.984608
1521.74332 0.977564
1521.91921 0.973265
1522.09513 0.98291
1522.27106 0.989549
1522.44702 0.989844
1522.62299 0.990376
1522.79899 0.990966
1522.975 0.990872
1523.15104 0.990014
1523.32709 0.985859
1523.50317 0.98183
1523.67927 0.985906
1523.85539 0.990108
1524.03152 0.990777
1524.20768 0.988268
1524.38386 0.978349
1524.56006 0.969783
1524.73628 0.978317
1524.91252 0.984098
1525.08878 0.983936
1525.26506 0.984544
1525.44136 0.984221
1525.61768 0.980569
1525.79402 0.976436
1525.97038 0.981824
1526.14676 0.985861
1526.32317 0.984698
1526.49959 0.979699
1526.67603 0.975862
1526.8525 0.97586
1527.02898 0.983128
1527.20549 0.981342
1527.38201 0.974223
1527.55856 0.981695
1527.73512 0.988332
1527.91171 0.988454
1528.08831 0.988389
1528.26494 0.989562
1528.44159 0.989259
1528.61826 0.983481
1528.79494 0.977665
1528.97165 0.984123
1529.14838 0.989179
1529.32513 0.989059
1529.5019 0.985679
1529.67869 0.981657
1529.8555 0.983836
1530.03233 0.985791
1530.20919 0.982863
1530.38606 0.981689
1530.56295 0.985456
1530.73986 0.987931
1530.9168 0.987487
1531.09375 0.98316
1531.27073 0.975589
1531.44772 0.975237
1531.62474 0.983358
1531.80177 0.987724
1531.97883 0.987201
1532.1559 0.98724
1532.333 0.986952
1532.51012 0.986114
1532.68726 0.986191
1532.86442 0.985637
1533.04159 0.985632
1533.21879 0.983683
1533.39601 0.983402
1533.57325 0.984028
1533.75052 0.981682
1533.9278 0.980603
1534.1051 0.980936
1534.28242 0.983012
1534.45976 0.982109
1534.63713 0.982437
1534.81451 0.979744
1534.99192 0.976627
1535.16934 0.974043
1535.34679 0.977881
1535.52425 0.980544
1535.70174 0.979906
1535.87925 0.98076
1536.05677 0.980823
1536.23432 0.982661
1536.41189 0.983906
1536.58948 0.985231
1536.76709 0.984598
1536.94472 0.984025
1537.12237 0.982148
1537.30004 0.985897
1537.47773 0.988513
1537.65544 0.988636
1537.83318 0.98969
1538.01093 0.989866
1538.1887 0.989584
1538.3665 0.988711
1538.54431 0.987388
1538.72215 0.986891
1538.90001 0.985149
1539.07788 0.982927
1539.25578 0.980085
1539.4337 0.982478
1539.61164 0.983092
1539.78959 0.984202
1539.96757 0.983542
1540.14557 0.98539
1540.3236 0.985021
1540.50164 0.98488
1540.6797 0.984977
1540.85778 0.983013
1541.03588 0.983467
1541.21401 0.982746
1541.39215 0.984127
1541.57032 0.98348
1541.7485 0.985268
1541.92671 0.984377
1542.10493 0.981271
1542.28318 0.983914
1542.46145 0.98523
1542.63974 0.986211
1542.81805 0.985406
1542.99638 0.986636
1543.17473 0.98784
1543.3531 0.986994
1543.53149 0.988048
1543.7099 0.988349
1543.88833 0.988883
1544.06679 0.986446
1544.24526 0.982743
1544.42375 0.984043
1544.60227 0.987308
1544.7808 0.990013
1544.95936 0.990662
1545.13794 0.990443
1545.31654 0.990382
1545.49515 0.98958
1545.67379 0.989273
1545.85245 0.989746
1546.03113 0.989502
1546.20983 0.989157
1546.38856 0.989515
1546.5673 0.989909
1546.74606 0.990611
1546.92484 0.990936
1547.10365 0.990897
1547.28247 0.990542
1547.46132 0.990538
1547.64019 0.990921
1547.81907 0.990845
1547.99798 0.990603
1548.17691 0.99111
1548.35586 0.991487
1548.53483 0.991434
1548.71382 0.991265
1548.89283 0.991336
1549.07186 0.99145
1549.25091 0.991528
1549.42999 0.991273
1549.60908 0.990859
1549.78819 0.99084
1549.96733 0.991252
1550.14648 0.991567
1550.32566 0.99159
1550.50486 0.991284
1550.68408 0.990998
1550.86332 0.990642
1551.04257 0.990322
1551.22186 0.990808
1551.40116 0.99117
1551.58048 0.99091
1551.75982 0.99047
1551.93918 0.989365
1552.11857 0.988392
1552.29797 0.989976
1552.4774 0.991249
1552.65684 0.991323
1552.83631 0.991518
1553.0158 0.991563
1553.19531 0.991437
1553.37483 0.991654
1553.55438 0.991774
1553.73395 0.991705
1553.91355 0.991482
1554.09316 0.990655
1554.27279 0.990074
1554.45244 0.99076
1554.63212 0.99107
1554.81181 0.991238
1554.99153 0.991525
1555.17127 0.991691
1555.35102 0.991841
1555.5308 0.991931
1555.7106 0.991937
1555.89042 0.991901
1556.07026 0.991807
1556.25012 0.991663
1556.43 0.991702
1556.60991 0.991782
1556.78983 0.991734
1556.96978 0.991771
1557.14974 0.99175
1557.32973 0.991644
1557.50973 0.99178
1557.68976 0.991899
1557.86981 0.991791
1558.04988 0.991585
1558.22997 0.991651
1558.41008 0.99177
1558.59021 0.991491
1558.77037 0.991138
1558.95054 0.991463
1559.13073 0.991675
1559.31095 0.991587
1559.49118 0.991612
1559.67144 0.99161
1559.85172 0.991486
1560.03202 0.991434
1560.21234 0.99166
1560.39268 0.991789
1560.57304 0.991722
1560.75342 0.991394
1560.93382 0.99126
1561.11424 0.991551
1561.29469 0.991706
1561.47515 0.991865
1561.65564 0.991972
1561.83615 0.991868
1562.01667 0.991054
1562.19722 0.989703
1562.37779 0.989802
1562.55838 0.990895
1562.73899 0.991125
1562.91963 0.990721
1563.10028 0.991176
1563.28095 0.991723
1563.46165 0.991888
1563.64236 0.991596
1563.8231 0.991156
1564.00386 0.991196
1564.18464 0.99067
1564.36544 0.990257
1564.54626 0.99117
1564.7271 0.991873
1564.90796 0.991956
1565.08884 0.991806
1565.26975 0.991637
1565.45067 0.991647
1565.63162 0.991492
1565.81258 0.990896
1565.99357 0.99065
1566.17458 0.990992
1566.35561 0.991383
1566.53666 0.991406
1566.71773 0.99095
1566.89882 0.990286
1567.07993 0.989917
1567.26107 0.989742
1567.44222 0.989525
1567.6234 0.988739
1567.80459 0.987376
1567.98581 0.98638
1568.16705 0.985357
1568.34831 0.983254
1568.52959 0.981571
1568.71089 0.981038
1568.89222 0.980319
1569.07356 0.974708
1569.25492 0.967765
1569.43631 0.967796
1569.61771 0.969565
1569.79914 0.959071
1569.98059 0.955756
1570.16206 0.958805
1570.34355 0.946199
1570.52506 0.941792
1570.70659 0.948135
1570.88815 0.931566
1571.06972 0.92811
1571.25131 0.939741
1571.43293 0.927659
1571.61457 0.927109
1571.79623 0.920568
1571.9779 0.917636
1572.1596 0.931381
1572.34133 0.925898
1572.52307 0.931757
1572.70483 0.924134
1572.88662 0.928252
1573.06842 0.917521
1573.25025 0.919705
1573.43209 0.931185
1573.61396 0.93162
1573.79585 0.941232
1573.97776 0.941405
1574.15969 0.950648
1574.34164 0.952097
1574.52362 0.961088
1574.70561 0.964598
1574.88763 0.973487
1575.06966 0.979222
1575.25172 0.983501
1575.4338 0.985547
1575.6159 0.980017
1575.79802 0.972676
1575.98016 0.96768
1576.16232 0.958293
1576.34451 0.956233
1576.52671 0.947693
1576.70894 0.949219
1576.89118 0.942872
1577.07345 0.955887
1577.25574 0.952687
1577.43805 0.943066
1577.62038 0.944294
1577.80274 0.932921
1577.98511 0.939002
1578.1675 0.935178
1578.34992 0.956141
1578.53235 0.956434
1578.71481 0.934976
1578.89729 0.940212
1579.07979 0.937557
1579.26231 0.959182
1579.44485 0.960805
1579.62742 0.941993
1579.81 0.947017
1579.99261 0.945277
1580.17523 0.964179
1580.35788 0.96678
1580.54055 0.951247
1580.72324 0.96021
1580.90595 0.960963
1581.08868 0.96533
1581.27144 0.968168
1581.45421 0.960787
1581.637 0.973725
1581.81982 0.976366
1582.00266 0.967077
1582.18552 0.97654
1582.3684 0.978088
1582.5513 0.971966
1582.73422 0.975437
1582.91716 0.974652
1583.10013 0.980051
1583.28311 0.982399
1583.46612 0.978963
1583.64915 0.984604
1583.8322 0.985915
1584.01527 0.982133
1584.19836 0.986393
1584.38147 0.987673
1584.56461 0.985002
1584.74776 0.987859
1584.93094 0.988409
1585.11413 0.986703
1585.29735 0.989234
1585.48059 0.989906
1585.66385 0.988483
1585.84714 0.990016
1586.03044 0.98982
1586.21376 0.987967
1586.39711 0.989687
1586.58047 0.990769
1586.76386 0.990055
1586.94727 0.989994
1587.1307 0.989303
1587.31415 0.989603
1587.49763 0.991071
1587.68112 0.991532
1587.86464 0.991318
1588.04817 0.991602
1588.23173 0.991612
1588.41531 0.991421
1588.59891 0.991617
1588.78253 0.991951
1588.96617 0.991955
1589.14984 0.99186
1589.33352 0.991973
1589.51723 0.991919
1589.70095 0.991792
1589.8847 0.991779
1590.06847 0.991192
1590.25226 0.990633
1590.43608 0.991423
1590.61991 0.992012
1590.80376 0.992012
1590.98764 0.991965
1591.17154 0.992074
1591.35546 0.99205
1591.5394 0.99135
1591.72336 0.990574
1591.90734 0.991335
1592.09134 0.991874
1592.27537 0.991267
1592.45941 0.990663
1592.64348 0.99138
1592.82757 0.991982
1593.01168 0.992156
1593.19581 0.99217
1593.37996 0.992108
1593.56414 0.992167
1593.74833 0.992197
1593.93255 0.992013
1594.11679 0.991181
1594.30105 0.990161
1594.48533 0.990494
1594.66963 0.991364
1594.85395 0.991717
1595.03829 0.991733
1595.22266 0.991942
1595.40705 0.992092
1595.59146 0.991984
1595.77588 0.991764
1595.96034 0.991279
1596.14481 0.990604
1596.3293 0.990619
1596.51382 0.990735
1596.69835 0.990629
1596.88291 0.990732
1597.06749 0.989813
1597.25209 0.988439
1597.43671 0.98873
1597.62135 0.989382
1597.80602 0.988797
1597.9907 0.98777
1598.17541 0.986118
1598.36014 0.98397
1598.54489 0.982204
1598.72966 0.981609
1598.91445 0.981128
1599.09926 0.975422
1599.2841 0.970443
1599.46895 0.971333
1599.65383 0.969613
1599.83873 0.959106
1600.02365 0.957453
1600.20859 0.961403
1600.39356 0.947112
1600.57854 0.944341
1600.76355 0.951182
1600.94857 0.944933
1601.13362 0.944756
1601.31869 0.925469
1601.50378 0.922909
1601.6889 0.937284
1601.87403 0.930984
1602.05919 0.934223
1602.24436 0.923784
1602.42956 0.926333
1602.61478 0.916957
1602.80002 0.916677
1602.98529 0.926956
1603.17057 0.924438
1603.35588 0.933786
1603.5412 0.930281
1603.72655 0.938399
1603.91192 0.93577
1604.09731 0.944191
1604.28272 0.943517
1604.46816 0.952484
1604.65361 0.953235
1604.83909 0.962692
1605.02459 0.966471
1605.21011 0.976126
1605.39565 0.982187
1605.58121 0.985811
1605.7668 0.988203
1605.9524 0.982551
1606.13803 0.974712
1606.32368 0.970053
1606.50935 0.960497
1606.69504 0.958831
1606.88075 0.95054
1607.06649 0.955184
1607.25224 0.949984
1607.43802 0.956067
1607.62382 0.95506
1607.80964 0.938006
1607.99548 0.94012
1608.18134 0.934121
1608.36723 0.951841
1608.55313 0.950831
1608.73906 0.939172
1608.92501 0.941951
1609.11098 0.933727
1609.29697 0.951668
1609.48299 0.951502
1609.66902 0.942114
1609.85508 0.94588
1610.04116 0.938525
1610.22726 0.958057
1610.41338 0.95897
1610.59952 0.942958
1610.78569 0.94892
1610.97187 0.946919
1611.15808 0.964654
1611.34431 0.966531
1611.53056 0.953082
1611.71683 0.966978
1611.90312 0.968948
1612.08944 0.959475
1612.27577 0.964518
1612.46213 0.963945
1612.64851 0.974406
1612.83491 0.977041
1613.02133 0.969636
1613.20778 0.978275
1613.39424 0.979686
1613.58073 0.974014
1613.76724 0.982076
1613.95377 0.983594
1614.14032 0.978464
1614.3269 0.983952
1614.51349 0.984771
1614.70011 0.980635
1614.88675 0.984904
1615.07341 0.985903
1615.26009 0.983156
1615.44679 0.986115
1615.63351 0.986462
1615.82026 0.984206
1616.00703 0.986553
1616.19382 0.987025
1616.38063 0.98539
1616.56746 0.986853
1616.75431 0.98695
1616.94119 0.9857
1617.12809 0.987451
1617.31501 0.988676
1617.50195 0.988583
1617.68891 0.988848
1617.87589 0.988563
1618.0629 0.988093
1618.24992 0.989272
1618.43697 0.98989
1618.62404 0.988309
1618.81113 0.987854
1618.99825 0.989033
1619.18538 0.989824
1619.37254 0.990439
1619.55972 0.990598
1619.74692 0.990778
1619.93414 0.990901
1620.12138 0.990745
1620.30865 0.991047
1620.49593 0.990665
1620.68324 0.990403
1620.87057 0.991063
1621.05792 0.990799
1621.2453 0.990439
1621.43269 0.990684
1621.62011 0.990786
1621.80755 0.991143
1621.995 0.991357
1622.18249 0.991098
1622.36999 0.99123
1622.55751 0.991561
1622.74506 0.991435
1622.93263 0.991448
1623.12022 0.991616
1623.30783 0.991483
1623.49546 0.991232
1623.68312 0.990435
1623.87079 0.989499
1624.05849 0.990103
1624.24621 0.991073
1624.43395 0.991682
1624.62172 0.991857
1624.8095 0.992048
1624.99731 0.99209
1625.18514 0.991689
1625.37299 0.991108
1625.56086 0.990842
1625.74875 0.990224
1625.93667 0.989146
1626.1246 0.989648
1626.31256 0.990836
1626.50054 0.991325
1626.68855 0.991904
1626.87657 0.991905
1627.06462 0.990475
1627.25268 0.988981
1627.44077 0.990092
1627.62888 0.991159
1627.81702 0.990564
1628.00517 0.988448
1628.19335 0.987781
1628.38154 0.988878
1628.56976 0.988962
1628.758 0.989421
1628.94627 0.99084
1629.13455 0.991074
1629.32286 0.99053
1629.51119 0.991126
1629.69954 0.991666
1629.88791 0.991756
1630.0763 0.991183
1630.26472 0.987386
1630.45316 0.981105
1630.64161 0.982053
1630.8301 0.987625
1631.0186 0.990432
1631.20712 0.990799
1631.39567 0.99034
1631.58424 0.990544
1631.77283 0.991339
1631.96144 0.990887
1632.15007 0.989611
1632.33873 0.989104
1632.5274 0.98836
1632.7161 0.985392
1632.90482 0.98061
1633.09356 0.98118
1633.28233 0.986543
1633.47112 0.988796
1633.65992 0.988957
1633.84875 0.989631
1634.0376 0.990704
1634.22648 0.990408
1634.41537 0.989922
1634.60429 0.990533
1634.79323 0.990157
1634.98219 0.988747
1635.17117 0.981985
1635.36018 0.971016
1635.5492 0.975798
1635.73825 0.986366
1635.92732 0.98947
1636.11641 0.989638
1636.30553 0.990602
1636.49466 0.989687
1636.68382 0.987849
1636.873 0.989674
1637.0622 0.991237
1637.25142 0.989432
1637.44067 0.977675
1637.62993 0.958967
1637.81922 0.962201
1638.00853 0.980605
1638.19786 0.989139
1638.38722 0.990032
1638.57659 0.989395
1638.76599 0.989426
1638.95541 0.988131
1639.14485 0.987349
1639.33432 0.985941
1639.5238 0.984239
1639.71331 0.984905
1639.90284 0.985063
1640.09239 0.96865
1640.28196 0.944934
1640.47156 0.954754
1640.66118 0.977591
1640.85082 0.984913
1641.04048 0.985906
1641.23016 0.985128
1641.41986 0.985688
1641.60959 0.98459
1641.79934 0.985027
1641.98911 0.984118
1642.1789 0.984714
1642.36872 0.983351
1642.55855 0.980061
1642.74841 0.954085
1642.93829 0.928116
1643.12819 0.954958
1643.31812 0.979792
1643.50806 0.983556
1643.69803 0.985346
1643.88802 0.985356
1644.07803 0.987672
1644.26807 0.988208
1644.45812 0.987942
1644.6482 0.988687
1644.8383 0.988136
1645.02842 0.987931
1645.21857 0.981074
1645.40873 0.949588
1645.59892 0.917305
1645.78913 0.953938
1645.97936 0.984279
1646.16961 0.988458
1646.35989 0.989915
1646.55019 0.989799
1646.74051 0.98871
1646.93085 0.988309
1647.12121 0.987207
1647.3116 0.98692
1647.50201 0.985073
1647.69244 0.985196
1647.88289 0.980742
1648.07336 0.958928
1648.26386 0.933825
1648.45437 0.954908
1648.64491 0.978367
1648.83548 0.982009
1649.02606 0.982177
1649.21667 0.980773
1649.40729 0.982661
1649.59794 0.983674
1649.78861 0.983508
1649.97931 0.98529
1650.17002 0.984341
1650.36076 0.985606
1650.55152 0.981007
1650.7423 0.953783
1650.93311 0.925655
1651.12394 0.953642
1651.31478 0.980088
1651.50565 0.984395
1651.69655 0.987326
1651.88746 0.986618
1652.0784 0.983569
1652.26936 0.986515
1652.46034 0.988408
1652.65134 0.990419
1652.84236 0.990784
1653.03341 0.989189
1653.22448 0.987594
1653.41557 0.980444
1653.60668 0.959363
1653.79782 0.941666
1653.98898 0.966997
1654.18016 0.987592
1654.37136 0.990701
1654.56258 0.991019
1654.75383 0.989895
