# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
1995.22587 0.933069
1995.48063 0.881936
1995.73544 0.826143
1995.99027 0.848659
1996.24514 0.860248
1996.50004 0.814222
1996.75497 0.765641
1997.00993 0.76576
1997.26493 0.751584
1997.51996 0.72228
1997.77502 0.697767
1998.03012 0.614654
1998.28524 0.533656
1998.5404 0.582616
1998.7956 0.629968
1999.05082 0.550054
1999.30608 0.539351
1999.56137 0.544706
1999.81669 0.494974
2000.07205 0.513029
2000.32744 0.468569
2000.58286 0.434306
2000.83831 0.434878
2001.0938 0.376766
2001.34932 0.383721
2001.60487 0.359622
2001.86045 0.372585
2002.11607 0.337512
2002.37172 0.309898
2002.6274 0.282529
2002.88311 0.253578
2003.13886 0.287691
2003.39464 0.306213
2003.65045 0.313981
2003.9063 0.310244
2004.16217 0.313245
2004.41808 0.307381
2004.67403 0.304898
2004.93 0.303052
2005.18601 0.288675
2005.44205 0.288031
2005.69813 0.267388
2005.95423 0.29221
2006.21037 0.294827
2006.46654 0.371591
2006.72275 0.377737
2006.97899 0.428488
2007.23526 0.436923
2007.49156 0.453063
2007.7479 0.474021
2008.00426 0.446138
2008.26066 0.521196
2008.5171 0.548899
2008.77356 0.626394
2009.03006 0.709094
2009.2866 0.643185
2009.54316 0.529443
2009.79976 0.534628
2010.05639 0.468048
2010.31305 0.439603
2010.56975 0.455612
2010.82648 0.390457
2011.08324 0.451733
2011.34003 0.449036
2011.59686 0.408905
2011.85372 0.437417
2012.11061 0.383954
2012.36754 0.425117
2012.62449 0.442865
2012.88148 0.376527
2013.13851 0.465501
2013.39556 0.435557
2013.65265 0.376017
2013.90978 0.459311
2014.16693 0.428867
2014.42412 0.43236
2014.68134 0.503136
2014.93859 0.421464
2015.19588 0.439964
2015.4532 0.500137
2015.71055 0.429988
2015.96794 0.480584
2016.22535 0.511463
2016.4828 0.424362
2016.74029 0.465789
2016.9978 0.469057
2017.25535 0.402697
2017.51294 0.511296
2017.77055 0.565014
2018.0282 0.442646
2018.28588 0.498822
2018.54359 0.571319
2018.80134 0.507276
2019.05912 0.541728
2019.31693 0.607275
2019.57478 0.57285
2019.83266 0.579969
2020.09057 0.653016
2020.34851 0.631733
2020.60649 0.574802
2020.8645 0.641544
2021.12254 0.641868
2021.38062 0.577858
2021.63873 0.686709
2021.89687 0.70629
2022.15505 0.626151
2022.41325 0.72486
2022.67149 0.780425
2022.92977 0.70424
2023.18807 0.69991
2023.44641 0.78713
2023.70479 0.768063
2023.96319 0.712777
2024.22163 0.800294
2024.4801 0.795904
2024.73861 0.735526
2024.99715 0.813904
2025.25572 0.866204
2025.51432 0.831541
2025.77296 0.792637
2026.03163 0.847159
2026.29033 0.860908
2026.54907 0.824686
2026.80784 0.869848
2027.06664 0.916228
2027.32547 0.895269
2027.58434 0.843266
2027.84324 0.856218
2028.10218 0.857952
2028.36114 0.846379
2028.62014 0.859501
2028.87918 0.894836
2029.13824 0.912525
2029.39734 0.894736
2029.65648 0.9252
2029.91564 0.951567
2030.17484 0.927444
2030.43407 0.903591
2030.69334 0.925048
2030.95264 0.933474
2031.21197 0.929238
2031.47133 0.938841
2031.73073 0.949072
2031.99016 0.946491
2032.24962 0.936798
2032.50912 0.946621
2032.76865 0.950874
2033.02821 0.923908
2033.28781 0.897179
2033.54744 0.925574
2033.8071 0.950179
2034.0668 0.949933
2034.32653 0.94759
2034.58629 0.952411
2034.84608 0.953195
2035.10591 0.952227
2035.36577 0.953226
2035.62567 0.953845
2035.8856 0.954543
2036.14556 0.95138
2036.40555 0.950839
2036.66558 0.955307
2036.92564 0.955691
2037.18573 0.960051
2037.44586 0.957624
2037.70602 0.95705
2037.96621 0.949596
2038.22644 0.943721
2038.4867 0.93742
2038.74699 0.943774
2039.00732 0.949156
2039.26768 0.946852
2039.52807 0.946112
2039.7885 0.923952
2040.04896 0.896999
2040.30945 0.891176
2040.56998 0.914977
2040.83054 0.936008
2041.09113 0.933828
2041.35176 0.932403
2041.61241 0.926688
2041.87311 0.934831
2042.13383 0.932142
2042.39459 0.933382
2042.65538 0.924712
2042.91621 0.929151
2043.17707 0.932119
2043.43796 0.939262
2043.69889 0.931933
2043.95984 0.918941
2044.22084 0.921089
2044.48186 0.923765
2044.74292 0.92993
2045.00401 0.937979
2045.26514 0.948374
2045.5263 0.9451
2045.78749 0.942897
2046.04872 0.935193
2046.30997 0.928655
2046.57127 0.920387
2046.83259 0.907495
2047.09395 0.908155
2047.35534 0.887036
2047.61677 0.890698
2047.87823 0.870885
2048.13972 0.855922
2048.40125 0.837722
2048.66281 0.837093
2048.9244 0.8216
2049.18602 0.820069
2049.44768 0.7861
2049.70938 0.799553
2049.9711 0.772992
2050.23286 0.757315
2050.49466 0.7429
2050.75648 0.761097
2051.01834 0.733092
2051.28024 0.739908
2051.54216 0.698566
2051.80412 0.71438
2052.06612 0.685684
2052.32814 0.692428
2052.5902 0.676315
2052.8523 0.711736
2053.11443 0.687609
2053.37659 0.710349
2053.63878 0.691581
2053.90101 0.664117
2054.16327 0.680023
2054.42557 0.639704
2054.68789 0.652457
2054.95026 0.632287
2055.21265 0.681392
2055.47508 0.664844
2055.73754 0.708598
2056.00004 0.70409
2056.26257 0.646289
2056.52513 0.664598
2056.78773 0.636735
2057.05036 0.691076
2057.31302 0.684936
2057.57572 0.730064
2057.83845 0.751063
2058.10121 0.700538
2058.36401 0.74085
2058.62684 0.732144
2058.88971 0.804172
2059.15261 0.833335
2059.41554 0.801266
2059.67851 0.847442
2059.9415 0.872361
2060.20454 0.91734
2060.4676 0.93379
2060.7307 0.88425
2060.99384 0.815016
2061.257 0.83584
2061.52021 0.807624
2061.78344 0.798371
2062.04671 0.791316
2062.31001 0.723742
2062.57334 0.784182
2062.83671 0.770703
2063.10012 0.709642
2063.36355 0.738092
2063.62702 0.703667
2063.89053 0.763115
2064.15406 0.765919
2064.41763 0.683169
2064.68124 0.764761
2064.94488 0.757787
2065.20855 0.695728
2065.47225 0.737414
2065.73599 0.700074
2065.99976 0.73535
2066.26357 0.754747
2066.52741 0.690423
2066.79128 0.782106
2067.05519 0.784124
2067.31913 0.699504
2067.58311 0.78609
2067.84712 0.782851
2068.11116 0.716945
2068.37523 0.779966
2068.63934 0.762747
2068.90349 0.750557
2069.16766 0.787295
2069.43188 0.745836
2069.69612 0.783212
2069.9604 0.805094
2070.22471 0.750721
2070.48906 0.812117
2070.75344 0.821047
2071.01785 0.756083
2071.2823 0.829399
2071.54678 0.833484
2071.81129 0.771344
2072.07584 0.831482
2072.34042 0.855359
2072.60504 0.804194
2072.86969 0.860201
2073.13437 0.852012
2073.39909 0.801128
2073.66384 0.855092
2073.92863 0.866299
2074.19345 0.824672
2074.4583 0.858699
2074.72318 0.877517
2074.9881 0.833677
2075.25306 0.873775
2075.51805 0.884979
2075.78307 0.853398
2076.04812 0.884555
2076.31321 0.905126
2076.57834 0.896202
2076.84349 0.900099
2077.10869 0.912786
2077.37391 0.895916
2077.63917 0.87168
2077.90446 0.909173
2078.16979 0.928334
2078.43515 0.918115
2078.70054 0.938742
2078.96597 0.951394
2079.23143 0.949533
2079.49693 0.964571
2079.76246 0.964074
2080.02802 0.949179
2080.29362 0.960461
2080.55925 0.970272
2080.82492 0.965367
2081.09062 0.953088
2081.35635 0.949969
2081.62212 0.950118
2081.88792 0.947581
2082.15375 0.943929
2082.41962 0.938162
2082.68553 0.938079
2082.95146 0.94441
2083.21743 0.937622
2083.48344 0.931502
2083.74948 0.937063
2084.01555 0.94212
2084.28166 0.933024
2084.5478 0.915369
2084.81397 0.910226
2085.08018 0.934877
2085.34642 0.936694
2085.6127 0.937398
2085.87901 0.949374
2086.14536 0.939341
2086.41173 0.941716
2086.67815 0.954496
2086.94459 0.946283
2087.21108 0.950353
2087.47759 0.952704
2087.74414 0.94282
2088.01072 0.956209
2088.27734 0.954715
2088.54399 0.94633
2088.81067 0.957948
2089.07739 0.955249
2089.34415 0.953132
2089.61093 0.963006
2089.87776 0.953217
2090.14461 0.945686
2090.4115 0.960221
2090.67842 0.962532
2090.94538 0.96171
2091.21237 0.969085
2091.4794 0.965085
2091.74646 0.961823
2092.01355 0.972686
2092.28068 0.968729
2092.54784 0.959604
2092.81504 0.970745
2093.08227 0.974293
2093.34953 0.965758
2093.61683 0.95807
2093.88417 0.947495
2094.15153 0.958825
2094.41893 0.974159
2094.68637 0.977155
2094.95384 0.975539
2095.22134 0.979537
2095.48888 0.979782
2095.75645 0.97767
2096.02406 0.981387
2096.2917 0.983803
2096.55937 0.981666
2096.82708 0.981862
2097.09482 0.98176
2097.3626 0.980531
2097.63041 0.982296
2097.89826 0.983443
2098.16614 0.977526
2098.43405 0.958098
2098.702 0.944139
2098.96998 0.958369
2099.238 0.975956
2099.50605 0.983593
2099.77413 0.982394
2100.04225 0.978319
2100.3104 0.973532
2100.57859 0.979058
2100.84681 0.984785
2101.11507 0.981809
2101.38336 0.964794
2101.65168 0.942508
2101.92004 0.958294
2102.18844 0.979076
2102.45686 0.984471
2102.72532 0.986872
2102.99382 0.986978
2103.26235 0.988429
2103.53091 0.988189
2103.79951 0.986629
2104.06815 0.987107
2104.33681 0.986956
2104.60552 0.986607
2104.87425 0.984229
2105.14302 0.983777
2105.41183 0.985391
2105.68067 0.987136
2105.94954 0.987532
2106.21845 0.987013
2106.48739 0.985267
2106.75636 0.984784
2107.02537 0.985636
2107.29442 0.985899
2107.5635 0.985105
2107.83261 0.985008
2108.10176 0.984271
2108.37094 0.984759
2108.64016 0.984635
2108.90941 0.983326
2109.1787 0.984485
2109.44802 0.98233
2109.71737 0.976109
2109.98676 0.975863
2110.25618 0.981218
2110.52564 0.985552
2110.79513 0.985388
2111.06466 0.983509
2111.33422 0.984093
2111.60381 0.976053
2111.87344 0.965727
2112.14311 0.974601
2112.41281 0.979687
2112.68254 0.981523
2112.95231 0.986199
2113.22211 0.987997
2113.49194 0.99033
2113.76181 0.991025
2114.03172 0.98954
2114.30166 0.990937
2114.57163 0.990434
2114.84164 0.987714
2115.11168 0.988001
2115.38176 0.987579
2115.65187 0.985928
2115.92202 0.986226
2116.1922 0.983959
2116.46242 0.985856
2116.73267 0.989226
2117.00295 0.988559
2117.27327 0.988792
2117.54362 0.988938
2117.81401 0.98745
2118.08443 0.984596
2118.35489 0.966129
2118.62538 0.948645
2118.89591 0.969847
2119.16647 0.986135
2119.43706 0.985476
2119.70769 0.979712
2119.97836 0.978917
2120.24906 0.981133
2120.51979 0.984715
2120.79056 0.988988
2121.06136 0.9892
2121.3322 0.988958
2121.60307 0.989492
2121.87398 0.990499
2122.14492 0.99139
2122.41589 0.991462
2122.6869 0.991958
2122.95795 0.992015
2123.22903 0.992365
2123.50014 0.991999
2123.77129 0.991549
2124.04247 0.986213
2124.31369 0.975966
2124.58494 0.971712
2124.85623 0.978564
2125.12755 0.987929
2125.39891 0.992361
2125.6703 0.992892
2125.94173 0.993135
2126.21319 0.993097
2126.48468 0.993272
2126.75621 0.992844
2127.02778 0.992122
2127.29937 0.986839
2127.57101 0.968536
2127.84268 0.954095
2128.11438 0.974253
2128.38612 0.990522
2128.65789 0.993361
2128.9297 0.993503
2129.20154 0.993701
2129.47342 0.993843
2129.74533 0.994104
2130.01727 0.994012
2130.28925 0.993938
2130.56127 0.993723
2130.83332 0.993954
2131.1054 0.994257
2131.37752 0.994337
2131.64968 0.994317
2131.92187 0.994146
2132.19409 0.994105
2132.46635 0.993862
2132.73864 0.993892
2133.01097 0.994188
2133.28333 0.994439
2133.55573 0.994584
2133.82817 0.994512
2134.10063 0.994489
2134.37313 0.994646
2134.64567 0.994734
2134.91824 0.994645
2135.19085 0.994337
2135.46349 0.991418
2135.73617 0.985731
2136.00888 0.985196
2136.28162 0.990592
2136.55441 0.993751
2136.82722 0.993895
2137.10007 0.993341
2137.37296 0.992898
2137.64588 0.993769
2137.91883 0.994499
2138.19182 0.994146
2138.46485 0.993601
2138.7379 0.993981
2139.011 0.994009
2139.28413 0.993401
2139.55729 0.993043
2139.83049 0.993538
2140.10372 0.994071
2140.37699 0.994434
2140.6503 0.994568
2140.92364 0.994616
2141.19701 0.994798
2141.47042 0.994844
2141.74386 0.994535
2142.01734 0.993518
2142.29085 0.992556
2142.5644 0.992309
2142.83798 0.992133
2143.1116 0.992199
2143.38525 0.991801
2143.65894 0.99257
2143.93266 0.993964
2144.20642 0.99422
2144.48021 0.993584
2144.75404 0.993458
2145.0279 0.994031
2145.3018 0.994249
2145.57573 0.993689
2145.8497 0.992804
2146.1237 0.992666
2146.39774 0.992753
2146.67181 0.992833
2146.94592 0.991627
2147.22006 0.989734
2147.49424 0.990151
2147.76845 0.989898
2148.0427 0.988631
2148.31698 0.989526
2148.5913 0.989329
2148.86565 0.987176
2149.14004 0.987193
2149.41446 0.986824
2149.68892 0.985684
2149.96341 0.984552
2150.23794 0.987032
2150.5125 0.988102
2150.7871 0.98671
2151.06173 0.977315
2151.3364 0.964646
2151.6111 0.96814
2151.88584 0.973826
2152.16062 0.977612
2152.43542 0.97831
2152.71027 0.978864
2152.98515 0.976566
2153.26006 0.980837
2153.53501 0.983115
2153.80999 0.98599
2154.08501 0.985334
2154.36006 0.983626
2154.63515 0.984616
2154.91028 0.984544
2155.18544 0.983972
2155.46063 0.984087
2155.73586 0.986753
2156.01113 0.990519
2156.28643 0.991115
2156.56176 0.990477
2156.83713 0.991046
2157.11254 0.990464
2157.38798 0.989914
2157.66345 0.990491
2157.93896 0.989804
2158.21451 0.989221
2158.49009 0.990392
2158.76571 0.984543
2159.04136 0.976478
2159.31705 0.983113
2159.59277 0.987688
2159.86852 0.985348
2160.14432 0.986478
2160.42014 0.988003
2160.69601 0.980826
2160.97191 0.968084
2161.24784 0.969909
2161.52381 0.980446
2161.79981 0.988135
2162.07585 0.989066
2162.35192 0.986067
2162.62803 0.9842
2162.90418 0.982864
2163.18036 0.959587
2163.45657 0.928425
2163.73282 0.95083
2164.00911 0.981935
2164.28543 0.99079
2164.56179 0.99127
2164.83818 0.990628
2165.11461 0.990671
2165.39107 0.990775
2165.66757 0.989515
2165.9441 0.989784
2166.22067 0.987824
2166.49727 0.9815
2166.77391 0.97107
2167.05058 0.971736
2167.32729 0.983136
2167.60404 0.988096
2167.88082 0.987921
2168.15763 0.987031
2168.43449 0.972636
2168.71137 0.956254
2168.98829 0.973474
2169.26525 0.988893
2169.54224 0.990665
2169.81927 0.990757
2170.09633 0.989385
2170.37343 0.987359
2170.65057 0.990603
2170.92773 0.99316
2171.20494 0.992725
2171.48218 0.991881
2171.75945 0.991461
2172.03677 0.989896
2172.31411 0.977781
2172.59149 0.95966
2172.86891 0.966936
2173.14636 0.982398
2173.42385 0.989694
2173.70137 0.988819
2173.97893 0.985262
2174.25653 0.978588
2174.53416 0.970058
2174.81182 0.979822
2175.08952 0.987088
2175.36726 0.988999
2175.64503 0.990772
2175.92284 0.983927
2176.20068 0.972676
2176.47856 0.978796
2176.75647 0.990002
2177.03442 0.993728
2177.3124 0.993787
2177.59042 0.99336
2177.86848 0.990231
2178.14657 0.974633
2178.4247 0.95653
2178.70286 0.97157
2178.98106 0.980055
2179.25929 0.971964
2179.53756 0.978141
2179.81586 0.988099
2180.0942 0.992847
2180.37258 0.994202
2180.65099 0.994451
2180.92943 0.994386
2181.20791 0.994724
2181.48643 0.994976
2181.76498 0.99506
2182.04357 0.994931
2182.3222 0.993877
2182.60086 0.990383
2182.87955 0.981645
2183.15828 0.957539
2183.43705 0.936358
2183.71585 0.956507
2183.99469 0.968855
2184.27356 0.973839
2184.55247 0.953744
2184.83141 0.927736
2185.11039 0.950604
2185.38941 0.97926
2185.66846 0.990703
2185.94755 0.994159
2186.22667 0.994817
2186.50583 0.993964
2186.78502 0.988114
2187.06425 0.980915
2187.34352 0.982646
2187.62282 0.981175
2187.90215 0.977757
2188.18152 0.975366
2188.46093 0.984716
2188.74038 0.992239
2189.01985 0.993023
2189.29937 0.98795
2189.57892 0.982586
2189.85851 0.987537
2190.13813 0.985203
2190.41779 0.976025
2190.69748 0.981987
2190.97721 0.991411
2191.25697 0.994638
2191.53677 0.995051
2191.81661 0.995008
2192.09648 0.994919
2192.37639 0.994483
2192.65633 0.994086
2192.93631 0.994267
2193.21633 0.994797
2193.49638 0.995017
2193.77646 0.994739
2194.05659 0.992863
2194.33674 0.982196
2194.61694 0.963
2194.89717 0.957789
2195.17743 0.968244
2195.45773 0.984626
2195.73807 0.991982
2196.01844 0.991363
2196.29885 0.986552
2196.57929 0.98292
2196.85977 0.986448
2197.14029 0.989451
2197.42084 0.988806
2197.70143 0.985585
2197.98205 0.961064
2198.26271 0.927364
2198.54341 0.943802
2198.82414 0.965007
2199.1049 0.960281
2199.38571 0.942498
2199.66655 0.922135
2199.94742 0.896488
2200.22833 0.879629
2200.50928 0.889249
2200.79026 0.933133
2201.07127 0.967345
2201.35233 0.971554
2201.63342 0.958852
2201.91454 0.948098
2202.1957 0.943759
2202.4769 0.950796
2202.75813 0.956561
2203.0394 0.963843
2203.32071 0.971859
2203.60205 0.978994
2203.88343 0.978988
2204.16484 0.971683
2204.44629 0.96158
2204.72777 0.940349
2205.00929 0.925686
2205.29085 0.952423
2205.57244 0.977409
2205.85407 0.984319
2206.13573 0.988486
2206.41743 0.986402
2206.69917 0.980808
2206.98094 0.984498
2207.26275 0.985108
2207.5446 0.983715
2207.82648 0.988774
2208.10839 0.992576
2208.39034 0.993855
2208.67233 0.993985
2208.95436 0.993787
2209.23642 0.99337
2209.51851 0.993748
2209.80064 0.993732
2210.08281 0.990259
2210.36502 0.986336
2210.64726 0.988989
2210.92953 0.985445
2211.21185 0.978509
2211.49419 0.985954
2211.77658 0.992371
2212.059 0.993281
2212.34146 0.993462
2212.62395 0.993103
2212.90648 0.993377
2213.18904 0.993693
2213.47164 0.992976
2213.75428 0.992039
2214.03695 0.991379
2214.31966 0.9909
2214.60241 0.985751
2214.88519 0.979277
2215.16801 0.986085
2215.45086 0.98994
2215.73375 0.977091
2216.01668 0.955499
2216.29964 0.947943
2216.58264 0.949668
2216.86567 0.974091
2217.14874 0.990542
2217.43185 0.991632
2217.71499 0.988988
2217.99817 0.987221
2218.28138 0.987908
2218.56464 0.988398
2218.84792 0.98929
2219.13125 0.991287
2219.41461 0.991165
2219.698 0.990077
2219.98143 0.990658
2220.2649 0.989731
2220.54841 0.986268
2220.83195 0.985963
2221.11552 0.976616
2221.39914 0.955499
2221.68279 0.95113
2221.96647 0.965048
2222.25019 0.98214
2222.53395 0.988942
2222.81775 0.989857
2223.10158 0.989813
2223.38544 0.989304
2223.66935 0.987317
2223.95328 0.986696
2224.23726 0.988071
2224.52127 0.988485
2224.80532 0.98298
2225.0894 0.97762
2225.37352 0.980917
2225.65768 0.985042
2225.94187 0.98514
2226.2261 0.976872
2226.51037 0.962159
2226.79467 0.960876
2227.07901 0.960555
2227.36338 0.970285
2227.64779 0.981621
2227.93224 0.984111
2228.21672 0.983704
2228.50124 0.986347
2228.7858 0.988789
2229.07039 0.988553
2229.35502 0.9896
2229.63969 0.990927
2229.92439 0.990351
2230.20913 0.988362
2230.4939 0.985001
2230.77871 0.981382
2231.06356 0.979389
2231.34844 0.965428
2231.63336 0.948898
2231.91832 0.960371
2232.20331 0.957728
2232.48834 0.948018
2232.7734 0.966545
2233.05851 0.980854
2233.34364 0.977635
2233.62882 0.967433
2233.91403 0.976342
2234.19928 0.984412
2234.48456 0.984758
2234.76988 0.982891
2235.05524 0.981024
2235.34063 0.982173
2235.62606 0.981174
2235.91152 0.972922
2236.19703 0.96276
2236.48257 0.957379
2236.76814 0.970807
2237.05375 0.976953
2237.3394 0.968887
2237.62509 0.961131
2237.91081 0.959713
2238.19656 0.970188
2238.48236 0.983782
2238.76819 0.988586
2239.05406 0.98788
2239.33996 0.982944
2239.6259 0.977987
2239.91188 0.973334
2240.19789 0.961369
2240.48394 0.966734
2240.77003 0.976029
2241.05615 0.971117
2241.34231 0.958996
2241.6285 0.960372
2241.91474 0.978611
2242.201 0.984379
2242.48731 0.976676
2242.77365 0.975307
2243.06003 0.978556
2243.34645 0.975487
2243.6329 0.958437
2243.91939 0.937847
2244.20591 0.945441
2244.49247 0.973289
2244.77907 0.987929
2245.0657 0.988096
2245.35238 0.986029
2245.63908 0.975338
2245.92583 0.955278
2246.21261 0.946877
2246.49943 0.950218
2246.78628 0.941006
2247.07317 0.919966
2247.3601 0.923482
2247.64706 0.957672
2247.93406 0.980302
2248.2211 0.986211
2248.50818 0.985242
2248.79529 0.98078
2249.08243 0.977517
2249.36962 0.974628
2249.65684 0.967453
2249.9441 0.969736
2250.23139 0.962282
2250.51872 0.955913
2250.80609 0.964015
2251.09349 0.970446
2251.38093 0.977634
2251.66841 0.98145
2251.95593 0.977789
2252.24348 0.96583
2252.53106 0.964634
2252.81869 0.971517
2253.10635 0.966219
2253.39405 0.956715
2253.68178 0.937626
2253.96955 0.922433
2254.25736 0.943784
2254.54521 0.967233
2254.83309 0.974292
2255.12101 0.968808
2255.40896 0.95649
2255.69695 0.947797
