# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Radiance[photons/s/m**2/micron/arsec**2]
1446.62385 1113.47
1446.79107 7177.33
1446.9583 14098.5
1447.12555 7116.13
1447.29281 1049
1447.4601 249.349
1447.62741 263.906
1447.79474 285.169
1447.96208 273.884
1448.12945 239.404
1448.29683 234.405
1448.46424 257.63
1448.63166 250.766
1448.7991 240.45
1448.96656 258.422
1449.13405 281.37
1449.30155 284.879
1449.46907 271.849
1449.63661 244.65
1449.80417 211.659
1449.97174 218.844
1450.13934 296.819
1450.30696 405.384
1450.4746 243.886
1450.64225 87.2754
1450.80993 89.2403
1450.97762 102.749
1451.14534 108.296
1451.31307 437.361
1451.48082 8723.45
1451.64859 73984.1
1451.81639 196083
1451.9842 195048
1452.15203 73361.7
1452.31988 9637.44
1452.48775 1724.24
1452.65563 779.288
1452.82354 316.946
1452.99147 213.271
1453.15942 260.339
1453.32738 309.594
1453.49537 318.96
1453.66337 335.53
1453.8314 343.569
1453.99944 334.929
1454.1675 321.971
1454.33559 300.52
1454.50369 302.388
1454.67181 326.609
1454.83995 326.404
1455.00811 300.316
1455.17629 221.592
1455.34449 162.546
1455.51271 235.064
1455.68095 313.204
1455.84921 540.653
1456.01748 6869.98
1456.18578 52678.4
1456.3541 105063
1456.52243 52713.3
1456.69079 6895.27
1456.85916 534.856
1457.02755 328.988
1457.19597 336.361
1457.3644 324.238
1457.53285 300.776
1457.70132 259.425
1457.86982 306.27
1458.03833 367.871
1458.20686 386.289
1458.37541 381.901
1458.54397 368.716
1458.71256 366.029
1458.88117 373.668
1459.0498 373.313
1459.21845 379.241
1459.38711 381.771
1459.5558 383.781
1459.7245 367.745
1459.89323 548.256
1460.06197 6994.67
1460.23074 59326
1460.39952 163807
1460.56832 172943
1460.73715 67367
1460.90599 8140.92
1461.07485 559.391
1461.24373 261.31
1461.41263 288.497
1461.58155 315.606
1461.75049 322.366
1461.91945 353.653
1462.08843 370.132
1462.25743 379.288
1462.42645 375.696
1462.59548 368.505
1462.76454 350.981
1462.93362 280.052
1463.10271 199.975
1463.27183 176.273
1463.44096 320.832
1463.61012 537.242
1463.77929 557.475
1463.94849 419
1464.1177 382.295
1464.28693 450.595
1464.45618 558.72
1464.62546 555.78
1464.79475 439.883
1464.96406 349.119
1465.13339 256.033
1465.30274 203.85
1465.47211 396.969
1465.6415 682.684
1465.81091 663.743
1465.98034 505.52
1466.14978 3875.98
1466.31925 29009.7
1466.48874 57710.8
1466.65825 28968.5
1466.82777 3851.21
1466.99732 410.53
1467.16688 406.161
1467.33647 390.277
1467.50607 344.099
1467.6757 385.629
1467.84534 452.234
1468.01501 406.235
1468.18469 359.338
1468.35439 343.346
1468.52412 336.87
1468.69386 355.122
1468.86362 358.539
1469.0334 324.178
1469.2032 296.095
1469.37302 758.988
1469.54286 10514
1469.71272 71397.2
1469.8826 137409
1470.0525 71507.9
1470.22242 15836.6
1470.39236 4059.8
1470.56232 609.177
1470.73229 126.708
1470.90229 145.963
1471.07231 319.615
1471.24235 1148.11
1471.4124 1944.98
1471.58248 1105.25
1471.75257 387.98
1471.92269 310.148
1472.09282 279.103
1472.26298 184.042
1472.43315 136.971
1472.60335 184.748
1472.77356 284.474
1472.94379 325.949
1473.11405 295.261
1473.28432 271.468
1473.45461 343.124
1473.62492 1888.3
1473.79526 13260.7
1473.96561 26358.9
1474.13598 13377.1
1474.30637 1989.24
1474.47678 412.253
1474.64721 350.352
1474.81766 346.941
1474.98813 387.453
1475.15862 1253.15
1475.32913 7461.47
1475.49966 14539.8
1475.6702 7369.88
1475.84077 1082.36
1476.01136 241.609
1476.18197 288.233
1476.35259 332.229
1476.52324 327.895
1476.69391 354.06
1476.86459 2430.9
1477.0353 17769.4
1477.20603 35377.3
1477.37677 17876.9
1477.54754 2507.6
1477.71832 306.756
1477.88913 333.462
1478.05995 5414.83
1478.2308 41903.6
1478.40166 83566.1
1478.57255 41964.7
1478.74345 5535.37
1478.91437 468.6
1479.08532 310.749
1479.25628 294.346
1479.42726 317.657
1479.59826 2828.14
1479.76929 22655.1
1479.94033 58040.1
1480.11139 55221.7
1480.28247 22150.7
1480.45357 18746.2
1480.62469 32870.6
1480.79583 16560.1
1480.96699 2357.39
1481.13817 407.614
1481.30937 339.568
1481.48059 294.212
1481.65183 222.344
1481.82309 222.359
1481.99437 248.227
1482.16567 236.892
1482.33699 279.014
1482.50833 320.119
1482.67969 337.29
1482.85107 671.106
1483.02246 11236.7
1483.19388 87721.1
1483.36532 175142
1483.53678 87740.4
1483.70826 11263.4
1483.87975 676.02
1484.05127 326.856
1484.22281 289.019
1484.39436 238.572
1484.56594 260.601
1484.73754 327.439
1484.90915 380.307
1485.08079 382.186
1485.25244 358.518
1485.42412 367.373
1485.59582 374.197
1485.76753 421.37
1485.93927 559.269
1486.11102 4447.73
1486.2828 32693.6
1486.45459 64935.6
1486.62641 32633.7
1486.79824 4416.24
1486.97009 551.055
1487.14197 435.547
1487.31386 466.159
1487.48578 493.619
1487.65771 534.09
1487.82966 509.605
1488.00164 475.775
1488.17363 1179.03
1488.34565 11883.1
1488.51768 75521.4
1488.68973 182700
1488.8618 176028
1489.0339 65371.1
1489.20601 8049.64
1489.37814 888.182
1489.5503 586.238
1489.72247 519.865
1489.89466 626.061
1490.06687 731.86
1490.2391 796.51
1490.41136 1665.79
1490.58363 8474.51
1490.75592 21268
1490.92823 21249
1491.10056 8465.6
1491.27292 1583.8
1491.44529 609.36
1491.61768 694.135
1491.79009 803.24
1491.96252 809.1
1492.13497 819.337
1492.30744 854.61
1492.47994 867.338
1492.65245 1041.25
1492.82498 6048.74
1492.99753 42361.2
1493.1701 83885.2
1493.34269 42423.8
1493.5153 6168.07
1493.68793 1169.1
1493.86058 983.879
1494.03325 945.861
1494.20594 964.127
1494.37866 996.174
1494.55139 1040.09
1494.72414 1023.81
1494.89691 956.487
1495.0697 968.331
1495.24251 1014.32
1495.41534 1059.27
1495.58819 1048.7
1495.76106 999.851
1495.93395 1083.4
1496.10686 1151.52
1496.27979 1104.27
1496.45274 1001.54
1496.62571 1019.25
1496.7987 1153.41
1496.97171 1229.4
1497.14474 1243.84
1497.31779 1240.1
1497.49086 1210.63
1497.66395 1177.72
1497.83706 1166.52
1498.01019 1106.53
1498.18334 1111.57
1498.35651 1187.29
1498.5297 1216.75
1498.70291 1244.23
1498.87615 1250.19
1499.0494 1223.12
1499.22267 1204.5
1499.39596 1234.14
1499.56927 1228.52
1499.7426 1196.01
1499.91595 1245.15
1500.08932 1295.6
1500.26271 1424.26
1500.43612 2350.51
1500.60955 4034.89
1500.783 3951.16
1500.95647 2278.12
1501.12996 1413.22
1501.30347 1300.68
1501.47701 1301.5
1501.65056 1257.98
1501.82413 1201.81
1501.99772 1271.21
1502.17133 1539.09
1502.34496 3209.98
1502.51861 6248.19
1502.69228 6105.33
1502.86598 3072.17
1503.03969 1500.07
1503.21342 1283.66
1503.38717 1269.33
1503.56094 1253.75
1503.73473 1220.3
1503.90855 1146.91
1504.08238 1174.56
1504.25623 1251.42
1504.4301 1252.66
1504.604 1224.15
1504.77791 1323.41
1504.95184 6675.27
1505.12579 73588.5
1505.29977 377841
1505.47376 653686
1505.64777 315181
1505.82181 40354.8
1505.99586 3855.37
1506.16993 11394.1
1506.34403 21790.8
1506.51814 24788.6
1506.69227 109842
1506.86643 215818
1507.0406 108568
1507.2148 14746.6
1507.38901 1792.54
1507.56324 1409.77
1507.7375 1428.76
1507.91177 1869.53
1508.08607 5019.28
1508.26038 8674.07
1508.43472 7190.28
1508.60907 19551.4
1508.78345 36907.4
1508.95784 19126.9
1509.13226 3558.1
1509.3067 1465.88
1509.48115 1444.55
1509.65563 1454.19
1509.83012 1455.78
1510.00464 1442.02
1510.17918 1428.27
1510.35373 1592.68
1510.52831 2689.34
1510.70291 3932.3
1510.87753 2724.05
1511.05216 2715.31
1511.22682 10420.8
1511.4015 19398.3
1511.5762 10438.2
1511.75092 2603.38
1511.92566 1526.18
1512.10041 1490.53
1512.27519 1467.71
1512.44999 1443.58
1512.62481 1461.96
1512.79965 1464.26
1512.97451 1481.9
1513.14939 1678.32
1513.32429 2018.32
1513.49921 2020.52
1513.67415 1972.39
1513.84911 2120.76
1514.02409 1790.68
1514.1991 1761.63
1514.37412 3497.93
1514.54916 5506.8
1514.72422 3546.12
1514.8993 2110.89
1515.07441 2485.73
1515.24953 2495.91
1515.42467 1900.2
1515.59983 1580.84
1515.77502 1549.47
1515.95022 1550.45
1516.12545 1522.62
1516.30069 1491.73
1516.47595 1523.34
1516.65124 1530.66
1516.82654 1510.43
1517.00187 1535.86
1517.17722 1552.52
1517.35258 1549.71
1517.52797 1590.52
1517.70337 1679.33
1517.8788 1644.55
1518.05425 1639.06
1518.22971 2172.99
1518.4052 10535.5
1518.58071 68296.4
1518.75624 134379
1518.93179 67929
1519.10735 9838.18
1519.28294 1821.97
1519.45855 1584.27
1519.63418 1597.62
1519.80983 1607.54
1519.9855 1608.81
1520.16119 1610.55
1520.3369 1602.34
1520.51263 1600.23
1520.68839 1619.83
1520.86416 1633.15
1521.03995 1634.45
1521.21576 1629.58
1521.39159 1620.05
1521.56745 1606.45
1521.74332 1588.67
1521.91921 1576.78
1522.09513 1596.62
1522.27106 1613.35
1522.44702 1601.34
1522.62299 1630.47
1522.79899 1676.03
1522.975 1618.16
1523.15104 1564.13
1523.32709 1551.15
1523.50317 2416.9
1523.67927 29873.5
1523.85539 228271
1524.03152 455005
1524.20768 228255
1524.38386 29836.2
1524.56006 2360.05
1524.73628 1487.72
1524.91252 1483.1
1525.08878 1476.41
1525.26506 1470.85
1525.44136 1463.93
1525.61768 1452.11
1525.79402 1439.58
1525.97038 1441.01
1526.14676 1440.47
1526.32317 1432.45
1526.49959 1422.32
1526.67603 1438.59
1526.8525 1485.3
1527.02898 1489.4
1527.20549 1428.11
1527.38201 1384.83
1527.55856 1385.69
1527.73512 1390.16
1527.91171 1394.49
1528.08831 1435.86
1528.26494 1826.38
1528.44159 11667.6
1528.61826 82749.4
1528.79494 164041
1528.97165 82685.9
1529.14838 11503.7
1529.32513 1645.94
1529.5019 1319.67
1529.67869 1305.36
1529.8555 1301.75
1530.03233 1297.86
1530.20919 1287.59
1530.38606 1279.67
1530.56295 1278.18
1530.73986 1274.82
1530.9168 1267.76
1531.09375 1255.89
1531.27073 1239.72
1531.44772 1232.68
1531.62474 1236.37
1531.80177 1235.35
1531.97883 1228.2
1532.1559 1221.74
1532.333 1214.89
1532.51012 1214.47
1532.68726 2110.71
1532.86442 30305.7
1533.04159 234082
1533.21879 466969
1533.39601 234067
1533.57325 30278.2
1533.75052 2067.18
1533.9278 1156.81
1534.1051 1143.12
1534.28242 1138.79
1534.45976 1131.23
1534.63713 1125.13
1534.81451 1115.61
1534.99192 1105.64
1535.16934 1096.28
1535.34679 1094.09
1535.52425 1090.61
1535.70174 1083.43
1535.87925 1077.9
1536.05677 1071.49
1536.23432 1067
1536.41189 1061.84
1536.58948 1056.77
1536.76709 1049.59
1536.94472 1042.53
1537.12237 1034.3
1537.30004 1032.21
1537.47773 1030.06
1537.65544 1026.12
1537.83318 1019.77
1538.01093 1011.7
1538.1887 1003.44
1538.3665 997.843
1538.54431 1008.18
1538.72215 1022.87
1538.90001 1004.33
1539.07788 1294.34
1539.25578 9194.82
1539.4337 63414.3
1539.61164 124204
1539.78959 62361
1539.96757 8603.34
1540.14557 1186.6
1540.3236 1084.31
1540.50164 1238.67
1540.6797 1075.76
1540.85778 974.924
1541.03588 1045.35
1541.21401 1043.57
1541.39215 945.36
1541.57032 882.783
1541.7485 868.381
1541.92671 861.128
1542.10493 856.399
1542.28318 857.931
1542.46145 860.224
1542.63974 1542.22
1542.81805 20114.7
1542.99638 149361
1543.17473 296913
1543.3531 152490
1543.53149 21826
1543.7099 2280.19
1543.88833 1961.81
1544.06679 1363.24
1544.24526 852.076
1544.42375 780.636
1544.60227 778.445
1544.7808 778.032
1544.95936 776.031
1545.13794 773.351
1545.31654 770.797
1545.49515 767.816
1545.67379 783.238
1545.85245 1348.63
1546.03113 5446.88
1546.20983 10130.9
1546.38856 5441.87
1546.5673 1338.72
1546.74606 769.275
1546.92484 758.83
1547.10365 1068.24
1547.28247 3320.58
1547.46132 5895.35
1547.64019 3315.84
1547.81907 1058.15
1547.99798 743.362
1548.17691 731.226
1548.35586 728.906
1548.53483 726.352
1548.71382 723.712
1548.89283 721.246
1549.07186 718.811
1549.25091 716.474
1549.42999 730.205
1549.60908 1278.93
1549.78819 6480.34
1549.96733 22068.8
1550.14648 31022.5
1550.32566 14312.5
1550.50486 2531.65
1550.68408 5148.34
1550.86332 33153.4
1551.04257 64235.4
1551.22186 32322.8
1551.40116 5722.67
1551.58048 9543.3
1551.75982 18155.1
1551.93918 9413.99
1552.11857 1766.03
1552.29797 706.587
1552.4774 671.055
1552.65684 668.315
1552.83631 665.92
1553.0158 663.426
1553.19531 661.861
1553.37483 793.03
1553.55438 5063.16
1553.73395 39114.9
1553.91355 103208
1554.09316 103377
1554.27279 45018.1
1554.45244 52447.8
1554.63212 95750
1554.81181 48479.5
1554.99153 6792.15
1555.17127 847.646
1555.35102 633.125
1555.5308 628.294
1555.7106 625.763
1555.89042 623.244
1556.07026 620.917
1556.25012 619.46
1556.43 702.041
1556.60991 3357.53
1556.78983 22564.2
1556.96978 44517.1
1557.14974 22612.4
1557.32973 3770.61
1557.50973 1532.41
1557.68976 1022.16
1557.86981 648.54
1558.04988 594.349
1558.22997 590.169
1558.41008 587.691
1558.59021 584.998
1558.77037 582.261
1558.95054 581.356
1559.13073 763.568
1559.31095 6667.31
1559.49118 53736.6
1559.67144 142302
1559.85172 142320
1560.03202 54368
1560.21234 8035.69
1560.39268 1439.97
1560.57304 645.478
1560.75342 557.243
1560.93382 551.943
1561.11424 549.542
1561.29469 547.089
1561.47515 544.636
1561.65564 542.155
1561.83615 539.561
1562.01667 536.594
1562.19722 533.379
1562.37779 536.474
1562.55838 857.788
1562.73899 7935.69
1562.91963 53566.8
1563.10028 103492
1563.28095 51615.1
1563.46165 6891.54
1563.64236 713.14
1563.8231 512.815
1564.00386 508.739
1564.18464 505.938
1564.36544 503.192
1564.54626 501.101
1564.7271 502.489
1564.90796 955.631
1565.08884 15228
1565.26975 119640
1565.45067 250017
1565.63162 155955
1565.81258 51754.8
1565.99357 14306
1566.17458 2024.25
1566.35561 728.509
1566.53666 887.565
1566.71773 705.203
1566.89882 718.66
1567.07993 917.067
1567.26107 691.416
1567.44222 496.577
1567.6234 517.075
1567.80459 866.579
1567.98581 1472.68
1568.16705 2661.35
1568.34831 4447.21
1568.52959 3090.4
1568.71089 1124.97
1568.89222 607.32
1569.07356 1102.08
1569.25492 1736.73
1569.43631 1193.48
1569.61771 1382.19
1569.79914 4598.8
1569.98059 23786.4
1570.16206 58732.7
1570.34355 56395.3
1570.52506 22420.3
1570.70659 4086.93
1570.88815 3081.93
1571.06972 5309.7
1571.25131 2881.85
1571.43293 757.15
1571.61457 654.063
1571.79623 2021.39
1571.9779 3603.99
1572.1596 2259.37
1572.34133 2502.5
1572.52307 4171.71
1572.70483 2312.96
1572.88662 922.4
1573.06842 2367.93
1573.25025 4286.28
1573.43209 2687.04
1573.61396 3431.08
1573.79585 7424.39
1573.97776 6903.9
1574.15969 2762.09
1574.34164 1019.85
1574.52362 2855.78
1574.70561 5239.06
1574.88763 3230.41
1575.06966 3782.91
1575.25172 6502.67
1575.4338 3505.66
1575.6159 1370.46
1575.79802 4745.49
1575.98016 10243.6
1576.16232 8240.78
1576.34451 6016.95
1576.52671 8867.82
1576.70894 7403.33
1576.89118 2760.18
1577.07345 962.84
1577.25574 2398.67
1577.43805 4317.27
1577.62038 2795.56
1577.80274 4262.68
1577.98511 10229.3
1578.1675 12747.6
1578.34992 9977.31
1578.53235 4018.17
1578.71481 1808.42
1578.89729 2394.16
1579.07979 1776.23
1579.26231 3419.07
1579.44485 6109.03
1579.62742 3287.75
1579.81 1001.39
1579.99261 2611.43
1580.17523 10749.1
1580.35788 19376.5
1580.54055 18816.1
1580.72324 27571.8
1580.90595 33564.7
1581.08868 18263.7
1581.27144 4708.91
1581.45421 1006.17
1581.637 526.449
1581.81982 498.917
1582.00266 563.602
1582.18552 1072.28
1582.3684 1649.93
1582.5513 1209.64
1582.73422 5910.81
1582.91716 72049.8
1583.10013 374160
1583.28311 648456
1583.46612 312217
1583.64915 40396.9
1583.8322 5555.57
1584.01527 11921.2
1584.19836 21950.3
1584.38147 25901.4
1584.56461 112065
1584.74776 219570
1584.93094 110166
1585.11413 15772.8
1585.29735 4106.58
1585.48059 2243.21
1585.66385 1894.31
1585.84714 3336.64
1586.03044 5502.05
1586.21376 8303.17
1586.39711 4664.01
1586.58047 6941.65
1586.76386 39108.7
1586.94727 73303.5
1587.1307 37471.9
1587.31415 7370.42
1587.49763 1857.59
1587.68112 674.129
1587.86464 679.75
1588.04817 1772.82
1588.23173 3031.09
1588.41531 1907.55
1588.59891 1872.22
1588.78253 3902.44
1588.96617 4182.57
1589.14984 2010.82
1589.33352 2136.51
1589.51723 12094.4
1589.70095 23659.1
1589.8847 12185.9
1590.06847 2736.51
1590.25226 2103.03
1590.43608 1292.1
1590.61991 623.685
1590.80376 602.67
1590.98764 1118.38
1591.17154 1787.45
1591.35546 1874.03
1591.5394 2955.82
1591.72336 3387.9
1591.90734 1729.36
1592.09134 780.338
1592.27537 1436.22
1592.45941 2593.28
1592.64348 2089.52
1592.82757 1310.39
1593.01168 3195.42
1593.19581 5768.25
1593.37996 3149.86
1593.56414 860.069
1593.74833 544.291
1593.93255 556.625
1594.11679 716.984
1594.30105 919.199
1594.48533 879.396
1594.66963 883.021
1594.85395 700.77
1595.03829 611.835
1595.22266 979.2
1595.40705 1420.8
1595.59146 979.498
1595.77588 593.355
1595.96034 540.076
1596.14481 538.802
1596.3293 549.627
1596.51382 627.154
1596.69835 972.806
1596.88291 8999.09
1597.06749 67577.1
1597.25209 134925
1597.43671 68397.9
1597.62135 9356.04
1597.80602 859.905
1597.9907 587.31
1598.17541 877.478
1598.36014 1213.18
1598.54489 876.266
1598.72966 582.08
1598.91445 541.917
1599.09926 539.253
1599.2841 539.127
1599.46895 542.512
1599.65383 544.47
1599.83873 541.557
1600.02365 543.56
1600.20859 548.642
1600.39356 543.456
1600.57854 544.793
1600.76355 551.531
1600.94857 550.827
1601.13362 553.627
1601.31869 547.174
1601.50378 562.256
1601.6889 589.221
1601.87403 577.024
1602.05919 602.589
1602.24436 665.754
1602.42956 1107.42
1602.61478 15031.2
1602.80002 126512
1602.98529 336343
1603.17057 336220
1603.35588 126418
1603.5412 14999.5
1603.72655 1037.44
1603.91192 660.027
1604.09731 771.752
1604.28272 770.072
1604.46816 672.047
1604.65361 620.198
1604.83909 622.24
1605.02459 627.345
1605.21011 636.876
1605.39565 655.769
1605.58121 757.034
1605.7668 941.988
1605.9524 940.998
1606.13803 758.43
1606.32368 662.548
1606.50935 647.138
1606.69504 648.563
1606.88075 645.93
1607.06649 652.216
1607.25224 656.074
1607.43802 991.512
1607.62382 11183
1607.80964 84814.1
1607.99548 168980
1608.18134 84816.9
1608.36723 11190.3
1608.55313 1000.86
1608.73906 669.43
1608.92501 671.648
1609.11098 668.73
1609.29697 684.31
1609.48299 687.012
1609.66902 683.216
1609.85508 688.76
1610.04116 686.365
1610.22726 703.386
1610.41338 706.883
1610.59952 698.145
1610.78569 705.367
1610.97187 706.787
1611.15808 722.781
1611.34431 727.023
1611.53056 719.988
1611.71683 733.297
1611.90312 737.653
1612.08944 740.713
1612.27577 1665.85
1612.46213 30363
1612.64851 237716
1612.83491 474683
1613.02133 237718
1613.20778 30385.8
1613.39424 1695.21
1613.58073 775.572
1613.76724 777.836
1613.95377 781.885
1614.14032 781.138
1614.3269 789.332
1614.51349 792.944
1614.70011 791.722
1614.88675 797.615
1615.07341 801.33
1615.26009 802.13
1615.44679 807.512
1615.63351 810.783
1615.82026 811.962
1616.00703 816.876
1616.19382 820.259
1616.38063 821.939
1616.56746 826.163
1616.75431 829.238
1616.94119 831.202
1617.12809 835.657
1617.31501 839.68
1617.50195 842.615
1617.68891 845.849
1617.87589 848.619
1618.0629 851.239
1618.24992 855.257
1618.43697 858.801
1618.62404 861.51
1618.81113 995.771
1618.99825 5202.52
1619.18538 38448
1619.37254 99181.9
1619.55972 96342.5
1619.74692 35979.4
1619.93414 4881.39
1620.12138 1009.23
1620.30865 891.03
1620.49593 894.162
1620.68324 907.225
1620.87057 923.933
1621.05792 925.243
1621.2453 929.385
1621.43269 919.555
1621.62011 912.453
1621.80755 914.884
1621.995 921.083
1622.18249 928.103
1622.36999 930.247
1622.55751 933.884
1622.74506 963.012
1622.93263 1597.34
1623.12022 20474.4
1623.30783 157066
1623.49546 313499
1623.68312 157849
1623.87079 20872.3
1624.05849 1612.29
1624.24621 984.463
1624.43395 1152.7
1624.62172 1351.56
1624.8095 1166.73
1624.99731 1057.67
1625.18514 1147.27
1625.37299 1148.69
1625.56086 1040.88
1625.74875 984.668
1625.93667 979.3
1626.1246 982.595
1626.31256 986.819
1626.50054 994.603
1626.68855 1131.69
1626.87657 2099.19
1627.06462 3203.05
1627.25268 2102.37
1627.44077 1144.51
1627.62888 1091.98
1627.81702 1645.2
1628.00517 2278.64
1628.19335 1640.8
1628.38154 1082.32
1628.56976 1001.09
1628.758 994.606
1628.94627 991.514
1629.13455 987.27
1629.32286 982.256
1629.51119 978.504
1629.69954 993.458
1629.88791 1579.89
1630.0763 5844.1
1630.26472 10715.1
1630.45316 5825.6
1630.64161 1552.8
1630.8301 962.823
1631.0186 953.349
1631.20712 1403.19
1631.39567 7920.05
1631.58424 41009.6
1631.77283 73178.6
1631.96144 36058.2
1632.15007 5275.62
1632.33873 1045.36
1632.5274 905.231
1632.7161 897.034
1632.90482 888.305
1633.09356 884.335
1633.28233 884.596
1633.47112 882.608
1633.65992 943.312
1633.84875 2971.79
1634.0376 17653.8
1634.22648 34433.7
1634.41537 17791.3
1634.60429 7774.57
1634.79323 42992.5
1634.98219 113120
1635.17117 113220
1635.36018 43005.7
1635.5492 6041.81
1635.73825 4578.25
1635.92732 12168.7
1636.11641 14764.9
1636.30553 6696.16
1636.49466 1512.04
1636.68382 827.848
1636.873 804.595
1637.0622 801.034
1637.25142 795.275
1637.44067 780.417
1637.62993 760.487
1637.81922 758.396
1638.00853 768.773
1638.19786 856.812
1638.38722 3603.15
1638.57659 25517.7
1638.76599 66766.3
1638.95541 66749.4
1639.14485 25492.8
1639.33432 3576.33
1639.5238 821.847
1639.71331 731.857
1639.90284 726.794
1640.09239 710.644
1640.28196 689.328
1640.47156 691.839
1640.66118 704.154
1640.85082 782.977
1641.04048 3220.37
1641.23016 20854.8
1641.41986 41010.2
1641.60959 20845.5
1641.79934 3201.83
1641.98911 755.545
1642.1789 673.332
1642.36872 667.334
1642.55855 660.732
1642.74841 639.447
1642.93829 618.183
1643.12819 631.045
1643.31812 642.6
1643.50806 643.11
1643.69803 966.047
1643.88802 11156.4
1644.07803 84844.4
1644.26807 169891
1644.45812 92568.6
1644.6482 31793
1644.8383 21531.9
1645.02842 8316.15
1645.21857 1481.25
1645.40873 603.029
1645.59892 552.995
1645.78913 569.555
1645.97936 582.692
1646.16961 580.576
1646.35989 576.872
1646.55019 572.286
1646.74051 567.55
1646.93085 615.334
1647.12121 2291.8
1647.3116 15822.6
1647.50201 45255.2
1647.69244 75371.2
1647.88289 84403.8
1648.07336 36593.8
1648.26386 4847.14
1648.45437 643.529
1648.64491 517.697
1648.83548 514.039
1649.02606 509.643
1649.21667 504.461
1649.40729 503.989
1649.59794 890.615
1649.78861 13090.2
1649.97931 101271
1650.17002 202049
1650.36076 101263
1650.55152 13071.1
1650.7423 850.072
1650.93311 442.253
1651.12394 447.322
1651.31478 454.746
1651.50565 452.17
1651.69655 448.973
1651.88746 444.276
1652.0784 438.528
1652.26936 435.152
1652.46034 431.351
1652.65134 427.619
1652.84236 423.226
1653.03341 418.055
1653.22448 412.963
1653.41557 405.76
1653.60668 393.138
1653.79782 381.852
1653.98898 387.121
1654.18016 390.443
1654.37136 387.102
1654.56258 383.642
1654.75383 518.14
1654.9451 4872.56
1655.13639 36370.7
1655.3277 72370
1655.51903 36362.2
1655.71039 4854.29
1655.90177 489.861
1656.09317 345.84
1656.28459 337.362
1656.47603 328.918
1656.6675 327.559
1656.85899 326.606
1657.0505 322.567
1657.24203 318.04
1657.43359 313.992
1657.62517 309.609
1657.81677 304.963
1658.00839 308.667
1658.20003 562.722
1658.3917 2618.09
1658.58339 6492.71
1658.7751 6490.84
1658.96683 2606.48
1659.15859 538.69
1659.35036 273.907
1659.54216 262.575
1659.73398 259.197
1659.92583 255.641
1660.11769 254.033
1660.30958 254.085
1660.50149 269.207
1660.69342 743.495
1660.88538 4520.71
1661.07735 11621.7
1661.26935 11608.1
1661.46137 4509.28
1661.65342 742.92
1661.84548 270.721
1662.03757 255.459
1662.22968 254.098
1662.42181 254.301
1662.61397 256.128
1662.80614 257.432
1662.99834 257.942
1663.19056 258.124
1663.3828 258.109
1663.57507 258.358
1663.76736 258.911
1663.95967 259.407
1664.152 259.835
1664.34435 260.152
1664.53673 260.468
1664.72913 260.691
1664.92155 260.428
1665.11399 257.197
1665.30646 247.015
1665.49894 235.923
1665.69145 235.263
1665.88399 241.698
1666.07654 248.057
1666.26912 248.664
1666.46172 251.541
1666.65434 256.457
1666.84698 256.851
1667.03965 258.639
1667.23233 260.593
1667.42504 262.311
1667.61778 264.192
1667.81053 264.835
