# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Transmission[no-units]
1262.04465 0.92757
1262.13882 0.90277
1262.233 0.927603
1262.32718 0.94299
1262.42138 0.890586
1262.51558 0.825178
1262.60978 0.884372
1262.704 0.93734
1262.79822 0.917276
1262.89245 0.88539
1262.98668 0.919552
1263.08092 0.9446
1263.17517 0.916493
1263.26943 0.879483
1263.36369 0.912999
1263.45796 0.936295
1263.55224 0.903976
1263.64652 0.872764
1263.74082 0.91411
1263.83511 0.943044
1263.92942 0.917661
1264.02373 0.876474
1264.11805 0.892174
1264.21238 0.890417
1264.30671 0.830018
1264.40105 0.822423
1264.4954 0.89935
1264.58976 0.944683
1264.68412 0.94437
1264.77849 0.905686
1264.87286 0.864336
1264.96724 0.901327
1265.06163 0.89776
1265.15603 0.85213
1265.25044 0.891065
1265.34485 0.937795
1265.43926 0.948652
1265.53369 0.940833
1265.62812 0.903605
1265.72256 0.870115
1265.81701 0.903104
1265.91146 0.884411
1266.00592 0.809749
1266.10039 0.833066
1266.19486 0.911262
1266.28935 0.944985
1266.38383 0.942399
1266.47833 0.910972
1266.57283 0.880848
1266.66734 0.908589
1266.76186 0.891936
1266.85638 0.845402
1266.95091 0.895381
1267.04545 0.940708
1267.14 0.94825
1267.23455 0.946974
1267.32911 0.930154
1267.42367 0.909537
1267.51825 0.921897
1267.61283 0.9025
1267.70742 0.857848
1267.80201 0.890836
1267.89661 0.935847
1267.99122 0.948973
1268.08584 0.949578
1268.18046 0.939018
1268.27509 0.873868
1268.36972 0.761312
1268.46437 0.735465
1268.55902 0.734839
1268.65368 0.660592
1268.74834 0.617511
1268.84301 0.635753
1268.93769 0.659702
1269.03238 0.726765
1269.12707 0.784122
1269.22177 0.799004
1269.31648 0.823333
1269.4112 0.840868
1269.50592 0.862771
1269.60065 0.851521
1269.69538 0.865321
1269.79012 0.891938
1269.88487 0.899715
1269.97963 0.915758
1270.0744 0.912388
1270.16917 0.920329
1270.26394 0.941389
1270.35873 0.943799
1270.45352 0.937538
1270.54832 0.935931
1270.64313 0.908338
1270.73794 0.886246
1270.83276 0.920476
1270.92759 0.92903
1271.02242 0.909439
1271.11727 0.930116
1271.21211 0.95033
1271.30697 0.953182
1271.40183 0.955466
1271.4967 0.952441
1271.59158 0.921331
1271.68647 0.884246
1271.78136 0.917867
1271.87626 0.944349
1271.97116 0.924792
1272.06607 0.906702
1272.16099 0.935567
1272.25592 0.957414
1272.35085 0.960052
1272.44579 0.95237
1272.54074 0.93871
1272.6357 0.914824
1272.73066 0.885012
1272.82563 0.919172
1272.92061 0.929983
1273.01559 0.905734
1273.11058 0.927059
1273.20558 0.955514
1273.30058 0.963838
1273.39559 0.965084
1273.49061 0.965054
1273.58564 0.960032
1273.68067 0.929383
1273.77571 0.895432
1273.87076 0.927054
1273.96581 0.944396
1274.06087 0.92228
1274.15594 0.920675
1274.25102 0.947274
1274.3461 0.950188
1274.44119 0.937159
1274.53629 0.95175
1274.63139 0.964607
1274.7265 0.957841
1274.82162 0.930635
1274.91675 0.91498
1275.01188 0.940567
1275.10702 0.939273
1275.20217 0.918213
1275.29732 0.943975
1275.39248 0.966379
1275.48765 0.969897
1275.58282 0.970229
1275.678 0.970261
1275.77319 0.967574
1275.86839 0.947808
1275.96359 0.924476
1276.0588 0.944547
1276.15402 0.955927
1276.24925 0.938417
1276.34448 0.921919
1276.43972 0.925276
1276.53496 0.953588
1276.63022 0.970033
1276.72548 0.972363
1276.82074 0.972459
1276.91602 0.969449
1277.0113 0.950826
1277.10659 0.93055
1277.20188 0.949515
1277.29719 0.956479
1277.3925 0.945051
1277.48781 0.957259
1277.58314 0.970778
1277.67847 0.974023
1277.77381 0.97449
1277.86915 0.974695
1277.96451 0.974847
1278.05987 0.974007
1278.15523 0.966548
1278.25061 0.952629
1278.34599 0.941813
1278.44138 0.935036
1278.53677 0.946813
1278.63218 0.956029
1278.72758 0.967948
1278.823 0.975213
1278.91843 0.976223
1279.01386 0.976191
1279.10929 0.975844
1279.20474 0.973068
1279.30019 0.969011
1279.39565 0.96639
1279.49112 0.962721
1279.58659 0.968414
1279.68207 0.968011
1279.77756 0.963295
1279.87306 0.968402
1279.96856 0.973166
1280.06407 0.97621
1280.15958 0.977717
1280.25511 0.975928
1280.35064 0.963427
1280.44618 0.949828
1280.54172 0.963291
1280.63727 0.971961
1280.73283 0.968215
1280.8284 0.968241
1280.92397 0.97143
1281.01955 0.97189
1281.11514 0.975963
1281.21074 0.978883
1281.30634 0.979186
1281.40195 0.979318
1281.49756 0.979553
1281.59319 0.979863
1281.68882 0.980061
1281.78445 0.979857
1281.8801 0.978149
1281.97575 0.976023
1282.07141 0.977314
1282.16708 0.977999
1282.26275 0.975743
1282.35843 0.967927
1282.45412 0.958245
1282.54981 0.969014
1282.64552 0.97909
1282.74122 0.980922
1282.83694 0.981118
1282.93266 0.981088
1283.02839 0.98032
1283.12413 0.978485
1283.21988 0.977895
1283.31563 0.979659
1283.41139 0.980325
1283.50715 0.97991
1283.60293 0.980642
1283.69871 0.981179
1283.7945 0.98162
1283.89029 0.981944
1283.98609 0.981865
1284.0819 0.980648
1284.17772 0.979234
1284.27354 0.98058
1284.36937 0.980685
1284.46521 0.972981
1284.56105 0.962692
1284.65691 0.968932
1284.75277 0.978576
1284.84863 0.981529
1284.94451 0.982031
1285.04039 0.981787
1285.13627 0.981755
1285.23217 0.98251
1285.32807 0.983004
1285.42398 0.983119
1285.5199 0.983159
1285.61582 0.983144
1285.71175 0.983023
1285.80769 0.982922
1285.90363 0.983034
1285.99959 0.983203
1286.09555 0.983028
1286.19151 0.982846
1286.28749 0.98299
1286.38347 0.982828
1286.47946 0.982207
1286.57545 0.977839
1286.67145 0.972307
1286.76746 0.977166
1286.86348 0.982137
1286.9595 0.98308
1287.05553 0.982959
1287.15157 0.980124
1287.24762 0.976329
1287.34367 0.97897
1287.43973 0.982797
1287.5358 0.984024
1287.63187 0.984255
1287.72795 0.984325
1287.82404 0.984294
1287.92014 0.983809
1288.01624 0.981802
1288.11235 0.976182
1288.20846 0.970039
1288.30459 0.973333
1288.40072 0.980048
1288.49686 0.982254
1288.593 0.982228
1288.68916 0.979352
1288.78532 0.968919
1288.88148 0.962415
1288.97766 0.971845
1289.07384 0.979143
1289.17003 0.981879
1289.26623 0.98089
1289.36243 0.978882
1289.45864 0.981875
1289.55486 0.984383
1289.65108 0.98478
1289.74731 0.984817
1289.84355 0.984422
1289.9398 0.982255
1290.03605 0.979701
1290.13231 0.981709
1290.22858 0.982352
1290.32485 0.981542
1290.42114 0.982978
1290.51743 0.984031
1290.61372 0.984362
1290.71003 0.984946
1290.80634 0.984855
1290.90266 0.983051
1290.99898 0.981305
1291.09531 0.983014
1291.19165 0.984784
1291.288 0.985037
1291.38435 0.9852
1291.48071 0.984654
1291.57708 0.981293
1291.67346 0.971143
1291.76984 0.962779
1291.86623 0.97273
1291.96263 0.978178
1292.05903 0.975605
1292.15544 0.97886
1292.25186 0.980951
1292.34829 0.982331
1292.44472 0.983451
1292.54116 0.979055
1292.63761 0.97266
1292.73406 0.977165
1292.83053 0.983246
1292.927 0.983757
1293.02347 0.982557
1293.11996 0.983507
1293.21645 0.98433
1293.31294 0.985371
1293.40945 0.985991
1293.50596 0.986169
1293.60248 0.985981
1293.69901 0.98442
1293.79554 0.980834
1293.89208 0.978181
1293.98863 0.979114
1294.08519 0.980157
1294.18175 0.98183
1294.27832 0.984472
1294.3749 0.985957
1294.47148 0.98556
1294.56807 0.98373
1294.66467 0.982389
1294.76128 0.981897
1294.85789 0.979979
1294.95451 0.978766
1295.05114 0.981794
1295.14777 0.984119
1295.24441 0.985176
1295.34106 0.983509
1295.43772 0.974933
1295.53438 0.96475
1295.63105 0.962579
1295.72773 0.960306
1295.82442 0.969689
1295.92111 0.975766
1296.01781 0.981244
1296.11452 0.983252
1296.21123 0.981702
1296.30795 0.981867
1296.40468 0.980939
1296.50142 0.980955
1296.59816 0.978595
1296.69491 0.975774
1296.79167 0.976222
1296.88843 0.976805
1296.9852 0.975165
1297.08198 0.978802
1297.17877 0.967792
1297.27556 0.943555
1297.37236 0.94086
1297.46917 0.951646
1297.56599 0.972648
1297.66281 0.983947
1297.75964 0.984657
1297.85648 0.9794
1297.95332 0.974278
1298.05017 0.980132
1298.14703 0.982441
1298.2439 0.97941
1298.34077 0.982145
1298.43765 0.985364
1298.53454 0.985845
1298.63143 0.986507
1298.72833 0.987138
1298.82524 0.9873
1298.92216 0.987289
1299.01908 0.987186
1299.11601 0.986731
1299.21295 0.985753
1299.3099 0.981344
1299.40685 0.960205
1299.50381 0.939491
1299.60078 0.958526
1299.69775 0.966935
1299.79473 0.963022
1299.89172 0.975838
1299.98872 0.984416
1300.08572 0.98542
1300.18273 0.985738
1300.27975 0.980182
1300.37677 0.956078
1300.47381 0.933703
1300.57084 0.947727
1300.66789 0.955791
1300.76495 0.971001
1300.86201 0.978088
1300.95907 0.95591
1301.05615 0.927525
1301.15323 0.951142
1301.25032 0.977303
1301.34742 0.982995
1301.44453 0.984713
1301.54164 0.98655
1301.63876 0.986807
1301.73588 0.986072
1301.83302 0.98611
1301.93016 0.986415
1302.02731 0.986793
1302.12446 0.985108
1302.22162 0.973551
1302.31879 0.96105
1302.41597 0.973618
1302.51315 0.984953
1302.61035 0.982949
1302.70755 0.959234
1302.80475 0.932467
1302.90196 0.957227
1302.99919 0.981953
1303.09641 0.986874
1303.19365 0.98647
1303.29089 0.980418
1303.38814 0.947112
1303.4854 0.90988
1303.58266 0.946557
1303.67993 0.980696
1303.77721 0.985535
1303.8745 0.97758
1303.97179 0.953421
1304.06909 0.930437
1304.1664 0.900542
1304.26371 0.854957
1304.36104 0.892364
1304.45837 0.923659
1304.5557 0.950043
1304.65305 0.97667
1304.7504 0.985821
1304.84776 0.984968
1304.94512 0.982555
1305.04249 0.984849
1305.13987 0.987138
1305.23726 0.987372
1305.33466 0.985092
1305.43206 0.971127
1305.52947 0.951908
1305.62689 0.960483
1305.72431 0.97677
1305.82174 0.980131
1305.91918 0.981441
1306.01662 0.98539
1306.11408 0.987315
1306.21154 0.987175
1306.30901 0.985012
1306.40648 0.972784
1306.50396 0.928941
1306.60145 0.861672
1306.69895 0.855783
1306.79645 0.916778
1306.89396 0.945066
1306.99148 0.961983
1307.08901 0.954401
1307.18654 0.931661
1307.28408 0.953497
1307.38163 0.978092
1307.47918 0.984374
1307.57675 0.986299
1307.67432 0.98701
1307.77189 0.986669
1307.86948 0.980753
1307.96707 0.941822
1308.06467 0.865532
1308.16227 0.855617
1308.25988 0.932706
1308.35751 0.978992
1308.45513 0.985063
1308.55277 0.983662
1308.65041 0.981504
1308.74806 0.977834
1308.84572 0.979407
1308.94338 0.977776
1309.04105 0.973401
1309.13873 0.976789
1309.23642 0.980772
1309.33411 0.983935
1309.43181 0.980089
1309.52952 0.944728
1309.62723 0.871786
1309.72496 0.851534
1309.82269 0.897759
1309.92042 0.903032
1310.01817 0.922714
1310.11592 0.963172
1310.21368 0.97896
1310.31144 0.972357
1310.40922 0.919152
1310.507 0.847666
1310.60479 0.879836
1310.70258 0.932841
1310.80038 0.961676
1310.89819 0.96744
1310.99601 0.966675
1311.09384 0.964845
1311.19167 0.975904
1311.28951 0.984009
1311.38735 0.986139
1311.48521 0.986976
1311.58307 0.98739
1311.68094 0.987749
1311.77881 0.987699
1311.8767 0.986669
1311.97459 0.983876
1312.07248 0.970552
1312.17039 0.924645
1312.2683 0.887397
1312.36622 0.923173
1312.46415 0.951884
1312.56208 0.96877
1312.66002 0.979774
1312.75797 0.974288
1312.85593 0.931032
1312.95389 0.880485
1313.05186 0.920734
1313.14984 0.949917
1313.24782 0.943221
1313.34582 0.961589
1313.44382 0.96949
1313.54182 0.911754
1313.63984 0.779526
1313.73786 0.741175
1313.83589 0.874605
1313.93393 0.957564
1314.03197 0.962524
1314.13002 0.952244
1314.22808 0.931799
1314.32615 0.944454
1314.42422 0.953543
1314.5223 0.941373
1314.62039 0.949029
1314.71848 0.940857
1314.81658 0.897882
1314.91469 0.887532
1315.01281 0.93848
1315.11093 0.971671
1315.20907 0.969695
1315.30721 0.940442
1315.40535 0.913588
1315.50351 0.924662
1315.60167 0.908609
1315.69983 0.904771
1315.79801 0.941862
1315.89619 0.963225
1315.99438 0.97532
1316.09258 0.975645
1316.19079 0.967806
1316.289 0.975169
1316.38722 0.982504
1316.48544 0.983883
1316.58368 0.984372
1316.68192 0.981834
1316.78017 0.963729
1316.87842 0.876782
1316.97669 0.774595
1317.07496 0.843377
1317.17324 0.941631
1317.27152 0.973128
1317.36982 0.980936
1317.46812 0.984706
1317.56642 0.986024
1317.66474 0.985732
1317.76306 0.984964
1317.86139 0.981711
1317.95973 0.976857
1318.05807 0.976644
1318.15642 0.957357
1318.25478 0.887047
1318.35315 0.836313
1318.45152 0.897907
1318.5499 0.93798
1318.64829 0.942329
1318.74669 0.891301
1318.84509 0.833793
1318.9435 0.906036
1319.04192 0.969314
1319.14034 0.975188
1319.23877 0.939002
1319.33721 0.863874
1319.43566 0.839756
1319.53411 0.905843
1319.63258 0.964758
1319.73105 0.981351
1319.82952 0.977577
1319.92801 0.942137
1320.0265 0.816295
1320.12499 0.703758
1320.2235 0.810659
1320.32201 0.873451
1320.42053 0.852939
1320.51906 0.910877
1320.6176 0.967237
1320.71614 0.981404
1320.81469 0.980276
1320.91325 0.967974
1321.01181 0.951746
1321.11038 0.95932
1321.20896 0.96145
1321.30755 0.888392
1321.40614 0.795034
1321.50474 0.862747
1321.60335 0.950054
1321.70197 0.977431
1321.80059 0.983476
1321.89922 0.98302
1321.99786 0.968628
1322.09651 0.941152
1322.19516 0.937043
1322.29382 0.95241
1322.39249 0.935346
1322.49116 0.913477
1322.58985 0.935589
1322.68854 0.9533
1322.78723 0.918389
1322.88594 0.859803
1322.98465 0.852084
1323.08337 0.848647
1323.18209 0.78503
1323.28083 0.823193
1323.37957 0.906191
1323.47832 0.959672
1323.57707 0.976873
1323.67584 0.97437
1323.77461 0.971646
1323.87339 0.956665
1323.97217 0.864742
1324.07096 0.764742
1324.16976 0.830447
1324.26857 0.871106
1324.36739 0.894409
1324.46621 0.949657
1324.56504 0.977312
1324.66388 0.980058
1324.76272 0.983242
1324.86157 0.984954
1324.96043 0.982936
1325.0593 0.97966
1325.15817 0.97108
1325.25705 0.935306
1325.35594 0.894625
1325.45484 0.902852
1325.55374 0.901021
1325.65265 0.934222
1325.75157 0.962708
1325.8505 0.949734
1325.94943 0.93941
1326.04837 0.964245
1326.14732 0.977268
1326.24627 0.952819
1326.34524 0.915397
1326.44421 0.92917
1326.54318 0.961774
1326.64217 0.976378
1326.74116 0.972691
1326.84016 0.920869
1326.93917 0.841287
1327.03818 0.83089
1327.1372 0.839906
1327.23623 0.897449
1327.33527 0.950537
1327.43431 0.956946
1327.53336 0.958286
1327.63242 0.964862
1327.73149 0.922877
1327.83056 0.864511
1327.92964 0.909776
1328.02873 0.960249
1328.12782 0.956253
1328.22693 0.871582
1328.32604 0.736192
1328.42515 0.760208
1328.52428 0.882241
1328.62341 0.919884
1328.72255 0.819027
1328.8217 0.721346
1328.92085 0.832252
1329.02002 0.917803
1329.11919 0.833399
1329.21836 0.710132
1329.31755 0.801401
1329.41674 0.911867
1329.51594 0.941146
1329.61514 0.947557
1329.71436 0.949134
1329.81358 0.957494
1329.91281 0.93973
1330.01204 0.870397
1330.11129 0.79084
1330.21054 0.781786
1330.3098 0.889188
1330.40906 0.953514
1330.50834 0.955884
1330.60762 0.922241
1330.7069 0.878847
1330.8062 0.858567
1330.9055 0.823984
1331.00481 0.851776
1331.10413 0.868421
1331.20346 0.75227
1331.30279 0.625218
1331.40213 0.684746
1331.50148 0.784577
1331.60083 0.85307
1331.70019 0.846477
1331.79956 0.78796
1331.89894 0.698767
1331.99832 0.716342
1332.09771 0.857482
1332.19711 0.941751
1332.29652 0.90968
1332.39593 0.741939
1332.49536 0.612373
1332.59478 0.762969
1332.69422 0.888622
1332.79366 0.929465
1332.89312 0.935808
1332.99257 0.88908
1333.09204 0.861588
1333.19151 0.919543
1333.29099 0.953935
1333.39048 0.943009
1333.48998 0.89309
1333.58948 0.772603
1333.68899 0.685163
1333.78851 0.697612
1333.88803 0.728305
1333.98757 0.744581
1334.08711 0.775562
1334.18665 0.864851
1334.28621 0.946681
1334.38577 0.974047
1334.48534 0.966416
1334.58492 0.938416
1334.6845 0.91008
1334.7841 0.855832
1334.8837 0.752394
1334.9833 0.771132
1335.08292 0.898055
1335.18254 0.962774
1335.28217 0.962646
1335.38181 0.945663
1335.48145 0.943717
1335.5811 0.959609
1335.68076 0.957891
1335.78043 0.897891
1335.8801 0.689805
1335.97978 0.464188
1336.07947 0.574967
1336.17917 0.795545
1336.27887 0.918747
1336.37858 0.957223
1336.4783 0.966576
1336.57803 0.972527
1336.67776 0.974578
1336.7775 0.962733
1336.87725 0.903195
1336.97701 0.808027
1337.07677 0.764048
1337.17654 0.776803
1337.27632 0.858937
1337.3761 0.802344
1337.4759 0.667878
1337.5757 0.76641
1337.6755 0.888617
1337.77532 0.897571
1337.87514 0.817974
1337.97497 0.679391
1338.07481 0.731001
1338.17466 0.883819
1338.27451 0.952819
1338.37437 0.969013
1338.47424 0.969841
1338.57411 0.938684
1338.67399 0.830332
1338.77388 0.74134
1338.87378 0.841947
1338.97369 0.937433
1339.0736 0.939253
1339.17352 0.830668
1339.27344 0.697628
1339.37338 0.792529
1339.47332 0.914998
1339.57327 0.960568
1339.67323 0.97229
1339.77319 0.972439
1339.87316 0.960229
1339.97314 0.904232
1340.07313 0.765281
1340.17312 0.601599
1340.27313 0.590709
1340.37313 0.673506
1340.47315 0.605579
1340.57318 0.623153
1340.67321 0.812844
1340.77325 0.93202
1340.87329 0.951426
1340.97335 0.948495
1341.07341 0.94468
1341.17348 0.917068
1341.27355 0.826689
1341.37364 0.742167
1341.47373 0.758225
1341.57383 0.711106
1341.67393 0.719009
1341.77405 0.833937
1341.87417 0.896967
1341.9743 0.919451
1342.07443 0.910809
1342.17458 0.925634
1342.27473 0.948595
1342.37489 0.963013
1342.47505 0.963643
1342.57523 0.922361
1342.67541 0.82071
1342.7756 0.770288
1342.87579 0.841533
1342.97599 0.876993
1343.07621 0.873708
1343.17642 0.836152
1343.27665 0.793234
1343.37688 0.88214
1343.47712 0.949316
1343.57737 0.949466
1343.67763 0.897581
1343.77789 0.743177
1343.87816 0.595256
1343.97844 0.54586
1344.07873 0.462959
1344.17902 0.552301
1344.27932 0.646484
1344.37963 0.656
1344.47994 0.542436
1344.58027 0.456217
1344.6806 0.537408
1344.78093 0.63385
1344.88128 0.706699
1344.98163 0.854661
1345.08199 0.935342
1345.18236 0.943676
1345.28274 0.917181
1345.38312 0.801418
1345.48351 0.618803
1345.58391 0.579196
1345.68431 0.665039
1345.78473 0.769601
1345.88515 0.718001
1345.98558 0.679885
1346.08601 0.801719
1346.18645 0.838319
1346.2869 0.800133
1346.38736 0.736221
1346.48783 0.511905
1346.5883 0.415958
1346.68878 0.636665
1346.78927 0.78786
1346.88976 0.799417
1346.99027 0.850202
1347.09078 0.862151
1347.1913 0.788788
1347.29182 0.752851
1347.39235 0.759796
1347.49289 0.649115
1347.59344 0.411124
1347.694 0.185938
1347.79456 0.128365
1347.89513 0.174975
1347.99571 0.312907
1348.09629 0.418949
1348.19689 0.571513
1348.29749 0.526332
1348.3981 0.271336
1348.49871 0.232103
1348.59933 0.484154
1348.69996 0.634282
1348.8006 0.513362
1348.90125 0.3767
1349.0019 0.46016
1349.10256 0.65046
1349.20323 0.631363
1349.30391 0.577787
1349.40459 0.740989
1349.50528 0.83903
1349.60598 0.828783
1349.70668 0.821502
1349.8074 0.679536
1349.90812 0.354735
