# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
815.694827 0.869575
815.811364 0.963301
815.927916 0.962295
816.044486 0.891013
816.161072 0.965066
816.277675 0.962809
816.394294 0.814732
816.51093 0.890902
816.627583 0.846916
816.744252 0.912469
816.860939 0.963387
816.977641 0.963726
817.094361 0.905204
817.211097 0.815016
817.32785 0.963096
817.444619 0.965088
817.561405 0.960009
817.678208 0.958379
817.795028 0.964106
817.911864 0.819096
818.028717 0.875892
818.145586 0.900816
818.262473 0.961676
818.379376 0.888682
818.496295 0.949766
818.613232 0.963451
818.730185 0.965756
818.847155 0.898458
818.964141 0.961507
819.081144 0.939947
819.198164 0.845289
819.315201 0.964106
819.432254 0.962517
819.549324 0.858855
819.666411 0.964509
819.783515 0.966743
819.900635 0.96184
820.017772 0.836444
820.134926 0.944871
820.252096 0.899583
820.369284 0.961261
820.486488 0.967024
820.603708 0.967236
820.720946 0.960791
820.8382 0.967521
820.955471 0.966926
821.072759 0.967243
821.190063 0.953745
821.307385 0.958477
821.424723 0.934496
821.542077 0.966064
821.659449 0.961071
821.776837 0.966564
821.894242 0.96584
822.011664 0.90798
822.129103 0.965079
822.246558 0.96621
822.36403 0.931249
822.481519 0.965019
822.599025 0.920821
822.716548 0.957213
822.834087 0.932708
822.951643 0.825268
823.069216 0.690418
823.186806 0.905282
823.304412 0.862864
823.422035 0.883857
823.539676 0.961353
823.657333 0.888807
823.775006 0.964084
823.892697 0.958601
824.010404 0.945394
824.128128 0.965861
824.245869 0.946404
824.363627 0.966789
824.481402 0.954646
824.599193 0.874003
824.717002 0.967206
824.834827 0.966256
824.952669 0.967009
825.070527 0.966255
825.188403 0.967837
825.306296 0.967704
825.424205 0.964762
825.542131 0.94097
825.660074 0.967043
825.778034 0.965067
825.896011 0.861251
826.014004 0.961865
826.132015 0.950859
826.250042 0.933531
826.368086 0.966868
826.486147 0.965349
826.604225 0.931611
826.72232 0.965191
826.840431 0.968277
826.95856 0.968115
827.076705 0.967262
827.194868 0.964329
827.313047 0.967716
827.431243 0.919332
827.549456 0.960372
827.667685 0.861155
827.785932 0.963738
827.904196 0.905509
828.022476 0.966925
828.140774 0.910986
828.259088 0.959556
828.377419 0.895128
828.495767 0.934647
828.614132 0.968104
828.732514 0.967808
828.850913 0.967419
828.969328 0.883472
829.087761 0.923111
829.206211 0.924201
829.324677 0.966686
829.443161 0.968713
829.561661 0.964679
829.680178 0.870496
829.798712 0.952732
829.917264 0.968787
830.035832 0.967986
830.154417 0.966755
830.273019 0.908693
830.391638 0.967833
830.510273 0.96768
830.628926 0.932879
830.747596 0.880506
830.866283 0.966865
830.984986 0.966378
831.103707 0.967765
831.222445 0.966063
831.341199 0.962814
831.459971 0.935279
831.578759 0.959249
831.697564 0.968258
831.816387 0.938587
831.935226 0.966585
832.054083 0.905726
832.172956 0.968894
832.291846 0.941954
832.410754 0.86742
832.529678 0.969101
832.648619 0.969348
832.767578 0.968609
832.886553 0.962582
833.005545 0.968758
833.124555 0.959145
833.243581 0.935079
833.362624 0.968663
833.481684 0.957614
833.600762 0.948156
833.719856 0.961589
833.838967 0.958945
833.958096 0.969342
834.077241 0.922654
834.196404 0.956824
834.315583 0.968652
834.434779 0.956597
834.553993 0.969472
834.673223 0.967658
834.792471 0.969417
834.911736 0.967358
835.031017 0.968998
835.150316 0.949902
835.269632 0.96853
835.388964 0.969495
835.508314 0.965358
835.627681 0.955921
835.747065 0.965323
835.866466 0.964196
835.985884 0.947895
836.105319 0.969912
836.224771 0.966237
836.34424 0.969179
836.463727 0.946669
836.58323 0.969605
836.70275 0.969822
836.822288 0.969324
836.941843 0.952794
837.061414 0.969923
837.181003 0.968198
837.300609 0.967722
837.420232 0.96995
837.539872 0.963377
837.659529 0.961448
837.779203 0.968639
837.898894 0.953155
838.018603 0.968366
838.138328 0.96991
838.258071 0.970337
838.37783 0.968503
838.497607 0.96975
838.617401 0.964152
838.737212 0.96297
838.85704 0.966984
838.976886 0.965815
839.096748 0.969347
839.216628 0.969377
839.336524 0.970502
839.456438 0.97053
839.576369 0.966566
839.696317 0.965823
839.816282 0.969899
839.936265 0.965332
840.056264 0.969684
840.176281 0.968695
840.296314 0.968287
840.416365 0.970516
840.536433 0.969619
840.656519 0.968834
840.776621 0.962844
840.89674 0.970539
841.016877 0.968125
841.137031 0.959997
841.257202 0.969266
841.37739 0.969587
841.497596 0.970614
841.617818 0.969899
841.738058 0.963856
841.858315 0.969871
841.978589 0.968499
842.09888 0.964749
842.219188 0.970518
842.339514 0.970421
842.459857 0.970487
842.580217 0.970595
842.700594 0.970707
842.820988 0.970441
842.9414 0.970092
843.061829 0.969064
843.182275 0.969215
843.302738 0.966113
843.423218 0.9704
843.543716 0.970524
843.664231 0.969536
843.784763 0.970285
843.905312 0.964724
844.025879 0.968259
844.146463 0.970825
844.267064 0.969101
844.387682 0.970727
844.508317 0.968089
844.62897 0.970804
844.74964 0.969374
844.870327 0.969943
844.991031 0.970697
845.111753 0.970828
845.232492 0.970209
845.353248 0.970246
845.474021 0.969807
845.594812 0.970892
845.71562 0.970921
845.836445 0.971001
845.957287 0.970503
846.078147 0.971047
846.199024 0.968712
846.319918 0.969038
846.44083 0.970217
846.561758 0.970306
846.682704 0.971085
846.803668 0.97108
846.924648 0.971099
847.045646 0.970937
847.166661 0.97057
847.287694 0.970869
847.408744 0.971074
847.529811 0.970946
847.650895 0.970165
847.771997 0.971105
847.893116 0.97106
848.014252 0.969655
848.135405 0.970528
848.256576 0.968254
848.377764 0.971054
848.49897 0.970494
848.620193 0.971145
848.741433 0.971161
848.86269 0.969995
848.983965 0.96927
849.105257 0.970495
849.226566 0.971176
849.347893 0.970139
849.469237 0.970143
849.590599 0.970163
849.711977 0.97112
849.833374 0.970059
849.954787 0.970634
850.076218 0.971064
850.197666 0.969937
850.319131 0.971153
850.440614 0.970892
850.562114 0.969951
850.683632 0.971183
850.805167 0.968799
850.926719 0.971174
851.048289 0.971215
851.169876 0.970606
851.29148 0.971114
851.413102 0.964303
851.534741 0.969896
851.656398 0.971191
851.778071 0.970416
851.899763 0.970583
852.021471 0.970994
852.143197 0.968482
852.264941 0.969981
852.386702 0.971205
852.50848 0.969994
852.630276 0.971201
852.752089 0.970783
852.873919 0.970063
852.995767 0.971287
853.117632 0.97128
853.239515 0.970337
853.361415 0.970698
853.483332 0.971314
853.605267 0.971255
853.72722 0.969693
853.849189 0.969921
853.971176 0.971063
854.093181 0.97128
854.215203 0.970014
854.337243 0.967764
854.459299 0.971398
854.581374 0.971377
854.703466 0.971404
854.825575 0.97018
854.947701 0.971069
855.069845 0.971423
855.192007 0.971232
855.314186 0.971188
855.436383 0.971377
855.558596 0.969954
855.680828 0.970514
855.803077 0.970707
855.925343 0.971244
856.047627 0.971189
856.169928 0.971555
856.292247 0.97152
856.414583 0.971116
856.536937 0.971342
856.659308 0.971651
856.781696 0.971676
856.904103 0.971623
857.026526 0.971656
857.148967 0.970968
857.271426 0.971244
857.393902 0.970629
857.516396 0.970556
857.638907 0.971446
857.761435 0.971413
857.883981 0.971588
858.006545 0.971764
858.129126 0.971815
858.251725 0.971794
858.374341 0.971375
858.496975 0.971733
858.619626 0.971838
858.742294 0.971892
858.864981 0.971762
858.987684 0.971757
859.110406 0.971924
859.233145 0.971301
859.355901 0.971112
859.478675 0.971746
859.601466 0.972016
859.724275 0.971871
859.847102 0.97205
859.969946 0.972001
860.092807 0.972091
860.215687 0.972102
860.338583 0.971923
860.461498 0.972095
860.58443 0.972159
860.707379 0.97217
860.830346 0.971874
860.95333 0.972191
861.076333 0.972029
861.199352 0.972067
861.32239 0.971894
861.445444 0.972248
861.568517 0.972243
861.691607 0.972262
861.814714 0.972245
861.93784 0.97226
862.060982 0.972233
862.184143 0.972207
862.307321 0.972275
862.430516 0.972195
862.553729 0.972289
862.67696 0.972135
862.800209 0.972271
862.923475 0.972217
863.046758 0.972298
863.170059 0.972345
863.293378 0.972431
863.416715 0.972362
863.540069 0.972416
863.66344 0.972559
863.78683 0.972448
863.910237 0.972469
864.033661 0.972566
864.157103 0.972558
864.280563 0.97262
864.404041 0.972652
864.527536 0.972662
864.651048 0.972662
864.774579 0.972611
864.898127 0.972655
865.021693 0.972724
865.145276 0.972714
865.268877 0.972703
865.392496 0.9726
865.516132 0.972777
865.639786 0.972656
865.763458 0.972714
865.887147 0.972759
866.010854 0.972842
866.134579 0.972698
866.258321 0.972697
866.382081 0.972879
866.505859 0.972897
866.629654 0.972763
866.753467 0.972759
866.877298 0.972926
867.001146 0.972918
867.125013 0.972835
867.248896 0.97288
867.372798 0.972933
867.496717 0.973002
867.620654 0.973003
867.744609 0.97289
867.868581 0.972902
867.992571 0.973052
868.116579 0.973064
868.240605 0.973003
868.364648 0.973002
868.488709 0.9731
868.612787 0.973113
868.736884 0.973124
868.860998 0.973089
868.98513 0.973089
869.10928 0.972994
869.233447 0.973038
869.357632 0.973081
869.481835 0.973149
869.606055 0.973154
869.730294 0.973203
869.85455 0.973226
869.978823 0.973222
870.103115 0.973208
870.227424 0.973225
870.351751 0.973246
870.476096 0.973259
870.600459 0.973286
870.724839 0.973273
870.849237 0.973283
870.973653 0.973234
871.098087 0.9733
871.222539 0.97331
871.347008 0.97334
871.471495 0.973343
871.596 0.973376
871.720522 0.97337
871.845063 0.973386
871.969621 0.973401
872.094197 0.97341
872.218791 0.973441
872.343402 0.973433
872.468032 0.97346
872.592679 0.973462
872.717344 0.973476
872.842027 0.973477
872.966727 0.973508
873.091446 0.973514
873.216182 0.973491
873.340936 0.97354
873.465708 0.973544
873.590498 0.973561
873.715305 0.973556
873.840131 0.973363
873.964974 0.973572
874.089835 0.97359
874.214714 0.973604
874.33961 0.97362
874.464525 0.973612
874.589457 0.973562
874.714408 0.973644
874.839376 0.973654
874.964362 0.97367
875.089366 0.973505
875.214387 0.973666
875.339427 0.973699
875.464484 0.973711
875.58956 0.973721
875.714653 0.973723
875.839764 0.973731
875.964893 0.973719
876.09004 0.973458
876.215204 0.973702
876.340387 0.973631
876.465587 0.973784
876.590805 0.97377
876.716042 0.973756
876.841296 0.973815
876.966568 0.973735
877.091858 0.973798
877.217165 0.97363
877.342491 0.973848
877.467835 0.973813
877.593196 0.973847
877.718576 0.973859
877.843973 0.973888
877.969388 0.973897
878.094821 0.973895
878.220272 0.973253
878.345741 0.973798
878.471228 0.973719
878.596733 0.973936
878.722256 0.97377
878.847797 0.973726
878.973355 0.973705
879.098932 0.973974
879.224527 0.973984
879.350139 0.973989
879.475769 0.973679
879.601418 0.974006
879.727084 0.974017
879.852768 0.974026
879.978471 0.974034
880.104191 0.974034
880.229929 0.973261
880.355685 0.974047
880.481459 0.974038
880.607251 0.97284
880.733061 0.973881
880.858889 0.974063
880.984735 0.974101
881.110599 0.974084
881.236481 0.973959
881.362381 0.972732
881.488299 0.973814
881.614235 0.974138
881.740189 0.974148
881.866161 0.974156
881.99215 0.974157
882.118158 0.973166
882.244184 0.972083
882.370228 0.974128
882.49629 0.973675
882.62237 0.974198
882.748468 0.974209
882.874584 0.974217
883.000718 0.974224
883.12687 0.97423
883.25304 0.974019
883.379228 0.972517
883.505434 0.974237
883.631658 0.974255
883.7579 0.973162
883.88416 0.973743
884.010438 0.974197
884.136734 0.973619
884.263049 0.974273
884.389381 0.974304
884.515731 0.974311
884.6421 0.974317
884.768486 0.974239
884.894891 0.973468
885.021313 0.974193
885.147754 0.974344
885.274213 0.974196
885.40069 0.974165
885.527184 0.972803
885.653697 0.974366
885.780228 0.974371
885.906777 0.973564
886.033345 0.969473
886.15993 0.970308
886.286533 0.974386
886.413154 0.974416
886.539794 0.974425
886.666452 0.97442
886.793127 0.973806
886.919821 0.971356
887.046533 0.974417
887.173263 0.973436
887.300011 0.974434
887.426777 0.973994
887.553562 0.974417
887.680364 0.974492
887.807184 0.974499
887.934023 0.974339
888.06088 0.973803
888.187755 0.965218
888.314648 0.974404
888.441559 0.972392
888.568488 0.974513
888.695436 0.974553
888.822401 0.974557
888.949385 0.97439
889.076387 0.974491
889.203407 0.974467
889.330445 0.974592
889.457501 0.974596
889.584576 0.973982
889.711668 0.973418
889.838779 0.973239
889.965908 0.972628
890.093055 0.97326
890.22022 0.974295
890.347404 0.970932
890.474605 0.974643
890.601825 0.974672
890.729063 0.974679
890.856319 0.974647
890.983593 0.971203
891.110886 0.974651
891.238196 0.974668
891.365525 0.972853
891.492872 0.974707
891.620237 0.974727
891.747621 0.974615
891.875022 0.972633
892.002442 0.96568
892.12988 0.974268
892.257337 0.970906
892.384811 0.974179
892.512304 0.974302
892.639814 0.974717
892.767344 0.974376
892.894891 0.971354
893.022456 0.974424
893.15004 0.954598
893.277642 0.957043
893.405262 0.972074
893.532901 0.972887
893.660557 0.951313
893.788232 0.971402
893.915925 0.97446
894.043637 0.974355
894.171367 0.974468
894.299114 0.952887
894.426881 0.95902
894.554665 0.972108
894.682468 0.970702
894.810289 0.967974
894.938128 0.939156
895.065985 0.958535
895.193861 0.967619
895.321755 0.967849
895.449667 0.928249
895.577598 0.97243
895.705546 0.857699
895.833513 0.970231
895.961499 0.96942
896.089502 0.947616
896.217524 0.974236
896.345565 0.97119
896.473623 0.859886
896.6017 0.908843
896.729795 0.921756
896.857908 0.882523
896.98604 0.972148
897.11419 0.968808
897.242358 0.972357
897.370545 0.809193
897.49875 0.947445
897.626973 0.937657
897.755215 0.916188
897.883475 0.953041
898.011753 0.973849
898.14005 0.972578
898.268364 0.802211
898.396698 0.954713
898.525049 0.973456
898.653419 0.972106
898.781807 0.970265
898.910214 0.837588
899.038639 0.765174
899.167082 0.880884
899.295544 0.840105
899.424024 0.738583
899.552522 0.951378
899.681039 0.971992
899.809574 0.972298
899.938127 0.972792
900.066699 0.971676
900.195289 0.937163
900.323898 0.744624
900.452524 0.969656
900.58117 0.825498
900.709833 0.942504
900.838515 0.968381
900.967216 0.853238
901.095935 0.94056
901.224672 0.967988
901.353427 0.950959
901.482201 0.853211
901.610994 0.96762
901.739805 0.970774
901.868634 0.755256
901.997481 0.879447
902.126347 0.96688
902.255232 0.970611
902.384134 0.969268
902.513056 0.820204
902.641995 0.967419
902.770953 0.879657
902.89993 0.858373
903.028925 0.972318
903.157938 0.948238
903.28697 0.96793
903.41602 0.903307
903.545089 0.973472
903.674176 0.969663
903.803281 0.96923
903.932405 0.974782
904.061548 0.974516
904.190709 0.964159
904.319888 0.956088
904.449086 0.951532
904.578302 0.921286
904.707537 0.974557
904.83679 0.974684
904.966062 0.956108
905.095352 0.966418
905.22466 0.974608
905.353987 0.959858
905.483333 0.925081
905.612697 0.932226
905.742079 0.973309
905.87148 0.974177
906.0009 0.972123
906.130338 0.973121
906.259794 0.905753
906.389269 0.956579
906.518762 0.923914
906.648274 0.923462
906.777805 0.969378
906.907354 0.973397
907.036921 0.96538
907.166507 0.796589
907.296112 0.967269
907.425735 0.793228
907.555376 0.953615
907.685036 0.888307
907.814715 0.972901
907.944412 0.974502
908.074127 0.967838
908.203862 0.810539
908.333614 0.845948
908.463385 0.960622
908.593175 0.972453
908.722983 0.969517
908.85281 0.904146
908.982656 0.787314
909.11252 0.971498
909.242402 0.924344
909.372303 0.971663
909.502223 0.91663
909.632161 0.909426
909.762118 0.927862
909.892093 0.973178
910.022087 0.960052
910.152099 0.918736
910.28213 0.782921
910.41218 0.966408
910.542248 0.974154
910.672335 0.971668
910.80244 0.860424
910.932564 0.879195
911.062707 0.889815
911.192868 0.972406
911.323047 0.969695
911.453246 0.973189
911.583463 0.966836
911.713698 0.971041
911.843952 0.948577
911.974225 0.928122
912.104516 0.745398
912.234826 0.956659
912.365155 0.97029
912.495502 0.974825
912.625868 0.952202
912.756252 0.957558
912.886655 0.970014
913.017077 0.936132
913.147517 0.9124
913.277976 0.768957
913.408454 0.955744
913.53895 0.940152
913.669465 0.910377
913.799999 0.861871
913.930551 0.753994
914.061122 0.969499
914.191711 0.969605
914.322319 0.950854
914.452946 0.968631
914.583592 0.952288
914.714256 0.943747
914.844939 0.964654
914.97564 0.969503
915.10636 0.961786
915.237099 0.932676
915.367856 0.931566
915.498633 0.821359
915.629427 0.906308
915.760241 0.799004
915.891073 0.859687
916.021924 0.970931
916.152794 0.971093
916.283682 0.90189
916.414589 0.965282
916.545515 0.959242
916.676459 0.948024
916.807422 0.975152
916.938404 0.962553
917.069405 0.91161
917.200424 0.951454
917.331462 0.963669
917.462519 0.931769
917.593594 0.888526
917.724688 0.770674
917.855801 0.945307
917.986933 0.894161
918.118083 0.94374
918.249252 0.971357
918.38044 0.947494
918.511647 0.96891
918.642872 0.890866
918.774116 0.901763
918.905379 0.966732
919.036661 0.970841
919.167961 0.97581
919.29928 0.96036
919.430618 0.959929
919.561974 0.93755
919.69335 0.971231
919.824744 0.827281
919.956157 0.972302
920.087589 0.972797
920.219039 0.968361
920.350508 0.973305
920.481996 0.976283
920.613503 0.975107
920.745029 0.961488
920.876573 0.948328
921.008136 0.951068
921.139718 0.955896
921.271319 0.973164
921.402939 0.974751
921.534577 0.94553
921.666234 0.926978
921.79791 0.955785
921.929605 0.906456
922.061319 0.955667
922.193051 0.974463
922.324803 0.973066
922.456573 0.956793
922.588362 0.975847
922.720169 0.924921
922.851996 0.974174
922.983841 0.975263
923.115706 0.962874
923.247589 0.94882
923.379491 0.965943
923.511411 0.953384
923.643351 0.973513
923.775309 0.928427
923.907287 0.970728
924.039283 0.935904
924.171298 0.941781
924.303332 0.957696
924.435385 0.972268
924.567456 0.950238
924.699547 0.929099
924.831656 0.922183
924.963784 0.96834
925.095932 0.974982
925.228098 0.955808
925.360282 0.918504
925.492486 0.969563
925.624709 0.958916
925.75695 0.962163
925.889211 0.971215
926.02149 0.971838
926.153788 0.957081
926.286106 0.918647
926.418442 0.943826
926.550797 0.958822
926.68317 0.973139
926.815563 0.965297
926.947975 0.969394
927.080405 0.972282
927.212855 0.952456
927.345323 0.969081
927.477811 0.954558
927.610317 0.931469
927.742842 0.95188
927.875386 0.958205
928.00795 0.949237
928.140532 0.822421
928.273133 0.879159
928.405753 0.96111
928.538391 0.95415
928.671049 0.927314
928.803726 0.867593
928.936422 0.884143
929.069136 0.933718
929.20187 0.926336
929.334623 0.915835
929.467394 0.946956
929.600185 0.917314
929.732994 0.794844
929.865823 0.956149
929.99867 0.810819
930.131537 0.920529
930.264422 0.807276
930.397326 0.794426
930.53025 0.954167
930.663192 0.770839
930.796154 0.960355
930.929134 0.920615
931.062133 0.701059
931.195152 0.566926
931.328189 0.943985
931.461246 0.886669
931.594321 0.937394
931.727415 0.779973
931.860529 0.48905
931.993661 0.635604
932.126813 0.688364
932.259983 0.905152
932.393173 0.903767
932.526381 0.648553
932.659609 0.736841
932.792855 0.381876
932.926121 0.918761
933.059406 0.676868
933.192709 0.934883
933.326032 0.84657
933.459374 0.805148
933.592735 0.554181
933.726115 0.584924
933.859514 0.730843
933.992932 0.791829
934.126369 0.594374
934.259825 0.725917
934.3933 0.877471
934.526795 0.345751
934.660308 0.29802
934.79384 0.417859
934.927392 0.837941
935.060962 0.924836
935.194552 0.946718
935.328161 0.880557
935.461789 0.917795
935.595436 0.402697
935.729102 0.451383
935.862787 0.892879
935.996491 0.441846
936.130214 0.429518
936.263957 0.904126
936.397718 0.867993
936.531499 0.927865
936.665299 0.867444
936.799118 0.646905
936.932956 0.570717
937.066813 0.906133
937.200689 0.499343
937.334585 0.565141
937.468499 0.574859
937.602433 0.894375
937.736385 0.849166
937.870357 0.90847
938.004348 0.468271
938.138359 0.848704
938.272388 0.688849
938.406436 0.396558
938.540504 0.872205
938.674591 0.907474
938.808697 0.919175
938.942822 0.412318
939.076966 0.853944
939.21113 0.961528
939.345312 0.939558
939.479514 0.868102
939.613735 0.95258
939.747975 0.924499
939.882234 0.915332
940.016513 0.961803
940.15081 0.729338
940.285127 0.854018
940.419463 0.830691
940.553819 0.889378
940.688193 0.864054
940.822587 0.933026
940.957 0.864867
941.091432 0.913013
941.225883 0.723346
941.360353 0.690425
941.494843 0.927072
941.629352 0.86598
941.76388 0.956431
941.898427 0.92371
942.032994 0.605549
942.167579 0.946871
942.302184 0.912164
942.436809 0.72505
942.571452 0.948628
942.706115 0.934619
942.840797 0.843788
942.975498 0.383287
943.110218 0.439471
943.244958 0.804793
943.379717 0.712287
943.514495 0.948164
943.649292 0.954601
943.784109 0.952059
943.918945 0.910284
944.0538 0.448577
944.188675 0.88934
944.323568 0.267331
944.458481 0.712719
944.593414 0.630131
944.728365 0.853931
944.863336 0.77448
944.998326 0.959647
945.133336 0.879335
945.268364 0.816069
945.403412 0.951829
945.53848 0.940853
945.673566 0.572267
945.808672 0.710422
945.943797 0.721265
946.078942 0.939456
946.214105 0.585082
946.349289 0.433219
946.484491 0.881553
946.619713 0.930128
946.754954 0.812769
946.890214 0.930657
947.025494 0.862391
947.160793 0.581011
947.296111 0.852859
947.431449 0.956823
947.566806 0.941701
947.702182 0.681511
947.837578 0.785675
947.972993 0.916538
948.108427 0.943529
948.243881 0.596014
948.379354 0.470161
948.514847 0.680602
948.650358 0.939861
948.78589 0.914352
948.92144 0.875571
949.05701 0.901144
949.192599 0.943837
949.328208 0.9595
949.463836 0.929082
949.599483 0.60923
949.73515 0.536405
949.870836 0.90635
950.006542 0.648212
950.142267 0.859755
950.278011 0.571191
950.413775 0.375659
950.549558 0.922416
950.68536 0.941005
950.821182 0.879321
950.957023 0.958275
951.092884 0.933896
951.228764 0.957975
951.364664 0.910236
951.500583 0.923494
951.636521 0.876028
951.772479 0.920907
951.908456 0.617014
952.044453 0.753623
952.180469 0.71444
952.316504 0.887667
952.452559 0.477717
952.588634 0.837206
952.724727 0.774763
952.860841 0.935465
952.996973 0.855143
953.133125 0.664827
953.269297 0.899997
953.405488 0.886142
953.541699 0.932476
953.677929 0.941592
953.814178 0.701881
953.950447 0.888992
954.086735 0.868388
954.223043 0.960161
954.35937 0.784466
954.495717 0.947217
954.632084 0.477869
954.768469 0.815092
954.904875 0.841924
955.041299 0.949387
955.177743 0.87324
955.314207 0.906773
955.45069 0.956277
955.587193 0.643367
955.723715 0.76719
955.860257 0.857473
955.996818 0.635918
956.133399 0.881334
956.269999 0.966565
956.406619 0.962522
956.543258 0.783405
956.679917 0.798214
956.816595 0.743461
956.953293 0.646088
957.090011 0.871551
957.226747 0.881666
957.363504 0.78282
957.50028 0.944986
957.637075 0.969457
957.77389 0.948911
957.910725 0.916133
958.047579 0.960611
958.184453 0.838209
958.321346 0.617978
958.458259 0.81398
958.595191 0.957875
958.732143 0.957941
958.869115 0.913298
959.006106 0.887191
959.143117 0.652323
959.280147 0.795045
959.417197 0.758542
959.554266 0.802164
959.691355 0.807263
959.828464 0.949174
959.965592 0.883335
960.10274 0.792497
960.239907 0.931546
960.377094 0.924951
960.5143 0.970248
960.651526 0.904841
960.788772 0.71342
960.926038 0.873036
961.063322 0.884385
961.200627 0.901394
961.337951 0.890639
961.475295 0.969105
961.612658 0.934239
961.750042 0.778183
961.887444 0.951578
962.024867 0.869874
962.162308 0.942573
962.29977 0.841277
962.437251 0.773739
962.574752 0.827085
962.712273 0.90905
962.849813 0.746302
962.987373 0.952341
963.124952 0.90422
963.262551 0.956427
963.40017 0.972555
963.537808 0.971269
963.675466 0.962128
963.813144 0.882298
963.950842 0.696202
964.088559 0.862737
964.226295 0.925427
964.364052 0.885037
964.501828 0.965702
964.639624 0.948549
964.777439 0.687994
964.915275 0.846885
965.053129 0.954475
965.191004 0.929772
965.328898 0.958741
965.466812 0.934348
965.604746 0.918038
965.742699 0.919628
965.880672 0.948661
966.018665 0.914435
966.156678 0.968402
966.29471 0.867174
966.432762 0.810811
966.570834 0.857727
966.708925 0.867
966.847036 0.961474
966.985167 0.911689
967.123318 0.96274
967.261488 0.825585
967.399678 0.925086
967.537888 0.976317
967.676118 0.977201
967.814367 0.975302
967.952636 0.975973
968.090925 0.976468
968.229233 0.902164
968.367562 0.838618
968.50591 0.951612
968.644278 0.970375
968.782665 0.97348
968.921073 0.956076
969.0595 0.969148
969.197947 0.968258
969.336414 0.971536
969.4749 0.929536
969.613406 0.97435
969.751932 0.958129
969.890478 0.976615
970.029044 0.959851
970.16763 0.959788
970.306235 0.946929
970.44486 0.847811
970.583505 0.97717
970.722169 0.976215
970.860854 0.970643
970.999558 0.977889
971.138282 0.923971
971.277026 0.975488
971.41579 0.974541
971.554574 0.972306
971.693377 0.968174
971.8322 0.833903
971.971044 0.973273
972.109906 0.977483
972.248789 0.974292
972.387692 0.975356
972.526614 0.907786
972.665557 0.910833
972.804519 0.960757
972.943501 0.965026
973.082503 0.958508
973.221524 0.97409
973.360566 0.926424
973.499627 0.977413
973.638709 0.974466
973.77781 0.867436
973.916931 0.837966
974.056072 0.92895
974.195233 0.970796
974.334413 0.975612
974.473614 0.966769
974.612834 0.793763
974.752075 0.96534
974.891335 0.974981
975.030615 0.971687
975.169915 0.818714
975.309235 0.96918
975.448575 0.977134
