# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Radiance[photons/s/m**2/micron/arsec**2]
1955.63527 4556.06
1955.69115 2169.63
1955.74702 1849.54
1955.8029 4648.05
1955.85878 1872.12
1955.91467 822.328
1955.97055 25500.8
1956.02644 84617.8
1956.08232 2418.13
1956.13821 4928.87
1956.1941 54239.2
1956.24999 1507.55
1956.30589 1458.95
1956.36178 2406.57
1956.41768 5324.25
1956.47358 4624.06
1956.52948 2073.6
1956.58538 1827.27
1956.64128 3815.35
1956.69719 4316.71
1956.7531 1580.64
1956.809 910.815
1956.86491 1058.55
1956.92082 2145.62
1956.97674 2430.06
1957.03265 1484.08
1957.08857 1246.56
1957.14448 2291.95
1957.2004 5090.15
1957.25632 5810.24
1957.31225 4574.91
1957.36817 8059.9
1957.4241 887.014
1957.48002 678.754
1957.53595 708.939
1957.59188 1032.64
1957.64782 1079.12
1957.70375 2188.96
1957.75968 4690.89
1957.81562 3210.61
1957.87156 4531.48
1957.9275 2423.83
1957.98344 1781.45
1958.03938 3653.56
1958.09533 4339.73
1958.15128 1276.58
1958.20722 1195.93
1958.26317 2602.53
1958.31912 4500.33
1958.37508 3796.41
1958.43103 3109.55
1958.48699 1495.97
1958.54294 865.28
1958.5989 684.083
1958.65486 1317.27
1958.71083 3335.02
1958.76679 1629.43
1958.82276 2185.61
1958.87872 4153.08
1958.93469 2108.54
1958.99066 1310.28
1959.04663 1451.06
1959.10261 2668.75
1959.15858 5360.44
1959.21456 5473.44
1959.27054 2761.57
1959.32652 44243.8
1959.3825 36846.5
1959.43848 4517.62
1959.49447 5708.97
1959.55045 3553.86
1959.60644 1659.08
1959.66243 1068.25
1959.71842 668.724
1959.77442 522.099
1959.83041 403.955
1959.88641 408.931
1959.9424 660.54
1959.9984 1968.04
1960.0544 2323.75
1960.11041 1012.27
1960.16641 577.195
1960.22242 399.93
1960.27842 294.804
1960.33443 521.477
1960.39044 346.131
1960.44645 355.779
1960.50247 330.245
1960.55848 649.639
1960.6145 1788.19
1960.67052 1486.38
1960.72654 620.113
1960.78256 801.528
1960.83858 1391.64
1960.89461 2135.8
1960.95063 4740.8
1961.00666 5886.8
1961.06269 3161.31
1961.11872 3632.13
1961.17475 1742.68
1961.23079 680.828
1961.28682 450.429
1961.34286 384.493
1961.3989 396.706
1961.45494 709.82
1961.51098 2017.63
1961.56703 1254.67
1961.62307 494.674
1961.67912 339.289
1961.73517 436.029
1961.79122 471.4
1961.84727 33458
1961.90333 32306.3
1961.95938 934.035
1962.01544 1716.7
1962.0715 5597.56
1962.12756 5512.36
1962.18362 2226.35
1962.23968 861.235
1962.29575 688.622
1962.35181 552.162
1962.40788 415.472
1962.46395 574.403
1962.52002 608.148
1962.57609 838.058
1962.63217 2293.94
1962.68824 3949.77
1962.74432 4657.03
1962.8004 5509.45
1962.85648 3847.69
1962.91256 1516.05
1962.96865 881.458
1963.02473 715.989
1963.08082 827.355
1963.13691 980.638
1963.193 1209.31
1963.24909 2067.29
1963.30519 4599.04
1963.36128 6749.75
1963.41738 4578.52
1963.47348 2058.09
1963.52958 2151.05
1963.58568 2745.88
1963.64178 1209.12
1963.69789 3150.57
1963.75399 3733.66
1963.8101 923.21
1963.86621 783.836
1963.92232 1148.4
1963.97843 3118.76
1964.03455 4221.19
1964.09067 1489.22
1964.14678 700.87
1964.2029 142148
1964.25902 141663
1964.31515 1077.6
1964.37127 3259.87
1964.4274 2962.38
1964.48352 1110.45
1964.53965 912.118
1964.59578 1894.37
1964.65191 4748.16
1964.70805 3102.85
1964.76418 2152.37
1964.82032 962.248
1964.87646 447.664
1964.9326 339.248
1964.98874 495.182
1965.04488 443.304
1965.10103 380.767
1965.15718 572.816
1965.21332 969.203
1965.26947 2878.25
1965.32562 5084.24
1965.38178 4175.31
1965.43793 1666.62
1965.49409 693.311
1965.55025 488.313
1965.60641 380.519
1965.66257 351.496
1965.71873 423.907
1965.77489 1216.69
1965.83106 1540.83
1965.88723 1293.57
1965.9434 3480.73
1965.99957 5349.51
1966.05574 3884.64
1966.11191 1459.15
1966.16809 616.577
1966.22426 458.706
1966.28044 307.914
1966.33662 266.907
1966.39281 270.34
1966.44899 326.226
1966.50517 473.205
1966.56136 1007
1966.61755 3610.24
1966.67374 4279.83
1966.72993 1361.19
1966.78612 574.657
1966.84232 462.98
1966.89851 332.525
1966.95471 307.337
1967.01091 332.937
1967.06711 266.884
1967.12332 300.672
1967.17952 506.432
1967.23573 969.852
1967.29193 3078.38
1967.34814 4761.66
1967.40435 1473.85
1967.46057 598.965
1967.51678 363.929
1967.573 283.138
1967.62921 268.302
1967.68543 298.929
1967.74165 456.217
1967.79787 117168
1967.8541 945.896
1967.91032 2302.39
1967.96655 5003.04
1968.02278 5787.64
1968.07901 3436.46
1968.13524 1142.24
1968.19147 619.844
1968.24771 444.391
1968.30394 473.281
1968.36018 998.813
1968.41642 436.131
1968.47266 270.488
1968.52891 316.809
1968.58515 474.683
1968.6414 1161.42
1968.69764 3996.78
1968.75389 3110.98
1968.81014 883.312
1968.8664 375.094
1968.92265 236.523
1968.97891 188.863
1969.03516 177.529
1969.09142 195.323
1969.14768 215.155
1969.20395 316.832
1969.26021 785.712
1969.31647 2228.45
1969.37274 2280.94
1969.42901 4332.48
1969.48528 1615.88
1969.54155 472.162
1969.59783 270.45
1969.6541 319.366
1969.71038 179.331
1969.76666 141.925
1969.82294 29299.5
1969.87922 156.009
1969.9355 28443.4
1969.99178 305.388
1970.04807 666.434
1970.10436 2758.45
1970.16065 43061.2
1970.21694 330334
1970.27323 340.562
1970.32953 214.218
1970.38582 166.625
1970.44212 210.516
1970.49842 233.705
1970.55472 159.404
1970.61102 180.885
1970.66733 223.844
1970.72363 329.849
1970.77994 786.088
1970.83625 2969.21
1970.89256 2990.01
1970.94887 779.274
1971.00518 626.063
1971.0615 2368.98
1971.11782 4650.77
1971.17413 831.717
1971.23045 396.171
1971.28678 377.831
1971.3431 500.304
1971.39942 725.768
1971.45575 1231.27
1971.51208 3250.26
1971.56841 6536.32
1971.62474 5078.8
1971.68107 1890.53
1971.73741 911.949
1971.79374 738.11
1971.85008 3100.19
1971.90642 1615.33
1971.96276 1081.61
1972.0191 360.071
1972.07545 377.7
1972.13179 618.412
1972.18814 1728.63
1972.24449 4149.28
1972.30084 3348.93
1972.35719 2608.44
1972.41355 718.023
1972.4699 388.193
1972.52626 275.82
1972.58262 188.651
1972.63898 174.107
1972.69534 161.175
1972.7517 167.043
1972.80807 235.574
1972.86444 182.55
1972.92081 220.259
1972.97717 363.721
1973.03355 1142.1
1973.08992 2701.55
1973.14629 677.228
1973.20267 258.756
1973.25905 220.678
1973.31543 143.647
1973.37181 153.13
1973.42819 297.803
1973.48458 42990.6
1973.54096 387.04
1973.59735 167.273
1973.65374 163.567
1973.71013 207.743
1973.76652 52859.2
1973.82292 2251.25
1973.87931 962.61
1973.93571 606.866
1973.99211 1392.31
1974.04851 1618.29
1974.10491 1101.92
1974.16132 2764.44
1974.21772 3468.2
1974.27413 4560.59
1974.33054 1368.42
1974.38695 497.117
1974.44336 298.533
1974.49977 306.114
1974.55619 950.781
1974.6126 1831.99
1974.66902 597.646
1974.72544 232.692
1974.78186 124.623
1974.83829 85.9201
1974.89471 77.8879
1974.95114 85.3981
1975.00757 107.138
1975.064 197.962
1975.12043 50726.4
1975.17686 175742
1975.2333 134.55
1975.28973 277.399
1975.34617 1138.77
1975.40261 1019.69
1975.45905 381.54
1975.51549 394.082
1975.57194 215.197
1975.62838 311.616
1975.68483 452.291
1975.74128 262.894
1975.79773 373.103
1975.85418 1406.14
1975.91063 2299.07
1975.96709 1026.39
1976.02355 390.192
1976.08 1004.94
1976.13647 2099.45
1976.19293 726.347
1976.24939 198.063
1976.30586 150.864
1976.36232 103.372
1976.41879 95.6539
1976.47526 93.0428
1976.53173 63.9437
1976.58821 62.7508
1976.64468 75.4132
1976.70116 132.926
1976.75763 162.447
1976.81411 101.33
1976.8706 220.122
1976.92708 869.304
1976.98356 302.526
1977.04005 90.4921
1977.09654 81.8826
1977.15303 313450
1977.20952 316961
1977.26601 58.6029
1977.3225 64.6404
1977.379 93.6953
1977.4355 323.135
1977.49199 559.286
1977.5485 1025.44
1977.605 490.007
1977.6615 255.392
1977.71801 695.882
1977.77451 448.616
1977.83102 153.167
1977.88753 133.938
1977.94404 373.226
1978.00056 1052.54
1978.05707 174.848
1978.11359 74.0236
1978.17011 70.6256
1978.22663 62.0966
1978.28315 56.3995
1978.33967 66.8528
1978.3962 126.347
1978.45272 499.552
1978.50925 519.827
1978.56578 341.88
1978.62231 346.777
1978.67885 933.951
1978.73538 366.031
1978.79192 114.407
1978.84845 82.4853
1978.90499 75.0887
1978.96153 83.1867
1979.01808 80.4338
1979.07462 140.422
1979.13117 99.455
1979.18771 132.773
1979.24426 203.15
1979.30081 284.405
1979.35737 362.339
1979.41392 168.756
1979.47048 208.878
1979.52703 287.467
1979.58359 587.663
1979.64015 1659.55
1979.69671 1849.27
1979.75328 4785.53
1979.80984 2625.17
1979.86641 3652.62
1979.92298 7090.11
1979.97955 3979.57
1980.03612 1340.44
1980.09269 710.017
1980.14927 630.489
1980.20584 389.408
1980.26242 432.246
1980.319 1507.6
1980.37558 4720.82
1980.43217 3015.27
1980.48875 2074.67
1980.54534 2208.31
1980.60193 3643.73
1980.65851 1138.73
1980.71511 408.99
1980.7717 227.234
1980.82829 163.831
1980.88489 138.672
1980.94149 195.779
1980.99809 187.9
1981.05469 125.106
1981.11129 211.729
1981.16789 130.16
1981.2245 97.7135
1981.28111 145.404
1981.33771 92.5852
1981.39432 88.4921
1981.45094 96.0625
1981.50755 172.23
1981.56417 320.129
1981.62078 108.127
1981.6774 101.107
1981.73402 240.843
1981.79064 320.289
1981.84727 150.845
1981.90389 58.5812
1981.96052 59.4329
1982.01715 81.898
1982.07378 266.413
1982.13041 124.088
1982.18704 48.7977
1982.24368 52.1851
1982.30031 56.6659
1982.35695 85.682
1982.41359 261.38
1982.47023 551.67
1982.52687 196.101
1982.58352 116.577
1982.64016 439.22
1982.69681 363.685
1982.75346 208.684
1982.81011 1135.13
1982.86676 367.233
1982.92342 571.121
1982.98007 437.291
1983.03673 1672.55
1983.09339 2153.97
1983.15005 479.592
1983.20671 180.652
1983.26338 107.573
1983.32004 103.664
1983.37671 67.6929
1983.43338 72.8794
1983.49005 82.0411
1983.54672 61.359
1983.60339 46.0237
1983.66007 51.6484
1983.71675 39.7605
1983.77342 33.3313
1983.8301 46.5945
1983.88679 91.1493
1983.94347 112444
1984.00015 112327
1984.05684 44.3058
1984.11353 71.5086
1984.17022 43.6257
1984.22691 54.0129
1984.2836 156.979
1984.3403 97.708
1984.39699 247.163
1984.45369 304.014
1984.51039 83.223
1984.56709 58.7173
1984.6238 48.6392
1984.6805 63.4269
1984.73721 59.5639
1984.79391 50.4264
1984.85062 65.0242
1984.90733 86.496
1984.96405 102.054
1985.02076 126.607
1985.07748 220.006
1985.13419 499.58
1985.19091 2324.04
1985.24763 3096.4
1985.30435 803.008
1985.36108 290.881
1985.4178 151.277
1985.47453 107.59
1985.53126 74.1763
1985.58799 60.1265
1985.64472 54.4694
1985.70146 52.7174
1985.75819 65.4388
1985.81493 58.1798
1985.87167 60.9691
1985.92841 47.104
1985.98515 60.6348
1986.04189 89.5519
1986.09864 70.451
1986.15538 62.7658
1986.21213 60.9143
1986.26888 70.8653
1986.32563 115.047
1986.38238 136.582
1986.43914 119.089
1986.49589 126.129
1986.55265 138.42
1986.60941 293.886
1986.66617 330.316
1986.72294 430.643
1986.7797 559.214
1986.83647 963.007
1986.89323 2680.35
1986.95 6045.64
1987.00677 3046.89
1987.06355 2567.07
1987.12032 5680.7
1987.1771 3153.78
1987.23387 1030.19
1987.29065 487.515
1987.34743 291.806
1987.40421 200.485
1987.461 167.078
1987.51778 157.91
1987.57457 268.887
1987.63136 215.205
1987.68815 105.742
1987.74494 216.608
1987.80174 145.191
1987.85853 92.1715
1987.91533 198.125
1987.97213 745.65
1988.02893 173.563
1988.08573 89.8212
1988.14253 82.7407
1988.19934 225.011
1988.25614 229.816
1988.31295 83.3575
1988.36976 139.405
1988.42657 197.987
1988.48338 59.5258
1988.5402 57.8074
1988.59702 72.3025
1988.65383 56.6615
1988.71065 113.778
1988.76747 84.9079
1988.8243 44.5115
1988.88112 64.0706
1988.93795 63.8411
1988.99477 49.1249
1989.0516 384.334
1989.10843 6058.11
1989.16527 3070.04
1989.2221 96.3008
1989.27894 8773.82
1989.33577 45.9281
1989.39261 58.8716
1989.44945 78.455
1989.5063 68.8755
1989.56314 99.1792
1989.61999 133.217
1989.67683 195.403
1989.73368 398.61
1989.79053 1359.18
1989.84738 2518.16
1989.90424 624.316
1989.96109 337.968
1990.01795 445.833
1990.07481 881.006
1990.13167 3510.32
1990.18853 6479.6
1990.24539 2597.14
1990.30226 1158.5
1990.35912 1083.72
1990.41599 470.541
1990.47286 335.415
1990.52973 355.88
1990.58661 345.577
1990.64348 612.95
1990.70036 2558.39
1990.75724 3184.11
1990.81412 836.111
1990.871 325.435
1990.92788 165.289
1990.98476 120.85
1991.04165 87.8861
1991.09854 63.6731
1991.15543 60.4487
1991.21232 65.4655
1991.26921 60.1369
1991.3261 36.6551
1991.383 35.0277
1991.4399 33.4765
1991.4968 41.1503
1991.5537 57.4373
1991.6106 82.9901
1991.6675 67.6204
1991.72441 37.0748
1991.78132 71.3233
1991.83823 146.558
1991.89514 229.661
1991.95205 479.505
1992.00896 277.631
1992.06588 51.1402
1992.12279 47.9867
1992.17971 55.5348
1992.23663 46.8245
1992.29356 82.9331
1992.35048 15427
1992.4074 205.977
1992.46433 141.644
1992.52126 164.818
1992.57819 94.0168
1992.63512 3765.92
1992.69205 11729.1
1992.74899 79.6878
1992.80593 46.7262
1992.86286 35.1296
1992.9198 25.5595
1992.97674 31.1363
1993.03369 41.5916
1993.09063 79.3949
1993.14758 71.5122
1993.20453 88.2277
1993.26148 52.5701
1993.31843 155.153
1993.37538 148.208
1993.43233 73.7078
1993.48929 114.683
1993.54625 99.9293
1993.60321 129.118
1993.66017 59.363
1993.71713 49.6142
1993.77409 55.8196
1993.83106 76.2843
1993.88803 177.322
1993.945 142.768
1994.00197 172.484
1994.05894 320.866
1994.11591 1183.17
1994.17289 5468.1
1994.22987 3116.05
1994.28685 740.77
1994.34383 527.549
1994.40081 188.083
1994.45779 120.178
1994.51478 140.263
1994.57176 123.431
1994.62875 203.119
1994.68574 917.076
1994.74273 839
1994.79973 209.183
1994.85672 106.354
1994.91372 169.537
1994.97072 200.064
1995.02772 84.2797
1995.08472 72.1125
1995.14172 160.828
1995.19873 392.973
1995.25573 220.672
1995.31274 103.328
1995.36975 107.304
1995.42676 258.967
1995.48378 416.353
1995.54079 416.965
1995.59781 1042.83
1995.65483 3190.82
1995.71184 1980.31
1995.76887 612.483
1995.82589 238.5
1995.88291 157.056
1995.93994 251.576
1995.99697 707.153
1996.054 290.711
1996.11103 355.254
1996.16806 152.829
1996.22509 288.135
1996.28213 999.394
1996.33917 400.04
1996.39621 225.687
1996.45325 169.966
1996.51029 340.864
1996.56733 1468.24
1996.62438 919.421
1996.68143 672.025
1996.73847 2663.55
1996.79553 2704.54
1996.85258 1350.33
1996.90963 1837.09
1996.96669 445.82
1997.02374 364.338
1997.0808 487.828
1997.13786 470.569
1997.19492 2023.72
1997.25199 1459.15
1997.30905 296.637
1997.36612 216.646
1997.42319 272.497
1997.48026 655.547
1997.53733 3065.62
1997.5944 1638.06
1997.65148 448.309
1997.70855 569.837
1997.76563 523.592
1997.82271 912.835
1997.87979 3672.79
1997.93688 2029.44
1997.99396 776.205
1998.05105 1054.89
1998.10814 2096.24
1998.16523 4891.58
1998.22232 4817.72
1998.27941 5226.76
1998.3365 1548.23
1998.3936 674.658
1998.4507 517.989
1998.5078 696.931
1998.5649 2203.59
1998.622 5574.98
1998.67911 2244.99
1998.73621 841.846
1998.79332 604.583
1998.85043 673.942
1998.90754 1052.4
1998.96465 3608.97
1999.02177 5824.79
1999.07888 1865.92
1999.136 1002.86
1999.19312 604.905
1999.25024 664.121
1999.30736 1325.11
1999.36449 4609.8
1999.42161 6244.36
1999.47874 1897.57
1999.53587 930.788
1999.593 754.368
1999.65013 1098.28
1999.70726 1492.31
1999.7644 4543.15
1999.82153 7267.37
1999.87867 2708.51
1999.93581 1435.71
1999.99296 788.501
2000.0501 804.936
2000.10724 1297.36
2000.16439 3515.6
2000.22154 7953.86
2000.27869 4624.27
2000.33584 1629.1
2000.39299 988.286
2000.45015 876.78
2000.50731 124695
2000.56446 2227.33
2000.62162 6067.38
2000.67878 8065.54
2000.73595 3223.03
2000.79311 1.06e+06
2000.85028 23184.5
2000.90745 1079.66
2000.96462 1509.46
2001.02179 3127.78
2001.07896 7995.96
2001.13614 7260.8
2001.19331 4212.11
2001.25049 2926.24
2001.30767 1563.01
2001.36485 1469.18
2001.42203 1744.63
2001.47922 3546.7
2001.5364 8470.25
2001.59359 7531.33
2001.65078 3199.6
2001.70797 1605.37
2001.76516 1244.07
2001.82236 1271.42
2001.87955 1754.08
2001.93675 3632.23
2001.99395 7870.79
2002.05115 8888.72
2002.10835 3838.28
2002.16556 2062.02
2002.22276 1693.89
2002.27997 2700.42
2002.33718 2677.54
2002.39439 3035.36
2002.4516 6056.96
2002.50881 9956.37
2002.56603 6052.08
2002.62325 2960.66
2002.68046 1922.01
2002.73768 2135.64
2002.79491 4518.26
2002.85213 5983.46
2002.90936 4629.42
2002.96658 8555.82
2003.02381 9215.74
2003.08104 4557.09
2003.13827 2401.51
2003.19551 1893.66
2003.25274 1506.69
2003.30998 349236
2003.36722 2626.64
2003.42446 4770.6
2003.4817 9503.46
2003.53894 8420.98
2003.59618 4331.39
2003.65343 2382.95
2003.71068 1764.03
2003.76793 1660.18
2003.82518 1716.5
2003.88243 2516.06
2003.93969 4969.44
2003.99694 9325.92
2004.0542 8996.34
2004.11146 4398.42
2004.16872 2541.49
2004.22599 1738.23
2004.28325 1602.76
2004.34052 1766.41
2004.39778 2580.89
2004.45505 5070.38
2004.51232 9752.35
2004.5696 9821.89
2004.62687 5603.34
2004.68415 2781.83
2004.74142 1922.52
2004.7987 1560.14
2004.85598 1552.53
2004.91327 2372.12
2004.97055 3848.76
2005.02784 6291.45
2005.08512 10340
2005.14241 7302.34
2005.1997 3696.57
2005.257 2738.19
2005.31429 1986.27
2005.37158 2396.58
2005.42888 2686.13
2005.48618 2303.22
2005.54348 4005.4
2005.60078 7835.89
2005.65809 10075.5
2005.71539 5358.01
2005.7727 10222.9
2005.83001 4028.76
2005.88732 2816.77
2005.94463 1630.12
2006.00194 1727.89
2006.05926 2891.26
2006.11658 4522.79
2006.17389 8326.68
2006.23121 9385.71
2006.28854 5300.39
2006.34586 3669.95
2006.40318 2243.07
2006.46051 1246.84
2006.51784 1094.33
2006.57517 1237.19
2006.6325 1747.44
2006.68983 3361.64
2006.74717 7820.13
2006.8045 9214.38
2006.86184 32538
2006.91918 56535.5
2006.97652 1705.32
2007.03387 1274.4
2007.09121 967.227
2007.14856 1072.71
2007.20591 1854.72
2007.26326 3143.68
2007.32061 5579.16
2007.37796 9361.88
2007.43531 6494.5
2007.49267 2238.49
2007.55003 1187.85
2007.60739 843.461
2007.66475 847.182
2007.72211 2008.41
2007.77947 1522.81
2007.83684 1628.98
2007.89421 3502.97
2007.95158 6677.46
2008.00895 6222.67
2008.06632 2244.33
2008.1237 1304.71
2008.18107 1056.65
2008.23845 2084.98
2008.29583 909.235
2008.35321 871.306
2008.41059 2112.02
2008.46797 1113.56
2008.52536 1535.76
2008.58275 4141.86
2008.64014 2579.36
2008.69753 1151.99
2008.75492 2132.44
2008.81231 1211.02
2008.86971 857.596
2008.92711 1745.6
2008.9845 1273.37
2009.0419 405.201
2009.09931 307.143
2009.15671 339.735
2009.21412 584.834
2009.27152 1986.92
2009.32893 1194.31
2009.38634 894.828
2009.44375 1776.66
2009.50117 5381.79
2009.55858 6131.48
2009.616 2237.27
2009.67342 952.117
2009.73084 768.362
2009.78826 3246.31
2009.84568 1920.05
2009.90311 771.535
2009.96053 2394.33
2010.01796 1756.37
2010.07539 2974
2010.13282 5200.58
2010.19026 8460.02
2010.24769 4525.76
2010.30513 6256.08
2010.36257 2375.19
2010.42001 1501.11
2010.47745 812.151
2010.53489 840.694
2010.59233 1672.94
2010.64978 2135.59
2010.70723 1856.42
2010.76468 4069.03
2010.82213 8789.47
2010.87958 7967.25
2010.93704 4035.55
2010.99449 2145.11
2011.05195 1387.38
2011.10941 980.213
2011.16687 1535.42
2011.22433 1943.4
2011.2818 1231.27
2011.33926 1610.9
2011.39673 2720.62
2011.4542 6093.99
2011.51167 10496.4
2011.56915 9390.81
2011.62662 16288.7
2011.6841 1616.5
2011.74157 1510.04
2011.79905 2169.97
2011.85653 1264.41
2011.91402 1110.68
2011.9715 1273.59
2012.02899 1839.29
2012.08647 3612.12
2012.14396 7632.47
2012.20145 10496.3
2012.25894 6362.48
2012.31644 2808.3
2012.37393 2193.54
2012.43143 1671.58
2012.48893 1107.63
2012.54643 1191.71
2012.60393 3575.36
2012.66144 1479.4
2012.71894 2356.32
2012.77645 3331.47
2012.83396 7114.41
2012.89147 11100.9
2012.94898 6826.6
2013.00649 4275.86
2013.06401 1856.11
2013.12153 1206.38
2013.17904 1028.54
2013.23656 1026.37
2013.29409 1349.73
2013.35161 1694.76
2013.40914 2498.86
2013.46666 5039.43
2013.52419 6239.66
2013.58172 10807.9
2013.63925 8744.88
2013.69679 4022.18
2013.75432 1963.09
2013.81186 1373.3
2013.8694 1113.59
2013.92694 1412.77
2013.98448 1666.2
2014.04202 1998.34
2014.09957 1822.07
2014.15711 2304.98
2014.21466 3915.16
2014.27221 8336.84
2014.32976 11116.9
2014.38731 5929.51
2014.44487 2756.43
2014.50243 1659.99
2014.55998 1320.2
2014.61754 1102.41
2014.6751 934.089
2014.73267 963.593
2014.79023 1183.01
2014.8478 2054.68
2014.90537 2926.91
2014.96294 5132.11
2015.02051 10128.3
2015.07808 10144.2
2015.13565 4739.12
2015.19323 2598.34
2015.25081 1897.43
2015.30839 1160.38
2015.36597 1149.21
2015.42355 1131.54
2015.48114 1048.12
2015.53872 1723.15
2015.59631 1867.27
2015.6539 2444.79
2015.71149 4718.5
2015.76908 10528.2
2015.82668 9513.25
2015.88427 4936.39
2015.94187 2263.85
2015.99947 1427.04
2016.05707 1055.94
2016.11467 3326.73
2016.17228 1146.7
2016.22988 2127.39
2016.28749 1670.94
2016.3451 1418.08
2016.40271 2066.38
2016.46032 4214.2
2016.51794 9409.06
2016.57555 10179.7
2016.63317 4749.29
2016.69079 2531.56
2016.74841 2700.95
2016.80603 1797.59
2016.86365 1849.03
2016.92128 3344.48
2016.97891 3941.92
2017.03654 1787.14
2017.09417 1271.73
2017.1518 1691.54
2017.20943 3689.61
2017.26707 7583.06
2017.3247 11281.6
2017.38234 5900.82
2017.43998 7078.2
2017.49763 9062.31
2017.55527 1619.13
2017.61291 2091.15
2017.67056 889.995
2017.72821 704.387
2017.78586 904.81
2017.84351 1054.57
2017.90116 2232.58
2017.95882 3068.41
2018.01648 4200.53
2018.07414 9456.06
2018.1318 9768.45
2018.18946 4001.46
2018.24712 2329.61
2018.30479 2749.45
2018.36245 1155.62
2018.42012 703.059
2018.47779 658.44
2018.53546 779.988
2018.59314 2080.48
2018.65081 2288.73
2018.70849 1300.8
2018.76617 1868.23
2018.82384 4641.82
2018.88153 10066.2
2018.93921 7585.23
2018.99689 3671.26
2019.05458 2080.84
2019.11227 990.534
2019.16996 949.585
2019.22765 1559.93
2019.28534 136832
2019.34304 36726.8
2019.40073 1081.38
2019.45843 860.406
2019.51613 953.202
2019.57383 1623.84
2019.63154 4201.44
2019.68924 9762.93
2019.74695 7625.96
2019.80465 2408.76
2019.86236 1177.95
2019.92008 930.941
2019.97779 1484.97
2020.0355 2251.68
2020.09322 1688.35
2020.15094 607.022
2020.20866 506.478
2020.26638 678.076
2020.3241 921.46
2020.38182 1567.41
2020.43955 3430.64
2020.49728 8781.44
2020.55501 7824.16
2020.61274 2249.26
2020.67047 1087.59
2020.72821 945.32
2020.78594 2190.24
2020.84368 1176.29
2020.90142 1209.64
2020.95916 2503.79
2021.0169 1045.23
2021.07465 683.396
2021.13239 783.553
2021.19014 1298.12
2021.24789 3069.92
2021.30564 5393.39
2021.36339 9279.22
2021.42114 3095.42
2021.4789 1509.98
2021.53666 2181.17
2021.59442 862.61
2021.65218 456.986
2021.70994 509.589
2021.7677 396.37
2021.82547 351.463
2021.88324 404.35
2021.94101 678.804
2021.99878 1998.21
2022.05655 1257.18
2022.11432 2073.98
2022.1721 7034.03
2022.22988 6472
2022.28765 2987.87
2022.34543 1249.68
2022.40322 510.218
2022.461 472.653
2022.51879 312.346
2022.57657 230.764
2022.63436 263.137
2022.69215 351.423
2022.74994 1061.86
2022.80774 1502.07
2022.86553 610.748
2022.92333 799.449
2022.98113 1932.45
2023.03893 7632.76
2023.09673 4863.87
2023.15453 2122.67
2023.21234 1083.66
2023.27015 2410.75
2023.32796 1581.48
2023.38577 467.654
2023.44358 312.245
2023.50139 455.618
2023.55921 1527.1
2023.61702 847.868
2023.67484 365.164
2023.73266 429.94
2023.79048 961.128
2023.84831 2602.03
2023.90613 6128.61
2023.96396 4442.76
2024.02179 956.443
2024.07962 455.687
2024.13745 559.759
2024.19528 417.286
2024.25312 280.742
2024.31095 411.044
