# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Radiance[photons/s/m**2/micron/arsec**2]
2110.7651 2632.49
2110.7979 129.655
2110.83071 30.1944
2110.86351 22.6621
2110.89632 21.5311
2110.92912 25.2053
2110.96193 39.7582
2110.99474 72.5036
2111.02755 114.253
2111.06036 155.769
2111.09317 181.235
2111.12598 130.235
2111.15879 66.9733
2111.1916 43.2052
2111.22441 41.4183
2111.25722 41.3842
2111.29003 46.3643
2111.32284 65.1259
2111.35566 77.9352
2111.38847 64.1229
2111.42129 52.7034
2111.4541 230.417
2111.48692 5892.75
2111.51973 47297.1
2111.55255 102402
2111.58537 99944
2111.61818 102955
2111.651 47666.4
2111.68382 6083.48
2111.71664 469.876
2111.74946 513.898
2111.78228 1032.38
2111.8151 1642.51
2111.84792 1646.38
2111.88074 1040.27
2111.91356 512.308
2111.94638 273.223
2111.97921 193.463
2112.01203 175.986
2112.04485 159.145
2112.07768 123.722
2112.1105 88.5658
2112.14333 68.4199
2112.17616 58.8196
2112.20898 50.2451
2112.24181 42.2249
2112.27464 40.8573
2112.30747 50.2524
2112.34029 68.9967
2112.37312 84.0933
2112.40595 96.0375
2112.43878 144.944
2112.47161 302.996
2112.50444 604.752
2112.53728 809.634
2112.57011 627.373
2112.60294 317.534
2112.63577 146.225
2112.66861 91.0815
2112.70144 79.4015
2112.73428 81.1398
2112.76711 114.811
2112.79995 160.256
2112.83278 132.748
2112.86562 75.3591
2112.89846 45.4679
2112.9313 36.0948
2112.96413 32.8679
2112.99697 27.8353
2113.02981 27.0352
2113.06265 29.3874
2113.09549 25.1571
2113.12833 19.353
2113.16117 19.32
2113.19402 25.4295
2113.22686 40.1568
2113.2597 81.9096
2113.29255 140.832
2113.32539 140.087
2113.35823 81.5248
2113.39108 41.8503
2113.42392 32.7403
2113.45677 32.8176
2113.48962 40.5512
2113.52246 54.6301
2113.55531 54.6254
2113.58816 41.2042
2113.62101 28.7747
2113.65386 17.925
2113.68671 11.9809
2113.71956 11.2953
2113.75241 12.3195
2113.78526 14.5865
2113.81811 20.5737
2113.85096 27.7661
2113.88381 30.0886
2113.91667 26.73
2113.94952 26.9093
2113.98237 41.1596
2114.01523 86.6137
2114.04808 139.693
2114.08094 121.641
2114.1138 67.0526
2114.14665 36.8844
2114.17951 26.9473
2114.21237 21.0654
2114.24523 16.9039
2114.27809 16.9796
2114.31094 19.3125
2114.3438 19.7999
2114.37666 15.7947
2114.40953 12.6694
2114.44239 11.6993
2114.47525 13.1859
2114.50811 19.3688
2114.54097 25.8929
2114.57384 24.4371
2114.6067 20.1466
2114.63956 21.3721
2114.67243 29.7709
2114.70529 46.8768
2114.73816 76.5847
2114.77103 127.569
2114.80389 158.88
2114.83676 119.847
2114.86963 63.9556
2114.9025 43.7661
2114.93537 44.0953
2114.96824 39.306
2115.00111 35.0222
2115.03398 40.5743
2115.06685 59.4533
2115.09972 105.707
2115.13259 189.062
2115.16546 232.102
2115.19834 160.913
2115.23121 80.8906
2115.26408 51.8916
2115.29696 56.0779
2115.32983 65.7378
2115.36271 56.5862
2115.39559 39.2291
2115.42846 29.931
2115.46134 31.5386
2115.49422 126.493
2115.5271 2841.09
2115.55997 24243
2115.59285 64527.2
2115.62573 64666
2115.65861 24407.6
2115.69149 2960.88
2115.72437 260.939
2115.75726 129.196
2115.79014 70.7807
2115.82302 40.6177
2115.8559 30.3674
2115.88879 28.0625
2115.92167 29.7105
2115.95456 31.1038
2115.98744 33.9921
2116.02033 39.4357
2116.05321 49.8128
2116.0861 78.535
2116.11899 135.275
2116.15188 227.402
2116.18477 368.328
2116.21765 457.549
2116.25054 356.224
2116.28343 215.333
2116.31632 166.192
2116.34921 146.694
2116.38211 91.7837
2116.415 48.7548
2116.44789 37.064
2116.48078 46.0741
2116.51368 70.1213
2116.54657 85.1971
2116.57947 66.2561
2116.61236 40.7212
2116.64526 28.8009
2116.67815 22.6541
2116.71105 16.3114
2116.74395 12.0603
2116.77684 10.732
2116.80974 11.9413
2116.84264 16.2513
2116.87554 24.4981
2116.90844 40.2034
2116.94134 65.6669
2116.97424 78.6033
2117.00714 59.7041
2117.04004 45.0526
2117.07294 64.0064
2117.10585 94.1599
2117.13875 81.3386
2117.17165 47.9484
2117.20456 29.3793
2117.23746 26.1838
2117.27037 29.2581
2117.30327 40.0907
2117.33618 63.1877
2117.36909 91.0875
2117.40199 94.1079
2117.4349 60.8572
2117.46781 32.4933
2117.50072 27.2167
2117.53363 342.352
2117.56654 10378.1
2117.59945 90360.2
2117.63236 240907
2117.66527 240904
2117.69818 90377.8
2117.73109 10420.3
2117.76401 404.489
2117.79692 114.231
2117.82983 126.574
2117.86275 124.908
2117.89566 117.497
2117.92858 83.5055
2117.9615 57.0297
2117.99441 49.7607
2118.02733 49.6276
2118.06025 55.0999
2118.09316 68.0554
2118.12608 84.5351
2118.159 80.644
2118.19192 78.7248
2118.22484 105.241
2118.25776 139.542
2118.29068 137.827
2118.3236 126.981
2118.35653 142.621
2118.38945 192.639
2118.42237 287.227
2118.4553 472.206
2118.48822 914.907
2118.52115 1928.4
2118.55407 3234.84
2118.587 3414.2
2118.61992 2218.46
2118.65285 1130.29
2118.68578 644.092
2118.7187 410.803
2118.75163 253.279
2118.78456 162.117
2118.81749 117.274
2118.85042 91.9906
2118.88335 74.8053
2118.91628 60.9498
2118.94921 51.0206
2118.98214 45.5402
2119.01508 43.2673
2119.04801 45.7286
2119.08094 55.264
2119.11388 80.1146
2119.14681 113.56
2119.17975 112.693
2119.21268 82.4084
2119.24562 53.291
2119.27855 40.3853
2119.31149 39.9789
2119.34443 39.3148
2119.37737 36.9698
2119.4103 43.374
2119.44324 62.604
2119.47618 76.0074
2119.50912 65.4438
2119.54206 64.5907
2119.575 97.9459
2119.60795 139.52
2119.64089 144.068
2119.67383 158.256
2119.70677 261.639
2119.73972 485.086
2119.77266 666.223
2119.80561 560.049
2119.83855 317.765
2119.8715 163.586
2119.90444 103.626
2119.93739 88.4315
2119.97034 102.322
2120.00328 157.219
2120.03623 298.755
2120.06918 498.281
2120.10213 528.812
2120.13508 342.12
2120.16803 184.551
2120.20098 144.109
2120.23393 157.977
2120.26688 165.985
2120.29984 206.766
2120.33279 364.55
2120.36574 581.866
2120.3987 583.23
2120.43165 355.974
2120.46461 176.723
2120.49756 123.074
2120.53052 128.009
2120.56347 114.673
2120.59643 71.9334
2120.62939 43.1443
2120.66235 34.7619
2120.6953 32.1505
2120.72826 27.1026
2120.76122 21.6027
2120.79418 18.3829
2120.82714 15.9423
2120.8601 15.291
2120.89307 17.2045
2120.92603 22.3726
2120.95899 39.2965
2120.99195 78.7476
2121.02492 113.797
2121.05788 100.935
2121.09085 67.8361
2121.12381 40.8945
2121.15678 30.6558
2121.18974 30.5063
2121.22271 30.9883
2121.25568 38.1884
2121.28864 65.7808
2121.32161 130.305
2121.35458 202.113
2121.38755 195.922
2121.42052 129.466
2121.45349 95.7067
2121.48646 105.72
2121.51943 99.2025
2121.5524 60.4069
2121.58538 32.4766
2121.61835 23.7319
2121.65132 21.992
2121.6843 19.8287
2121.71727 17.0565
2121.75025 14.6406
2121.78322 12.7734
2121.8162 14.0315
2121.84917 22.3943
2121.88215 34.4179
2121.91513 40.9995
2121.94811 59.8562
2121.98108 89.7898
2122.01406 82.3438
2122.04704 46.8528
2122.08002 23.7707
2122.113 16.3145
2122.14598 14.339
2122.17897 11.8241
2122.21195 9.14185
2122.24493 8.05256
2122.27791 7.9977
2122.3109 8.60849
2122.34388 10.8615
2122.37687 16.4309
2122.40985 26.8736
2122.44284 51.5717
2122.47582 82.5813
2122.50881 75.6675
2122.5418 41.1246
2122.57478 19.6544
2122.60777 14.6115
2122.64076 15.7682
2122.67375 20.3779
2122.70674 25.4135
2122.73973 22.058
2122.77272 15.4462
2122.80571 12.0556
2122.8387 10.9134
2122.8717 11.9487
2122.90469 18.1938
2122.93768 39.3668
2122.97068 72.3536
2123.00367 77.3004
2123.03666 46.0452
2123.06966 22.7103
2123.10266 18.271
2123.13565 229.565
2123.16865 6906.08
2123.20165 56093.1
2123.23464 119674
2123.26764 74842.4
2123.30064 16862.8
2123.33364 1472.43
2123.36664 50.5367
2123.39964 14.7131
2123.43264 28.9904
2123.46564 62.1245
2123.49865 88.8135
2123.53165 70.1502
2123.56465 39.2016
2123.59766 23.004
2123.63066 17.4135
2123.66366 14.8738
2123.69667 12.6809
2123.72968 11.7707
2123.76268 12.8164
2123.79569 15.0117
2123.82869 16.5967
2123.8617 17.3892
2123.89471 19.6175
2123.92772 27.5775
2123.96073 50.3247
2123.99374 83.1168
2124.02675 88.312
2124.05976 61.6985
2124.09277 43.509
2124.12578 41.4508
2124.15879 45.3483
2124.19181 53.1385
2124.22482 66.9156
2124.25783 90.3177
2124.29085 131.441
2124.32386 214.019
2124.35688 403.002
2124.3899 829.58
2124.42291 1454.52
2124.45593 1696.46
2124.48895 1230.36
2124.52196 685.494
2124.55498 395.467
2124.588 269.653
2124.62102 223.116
2124.65404 253.351
2124.68706 424.723
2124.72008 748.613
2124.7531 921.164
2124.78613 671.318
2124.81915 344.966
2124.85217 568.109
2124.88519 13041.6
2124.91822 110485
2124.95124 276024
2124.98427 248314
2125.01729 86238.7
2125.05032 9671.18
2125.08335 361.495
2125.11637 44.1587
2125.1494 26.5681
2125.18243 23.7526
2125.21546 24.4249
2125.24849 21.0624
2125.28152 15.8382
2125.31455 12.8216
2125.34758 11.9403
2125.38061 11.6503
2125.41364 11.2246
2125.44667 10.9718
2125.47971 12.2478
2125.51274 18.6521
2125.54577 39.2005
2125.57881 65.1276
2125.61184 60.1974
2125.64488 33.2057
2125.67791 15.7291
2125.71095 9.91144
2125.74399 8.21789
2125.77703 7.5221
2125.81006 6.44941
2125.8431 5.77595
2125.87614 6.38979
2125.90918 8.5521
2125.94222 10.6454
2125.97526 10.6791
2126.0083 11.8302
2126.04134 17.9484
2126.07439 32.2434
2126.10743 53.7018
2126.14047 60.0184
2126.17351 37.1624
2126.20656 17.1326
2126.2396 10.6341
2126.27265 10.3599
2126.30569 11.6343
2126.33874 10.501
2126.37179 8.19826
2126.40483 6.80217
2126.43788 6.15421
2126.47093 6.10191
2126.50398 6.72025
2126.53703 8.07027
2126.57008 10.9626
2126.60313 19.5372
2126.63618 41.8565
2126.66923 64.8446
2126.70228 54.9985
2126.73533 30.3912
2126.76839 17.1915
2126.80144 14.6175
2126.83449 18.9747
2126.86755 32.7292
2126.9006 46.4181
2126.93366 41.2779
2126.96671 30.9438
2126.99977 26.3244
2127.03283 25.4116
2127.06589 24.3134
2127.09894 22.6513
2127.132 24.3588
2127.16506 33.9123
2127.19812 55.3695
2127.23118 71.8086
2127.26424 60.0896
2127.2973 46.2087
2127.33036 45.8729
2127.36343 53.3863
2127.39649 61.7147
2127.42955 69.2194
2127.46262 81.5833
2127.49568 102.799
2127.52874 139.391
2127.56181 208.001
2127.59487 329.252
2127.62794 491.539
2127.66101 716.406
2127.69408 1258.6
2127.72714 2430.52
2127.76021 3967.24
2127.79328 6449.92
2127.82635 8287.85
2127.85942 4115.14
2127.89249 903.194
2127.92556 734.813
2127.95863 3603.53
2127.9917 6952.97
2128.02478 3514.31
2128.05785 512.888
2128.09092 86.8475
2128.124 63.5398
2128.15707 51.6738
2128.19015 41.9358
2128.22322 36.6079
2128.2563 35.0014
2128.28937 38.4512
2128.32245 50.7628
2128.35553 59.135
2128.38861 44.4017
2128.42168 27.2221
2128.45476 20.0737
2128.48784 19.2698
2128.52092 21.1188
2128.554 20.335
2128.58708 16.0305
2128.62017 12.8672
2128.65325 12.3256
2128.68633 12.6811
2128.71941 11.892
2128.7525 10.7271
2128.78558 11.4078
2128.81867 15.8239
2128.85175 23.4927
2128.88484 34.3868
2128.91792 44.447
2128.95101 36.1031
2128.9841 21.3154
2129.01719 17.6955
2129.05027 26.474
2129.08336 32.9305
2129.11645 22.3274
2129.14954 11.2135
2129.18263 7.34824
2129.21572 7.20531
2129.24881 9.7802
2129.28191 13.3994
2129.315 13.2943
2129.34809 10.4557
2129.38119 8.90166
2129.41428 9.69936
2129.44737 16.4313
2129.48047 29.8147
2129.51356 35.5626
2129.54666 26.5803
2129.57976 19.6443
2129.61285 15.1005
2129.64595 9.33187
2129.67905 5.74007
2129.71215 4.28873
2129.74525 3.55887
2129.77835 3.19029
2129.81145 3.14321
2129.84455 3.36751
2129.87765 3.679
2129.91075 4.03644
2129.94385 4.76969
2129.97696 6.87844
2130.01006 13.4702
2130.04316 27.8918
2130.07627 39.6891
2130.10937 31.8927
2130.14248 16.3113
2130.17558 8.02364
2130.20869 5.74016
2130.2418 5.71913
2130.2749 7.54229
2130.30801 11.2573
2130.34112 13.5196
2130.37423 10.6464
2130.40734 7.80063
2130.44045 7.79514
2130.47356 9.96738
2130.50667 16.6381
2130.53978 35.5216
2130.57289 63.3797
2130.606 70.6812
2130.63912 54.6748
2130.67223 42.8724
2130.70534 29.8045
2130.73846 17.4496
2130.77157 13.327
2130.80469 16.3749
2130.83781 19.1105
2130.87092 14.9941
2130.90404 14.5196
2130.93716 17.7473
2130.97028 12.3882
2131.00339 7.20313
2131.03651 7.86492
2131.06963 11.4916
2131.10275 12.7804
2131.13587 11.5955
2131.169 11.4226
2131.20212 11.6189
2131.23524 17.2843
2131.26836 24.7537
2131.30149 20.2546
2131.33461 10.8693
2131.36773 6.04422
2131.40086 4.66356
2131.43398 4.42074
2131.46711 4.29925
2131.50024 9.51732
2131.53336 186.362
2131.56649 1909.74
2131.59962 7437.62
2131.63275 10969.2
2131.66588 4999.65
2131.699 613.771
2131.73213 23.5823
2131.76527 6.41423
2131.7984 11.55
2131.83153 21.9831
2131.86466 54.1524
2131.89779 795.259
2131.93093 6155.55
2131.96406 12284.9
2131.99719 6148.06
2132.03033 776.23
2132.06346 30.2127
2132.0966 5.84103
2132.12973 6.94076
2132.16287 10.252
2132.19601 14.2037
2132.22915 15.4766
2132.26228 15.4815
2132.29542 16.7256
2132.32856 20.9126
2132.3617 26.126
2132.39484 23.3603
2132.42798 18.491
2132.46112 22.5892
2132.49427 269.235
2132.52741 7848.99
2132.56055 62646
2132.5937 125288
2132.62684 62674.1
2132.65998 7854.01
2132.69313 254.144
2132.72627 10.2669
2132.75942 15.274
2132.79257 41.5035
2132.82571 78.9215
2132.85886 75.5875
2132.89201 38.24
2132.92516 15.0507
2132.95831 8.93993
2132.99146 7.47336
2133.02461 7.9329
2133.05776 12.0509
2133.09091 18.856
2133.12406 21.5199
2133.15721 19.7569
2133.19036 16.3359
2133.22352 11.2676
2133.25667 7.11643
2133.28982 6.01854
2133.32298 8.43241
2133.35613 13.1021
2133.38929 15.9287
2133.42245 14.8021
2133.4556 9.91229
2133.48876 6.07606
2133.52192 4.65586
2133.55508 4.79825
2133.58824 6.31635
2133.6214 9.56253
2133.65456 13.703
2133.68772 17.8738
2133.72088 22.5568
2133.75404 21.6849
2133.7872 15.1377
2133.82036 8.78595
2133.85353 5.51823
2133.88669 4.69039
2133.91985 5.15791
2133.95302 6.87148
2133.98618 9.26133
2134.01935 9.03488
2134.05251 7.57202
2134.08568 10.6986
2134.11885 18.5878
2134.15201 20.3297
2134.18518 12.171
2134.21835 6.03197
2134.25152 4.74559
2134.28469 5.7726
2134.31786 9.42148
2134.35103 13.3662
2134.3842 11.1606
2134.41737 6.52302
2134.45055 4.23009
2134.48372 3.45011
2134.51689 3.08812
2134.55007 3.17238
2134.58324 3.69593
2134.61642 4.20816
2134.64959 4.04645
2134.68277 3.59433
2134.71594 3.68434
2134.74912 4.97681
2134.7823 7.85602
2134.81547 9.96369
2134.84865 9.15838
2134.88183 9.41152
2134.91501 10.8829
2134.94819 12.266
2134.98137 14.449
2135.01455 12.7276
2135.04773 8.29636
2135.08092 5.86099
2135.1141 5.36755
2135.14728 5.32941
2135.18047 5.29884
2135.21365 5.48022
2135.24683 5.97043
2135.28002 6.90452
2135.31321 8.36645
2135.34639 9.60586
2135.37958 9.95211
2135.41277 10.3988
2135.44595 11.6923
2135.47914 13.6144
2135.51233 16.1497
2135.54552 20.1929
2135.57871 27.651
2135.6119 39.8112
2135.64509 52.8983
2135.67828 66.3458
2135.71147 94.6334
2135.74467 160.402
2135.77786 283.83
2135.81105 520.543
2135.84425 874.1
2135.87744 991.094
2135.91063 669.996
2135.94383 329.583
2135.97703 173.49
2136.01022 130.536
2136.04342 158.167
2136.07662 232.919
2136.10982 260.665
2136.14301 183.266
2136.17621 96.9391
2136.20941 53.0545
2136.24261 36.7611
2136.27581 31.6301
2136.30901 27.5299
2136.34222 23.4837
2136.37542 19.8774
2136.40862 17.4027
2136.44182 17.3143
2136.47503 16.5057
2136.50823 12.3426
2136.54144 8.71144
2136.57464 6.97425
2136.60785 6.09724
2136.64105 5.6299
2136.67426 5.47062
2136.70747 5.75757
2136.74068 6.67789
2136.77388 8.57639
2136.80709 13.6386
2136.8403 26.5488
2136.87351 38.2428
2136.90672 29.5895
2136.93993 17.6717
2136.97314 10.8953
2137.00636 7.32149
2137.03957 5.87968
2137.07278 5.82749
2137.106 6.93447
2137.13921 10.1489
2137.17242 21.4973
2137.20564 43.4729
2137.23885 56.5995
2137.27207 47.3504
2137.30529 33.4003
2137.3385 32.101
2137.37172 51.0358
2137.40494 73.4335
2137.43816 74.7311
2137.47138 58.4312
2137.5046 42.6993
2137.53782 26.6937
2137.57104 16.4828
2137.60426 12.6843
2137.63748 9.98541
2137.6707 9.55118
2137.70393 10.7326
2137.73715 10.9624
2137.77037 11.097
2137.8036 8.85295
2137.83682 6.41003
2137.87005 5.12651
2137.90327 4.5063
2137.9365 4.19375
2137.96973 4.4743
2138.00296 6.37346
2138.03618 12.6905
2138.06941 20.4977
2138.10264 18.8482
2138.13587 12.5076
2138.1691 8.94364
2138.20233 8.33656
2138.23556 9.86532
2138.26879 12.2144
2138.30203 12.7285
2138.33526 13.4165
2138.36849 18.7885
2138.40172 35.3134
2138.43496 74.6176
2138.46819 120.526
2138.50143 120.432
2138.53466 80.1154
2138.5679 41.0215
2138.60114 20.8347
2138.63437 13.0834
2138.66761 11.5626
2138.70085 15.0747
2138.73409 17.8407
2138.76733 13.1655
2138.80057 9.32232
2138.83381 9.94721
2138.86705 11.748
2138.90029 15.2086
2138.93353 26.9839
2138.96678 41.9023
2139.00002 39.9557
2139.03326 24.8472
2139.06651 14.4182
2139.09975 11.6272
2139.133 13.232
2139.16624 20.8266
2139.19949 44.2021
2139.23273 78.4431
2139.26598 82.8396
2139.29923 50.5978
2139.33248 24.7738
2139.36573 17.4937
2139.39897 22.6094
2139.43222 36.727
2139.46547 44.4398
2139.49872 32.7424
2139.53198 21.7127
2139.56523 28.2991
2139.59848 80.0699
2139.63173 163.795
2139.66499 154.669
2139.69824 71.2633
2139.73149 25.023
2139.76475 14.4821
2139.798 12.134
2139.83126 12.5933
2139.86452 16.8148
2139.89777 28.8681
2139.93103 58.228
2139.96429 87.8831
2139.99755 70.8262
2140.03081 36.605
2140.06407 19.6853
2140.09733 12.2094
2140.13059 7.59616
2140.16385 5.84224
2140.19711 6.62371
2140.23037 8.65548
2140.26363 8.43487
2140.2969 5.90491
2140.33016 4.39997
2140.36342 4.96077
2140.39669 7.66021
2140.42995 10.1453
2140.46322 8.67076
2140.49649 6.43838
2140.52975 6.20823
2140.56302 7.67938
2140.59629 9.61304
2140.62956 9.63219
2140.66282 7.10859
2140.69609 5.85628
2140.72936 6.07327
2140.76263 6.5283
2140.7959 8.05343
2140.82918 10.7178
2140.86245 18.3119
2140.89572 28.2285
2140.92899 28.2618
2140.96227 23.2735
2140.99554 15.3884
2141.02882 8.90767
2141.06209 5.32251
2141.09537 3.73333
2141.12864 3.21232
2141.16192 3.22231
2141.1952 3.49408
2141.22847 3.6851
2141.26175 4.53363
2141.29503 6.75358
2141.32831 8.30091
2141.36159 7.63294
2141.39487 8.56574
2141.42815 9.94393
2141.46143 7.62998
2141.49471 5.04265
2141.52799 3.92509
2141.56128 3.87714
2141.59456 4.09078
2141.62784 3.6853
2141.66113 3.23703
2141.69441 3.56467
2141.7277 5.67489
2141.76098 7.89535
2141.79427 6.60906
2141.82756 5.92506
2141.86084 9.60578
2141.89413 26.0244
2141.92742 56.1221
2141.96071 62.989
2141.994 33.8975
2142.02729 13.9093
2142.06058 11.5862
2142.09387 13.214
2142.12716 14.4966
2142.16045 24.4348
2142.19375 42.8444
2142.22704 49.2069
2142.26033 48.1908
2142.29363 50.8004
2142.32692 39.8542
2142.36022 25.1613
2142.39351 26.0816
2142.42681 36.6506
2142.46011 41.5825
2142.4934 44.2981
2142.5267 42.859
2142.56 29.1262
2142.5933 14.8107
2142.6266 7.98457
2142.6599 5.85572
2142.6932 5.54846
