# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Radiance[photons/s/m**2/micron/arsec**2]
1972.42932 1149.72
1972.68118 581.563
1972.93307 797.395
1973.18499 3191.3
1973.43695 7710.26
1973.68894 8406.89
1973.94096 4460.27
1974.19301 2168.71
1974.44509 1182.68
1974.69721 2064.38
1974.94936 12187.6
1975.20154 24078.3
1975.45375 12370.4
1975.70599 2122.46
1975.95827 918.158
1976.21058 721.449
1976.46292 443.082
1976.71529 4321.87
1976.9677 33343.8
1977.22014 66492.2
1977.47261 33491.8
1977.72511 4543.21
1977.97764 450.05
1978.23021 230.608
1978.48281 287.051
1978.73544 298.548
1978.9881 211.433
1979.2408 301.535
1979.49353 968.951
1979.74629 2232.05
1979.99908 2653.55
1980.25191 2185.51
1980.50476 1848.49
1980.75765 953.981
1981.01058 300.899
1981.26353 154.529
1981.51652 158.454
1981.76954 162.824
1982.02259 132.813
1982.27567 153.128
1982.52879 316.375
1982.78193 591.499
1983.03511 704.597
1983.28833 408.266
1983.54157 1584.44
1983.79485 11868.7
1984.04816 23687.3
1984.3015 11911.8
1984.55488 1588.44
1984.80828 230.564
1985.06172 504.94
1985.31519 736.547
1985.5687 376.339
1985.82223 103.562
1986.0758 81.9689
1986.3294 182.39
1986.58304 720.302
1986.8367 1882.72
1987.0904 2291.94
1987.34413 1151.43
1987.59789 357.4
1987.85169 230.483
1988.10552 186.73
1988.35938 138.331
1988.61327 153.771
1988.86719 616.169
1989.12115 1508
1989.37514 1531.2
1989.62916 974.97
1989.88322 1366.79
1990.1373 1915.5
1990.39142 1461.4
1990.64558 1061.43
1990.89976 580.582
1991.15398 181.869
1991.40823 68.7216
1991.66251 106.306
1991.91682 259.652
1992.17117 1031.62
1992.42555 2526.69
1992.67996 2501.76
1992.9344 967.132
1993.18888 180.658
1993.44339 102.825
1993.69793 178.383
1993.95251 678.876
1994.20711 1237.62
1994.46175 782.578
1994.71642 386.728
1994.97113 246.754
1995.22587 274.698
1995.48063 587.709
1995.73544 886.189
1995.99027 653.136
1996.24514 536.17
1996.50004 840.67
1996.75497 1172.61
1997.00993 1030.36
1997.26493 1017.41
1997.51996 1204.17
1997.77502 1432.97
1998.03012 2052.07
1998.28524 2642.9
1998.5404 2226.43
1998.7956 1819.23
1999.05082 2299.37
1999.30608 2393.53
1999.56137 2312.02
1999.81669 2709.48
2000.07205 3657.69
2000.32744 16680.7
2000.58286 73066.5
2000.83831 123181
2001.0938 61184.4
2001.34932 10628.4
2001.60487 3967.76
2001.86045 3639.46
2002.11607 4061.69
2002.37172 4305.21
2002.6274 4711.39
2002.88311 7255.68
2003.13886 22744.4
2003.39464 40758
2003.65045 22361.3
2003.9063 6469.13
2004.16217 4283.3
2004.41808 4373.39
2004.67403 4269.14
2004.93 4165.39
2005.18601 4411.51
2005.44205 4622.59
2005.69813 5297.57
2005.95423 4702.85
2006.21037 4485.92
2006.46654 4323.54
2006.72275 8035.35
2006.97899 11732.6
2007.23526 7383.67
2007.49156 3693.82
2007.7479 2801.77
2008.00426 2831.75
2008.26066 2218.01
2008.5171 1877.65
2008.77356 1478.49
2009.03006 1156.31
2009.2866 1644.2
2009.54316 2447.55
2009.79976 2584.58
2010.05639 3217.52
2010.31305 3426.53
2010.56975 3167.1
2010.82648 3600.8
2011.08324 2995.38
2011.34003 3862.06
2011.59686 5360.52
2011.85372 4291.77
2012.11061 3998.6
2012.36754 3377.19
2012.62449 3471.13
2012.88148 4276.44
2013.13851 3257.74
2013.39556 3501.01
2013.65265 4253.38
2013.90978 3313.17
2014.16693 3508.55
2014.42412 3751.15
2014.68134 3209.55
2014.93859 3866.48
2015.19588 3527.62
2015.4532 3116.56
2015.71055 3905.37
2015.96794 3336.46
2016.22535 3259.77
2016.4828 4129.78
2016.74029 3516.35
2016.9978 3606.74
2017.25535 4807.92
2017.51294 4261.94
2017.77055 3310.14
2018.0282 3886.16
2018.28588 3096.83
2018.54359 2643.1
2018.80134 4434.39
2019.05912 11770.3
2019.31693 20182
2019.57478 11725.3
2019.83266 3879.12
2020.09057 2091.5
2020.34851 2304.84
2020.60649 2948.17
2020.8645 2305.83
2021.12254 2215.4
2021.38062 2756.58
2021.63873 1868.93
2021.89687 1722.86
2022.15505 2383.62
2022.41325 1626.92
2022.67149 1240.23
2022.92977 1938.28
2023.18807 2091.62
2023.44641 1351.97
2023.70479 1371.97
2023.96319 1823.26
2024.22163 1458.22
2024.4801 1684.04
2024.73861 1841.89
2024.99715 1118.86
2025.25572 688.679
2025.51432 890.565
2025.77296 1164.29
2026.03163 813.108
2026.29033 721.805
2026.54907 952.338
2026.80784 876.234
2027.06664 6915.38
2027.32547 52661.1
2027.58434 105107
2027.84324 52980.6
2028.10218 7435.39
2028.36114 1141.9
2028.62014 881.013
2028.87918 705.216
2029.13824 504.06
2029.39734 530.053
2029.65648 366.197
2029.91564 228.753
2030.17484 369.89
2030.43407 508.128
2030.69334 410.524
2030.95264 363.604
2031.21197 354.738
2031.47133 302.768
2031.73073 263.236
2031.99016 277.763
2032.24962 309.93
2032.50912 281.776
2032.76865 332.949
2033.02821 544.861
2033.28781 1556.22
2033.54744 9012.99
2033.8071 31338.5
2034.0668 43718.9
2034.32653 19665.8
2034.58629 2582.33
2034.84608 292.625
2035.10591 188.037
2035.36577 156.852
2035.62567 148.456
2035.8856 146.145
2036.14556 152.892
2036.40555 155.121
2036.66558 140.632
2036.92564 139.407
2037.18573 126.867
2037.44586 141.295
2037.70602 146.895
2037.96621 189.77
2038.22644 262.405
2038.4867 311.048
2038.74699 238.355
2039.00732 186.68
2039.26768 180.645
2039.52807 200.233
2039.7885 388.926
2040.04896 672.912
2040.30945 709.646
2040.56998 782.704
2040.83054 9164.62
2041.09113 71152
2041.35176 142056
2041.61241 71151
2041.87311 9073.33
2042.13383 501.453
2042.39459 232.587
2042.65538 269.378
2042.91621 281.354
2043.17707 269.401
2043.43796 262.835
2043.69889 330.093
2043.95984 397.16
2044.22084 433.146
2044.48186 371.963
2044.74292 325.349
2045.00401 281.242
2045.26514 225.247
2045.5263 238.839
2045.78749 242.63
2046.04872 291.569
2046.30997 327.567
2046.57127 367.437
2046.83259 434.233
2047.09395 441.59
2047.35534 552.415
2047.61677 556.35
2047.87823 675.833
2048.13972 738.402
2048.40125 875.135
2048.66281 907.028
2048.9244 1051.72
2049.18602 1124.08
2049.44768 2876
2049.70938 13934.7
2049.9711 26831.3
2050.23286 14276
2050.49466 3409.55
2050.75648 1765.94
2051.01834 1933.55
2051.28024 1886.86
2051.54216 2217.67
2051.80412 2111.01
2052.06612 2381.58
2052.32814 2289.77
2052.5902 2527.33
2052.8523 2304.53
2053.11443 2564.42
2053.37659 2242.96
2053.63878 2363.42
2053.90101 2619.31
2054.16327 2534.48
2054.42557 2956.02
2054.68789 2785.13
2054.95026 3049.42
2055.21265 2659.62
2055.47508 2891.2
2055.73754 4940.7
2056.00004 26474.9
2056.26257 70090.6
2056.52513 73678.6
2056.78773 30512.6
2057.05036 5623.88
2057.31302 2567.12
2057.57572 2037.82
2057.83845 1836.69
2058.10121 2306.86
2058.36401 1910.64
2058.62684 1881.2
2058.88971 1288.38
2059.15261 1005.19
2059.41554 1191.56
2059.67851 824.357
2059.9415 601.239
2060.20454 457.236
2060.4676 478.786
2060.7307 740.956
2060.99384 1136.57
2061.257 1038.38
2061.52021 1262.94
2061.78344 1354.51
2062.04671 1512.05
2062.31001 2126.94
2062.57334 1634.63
2062.83671 1793.7
2063.10012 2411.45
2063.36355 2220.05
2063.62702 2551.07
2063.89053 1877.48
2064.15406 1896.44
2064.41763 2773.27
2064.68124 1930.71
2064.94488 2006.18
2065.20855 2791.81
2065.47225 2442.34
2065.73599 2798.16
2065.99976 2334.59
2066.26357 2182.96
2066.52741 2884.58
2066.79128 1945.54
2067.05519 2357.84
2067.31913 3772.61
2067.58311 2356.21
2067.84712 1950.57
2068.11116 2683.94
2068.37523 2010.43
2068.63934 2126.23
2068.90349 2326.64
2069.16766 1974.35
2069.43188 2356.56
2069.69612 1901.19
2069.9604 1716.43
2070.22471 2283.44
2070.48906 1644.21
2070.75344 1568.1
2071.01785 2159.47
2071.2823 1424.9
2071.54678 1359.31
2071.81129 1952.75
2072.07584 1509.04
2072.34042 5047.15
2072.60504 32510.2
2072.86969 62807
2073.13437 31991.4
2073.39909 5430.64
2073.66384 1211.55
2073.92863 986.888
2074.19345 1330.91
2074.4583 1025.95
2074.72318 908.391
2074.9881 1287.7
2075.25306 941.662
2075.51805 802.999
2075.78307 1026.38
2076.04812 787.407
2076.31321 644.219
2076.57834 748.855
2076.84349 727.059
2077.10869 621.179
2077.37391 800.723
2077.63917 1081.43
2077.90446 768.456
2078.16979 545.158
2078.43515 582.471
2078.70054 396.689
2078.96597 292.3
2079.23143 313.004
2079.49693 206.631
2079.76246 204.238
2080.02802 307.375
2080.29362 227.97
2080.55925 158.233
2080.82492 199.729
2081.09062 288.126
2081.35635 308.138
2081.62212 332.798
2081.88792 372.978
2082.15375 364.295
2082.41962 381.491
2082.68553 404.454
2082.95146 386.541
2083.21743 408.347
2083.48344 432.416
2083.74948 399.536
2084.01555 370.156
2084.28166 447.313
2084.5478 677.846
2084.81397 837.588
2085.08018 584.092
2085.34642 895.155
2085.6127 4266.31
2085.87901 10483.5
2086.14536 10418.5
2086.41173 4122.47
2086.67815 742.319
2086.94459 389.768
2087.21108 343.87
2087.47759 327.639
2087.74414 397.19
2088.01072 301.501
2088.27734 332.297
2088.54399 415.588
2088.81067 306.267
2089.07739 309.558
2089.34415 332.455
2089.61093 268.676
2089.87776 382.23
2090.14461 521.827
2090.4115 2048.27
2090.67842 14201.9
2090.94538 28155.7
2091.21237 14145.1
2091.4794 1977.44
2091.74646 324.952
2092.01355 186.927
2092.28068 228.723
2092.54784 315.529
2092.81504 210.793
2093.08227 179.244
2093.34953 267.247
2093.61683 422.485
2093.88417 610.484
2094.15153 421.771
2094.41893 192.423
2094.68637 148.143
2094.95384 166.231
2095.22134 129.819
2095.48888 126.519
2095.75645 150.867
2096.02406 113.719
2096.2917 84.9571
2096.55937 104.788
2096.82708 116.834
2097.09482 124.086
2097.3626 122.627
2097.63041 102.89
2097.89826 95.7884
2098.16614 195.62
2098.43405 523.753
2098.702 800.075
2098.96998 555.858
2099.238 224.975
2099.50605 100.808
2099.77413 111.789
2100.04225 213.074
2100.3104 412.036
2100.57859 522.597
2100.84681 797.614
2101.11507 1341.12
2101.38336 1170.59
2101.65168 1060.73
2101.92004 693.019
2102.18844 419.475
2102.45686 577.582
2102.72532 779.948
2102.99382 2178.37
2103.26235 3958.74
2103.53091 2005.13
2103.79951 313.12
2104.06815 76.348
2104.33681 69.8092
2104.60552 93.4651
2104.87425 258.543
2105.14302 1149.24
2105.41183 2161.77
2105.68067 1433.67
2105.94954 2881.96
2106.21845 6087.75
2106.48739 8104.94
2106.75636 11084.8
2107.02537 5410.22
2107.29442 732.032
2107.5635 91.2067
2107.83261 70.078
2108.10176 73.1244
2108.37094 73.2664
2108.64016 71.4669
2108.90941 86.0541
2109.1787 398.822
2109.44802 2708.3
2109.71737 5406.61
2109.98676 3146.85
2110.25618 3297.64
2110.52564 7592.67
2110.79513 7532.65
2111.06466 4309.63
2111.33422 12194.2
2111.60381 23833.5
2111.87344 12229.3
2112.14311 1779.92
2112.41281 260.964
2112.68254 176.136
2112.95231 97.2052
2113.22211 59.4319
2113.49194 43.0648
2113.76181 36.7188
2114.03172 42.1819
2114.30166 32.6037
2114.57163 39.8725
2114.84164 93.6758
2115.11168 741.627
2115.38176 5315.65
2115.65187 10558.7
2115.92202 5341.88
2116.1922 799.359
2116.46242 121.689
2116.73267 126.763
2117.00295 2488.68
2117.27327 19563.7
2117.54362 39110.1
2117.81401 19665
2118.08443 2633.93
2118.35489 602.801
2118.62538 870.143
2118.89591 460.655
2119.16647 125.496
2119.43706 132.722
2119.70769 238.901
2119.97836 264.401
2120.24906 237.085
2120.51979 164.492
2120.79056 79.7849
2121.06136 66.7074
2121.3322 78.5679
2121.60307 59.8591
2121.87398 39.4573
2122.14492 30.8676
2122.41589 60.5057
2122.6869 1013.46
2122.95795 7917.92
2123.22903 15807.8
2123.50014 7920.51
2123.77129 1031.21
2124.04247 270.397
2124.31369 3038.82
2124.58494 21743.1
2124.85623 42870.7
2125.12755 21396.7
2125.39891 2693.78
2125.6703 104.934
2125.94173 19.8478
2126.21319 19.5618
2126.48468 20.026
2126.75621 28.3344
2127.02778 49.07
2127.29937 216.069
2127.57101 1009.32
2127.84268 2066.96
2128.11438 1656.62
2128.38612 549.266
2128.65789 78.5938
2128.9297 22.7003
2129.20154 18.7084
2129.47342 15.4196
2129.74533 11.9539
2130.01727 13.2908
2130.28925 17.9037
2130.56127 24.8911
2130.83332 22.9105
2131.1054 108.865
2131.37752 849.7
2131.64968 2270.52
2131.92187 2930.49
2132.19409 6484.94
2132.46635 13086.8
2132.73864 9934.52
2133.01097 2967.77
2133.28333 318.494
2133.55573 19.6082
2133.82817 11.0063
2134.10063 10.3812
2134.37313 7.74336
2134.64567 6.66299
2134.91824 8.44669
2135.19085 18.0114
2135.46349 88.3907
2135.73617 223.307
2136.00888 237.489
2136.28162 109.14
2136.55441 29.0694
2136.82722 17.8598
2137.10007 25.0172
2137.37296 32.6783
2137.64588 21.5866
2137.91883 12.8495
2138.19182 23.3426
2138.46485 36.5188
2138.7379 27.773
2139.011 27.68
2139.28413 44.09
2139.55729 53.3294
2139.83049 38.0607
2140.10372 22.656
2140.37699 12.538
2140.6503 10.1323
2140.92364 11.3834
2141.19701 8.09594
2141.47042 6.72138
2141.74386 12.1125
2142.01734 24.9145
2142.29085 32.4327
2142.5644 32.1232
2142.83798 31.8328
2143.1116 30.3341
2143.38525 33.1028
2143.65894 25.1776
2143.93266 13.0955
2144.20642 18.5926
2144.48021 39.3008
2144.75404 41.9259
2145.0279 23.9107
2145.3018 15.4726
2145.57573 27.103
2145.8497 45.7315
2146.1237 41.9383
2146.39774 31.8348
2146.67181 27.5816
2146.94592 39.634
2147.22006 60.8988
2147.49424 61.3043
2147.76845 86.0623
2148.0427 127.935
2148.31698 95.3758
2148.5913 68.2438
2148.86565 80.7348
2149.14004 79.7771
2149.41446 93.6911
2149.68892 176.558
2149.96341 1124.84
2150.23794 12467.2
2150.5125 64785.6
2150.7871 112628
2151.06173 54764.6
2151.3364 7738.37
2151.6111 972.132
2151.88584 481.392
2152.16062 347.526
2152.43542 559.578
2152.71027 2140.9
2152.98515 4080.28
2153.26006 4793.65
2153.53501 21893.6
2153.80999 42995.2
2154.08501 21785
2154.36006 3326.47
2154.63515 654.765
2154.91028 521.64
2155.18544 302.631
2155.46063 164.114
2155.73586 139.84
2156.01113 85.4173
2156.28643 162.594
2156.56176 837.159
2156.83713 1583.5
2157.11254 834.79
2157.38798 767.268
2157.66345 5303.39
2157.93896 13185
2158.21451 11891.3
2158.49009 4187.59
2158.76571 726.329
2159.04136 521.978
2159.31705 324.086
2159.59277 177.526
2159.86852 234.738
2160.14432 202.782
2160.42014 122.988
2160.69601 182.816
2160.97191 328.961
2161.24784 293.495
2161.52381 184.953
2161.79981 260.395
2162.07585 553.396
2162.35192 626.449
2162.62803 401.258
2162.90418 334.289
2163.18036 1419.86
2163.45657 4867.26
2163.73282 6973.48
2164.00911 3189.93
2164.28543 437.318
2164.56179 64.3341
2164.83818 57.7673
2165.11461 58.5228
2165.39107 56.0436
2165.66757 71.7126
2165.9441 96.0821
2166.22067 155.488
2166.49727 206.114
2166.77391 287.434
2167.05058 284.085
2167.32729 157.281
2167.60404 92.9444
2167.88082 98.6114
2168.15763 180.165
2168.43449 682.069
2168.71137 1224.63
2168.98829 772.625
2169.26525 400.508
2169.54224 222.341
2169.81927 96.7184
2170.09633 136.121
2170.37343 631.29
2170.65057 2853.55
2170.92773 13238.3
2171.20494 24324.1
2171.48218 11997.7
2171.75945 1536.03
2172.03677 112.755
2172.31411 194.096
2172.59149 386.462
2172.86891 345.789
2173.14636 216.154
2173.42385 135.917
2173.70137 208.38
2173.97893 334.655
2174.25653 544.754
2174.53416 812.577
2174.81182 457.215
2175.08952 185.005
2175.36726 169.582
2175.64503 168.685
2175.92284 449.356
2176.20068 826.834
2176.47856 571.041
2176.75647 174.083
2177.03442 44.7719
2177.3124 60.82
2177.59042 98.9817
2177.86848 97.9459
2178.14657 233.552
2178.4247 428.858
2178.70286 371.619
2178.98106 726.027
2179.25929 1355.1
2179.53756 3402.28
2179.81586 22990.4
2180.0942 60770.9
2180.37258 60744.3
2180.65099 22796.1
2180.92943 2642.65
2181.20791 100.04
2181.48643 10.2114
2181.76498 8.59368
2182.04357 14.6557
2182.3222 49.8813
2182.60086 170.322
2182.87955 472.671
2183.15828 1360.74
2183.43705 2168.66
2183.71585 1196.57
2183.99469 446.635
2184.27356 503.378
2184.55247 1530.25
2184.83141 2627.77
2185.11039 1771.33
2185.38941 645.545
2185.66846 185.151
2185.94755 45.2087
2186.22667 18.8442
2186.50583 116.573
2186.78502 2353.39
2187.06425 17118.5
2187.34352 33594.7
2187.62282 17106.3
2187.90215 2751.54
2188.18152 831.855
2188.46093 407.715
2188.74038 120.835
2189.01985 103.564
2189.29937 197.332
2189.57892 204.493
2189.85851 139.822
2190.13813 374.345
2190.41779 764.337
2190.69748 539.267
2190.97721 161.752
2191.25697 29.7867
2191.53677 12.4505
2191.81661 12.9835
2192.09648 14.2519
2192.37639 23.635
2192.65633 30.9097
2192.93631 24.0735
2193.21633 14.1017
2193.49638 13.1636
2193.77646 23.7661
2194.05659 98.0332
2194.33674 541.177
2194.61694 1405.52
2194.89717 4487.96
2195.17743 28061
2195.45773 73015
2195.73807 72675.8
2196.01844 27305.9
2196.29885 3460.6
2196.57929 609.151
2196.85977 354.142
2197.14029 204.881
2197.42084 202.164
2197.70143 339.3
2197.98205 1409.84
2198.26271 2783.91
2198.54341 1877
2198.82414 784.054
2199.1049 755.183
2199.38571 1097.82
2199.66655 1326.9
2199.94742 1656.48
2200.22833 1755.85
2200.50928 1513.2
2200.79026 950.493
2201.07127 545.926
2201.35233 460.577
2201.63342 603.916
2201.91454 762.45
2202.1957 833.238
2202.4769 725.829
2202.75813 635.981
2203.0394 525.883
2203.32071 401.445
2203.60205 375.179
2203.88343 582.43
2204.16484 781.608
2204.44629 937.888
2204.72777 3517.34
2205.00929 17072.5
2205.29085 30719.6
2205.57244 15114
2205.85407 2051.04
2206.13573 223.198
2206.41743 363.641
2206.69917 659.063
2206.98094 494.179
2207.26275 450.224
2207.5446 487.416
2207.82648 254.57
2208.10839 84.8656
2208.39034 50.0905
2208.67233 58.6437
2208.95436 69.3571
2209.23642 89.3547
2209.51851 66.619
2209.80064 61.4485
2210.08281 209.241
2210.36502 380.589
2210.64726 229.612
2210.92953 170.501
2211.21185 242.516
2211.49419 146.708
2211.77658 280.736
2212.059 5355.16
2212.34146 38843.5
2212.62395 75811.9
2212.90648 37698.9
2213.18904 4741.49
2213.47164 207.715
2213.75428 103.957
2214.03695 139.169
2214.31966 165.048
2214.60241 447.843
2214.88519 782.423
2215.16801 433.978
2215.45086 231.579
2215.73375 867.843
2216.01668 1706.79
2216.29964 1285.82
2216.58264 791.616
2216.86567 360.667
2217.14874 101.622
2217.43185 81.0037
2217.71499 136.792
2217.99817 213.701
2218.28138 239.447
2218.56464 202.395
2218.84792 159.798
2219.13125 118.154
2219.41461 142.264
2219.698 213.76
2219.98143 188.091
2220.2649 162.075
2220.54841 217.486
2220.83195 207.189
2221.11552 343.312
2221.39914 686.857
2221.68279 744.449
2221.96647 523.223
2222.25019 280.642
2222.53395 219.97
2222.81775 225.219
2223.10158 208.128
2223.38544 171.024
2223.66935 193.144
2223.95328 239.247
2224.23726 1381.14
2224.52127 9964.99
2224.80532 20030.7
2225.0894 10598.6
2225.37352 1921.15
2225.65768 497.732
2225.94187 324.607
2226.2261 380.631
2226.51037 642.334
2226.79467 726.742
2227.07901 733.288
2227.36338 534.166
2227.64779 330.651
2227.93224 283.595
2228.21672 264.469
2228.50124 207.186
2228.7858 165.178
2229.07039 175.504
2229.35502 144.301
2229.63969 104.622
2229.92439 107.126
2230.20913 196.306
2230.4939 1697.95
2230.77871 13060.8
2231.06356 34353.1
2231.34844 34692.6
2231.63336 13767.1
2231.91832 2228.64
2232.20331 846.364
2232.48834 980.529
2232.7734 618.481
2233.05851 334.127
2233.34364 448.01
2233.62882 729.02
2233.91403 512.483
2234.19928 287.557
2234.48456 275.863
2234.76988 316.782
2235.05524 345.618
2235.34063 311.588
2235.62606 382.081
2235.91152 720.942
2236.19703 1035.18
2236.48257 970.336
2236.76814 563.265
2237.05375 414.361
2237.3394 594.778
2237.62509 777.777
2237.91081 820.257
2238.19656 606.01
2238.48236 303.989
2238.76819 184.009
2239.05406 185.622
2239.33996 297.377
2239.6259 432.311
2239.91188 569.18
2240.19789 868.449
2240.48394 739.779
2240.77003 495.703
2241.05615 596.44
2241.34231 877.704
2241.6285 860.133
2241.91474 436.073
2242.201 286.598
2242.48731 460.869
2242.77365 508.802
2243.06003 441.697
2243.34645 573.237
2243.6329 1067.84
2243.91939 1540.77
2244.20591 1347.07
2244.49247 656.046
2244.77907 240.222
2245.0657 224.786
2245.35238 848.625
2245.63908 5241.15
2245.92583 10448.8
2246.21261 5938.31
2246.49943 1815.99
2246.78628 1599.75
2247.07317 2104.55
2247.3601 1947.34
2247.64706 1023.87
2247.93406 429.389
2248.2211 270.897
2248.50818 279.312
2248.79529 394.874
2249.08243 484.686
2249.36962 549.958
2249.65684 717.592
2249.9441 680.888
2250.23139 886.099
2250.51872 1068.29
2250.80609 895.957
2251.09349 1404.1
2251.38093 6623.44
2251.66841 16627.7
2251.95593 16606.8
2252.24348 6828.86
2252.53106 1523.28
2252.81869 679.765
2253.10635 798.254
2253.39405 1031.24
2253.68178 1514.15
2253.96955 1923.52
2254.25736 1401.02
2254.54521 822.768
2254.83309 660.656
2255.12101 780.544
2255.40896 1071.87
2255.69695 1307.83
2255.98498 1460.48
2256.27305 1293.39
2256.56115 1698.31
2256.84929 2097.22
2257.13747 1757.99
2257.42568 1021.16
2257.71393 794.956
2258.00221 968.143
2258.29054 968.831
2258.5789 869.971
2258.86729 571.432
2259.15573 437.475
2259.4442 466.258
2259.73271 633.125
2260.02125 981.569
2260.30983 1021.62
2260.59845 993.393
2260.8871 1707.67
2261.17579 2338.98
2261.46452 2510.36
2261.75329 3060.68
2262.04209 2787.98
2262.33093 2278.24
2262.6198 1205.73
2262.90872 442.372
2263.19767 700.297
2263.48665 1593.01
2263.77568 1801.34
2264.06474 1361.46
2264.35383 1714.28
2264.64297 2548.87
2264.93214 2355.95
2265.22135 1340.29
2265.51059 598.785
2265.79987 326.241
2266.08919 297.393
2266.37855 327.382
2266.66794 385.343
2266.95737 500.786
2267.24684 708.318
2267.53634 1114.14
2267.82588 1523.14
2268.11546 2195.12
2268.40507 3559.54
2268.69472 6247.22
2268.98441 6513.54
2269.27414 2949.37
2269.5639 875.016
2269.8537 709.841
2270.14354 1473.38
2270.43341 2304.01
2270.72332 1264.32
