# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Radiance[photons/s/m**2/micron/arsec**2]
767.661401 133.181
767.941416 139.919
768.221534 170.548
768.501753 208.004
768.782075 239.444
769.062499 261.996
769.343025 274.159
769.623653 229.456
769.904384 249.188
770.185217 303.249
770.466153 225.261
770.747191 189.735
771.028332 469.164
771.309575 1250.83
771.590921 2046.86
771.872369 2059.75
772.153921 1188.67
772.435574 652.388
772.717331 681.148
772.99919 423.46
773.281152 231.681
773.563217 256.172
773.845385 289.923
774.127656 244.477
774.41003 205.677
774.692506 323.255
774.975086 1232.14
775.257769 2299.71
775.540555 1371.81
775.823444 860.993
776.106437 1081.22
776.389532 595.09
776.672731 215.152
776.956033 197.327
777.239438 364.49
777.522947 533.317
777.80656 386.062
778.090275 452.523
778.374094 695.242
778.658017 478.52
778.942043 384.996
779.226173 1091.03
779.510407 1865.39
779.794744 1011.77
780.079185 287.194
780.363729 218.32
780.648378 508.399
780.93313 842.667
781.217986 520.911
781.502946 267.423
781.78801 376.418
782.073178 1277.94
782.35845 2300.95
782.643826 1245.47
782.929307 335.4
783.214891 220.859
783.500579 207.767
783.786372 220.365
784.072269 475.659
784.35827 776.583
784.644376 488.766
784.930585 463.645
785.2169 1504.55
785.503318 2479.19
785.789842 1416.32
786.076469 857.478
786.363202 993.781
786.650038 731.563
786.93698 927.646
787.224026 1151.52
787.511177 636.486
787.798432 483.087
788.085793 827.9
788.373258 783.352
788.660828 466.171
788.948503 510.184
789.236283 723.941
789.524168 488.549
789.812157 272.978
790.100252 234.102
790.388452 221.331
790.676757 219.546
790.965168 386.495
791.253683 1557.15
791.542304 2881.59
791.83103 1654.12
792.119861 999.114
792.408798 1322.8
792.69784 802.585
792.986987 679.549
793.27624 994.548
793.565599 605.918
793.855063 259.45
794.144632 223.844
794.434308 295.126
794.724088 558.987
795.013975 792.667
795.303967 477.93
795.594065 232.612
795.884269 189.896
796.174579 301.883
796.464995 1181.72
796.755516 2248.07
797.046144 1351.69
797.336878 420.795
797.627717 381.49
797.918663 788.537
798.209715 991.056
798.500873 542.15
798.792137 258.61
799.083508 368.477
799.374984 1278.15
799.666567 2329.15
799.958257 1294.64
800.250053 368.597
800.541955 228.769
800.833964 208.581
801.126079 236.154
801.418301 485.181
801.710629 769.31
802.003064 537.265
802.295606 444.163
802.588254 1065.8
802.881009 1859.7
803.173871 1148.63
803.46684 413.795
803.759916 244.735
804.053098 215.031
804.346388 212.223
804.639784 204.545
804.933288 238.174
805.226898 412.454
805.520616 566.174
805.814441 419.935
806.108372 575.874
806.402412 911.134
806.696558 563.134
806.990812 248.715
807.285173 208.31
807.579641 234.019
807.874217 244.587
808.1689 217.664
808.463691 229.17
808.758589 263.217
809.053595 237.818
809.348709 280.736
809.64393 362.584
809.939259 301.382
810.234695 374.433
810.530239 532.509
810.825892 382.23
811.121652 236.121
811.417519 206.193
811.713495 198.036
812.009579 198.518
812.305771 205.514
812.60207 212.65
812.898478 217.986
813.194994 218.276
813.491618 232.215
813.78835 272.373
814.085191 305.476
814.38214 269.729
814.679197 288.699
814.976362 354.231
815.273636 277.611
815.571019 207.589
815.868509 197.046
816.166109 193.323
816.463817 187.913
816.761633 188.566
817.059558 192.334
817.357592 195.245
817.655734 195.438
817.953986 191.945
818.252346 194.523
818.550814 200.739
818.849392 222.663
819.148079 250.089
819.446874 254.151
819.745779 265.59
820.044793 230.487
820.343915 210.165
820.643147 225.411
820.942488 239.059
821.241938 231.112
821.541497 225.965
821.841166 222.838
822.140944 212.957
822.440831 206.74
822.740828 198.574
823.040934 188.638
823.341149 193.375
823.641474 205.476
823.941909 221.095
824.242453 240.904
824.543107 252.952
824.843871 261.71
825.144744 252.854
825.445727 237.405
825.746819 235.73
826.048022 225.599
826.349334 218.692
826.650757 220.78
826.952289 224.867
827.253931 223.999
827.555684 259.522
827.857546 561.958
828.159518 1342.51
828.461601 1902.73
828.763794 1898.27
829.066097 1916.36
829.36851 1165.75
829.671034 1454.79
829.973668 2450.11
830.276412 1396.83
830.579267 519.212
830.882232 601.403
831.185308 850.682
831.488494 538.566
831.791791 305.391
832.095199 306.7
832.398717 265.552
832.702346 235.108
833.006086 232.431
833.309936 233.914
833.613897 252.104
833.91797 322.343
834.222153 798.256
834.526447 2899.76
834.830852 4926.91
835.135368 3272.03
835.439995 2034.13
835.744733 1001.8
836.049583 438.301
836.354543 646.06
836.659615 844.365
836.964798 545.045
837.270093 301.597
837.575499 272.528
837.881016 394.945
838.186645 899.306
838.492385 1333.97
838.798236 781.923
839.1042 367.606
839.410274 520.735
839.716461 2038.14
840.022759 3793.02
840.329169 2031.31
840.635691 478.41
840.942324 260.634
841.24907 331.042
841.555927 891.997
841.862896 1534.12
842.169977 907.14
842.47717 390.734
842.784475 562.69
843.091893 2055.37
843.399422 3736.47
843.707064 2033.18
844.014817 503.639
844.322683 270.797
844.630662 279.858
844.938753 374.722
845.246956 864.345
845.555271 1412.94
845.863699 849.855
846.17224 540.352
846.480893 1745.1
846.789658 3183.62
847.098536 1724.87
847.407527 483.279
847.716631 344.438
848.025847 302.503
848.335176 270.855
848.644618 268.701
848.954173 319.618
849.263841 686.826
849.573622 1122.72
849.883515 745.205
850.193522 484.466
850.503642 1058.95
850.813875 1742.65
851.124221 997.955
851.43468 362.981
851.745253 278.556
852.055939 294.309
852.366738 315.406
852.67765 295.741
852.988676 278.582
853.299816 279.093
853.611069 353.026
853.922435 885.081
854.233915 1503.51
854.545509 944.787
854.857216 644.322
855.169037 836.468
855.480972 557.236
855.79302 316.375
856.105182 283.682
856.417459 283.33
856.729849 284.956
857.042353 296.969
857.354971 346.518
857.667703 395.423
857.980549 351.494
858.293509 309.994
858.606584 359.247
858.919772 429.493
859.233075 372.074
859.546492 404.248
859.860024 503.115
860.17367 397.367
860.48743 313.421
860.801304 322.928
861.115294 357.234
861.429397 425.03
861.743616 540.417
862.057949 768.445
862.372396 1053.46
862.686958 1167.78
863.001635 1265.91
863.316427 1439.12
863.631334 1344.13
863.946355 982.234
864.261491 743.812
864.576743 652.01
864.892109 852.976
865.20759 1233.68
865.523187 1584.14
865.838898 1669.95
866.154725 1587.65
866.470667 1270.82
866.786724 1458.86
867.102897 1341.62
867.419184 1209.43
867.735587 1097.76
868.052106 796.047
868.36874 774.788
868.685489 665.128
869.002354 535.496
869.319335 467.24
869.636431 432.328
869.953643 433.001
870.270971 463.036
870.588414 456.739
870.905973 466.059
871.223648 385.565
871.541439 325.831
871.859346 316.502
872.177369 313.096
872.495507 322.426
872.813762 337.348
873.132133 320.645
873.45062 308.422
873.769223 324.719
874.087943 361.69
874.406778 366.628
874.72573 334.482
875.044799 332.071
875.363983 389.458
875.683284 832.437
876.002702 2292.87
876.322236 3451.27
876.641887 3392.83
876.961654 3933.97
877.281538 2366.68
877.601538 2527.06
877.921656 4190.65
878.24189 2241.13
878.56224 623.601
878.882708 910.858
879.203293 1498.73
879.523994 903.866
879.844813 384.098
880.165748 317.544
880.486801 331.982
880.807971 404.96
881.129258 489.813
881.450662 399.78
881.772183 323.241
882.093822 372.184
882.415577 1114.4
882.737451 4445.83
883.059441 7581.04
883.38155 4372.85
883.703775 2561.37
884.026118 3220.85
884.348579 1738.77
884.671157 631.192
884.993853 800.101
885.316667 1173.11
885.639599 745.688
885.962648 411.085
886.285815 550.435
886.6091 1409.58
886.932503 2298.07
887.256024 1287.99
887.579663 436.991
887.90342 330.043
888.227295 655.535
888.551288 3009.49
888.875399 5713.96
889.199629 3072.83
889.523977 742.59
889.848443 572.273
890.173027 1473.73
890.49773 2559.34
890.822552 1528.12
891.147491 612.082
891.47255 756.838
891.797727 3244.97
892.123022 6153.99
892.448436 3314.81
892.773969 836.795
893.099621 489.396
893.425391 420.184
893.751281 405.854
894.077289 491.91
894.403416 1290.77
894.729662 2232.76
895.056027 1284.29
895.382511 735.432
895.709114 2718.67
896.035836 5119.04
896.362678 2726.6
896.689638 640.086
897.016718 394.224
897.343918 437.656
897.671236 406.825
897.998674 423.549
898.326232 539.29
898.653908 1046.54
898.981705 1648.89
899.309621 1031.99
899.637656 688.847
899.965812 1685.94
900.294087 2915.11
900.622481 1602.96
900.950996 468.188
901.27963 314.502
901.608384 312.254
901.937258 334.233
902.266253 372.052
902.595367 347.719
902.924601 346.13
903.253955 412.557
903.583429 691.494
903.913024 998.716
904.242739 671.732
904.572574 471.321
904.902529 974.915
905.232605 1603.17
905.562801 987.315
905.893117 450.08
906.223554 373.901
906.554112 397.298
906.88479 438.32
907.215589 449.417
907.546508 373.369
907.877548 334.651
908.208709 332.629
908.539991 329.849
908.871393 346.329
909.202917 531.926
909.534561 743.762
909.866326 581.561
910.198213 662.827
910.53022 935.481
910.862349 623.864
911.194598 363.63
911.526969 329.856
911.859461 320.723
912.192074 314.434
912.524809 322.074
912.857665 322.15
913.190642 322.454
913.523741 339.617
913.856962 340.774
914.190304 342.825
914.523767 344.993
914.857352 362.37
915.191059 483.216
915.524888 663.735
915.858838 654.69
916.19291 673.423
916.527104 607.231
916.86142 427.23
917.195858 333.851
917.530418 316.085
917.8651 320.826
918.199904 327.326
918.53483 327.233
918.869878 328.846
919.205049 332.589
919.540341 330.559
919.875757 330.154
920.211294 339.027
920.546954 343.087
920.882736 348.497
921.218641 366.594
921.554668 448.826
921.890818 553.256
922.22709 541.188
922.563485 603.595
922.900003 562.894
923.236643 413.829
923.573407 344.075
923.910293 335.327
924.247302 334.924
924.584434 334.455
924.921689 334.398
925.259067 335.505
925.596568 338.634
925.934192 339.229
926.271939 337.091
926.60981 339.027
926.947803 341.242
927.28592 339.409
927.624161 334.803
927.962525 329.034
928.301012 323.282
928.639622 324.072
928.978356 327.551
929.317214 326.625
929.656195 320.075
929.9953 317.705
930.334529 482.965
930.673881 1731.35
931.013357 3430.87
931.352957 3739.69
931.692681 4371.05
932.032529 2740.37
932.372501 2637.48
932.712597 3567.8
933.052816 1830.36
933.39316 548.304
933.733628 727.714
934.074221 1169.57
934.414937 693.815
934.755778 288.941
935.096743 282.606
935.437832 279.211
935.779046 240.366
936.120385 237.935
936.461847 270.311
936.803435 280.259
937.145147 760.745
937.486983 4309.46
937.828945 8385.7
938.171031 4435.27
938.513242 1037.32
938.855577 474.842
939.198038 365.257
939.540623 391.73
939.883334 505.471
940.226169 915.449
940.56913 1413.36
940.912215 858.781
941.255426 375.616
941.598762 430.93
941.942223 1173.45
942.285809 2115.63
942.629521 1450.19
942.973358 528.68
943.317321 313.76
943.661409 620.804
944.005622 2778.14
944.349961 5260.13
944.694426 2831.43
945.039017 737.571
945.383733 504.039
945.728574 1345.5
946.073542 2392.51
946.418635 1332.89
946.763855 435.779
947.1092 619.432
947.454671 2788.29
947.800268 5256.58
948.145991 2782.62
948.491841 604.189
948.837816 323.759
949.183918 321.461
949.530146 294.043
949.8765 382.579
950.222981 1167.02
950.569588 2093.9
950.916321 1230.36
951.263181 462.027
951.610167 524.04
951.95728 1830.81
952.30452 3349.89
952.651886 1819.3
952.999379 496.378
953.346999 328.734
953.694745 326.524
954.042618 326.042
954.390619 315.566
954.738746 370.048
955.087 892.671
955.435381 1473.55
955.783889 886.74
956.132525 459.974
956.481287 1005.63
956.830177 2187.57
957.179194 2252.84
957.528338 1074.65
957.87761 419.969
958.227009 324.052
958.576536 329.935
958.92619 325.092
959.275971 303.224
959.62588 309.183
959.975917 330.826
960.326082 371.436
960.676374 602.072
961.026794 874.809
961.377342 611.913
961.728017 422.914
962.078821 733.885
962.429752 1119.96
962.780812 729.057
963.132 400.684
963.483315 355.217
963.834759 337.913
964.186331 338.253
964.538031 344.358
964.88986 341.468
965.241817 368.727
965.593902 409.304
965.946116 472.705
966.298458 599.676
966.650929 904.854
967.003528 1234.64
967.356256 928.469
967.709113 858.467
968.062098 1587.02
968.415212 2510.04
968.768455 1482.27
969.121826 916.668
969.475327 1409.46
969.828956 2570.91
970.182715 4008.03
970.536602 2165.68
970.890619 689.414
971.244765 1136.29
971.59904 2151.58
971.953444 3405.79
972.307977 5043.76
972.66264 2661.1
973.017432 664.215
973.372354 515.214
973.727405 1258
974.082585 2059.29
974.437895 1259.31
974.793335 592.503
975.148904 427.281
975.504604 371.461
975.860432 365.593
976.216391 364.551
976.572479 364.968
976.928698 372.586
977.285046 377.94
977.641524 377.156
977.998132 375.699
978.354871 470.885
978.711739 1678.64
979.068738 6944.44
979.425867 11955.8
979.783126 8142.1
980.140515 5328.14
980.498035 2484.64
980.855685 810.445
981.213466 1230.64
981.571377 1824.64
981.929419 1099.54
982.287591 529.407
982.645894 615.056
983.004328 766.32
983.362892 567.105
983.721587 409.914
984.080413 395.291
984.43937 568.648
984.798458 1798.46
985.157677 3190.97
985.517027 1788.64
985.876508 565.614
986.23612 414.707
986.595863 961.631
986.955737 4951.07
987.315743 9515.93
987.67588 4964.33
988.036149 969.437
988.396548 413.769
988.75708 404.034
989.117743 604.914
989.478537 2067.27
989.839463 3740.05
990.20052 2068.31
990.56171 624.327
990.923031 988.672
991.284484 5082.76
991.646068 9770.19
992.007785 5083.42
992.369634 982.168
992.731614 414.436
993.093727 396.524
993.455971 403.504
993.818348 609.943
994.180857 2436.49
994.543498 7240.67
994.906272 9573.5
995.269178 5155.18
995.632216 3951.82
995.995386 8344.99
996.358689 8983.25
996.722125 3865.08
997.085693 1403.46
997.449394 1631.15
997.813227 1034.84
998.177194 529.789
998.541292 430.211
998.905524 405.156
999.269889 404.648
999.634386 483.378
999.999017 1052.51
1000.36378 1720.13
1000.72868 1615.86
1001.09371 5113.79
1001.45887 10689.9
1001.82416 7619.23
1002.18959 2668.46
1002.55516 2495.19
1002.92085 3806.48
1003.28668 2060.78
1003.65264 673.342
1004.01874 610.984
1004.38497 1101.39
1004.75133 1685.71
1005.11783 1047.13
1005.48446 626.413
1005.85123 1531.71
1006.21812 2679.69
1006.58516 1812.14
1006.95232 1468.29
1007.31962 1590.92
1007.68705 1264.31
1008.05462 3319.2
1008.42232 6113.5
1008.79016 3269.67
1009.15813 792.929
1009.52623 503.767
1009.89447 695.228
1010.26285 1640.44
1010.63135 2740.45
1011 1571.96
1011.36877 556.971
1011.73768 437.875
1012.10673 900.346
1012.47591 3910.99
1012.84522 7221.9
1013.21467 3925.34
1013.58426 1118.53
1013.95397 576.979
1014.32383 521.739
1014.69382 904.635
1015.06394 2081.14
1015.4342 3026.07
1015.80459 2382.15
1016.17512 2455.77
1016.54579 2270.26
1016.91658 3758.43
1017.28752 7736.42
1017.65859 7236.59
1018.02979 3750.82
1018.40113 3085.24
1018.77261 5441.24
1019.14422 8679.26
1019.51597 4513.27
1019.88785 1169.37
1020.25987 2253.15
1020.63202 5079.58
1021.00431 8460.99
1021.37674 11328.7
1021.7493 5526.83
1022.122 1250.85
1022.49483 2218.78
1022.8678 5325.84
1023.2409 5573.17
1023.61414 2414.82
1023.98752 651.853
1024.36104 428.57
1024.73469 422.114
1025.10847 422.339
1025.48239 422.58
1025.85645 423.095
1026.23065 426.9
1026.60498 473.146
1026.97945 785.009
1027.35405 1142.35
1027.7288 842.143
1028.10367 2359.51
1028.47869 15547.2
1028.85384 30734.3
1029.22913 16543.5
1029.60455 7767.13
1029.98012 10142.6
1030.35582 5434.54
1030.73165 2831.43
1031.10763 3610.6
1031.48374 1949.25
1031.85999 624.862
1032.23637 543.937
1032.61289 964.328
1032.98955 1331.04
1033.36635 880.735
1033.74328 647.703
1034.12036 1090.01
1034.49757 3438.14
1034.87491 6268.02
1035.2524 3762.44
1035.63002 1467.27
1036.00778 755.41
1036.38568 522.034
1036.76372 1626.42
1037.14189 9847.81
1037.5202 19258.6
1037.89865 9887.07
1038.27724 1651.78
1038.65596 513.314
1039.03483 901.406
1039.41383 3973.34
1039.79297 7484.36
1040.17225 3978.19
1040.55167 913.401
1040.93122 533.906
1041.31092 1737.42
1041.69075 10411.4
1042.07072 20274.2
1042.45083 10379.4
1042.83108 1807.16
1043.21147 702.047
1043.59199 575.284
1043.97266 497.088
1044.35346 495.862
1044.7344 817.745
1045.11548 3157.4
1045.4967 5832.02
1045.87806 3177.55
1046.25956 1618.4
1046.6412 6969.77
1047.02298 13446.1
1047.40489 6954.48
1047.78695 1274.1
1048.16914 485.892
1048.55148 458.291
1048.93395 455.616
1049.31656 454.716
1049.69932 464.353
1050.08221 481.443
1050.46524 642.348
1050.84841 1906.93
1051.23172 3364.62
1051.61518 1912.32
1051.99877 1005.4
1052.3825 3532.53
1052.76637 6617.64
1053.15038 3521.92
1053.53453 812.884
1053.91882 435.854
1054.30325 421.392
1054.68782 418.805
1055.07254 416.308
1055.45739 413.806
1055.84238 411.31
1056.22751 410.997
1056.61279 477.278
1056.9982 971.904
1057.38376 1537.59
1057.76945 971.197
1058.15529 606.348
1058.54127 1509.66
1058.92738 2621.15
1059.31364 1508.68
1059.70004 531.319
1060.08658 396.016
1060.47326 388.866
1060.86008 381.591
1061.24705 376.598
1061.63415 374.062
1062.0214 373.074
1062.40878 374.416
1062.79631 376.981
1063.18398 380.353
1063.57179 403.594
1063.95975 554.815
1064.34784 728.389
1064.73608 598.74
1065.12445 723.407
1065.51297 1014.66
1065.90163 707.78
1066.29043 440.247
1066.67938 405.674
1067.06847 407.247
1067.45769 410.345
1067.84706 425.393
1068.23658 552.635
1068.62623 998.097
1069.01603 1453.67
1069.40596 1317.17
1069.79604 1839.26
1070.18627 3249.74
1070.57663 3023.99
1070.96714 4026.08
1071.35779 6407.1
1071.74858 4152.99
1072.13952 2879.38
1072.5306 3222.81
1072.92182 6756.24
1073.31318 11512.2
1073.70468 6205.09
1074.09633 3384.76
1074.48812 5732.19
1074.88006 9217.36
1075.27214 13818.3
1075.66436 7017.45
1076.05672 1292.9
1076.44923 512.964
1076.84188 765
1077.23467 2750.57
1077.62761 5019.64
1078.02069 2756.22
1078.41391 776.18
1078.80727 505.807
1079.20078 506.141
1079.59444 516.937
1079.98823 521.749
1080.38218 528.736
1080.77626 519.974
1081.17049 513.296
1081.56486 514.372
1081.95938 523.85
1082.35403 804.146
1082.74884 4371.33
1083.14379 20717.3
1083.53888 36669.3
1083.93411 24378.8
1084.32949 15176.1
1084.72502 6692.99
1085.12069 1716.34
1085.5165 2967.72
1085.91246 4752.44
1086.30856 2531.87
1086.7048 742.686
1087.10119 633.995
1087.49773 1219.61
1087.89441 1733.42
1088.29123 1071.5
1088.6882 554.516
1089.08532 912.784
1089.48258 4072.02
1089.87998 7779.45
1090.27753 4299.47
1090.67522 1020.88
1091.07306 474.156
1091.47105 488.153
1091.86917 1909.23
1092.26745 12202.4
1092.66587 23969.9
1093.06443 12225
1093.46314 1954.62
1093.862 513.638
1094.261 985.583
1094.66015 4933.02
1095.05944 9450.87
1095.45888 4925.58
1095.85846 965.091
1096.25819 471.105
1096.65807 2003.77
1097.05809 13164
1097.45825 25917.9
1097.85857 13147.1
1098.25903 1976.39
1098.65963 427.47
1099.06038 373.014
1099.46128 366.933
1099.86232 375.104
1100.26351 804.196
1100.66485 3894.7
1101.06633 7424.77
1101.46796 3888.07
1101.86974 823.121
1102.27166 1434.54
1102.67373 8956.38
1103.07594 17569.5
1103.47831 8957.08
1103.88082 1418.06
1104.28347 369.21
1104.68627 338.937
1105.08922 340.679
1105.49232 336.507
1105.89556 340.368
1106.29895 574.118
1106.70249 2293.46
1107.10618 4261.26
1107.51001 2296.7
1107.91399 587.338
1108.31812 865.933
1108.72239 4629.79
1109.12681 8941.73
1109.53138 4634.38
1109.9361 863.949
1110.34096 333.769
1110.74598 301.736
1111.15114 300.555
1111.55644 304.253
1111.9619 314.21
1112.3675 314.662
1112.77325 300.673
1113.17915 373.681
1113.5852 1090.22
1113.9914 1923.24
1114.39774 1124.73
1114.80423 583.097
1115.21087 1814.61
1115.61766 3369.44
1116.0246 1806.52
1116.43168 404.376
1116.83892 215.825
1117.2463 238.072
1117.65383 258.827
1118.06151 266.272
1118.46934 243.011
1118.87732 220.903
1119.28544 224.652
1119.69372 244.233
1120.10214 239.244
1120.51071 256.013
1120.91943 410.996
1121.32831 564.065
1121.73733 399.682
1122.14649 315.582
1122.55581 468.616
1122.96528 514.942
1123.3749 337.874
1123.78466 209.819
1124.19458 234.091
1124.60465 255.696
1125.01486 222.271
1125.42523 173.077
1125.83574 182.029
1126.2464 211.884
1126.65722 245.027
1127.06818 257.496
1127.4793 226.393
1127.89056 229.015
1128.30197 409.074
1128.71354 978.093
1129.12525 1741.74
1129.53711 2584.79
1129.94913 3321.36
1130.36129 2886.87
1130.77361 5523.51
1131.18607 8085.21
1131.59869 4088.08
1132.01146 2288.52
1132.42437 4109.3
1132.83744 7795.4
1133.25066 12409.9
1133.66403 6199.69
1134.07755 952.852
1134.49122 843.076
1134.90504 5509.89
1135.31901 10943.1
1135.73313 5622.26
1136.14741 921.83
1136.56183 317.134
1136.97641 433.838
1137.39114 1192.48
1137.80602 2054.67
1138.22105 1178.7
1138.63623 424.992
1139.05156 368.23
1139.46705 346.595
1139.88268 305.017
1140.29847 309.595
1140.71441 304.042
1141.1305 300.409
1141.54675 302.656
1141.96314 316.723
1142.37969 319.087
1142.79639 393
1143.21324 2464.28
1143.63024 17388.1
1144.04739 34530.1
1144.4647 18720.3
1144.88216 10045.6
1145.29977 13934.4
1145.71754 7085.56
1146.13545 1801.91
1146.55352 2651.59
1146.97174 4589.78
1147.39012 2427.54
1147.80864 626.042
1148.22732 557.926
1148.64615 1127.98
1149.06514 1722.45
1149.48428 973.514
1149.90357 384.317
1150.32301 573.53
1150.74261 900.304
1151.16235 809.85
1151.58226 735.442
1152.00231 503.241
1152.42252 370.202
1152.84288 1868.95
1153.2634 12977.1
1153.68407 25644.5
1154.10489 12972.7
1154.52587 1932.92
1154.94699 446.174
1155.36828 366.266
1155.78971 696.065
1156.2113 3388.65
1156.63305 6458.93
1157.05495 3396.77
1157.477 710.36
1157.8992 382.106
1158.32156 2037.22
1158.74408 13961.5
1159.16674 27563.3
1159.58957 13943.3
1160.01254 2030.35
1160.43567 376.142
1160.85896 330.3
1161.2824 337.972
1161.70599 357.113
1162.12974 840.932
1162.55364 4355.25
1162.9777 8378.02
1163.40191 4364.95
1163.82628 885.372
1164.2508 1554.95
1164.67548 9869.47
1165.10031 19385.3
1165.5253 9863.04
1165.95044 1528.59
1166.37573 380.085
1166.80119 345.17
1167.22679 346.702
1167.65255 349.551
1168.07847 350.448
1168.50454 357.884
1168.93077 648.304
1169.35716 2743.12
1169.7837 5139.25
1170.21039 2765.04
1170.63724 1307.27
1171.06425 5628.63
1171.49141 10890.8
1171.91873 5619.97
1172.3462 1007.11
1172.77383 370.368
1173.20161 349.404
1173.62956 340.731
1174.05765 332.456
1174.48591 340.975
1174.91432 345.136
1175.34288 341.55
1175.77161 348.593
1176.20049 478.078
1176.62952 1396.36
1177.05871 2441.94
1177.48806 1386.62
1177.91757 717.249
1178.34723 2442.23
1178.77705 4554.94
1179.20702 2439.79
1179.63715 584.834
1180.06744 332.277
1180.49789 326.021
1180.92849 321.365
1181.35925 310.041
1181.79017 296.379
1182.22124 298.081
1182.65247 308.222
1183.08386 313.608
1183.51541 312.568
