# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
1963.41738 0.0960565
1963.47348 0.463281
1963.52958 0.518114
1963.58568 0.460208
1963.64178 0.709359
1963.69789 0.429064
1963.75399 0.349885
1963.8101 0.737285
1963.86621 0.719766
1963.92232 0.56739
1963.97843 0.148406
1964.03455 0.0610382
1964.09067 0.467369
1964.14678 0.733303
1964.2029 0.810366
1964.25902 0.825564
1964.31515 0.730168
1964.37127 0.339179
1964.4274 0.387809
1964.48352 0.696538
1964.53965 0.678564
1964.59578 0.360357
1964.65191 0.0231633
1964.70805 0.192226
1964.76418 0.435418
1964.82032 0.721032
1964.87646 0.845528
1964.9326 0.879636
1964.98874 0.852403
1965.04488 0.858719
1965.10103 0.856616
1965.15718 0.790574
1965.21332 0.62524
1965.26947 0.217214
1965.32562 0.0120597
1965.38178 0.120987
1965.43793 0.554692
1965.49409 0.773929
1965.55025 0.838721
1965.60641 0.873268
1965.66257 0.881867
1965.71873 0.862855
1965.77489 0.68963
1965.83106 0.596012
1965.88723 0.552624
1965.9434 0.14262
1965.99957 0.0212588
1966.05574 0.202506
1966.11191 0.616755
1966.16809 0.795969
1966.22426 0.835704
1966.28044 0.888789
1966.33662 0.897302
1966.39281 0.895351
1966.44899 0.8694
1966.50517 0.803914
1966.56136 0.599651
1966.61755 0.134657
1966.67374 0.0757192
1966.72993 0.501888
1966.78612 0.775663
1966.84232 0.83365
1966.89851 0.88132
1966.95471 0.88739
1967.01091 0.875647
1967.06711 0.896554
1967.12332 0.882925
1967.17952 0.809413
1967.23573 0.635214
1967.29193 0.206425
1967.34814 0.0445549
1967.40435 0.495437
1967.46057 0.768621
1967.51678 0.862803
1967.573 0.895989
1967.62921 0.907841
1967.68543 0.904315
1967.74165 0.864697
1967.79787 0.769744
1967.8541 0.744966
1967.91032 0.495687
1967.96655 0.0702773
1968.02278 0.0209791
1968.07901 0.255852
1968.13524 0.67084
1968.19147 0.81679
1968.24771 0.86957
1968.30394 0.868806
1968.36018 0.760814
1968.41642 0.879688
1968.47266 0.907633
1968.52891 0.88264
1968.58515 0.815782
1968.6414 0.582873
1968.69764 0.11272
1968.75389 0.211668
1968.81014 0.678616
1968.8664 0.852446
1968.92265 0.909757
1968.97891 0.92919
1969.03516 0.937134
1969.09142 0.933976
1969.14768 0.925028
1969.20395 0.897492
1969.26021 0.797472
1969.31647 0.494329
1969.37274 0.358674
1969.42901 0.0732282
1969.48528 0.475571
1969.54155 0.821459
1969.59783 0.89981
1969.6541 0.900692
1969.71038 0.936282
1969.76666 0.949695
1969.82294 0.948865
1969.87922 0.943689
1969.9355 0.925245
1969.99178 0.884658
1970.04807 0.75436
1970.10436 0.27312
1970.16065 0.172491
1970.21694 0.673751
1970.27323 0.871759
1970.32953 0.922758
1970.38582 0.943444
1970.44212 0.939491
1970.49842 0.934633
1970.55472 0.949507
1970.61102 0.939894
1970.66733 0.923588
1970.72363 0.886213
1970.77994 0.728192
1970.83625 0.240212
1970.89256 0.26454
1970.94887 0.751529
1971.00518 0.840314
1971.0615 0.579806
1971.11782 0.320065
1971.17413 0.828925
1971.23045 0.910097
1971.28678 0.912318
1971.3431 0.88407
1971.39942 0.835232
1971.45575 0.729341
1971.51208 0.378703
1971.56841 0.038875
1971.62474 0.1413
1971.68107 0.584144
1971.73741 0.792815
1971.79374 0.840004
1971.85008 0.482067
1971.90642 0.698504
1971.96276 0.792772
1972.0191 0.918287
1972.07545 0.913777
1972.13179 0.863289
1972.18814 0.651409
1972.24449 0.243384
1972.30084 0.23222
1972.35719 0.316922
1972.41355 0.785393
1972.4699 0.894189
1972.52626 0.928189
1972.58262 0.950655
1972.63898 0.953999
1972.69534 0.95719
1972.7517 0.95474
1972.80807 0.941718
1972.86444 0.950102
1972.92081 0.936228
1972.97717 0.887893
1973.03355 0.636422
1973.08992 0.238364
1973.14629 0.780308
1973.20267 0.92145
1973.25905 0.940987
1973.31543 0.958629
1973.37181 0.960526
1973.42819 0.934021
1973.48458 0.793856
1973.54096 0.915351
1973.59735 0.957532
1973.65374 0.956215
1973.71013 0.936753
1973.76652 0.826226
1973.82292 0.307142
1973.87931 0.693685
1973.93571 0.852714
1973.99211 0.72446
1974.04851 0.703241
1974.10491 0.785502
1974.16132 0.493096
1974.21772 0.405497
1974.27413 0.242587
1974.33054 0.741471
1974.38695 0.896671
1974.44336 0.929309
1974.49977 0.9114
1974.55619 0.689177
1974.6126 0.412827
1974.66902 0.848629
1974.72544 0.936074
1974.78186 0.966538
1974.83829 0.977025
1974.89471 0.977799
1974.95114 0.972934
1975.00757 0.97304
1975.064 0.957886
1975.12043 0.883723
1975.17686 0.96115
1975.2333 0.958231
1975.28973 0.915486
1975.34617 0.598479
1975.40261 0.652793
1975.45905 0.900189
1975.51549 0.908811
1975.57194 0.950586
1975.62838 0.93288
1975.68483 0.896841
1975.74128 0.944365
1975.79773 0.923514
1975.85418 0.717625
1975.91063 0.55091
1975.96709 0.804002
1976.02355 0.917895
1976.08 0.792127
1976.13647 0.450129
1976.19293 0.796034
1976.24939 0.950612
1976.30586 0.96356
1976.36232 0.973575
1976.41879 0.968641
1976.47526 0.974082
1976.53173 0.982325
1976.58821 0.98196
1976.64468 0.973914
1976.70116 0.96422
1976.75763 0.958709
1976.81411 0.96966
1976.8706 0.927435
1976.92708 0.649935
1976.98356 0.901136
1977.04005 0.973648
1977.09654 0.974802
1977.15303 0.969882
1977.20952 0.978263
1977.26601 0.984496
1977.3225 0.98377
1977.379 0.976041
1977.4355 0.916843
1977.49199 0.882689
1977.5485 0.786037
1977.605 0.901197
1977.6615 0.924856
1977.71801 0.729055
1977.77451 0.880594
1977.83102 0.961656
1977.88753 0.963811
1977.94404 0.918466
1978.00056 0.800702
1978.05707 0.962186
1978.11359 0.980961
1978.17011 0.971533
1978.22663 0.982689
1978.28315 0.985581
1978.33967 0.982899
1978.3962 0.967693
1978.45272 0.883737
1978.50925 0.816734
1978.56578 0.894135
1978.62231 0.927804
1978.67885 0.804124
1978.73538 0.918136
1978.79192 0.975043
1978.84845 0.981433
1978.90499 0.982121
1978.96153 0.968206
1979.01808 0.97995
1979.07462 0.967775
1979.13117 0.977659
1979.18771 0.965663
1979.24426 0.943546
1979.30081 0.913665
1979.35737 0.878041
1979.41392 0.9612
1979.47048 0.952213
1979.52703 0.937426
1979.58359 0.891204
1979.64015 0.69523
1979.69671 0.676549
1979.75328 0.239911
1979.80984 0.549173
1979.86641 0.416295
1979.92298 0.0607177
1979.97955 0.374594
1980.03612 0.751183
1980.09269 0.861295
1980.14927 0.842025
1980.20584 0.923983
1980.26242 0.917437
1980.319 0.750998
1980.37558 0.30817
1980.43217 0.474329
1980.48875 0.632661
1980.54534 0.611466
1980.60193 0.37442
1980.65851 0.79603
1980.71511 0.923141
1980.7717 0.954622
1980.82829 0.961107
1980.88489 0.965737
1980.94149 0.943751
1980.99809 0.945976
1981.05469 0.971585
1981.11129 0.945987
1981.16789 0.969039
1981.2245 0.978752
1981.28111 0.967299
1981.33771 0.976258
1981.39432 0.973266
1981.45094 0.975617
1981.50755 0.966358
1981.56417 0.938775
1981.62078 0.976345
1981.6774 0.972187
1981.73402 0.947258
1981.79064 0.918935
1981.84727 0.965204
1981.90389 0.985194
1981.96052 0.979651
1982.01715 0.977085
1982.07378 0.945848
1982.13041 0.973198
1982.18704 0.987247
1982.24368 0.982894
1982.30031 0.985318
1982.35695 0.980915
1982.41359 0.946173
1982.47023 0.881959
1982.52687 0.957186
1982.58352 0.973124
1982.64016 0.911071
1982.69681 0.933862
1982.75346 0.957544
1982.81011 0.792425
1982.86676 0.932578
1982.92342 0.893358
1982.98007 0.920073
1983.03673 0.70307
1983.09339 0.619586
1983.15005 0.91187
1983.20671 0.963721
1983.26338 0.976876
1983.32004 0.976542
1983.37671 0.982849
1983.43338 0.979355
1983.49005 0.975841
1983.54672 0.981303
1983.60339 0.987753
1983.66007 0.985288
1983.71675 0.986652
1983.77342 0.990394
1983.8301 0.987844
1983.88679 0.978537
1983.94347 0.961551
1984.00015 0.979187
1984.05684 0.988124
1984.11353 0.984246
1984.17022 0.987914
1984.22691 0.984776
1984.2836 0.959894
1984.3403 0.974862
1984.39699 0.951923
1984.45369 0.941685
1984.51039 0.980847
1984.56709 0.980058
1984.6238 0.98462
1984.6805 0.983535
1984.73721 0.98483
1984.79391 0.987173
1984.85062 0.980564
1984.90733 0.976561
1984.96405 0.977616
1985.02076 0.973255
1985.07748 0.955939
1985.13419 0.90894
1985.19091 0.607896
1985.24763 0.490426
1985.30435 0.858652
1985.36108 0.943198
1985.4178 0.969351
1985.47453 0.968631
1985.53126 0.982186
1985.58799 0.98534
1985.64472 0.986845
1985.70146 0.986024
1985.75819 0.9756
1985.81493 0.981543
1985.87167 0.98296
1985.92841 0.987944
1985.98515 0.985016
1986.04189 0.973348
1986.09864 0.974669
1986.15538 0.982204
1986.21213 0.984829
1986.26888 0.984137
1986.32563 0.975274
1986.38238 0.962035
1986.43914 0.972532
1986.49589 0.975059
1986.55265 0.972654
1986.60941 0.943459
1986.66617 0.933767
1986.72294 0.909098
1986.7797 0.899932
1986.83647 0.836606
1986.89323 0.571638
1986.95 0.141514
1987.00677 0.51901
1987.06355 0.592794
1987.12032 0.188946
1987.1771 0.519899
1987.23387 0.829999
1987.29065 0.911062
1987.34743 0.939981
1987.40421 0.962408
1987.461 0.965427
1987.51778 0.967033
1987.57457 0.947433
1987.63136 0.946111
1987.68815 0.977423
1987.74494 0.959545
1987.80174 0.972037
1987.85853 0.980734
1987.91533 0.957332
1987.97213 0.85878
1988.02893 0.96586
1988.08573 0.97808
1988.14253 0.980585
1988.19934 0.954662
1988.25614 0.943985
1988.31295 0.979553
1988.36976 0.973061
1988.42657 0.961765
1988.48338 0.985306
1988.5402 0.983166
1988.59702 0.970281
1988.65383 0.985386
1988.71065 0.97473
1988.76747 0.980674
1988.8243 0.987805
1988.88112 0.973848
1988.93795 0.978125
1988.99477 0.987254
1989.0516 0.935135
1989.10843 0.93573
1989.16527 0.980674
1989.2221 0.968899
1989.27894 0.986532
1989.33577 0.988147
1989.39261 0.984651
1989.44945 0.980275
1989.5063 0.982562
1989.56314 0.969615
1989.61999 0.968837
1989.67683 0.962395
1989.73368 0.930691
1989.79053 0.767923
1989.84738 0.616658
1989.90424 0.895193
1989.96109 0.937893
1990.01795 0.923836
1990.07481 0.855843
1990.13167 0.488081
1990.18853 0.158316
1990.24539 0.604791
1990.30226 0.812154
1990.35912 0.814973
1990.41599 0.919437
1990.47286 0.937025
1990.52973 0.929697
1990.58661 0.938688
1990.64348 0.897386
1990.70036 0.595664
1990.75724 0.508762
1990.81412 0.861087
1990.871 0.93582
1990.92788 0.967649
1990.98476 0.974232
1991.04165 0.979039
1991.09854 0.984337
1991.15543 0.981715
1991.21232 0.97827
1991.26921 0.980824
1991.3261 0.98939
1991.383 0.98982
1991.4399 0.989839
1991.4968 0.983461
1991.5537 0.978528
1991.6106 0.978595
1991.6675 0.984745
1991.72441 0.989181
1991.78132 0.982362
1991.83823 0.964829
1991.89514 0.95544
1991.95205 0.911885
1992.00896 0.94927
1992.06588 0.986754
1992.12279 0.984426
1992.17971 0.98125
1992.23663 0.985243
1992.29356 0.974139
1992.35048 0.9721
1992.4074 0.955688
1992.46433 0.971646
1992.52126 0.962604
1992.57819 0.977029
1992.63512 0.984525
1992.69205 0.967343
1992.74899 0.978836
1992.80593 0.986589
1992.86286 0.984771
1992.9198 0.990195
1992.97674 0.987692
1993.03369 0.983554
1993.09063 0.966084
1993.14758 0.981729
1993.20453 0.9767
1993.26148 0.985019
1993.31843 0.966861
1993.37538 0.967858
1993.43233 0.977766
1993.48929 0.954119
1993.54625 0.972647
1993.60321 0.970642
1993.66017 0.985327
1993.71713 0.986807
1993.77409 0.984565
1993.83106 0.979404
1993.88803 0.933829
1993.945 0.965776
1994.00197 0.967786
1994.05894 0.945613
1994.11591 0.816267
1994.17289 0.293133
1994.22987 0.574535
1994.28685 0.848934
1994.34383 0.897236
1994.40081 0.964303
1994.45779 0.975388
1994.51478 0.966271
1994.57176 0.971907
1994.62875 0.961152
1994.68574 0.84377
1994.74273 0.809785
1994.79973 0.954563
1994.85672 0.97641
1994.91372 0.961824
1994.97072 0.9475
1995.02772 0.978979
1995.08472 0.9807
1995.14172 0.94034
1995.19873 0.859471
1995.25573 0.950193
1995.31274 0.973706
1995.36975 0.974848
1995.42676 0.935603
1995.48378 0.898303
1995.54079 0.923709
1995.59781 0.809354
1995.65483 0.45841
1995.71184 0.646005
1995.76887 0.881355
1995.82589 0.953507
1995.88291 0.965854
1995.93994 0.938135
1995.99697 0.789938
1996.054 0.920389
1996.11103 0.836108
1996.16806 0.957073
1996.22509 0.923484
1996.28213 0.714521
1996.33917 0.904638
1996.39621 0.948143
1996.45325 0.958335
1996.51029 0.913876
1996.56733 0.577744
1996.62438 0.775645
1996.68143 0.880679
1996.73847 0.599689
1996.79553 0.591539
1996.85258 0.714525
1996.90963 0.534076
1996.96669 0.894466
1997.02374 0.884619
1997.0808 0.798987
1997.13786 0.87872
1997.19492 0.50056
1997.25199 0.646527
1997.30905 0.92238
1997.36612 0.941436
1997.42319 0.925575
1997.48026 0.830846
1997.53733 0.313078
1997.5944 0.617757
1997.65148 0.888686
1997.70855 0.882528
1997.76563 0.884357
1997.82271 0.784551
1997.87979 0.262026
1997.93688 0.554813
1997.99396 0.821515
1998.05105 0.683791
1998.10814 0.639286
1998.16523 0.29567
1998.22232 0.212641
1998.27941 0.186179
1998.3365 0.69985
1998.3936 0.849067
1998.4507 0.873481
1998.5078 0.821264
1998.5649 0.488363
1998.622 0.0813923
1998.67911 0.508754
1998.73621 0.795381
1998.79332 0.849279
1998.85043 0.837922
1998.90754 0.738664
1998.96465 0.330119
1999.02177 0.092458
1999.07888 0.52804
1999.136 0.66443
1999.19312 0.833585
1999.25024 0.82088
1999.30736 0.666487
1999.36449 0.220416
1999.42161 0.0823655
1999.47874 0.549051
1999.53587 0.760368
1999.593 0.794163
1999.65013 0.621071
1999.70726 0.616033
1999.7644 0.2224
1999.82153 0.0351731
1999.87867 0.411756
1999.93581 0.677603
1999.99296 0.786173
2000.0501 0.779508
2000.10724 0.660744
2000.16439 0.31129
2000.22154 0.0211165
2000.27869 0.194882
2000.33584 0.592682
2000.39299 0.733654
2000.45015 0.760234
2000.50731 0.693026
2000.56446 0.474453
2000.62162 0.100591
2000.67878 0.0187184
2000.73595 0.303878
2000.79311 0.534652
2000.85028 0.706247
2000.90745 0.709051
2000.96462 0.610897
2001.02179 0.336635
2001.07896 0.0220919
2001.13614 0.0473569
2001.19331 0.250282
2001.25049 0.460305
2001.30767 0.625446
2001.36485 0.565784
2001.42203 0.556153
2001.47922 0.265127
2001.5364 0.014954
2001.59359 0.0388865
2001.65078 0.312347
2001.70797 0.584421
2001.76516 0.664843
2001.82236 0.657898
2001.87955 0.549525
2001.93675 0.239828
2001.99395 0.0254704
2002.05115 0.00525322
2002.10835 0.22836
2002.16556 0.496881
2002.22276 0.592936
2002.27997 0.482581
2002.33718 0.459011
2002.39439 0.33822
2002.4516 0.0742349
2002.50881 8.23394e-05
2002.56603 0.0836219
2002.62325 0.342239
2002.68046 0.538732
2002.73768 0.542915
2002.79491 0.312182
2002.85213 0.168664
2002.90936 0.169074
2002.96658 0.0146038
2003.02381 0.00646373
2003.08104 0.158183
2003.13827 0.420678
2003.19551 0.515284
2003.25274 0.603948
2003.30998 0.556144
2003.36722 0.379482
2003.42446 0.143982
2003.4817 0.00171345
2003.53894 0.0142615
2003.59618 0.175151
2003.65343 0.425576
2003.71068 0.540888
2003.76793 0.567889
2003.82518 0.554169
2003.88243 0.400663
2003.93969 0.128354
2003.99694 0.00533767
2004.0542 0.00428351
2004.11146 0.151492
2004.16872 0.403595
2004.22599 0.555343
2004.28325 0.592331
2004.34052 0.557422
2004.39778 0.418443
2004.45505 0.157464
2004.51232 0.00116683
2004.5696 0.00289707
2004.62687 0.102028
2004.68415 0.365635
2004.74142 0.486934
2004.7987 0.592396
2004.85598 0.593263
2004.91327 0.433315
2004.97055 0.202729
2005.02784 0.0599099
2005.08512 1.53866e-05
2005.14241 0.0360318
2005.1997 0.253702
2005.257 0.424071
2005.31429 0.547186
2005.37158 0.423695
2005.42888 0.373507
2005.48618 0.450902
2005.54348 0.2107
2005.60078 0.0246455
2005.65809 0.000284536
2005.71539 0.101083
2005.7727 0.310086
2005.83001 0.266796
2005.88732 0.383616
2005.94463 0.599051
2006.00194 0.568228
2006.05926 0.361031
2006.11658 0.171849
2006.17389 0.017344
2006.23121 0.00425596
2006.28854 0.0885049
2006.34586 0.260482
2006.40318 0.483655
2006.46051 0.667658
2006.51784 0.696385
2006.57517 0.658856
2006.6325 0.544057
2006.68983 0.273978
2006.74717 0.021285
2006.8045 0.00494842
2006.86184 0.0904538
2006.91918 0.461944
2006.97652 0.605956
2007.03387 0.693399
2007.09121 0.737864
2007.14856 0.710415
2007.20591 0.542094
2007.26326 0.288767
2007.32061 0.0998812
2007.37796 0.00231682
2007.43531 0.1017
2007.49267 0.4759
2007.55003 0.683825
2007.60739 0.766581
2007.66475 0.77184
2007.72211 0.496172
2007.77947 0.616047
2007.83684 0.593797
2007.89421 0.233141
2007.95158 0.0446364
2008.00895 0.0768376
2008.06632 0.446538
2008.1237 0.579002
2008.18107 0.720415
2008.23845 0.466376
2008.29583 0.772877
2008.35321 0.779802
2008.41059 0.464246
2008.46797 0.716048
2008.52536 0.584193
2008.58275 0.130239
2008.64014 0.392121
2008.69753 0.705889
2008.75492 0.457089
2008.81231 0.639527
2008.86971 0.759966
2008.92711 0.554973
2008.9845 0.682915
2009.0419 0.893325
2009.09931 0.914837
2009.15671 0.906648
2009.21412 0.849838
2009.27152 0.485604
2009.32893 0.707661
2009.38634 0.764044
2009.44375 0.570406
2009.50117 0.0986296
2009.55858 0.0710197
2009.616 0.470409
2009.67342 0.737848
2009.73084 0.798251
2009.78826 0.600542
2009.84568 0.525425
2009.90311 0.799504
2009.96053 0.775387
2010.01796 0.572324
2010.07539 0.310264
2010.13282 0.130939
2010.19026 0.0107102
2010.24769 0.17801
2010.30513 0.437495
2010.36257 0.41773
2010.42001 0.620933
2010.47745 0.781767
2010.53489 0.775192
2010.59233 0.575218
2010.64978 0.467366
2010.70723 0.537252
2010.76468 0.22248
2010.82213 0.0148151
2010.87958 0.0224783
2010.93704 0.187582
2010.99449 0.475162
2011.05195 0.610798
2011.10941 0.738724
2011.16687 0.599727
2011.22433 0.510862
2011.2818 0.687632
2011.33926 0.596028
2011.39673 0.388889
2011.4542 0.0905037
2011.51167 3.18871e-05
2011.56915 0.0791033
2011.62662 0.374067
2011.6841 0.592416
2011.74157 0.620754
2011.79905 0.428619
2011.85653 0.681271
2011.91402 0.717222
2011.9715 0.673
2012.02899 0.551269
2012.08647 0.257893
2012.14396 0.0284293
2012.20145 0.00102578
2012.25894 0.0841964
2012.31644 0.379537
2012.37393 0.460753
2012.43143 0.57842
2012.48893 0.715085
2012.54643 0.664047
2012.60393 0.694663
2012.66144 0.629485
2012.71894 0.430763
2012.77645 0.309555
2012.83396 0.0587065
2012.89147 8.27987e-05
2012.94898 0.0591645
2013.00649 0.28029
2013.06401 0.556978
2013.12153 0.69242
2013.17904 0.739342
2013.23656 0.742037
2013.29409 0.654607
2013.35161 0.576916
2013.40914 0.525571
2013.46666 0.250397
2013.52419 0.0901864
2013.58172 0.00212321
2013.63925 0.0255575
2013.69679 0.243992
2013.75432 0.538784
2013.81186 0.660354
2013.8694 0.721506
2013.92694 0.628532
2013.98448 0.603494
2014.04202 0.603456
2014.09957 0.58931
2014.15711 0.462452
2014.21466 0.259313
2014.27221 0.0312118
2014.32976 0.000258697
2014.38731 0.114156
2014.44487 0.411346
2014.50243 0.60323
2014.55998 0.657276
2014.61754 0.719546
2014.6751 0.764597
2014.73267 0.758284
2014.79023 0.719635
2014.8478 0.579939
2014.90537 0.376264
2014.96294 0.149136
2015.02051 0.0103259
2015.07808 0.00983328
2015.13565 0.194414
2015.19323 0.423966
2015.25081 0.553929
2015.30839 0.72325
2015.36597 0.739406
2015.42355 0.753133
2015.48114 0.7497
2015.53872 0.561797
2015.59631 0.572533
2015.6539 0.477282
2015.71149 0.192867
2015.76908 0.00216914
2015.82668 0.0171136
2015.88427 0.15844
2015.94187 0.510171
2015.99947 0.677384
2016.05707 0.752602
2016.11467 0.786444
2016.17228 0.733065
2016.22988 0.496484
2016.28749 0.656112
2016.3451 0.67713
2016.40271 0.542639
2016.46032 0.261317
2016.51794 0.0186587
2016.57555 0.00963782
2016.63317 0.224242
2016.69079 0.502481
2016.74841 0.560585
2016.80603 0.668444
2016.86365 0.625374
2016.92128 0.407447
2016.97891 0.471676
2017.03654 0.697406
2017.09417 0.728554
2017.1518 0.631695
2017.20943 0.314507
2017.26707 0.046505
2017.3247 0.000433234
2017.38234 0.138196
2017.43998 0.483333
2017.49763 0.673834
2017.55527 0.634457
2017.61291 0.503262
2017.67056 0.797025
2017.72821 0.833758
2017.78586 0.787617
2017.84351 0.76436
2017.90116 0.526144
2017.95882 0.394041
2018.01648 0.27931
2018.07414 0.0292823
2018.1318 0.0175836
2018.18946 0.322895
2018.24712 0.520343
2018.30479 0.402944
2018.36245 0.75172
2018.42012 0.840888
2018.47779 0.845652
2018.53546 0.833852
2018.59314 0.583467
2018.65081 0.527136
2018.70849 0.715946
2018.76617 0.607036
2018.82384 0.254837
2018.88153 0.0159484
2018.93921 0.0809712
2018.99689 0.287382
2019.05458 0.569519
2019.11227 0.777655
2019.16996 0.81763
2019.22765 0.752803
2019.28534 0.76881
2019.34304 0.478472
2019.40073 0.766818
2019.45843 0.813849
2019.51613 0.786358
2019.57383 0.652719
2019.63154 0.305855
2019.68924 0.0239536
2019.74695 0.0725501
2019.80465 0.530199
2019.86236 0.749197
2019.92008 0.807035
2019.97779 0.725174
2020.0355 0.552442
2020.09322 0.642114
2020.15094 0.869718
2020.20866 0.887525
2020.26638 0.844348
2020.3241 0.813186
2020.38182 0.700091
2020.43955 0.405696
2020.49728 0.0461612
2020.55501 0.0897184
2020.61274 0.560281
2020.67047 0.769356
2020.72821 0.801015
2020.78594 0.515326
2020.84368 0.765619
2020.90142 0.814912
2020.95916 0.66934
2021.0169 0.831821
2021.07465 0.859497
