# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
1463.64547 0.933112
1463.69426 0.933252
1463.74305 0.945531
1463.79185 0.949489
1463.84064 0.945246
1463.88943 0.918151
1463.93823 0.679785
1463.98703 0.5297
1464.03583 0.887633
1464.08463 0.946963
1464.13344 0.95868
1464.18224 0.963622
1464.23105 0.965395
1464.27986 0.963372
1464.32867 0.959605
1464.37748 0.964281
1464.42629 0.965677
1464.47511 0.966852
1464.52392 0.96609
1464.57274 0.964724
1464.62156 0.961594
1464.67038 0.953317
1464.71921 0.955894
1464.76803 0.953142
1464.81686 0.946552
1464.86569 0.938779
1464.91452 0.925067
1464.96335 0.901772
1465.01218 0.852883
1465.06101 0.701244
1465.10985 0.543133
1465.15869 0.132364
1465.20753 0.00492424
1465.25637 0.0858589
1465.30521 0.0862829
1465.35406 0.130541
1465.4029 0.589569
1465.45175 0.80204
1465.5006 0.875203
1465.54945 0.908122
1465.5983 0.925285
1465.64716 0.934136
1465.69601 0.938549
1465.74487 0.939446
1465.79373 0.935478
1465.84259 0.916606
1465.89145 0.795884
1465.94031 0.813725
1465.98918 0.472145
1466.03805 0.0616586
1466.08692 0.37167
1466.13579 0.777297
1466.18466 0.869043
1466.23353 0.8878
1466.28241 0.819477
1466.33128 0.80241
1466.38016 0.540449
1466.42904 0.0866749
1466.47792 0.454506
1466.52681 0.753106
1466.57569 0.809372
1466.62458 0.579449
1466.67347 0.163314
1466.72236 0.470174
1466.77125 0.812965
1466.82014 0.858315
1466.86904 0.846606
1466.91793 0.784092
1466.96683 0.581143
1467.01573 0.149961
1467.06463 0.0287925
1467.11354 0.317735
1467.16244 0.548571
1467.21135 0.813436
1467.26026 0.880867
1467.30916 0.895689
1467.35808 0.867231
1467.40699 0.915449
1467.4559 0.877936
1467.50482 0.628702
1467.55374 0.84982
1467.60266 0.901869
1467.65158 0.875833
1467.7005 0.809628
1467.74942 0.584748
1467.79835 0.121201
1467.84728 0.110542
1467.89621 0.573269
1467.94514 0.80822
1467.99407 0.887488
1468.043 0.919602
1468.09194 0.934466
1468.14088 0.942355
1468.18981 0.938135
1468.23875 0.819009
1468.2877 0.860888
1468.33664 0.92758
1468.38559 0.826968
1468.43453 0.92902
1468.48348 0.901785
1468.53243 0.613477
1468.58138 0.761237
1468.63034 0.91047
1468.67929 0.935955
1468.72825 0.943107
1468.77721 0.956785
1468.82617 0.950339
1468.87513 0.948215
1468.92409 0.945219
1468.97306 0.907804
1469.02202 0.841386
1469.07099 0.81338
1469.11996 0.723409
1469.16893 0.636148
1469.21791 0.556009
1469.26688 0.678682
1469.31586 0.857833
1469.36484 0.852002
1469.41382 0.809745
1469.4628 0.723862
1469.51178 0.544437
1469.56076 0.221894
1469.60975 0.0151234
1469.65874 0.0063213
1469.70773 0.180958
1469.75672 0.491581
1469.80571 0.652929
1469.85471 0.795856
1469.9037 0.84799
1469.9527 0.852615
1470.0017 0.889472
1470.0507 0.908582
1470.0997 0.914825
1470.14871 0.913342
1470.19771 0.910788
1470.24672 0.894078
1470.29573 0.838871
1470.34474 0.522986
1470.39375 0.636533
1470.44277 0.782842
1470.49178 0.47999
1470.5408 0.394254
1470.58982 0.55055
1470.63884 0.240586
1470.68786 0.00728371
1470.73688 0.00498075
1470.78591 0.166922
1470.83494 0.291038
1470.88396 0.477062
1470.93299 0.672247
1470.98203 0.595395
1471.03106 0.276544
1471.0801 0.0125855
1471.12913 0.199737
1471.17817 0.592188
1471.22721 0.730952
1471.27625 0.506765
1471.3253 0.404214
1471.37434 0.777943
1471.42339 0.879051
1471.47244 0.886469
1471.52149 0.914882
1471.57054 0.896208
1471.61959 0.770571
1471.66865 0.868372
1471.7177 0.816657
1471.76676 0.490007
1471.81582 0.383315
1471.86488 0.820266
1471.91394 0.889265
1471.96301 0.909069
1472.01207 0.900847
1472.06114 0.878572
1472.11021 0.856739
1472.15928 0.796153
1472.20836 0.667831
1472.25743 0.416826
1472.30651 0.0718104
1472.35558 0.00304483
1472.40466 0.0530098
1472.45374 0.378053
1472.50283 0.628924
1472.55191 0.538195
1472.601 0.107946
1472.65008 0.31731
1472.69917 0.723609
1472.74826 0.857949
1472.79736 0.886166
1472.84645 0.916626
1472.89555 0.916238
1472.94464 0.916076
1472.99374 0.922354
1473.04284 0.908836
1473.09195 0.88688
1473.14105 0.788577
1473.19016 0.385478
1473.23926 0.157001
1473.28837 0.676918
1473.33748 0.867698
1473.38659 0.911582
1473.43571 0.923477
1473.48482 0.920313
1473.53394 0.895037
1473.58306 0.822036
1473.63218 0.697527
1473.6813 0.590455
1473.73042 0.13877
1473.77955 0.0883327
1473.82868 0.539835
1473.8778 0.791483
1473.92693 0.735269
1473.97607 0.750477
1474.0252 0.844912
1474.07433 0.929796
1474.12347 0.931884
1474.17261 0.851392
1474.22175 0.910701
1474.27089 0.958305
1474.32003 0.966753
1474.36918 0.963525
1474.41833 0.967582
1474.46747 0.971076
1474.51662 0.970693
1474.56577 0.970088
1474.61493 0.958746
1474.66408 0.921869
1474.71324 0.776835
1474.7624 0.72114
1474.81156 0.934976
1474.86072 0.964408
1474.90988 0.970766
1474.95904 0.973176
1475.00821 0.974026
1475.05738 0.97406
1475.10655 0.973118
1475.15572 0.971701
1475.20489 0.969672
1475.25407 0.967931
1475.30324 0.964132
1475.35242 0.950041
1475.4016 0.905441
1475.45078 0.791542
1475.49996 0.699703
1475.54915 0.906816
1475.59833 0.876116
1475.64752 0.826951
1475.69671 0.782926
1475.7459 0.455217
1475.79509 0.0458118
1475.84429 0.287129
1475.89348 0.649857
1475.94268 0.418455
1475.99188 0.18797
1476.04108 0.718746
1476.09028 0.881057
1476.13948 0.877876
1476.18869 0.681234
1476.2379 0.886334
1476.28711 0.947616
1476.33632 0.942088
1476.38553 0.897279
1476.43474 0.882153
1476.48396 0.953425
1476.53317 0.938825
1476.58239 0.913144
1476.63161 0.897144
1476.68083 0.734647
1476.73006 0.695552
1476.77928 0.431759
1476.82851 0.705981
1476.87774 0.758352
1476.92697 0.667012
1476.9762 0.747455
1477.02543 0.50007
1477.07467 0.0595813
1477.12391 0.211438
1477.17314 0.663654
1477.22238 0.841974
1477.27162 0.900267
1477.32087 0.921177
1477.37011 0.92314
1477.41936 0.9349
1477.46861 0.934786
1477.51786 0.928711
1477.56711 0.914997
1477.61636 0.88053
1477.66562 0.84871
1477.71487 0.755498
1477.76413 0.532702
1477.81339 0.130989
1477.86265 0.00749191
1477.91191 0.233574
1477.96118 0.597629
1478.01045 0.740622
1478.05971 0.742168
1478.10898 0.427241
1478.15825 0.184338
1478.20753 0.69614
1478.2568 0.837192
1478.30608 0.918231
1478.35535 0.940406
1478.40463 0.949701
1478.45392 0.942241
1478.5032 0.941087
1478.55248 0.948524
1478.60177 0.956619
1478.65106 0.965239
1478.70034 0.965437
1478.74964 0.962726
1478.79893 0.944333
1478.84822 0.942191
1478.89752 0.883629
1478.94682 0.557755
1478.99611 0.502513
1479.04541 0.836091
1479.09472 0.929163
1479.14402 0.934178
1479.19333 0.945976
1479.24263 0.93729
1479.29194 0.880723
1479.34125 0.74002
1479.39057 0.512542
1479.43988 0.703726
1479.4892 0.325448
1479.53851 0.0675915
1479.58783 0.531005
1479.63715 0.821573
1479.68647 0.89445
1479.7358 0.894556
1479.78512 0.843365
1479.83445 0.934779
1479.88378 0.944674
1479.93311 0.940825
1479.98244 0.927483
1480.03177 0.845311
1480.08111 0.734057
1480.13045 0.38202
1480.17978 0.689959
1480.22912 0.788491
1480.27847 0.659903
1480.32781 0.280096
1480.37715 0.0120653
1480.4265 0.219485
1480.47585 0.622526
1480.5252 0.779517
1480.57455 0.796577
1480.62391 0.677523
1480.67326 0.197197
1480.72262 0.196297
1480.77197 0.703226
1480.82133 0.858804
1480.8707 0.912223
1480.92006 0.93014
1480.96942 0.94859
1481.01879 0.956438
1481.06816 0.958899
1481.11753 0.946222
1481.1669 0.960483
1481.21627 0.948854
1481.26565 0.948866
1481.31502 0.957046
1481.3644 0.955223
1481.41378 0.949664
1481.46316 0.935596
1481.51255 0.912274
1481.56193 0.863706
1481.61132 0.759028
1481.6607 0.398011
1481.71009 0.0229279
1481.75949 0.164193
1481.80888 0.604745
1481.85827 0.712606
1481.90767 0.825606
1481.95707 0.900976
1482.00647 0.902303
1482.05587 0.851156
1482.10527 0.577342
1482.15467 0.128431
1482.20408 0.516874
1482.25349 0.514971
1482.3029 0.875719
1482.35231 0.941253
1482.40172 0.957037
1482.45113 0.962254
1482.50055 0.957797
1482.54997 0.841856
1482.59939 0.75888
1482.64881 0.953603
1482.69823 0.969883
1482.74765 0.9626
1482.79708 0.957005
1482.84651 0.961018
1482.89594 0.965541
1482.94537 0.968515
1482.9948 0.949366
1483.04423 0.833127
1483.09367 0.475282
1483.14311 0.746486
1483.19255 0.914569
1483.24199 0.942367
1483.29143 0.959642
1483.34087 0.91263
1483.39032 0.737766
1483.43976 0.932895
1483.48921 0.947795
1483.53866 0.834191
1483.58812 0.914495
1483.63757 0.931696
1483.68703 0.96864
1483.73648 0.977555
1483.78594 0.975736
1483.8354 0.971143
1483.88486 0.890231
1483.93433 0.926965
1483.98379 0.94005
1484.03326 0.954175
1484.08273 0.911608
1484.1322 0.748148
1484.18167 0.888331
1484.23114 0.920768
1484.28062 0.86387
1484.3301 0.553671
1484.37957 0.125547
1484.42905 0.571797
1484.47854 0.51967
1484.52802 0.341721
1484.5775 0.819439
1484.62699 0.881069
1484.67648 0.789414
1484.72597 0.675791
1484.77546 0.914767
1484.82495 0.893927
1484.87445 0.937135
1484.92395 0.970037
1484.97344 0.973656
1485.02294 0.97093
1485.07245 0.965553
1485.12195 0.957286
1485.17145 0.91117
1485.22096 0.582675
1485.27047 0.446675
1485.31998 0.859434
1485.36949 0.934634
1485.419 0.94752
1485.46852 0.923567
1485.51803 0.736659
1485.56755 0.29739
1485.61707 0.762439
1485.66659 0.927066
1485.71612 0.957703
1485.76564 0.954276
1485.81517 0.95235
1485.8647 0.963413
1485.91423 0.922218
1485.96376 0.943129
1486.01329 0.931373
1486.06282 0.753196
1486.11236 0.447458
1486.1619 0.802727
1486.21144 0.905745
1486.26098 0.921228
1486.31052 0.946859
1486.36007 0.946755
1486.40961 0.910509
1486.45916 0.628846
1486.50871 0.296063
1486.55826 0.793627
1486.60781 0.839883
1486.65737 0.604219
1486.70692 0.0981504
1486.75648 0.417436
1486.80604 0.746735
1486.8556 0.899614
1486.90517 0.936386
1486.95473 0.927868
1487.0043 0.823484
1487.05386 0.752951
1487.10343 0.63775
1487.153 0.746457
1487.20258 0.461462
1487.25215 0.809328
1487.30173 0.897553
1487.3513 0.902245
1487.40088 0.939448
1487.45046 0.894382
1487.50005 0.537395
1487.54963 0.661942
1487.59922 0.927019
1487.6488 0.95799
1487.69839 0.963228
1487.74798 0.960369
1487.79758 0.947887
1487.84717 0.908707
1487.89677 0.725597
1487.94636 0.182945
1487.99596 0.484124
1488.04556 0.821242
1488.09517 0.89503
1488.14477 0.935708
1488.19438 0.885171
1488.24398 0.856966
1488.29359 0.440716
1488.3432 0.603557
1488.39281 0.888926
1488.44243 0.93043
1488.49204 0.968183
1488.54166 0.975699
1488.59128 0.977698
1488.6409 0.969349
1488.69052 0.914436
1488.74015 0.968596
1488.78977 0.973035
1488.8394 0.87849
1488.88903 0.906346
1488.93866 0.959572
1488.98829 0.921292
1489.03792 0.805798
1489.08756 0.84108
1489.1372 0.962077
1489.18684 0.969883
1489.23648 0.978049
1489.28612 0.976899
1489.33576 0.962748
1489.38541 0.932991
1489.43505 0.85372
1489.4847 0.940839
1489.53435 0.927872
1489.58401 0.85234
1489.63366 0.463172
1489.68331 0.0626619
1489.73297 0.505961
1489.78263 0.871999
1489.83229 0.931987
1489.88195 0.908143
1489.93162 0.832884
1489.98128 0.948188
1490.03095 0.93671
1490.08062 0.975964
1490.13029 0.981238
1490.17996 0.979463
1490.22963 0.963629
1490.27931 0.96801
1490.32898 0.984277
1490.37866 0.983561
1490.42834 0.984403
1490.47802 0.985724
1490.52771 0.984382
1490.57739 0.967877
1490.62708 0.927041
1490.67677 0.966851
1490.72646 0.983216
1490.77615 0.983871
1490.82584 0.980315
1490.87554 0.970337
1490.92523 0.902045
1490.97493 0.969043
1491.02463 0.980694
1491.07433 0.980861
1491.12404 0.979699
1491.17374 0.977614
1491.22345 0.971921
1491.27316 0.958073
1491.32287 0.917881
1491.37258 0.663239
1491.42229 0.151698
1491.47201 0.443611
1491.52172 0.391966
1491.57144 0.829023
1491.62116 0.950531
1491.67088 0.964661
1491.72061 0.963084
1491.77033 0.945667
1491.82006 0.945558
1491.86979 0.864235
1491.91952 0.94073
1491.96925 0.889522
1492.01898 0.800482
1492.06872 0.813784
1492.11845 0.727357
1492.16819 0.939069
1492.21793 0.961418
1492.26767 0.973448
1492.31741 0.966583
1492.36716 0.959443
1492.41691 0.933882
1492.46665 0.930204
1492.5164 0.714177
1492.56615 0.91575
1492.61591 0.973432
1492.66566 0.978753
1492.71542 0.974382
1492.76518 0.906761
1492.81494 0.7728
1492.8647 0.871761
1492.91446 0.746377
1492.96422 0.825654
1493.01399 0.926584
1493.06376 0.970719
1493.11353 0.979407
1493.1633 0.97833
1493.21307 0.963789
1493.26285 0.801719
1493.31262 0.866759
1493.3624 0.955315
1493.41218 0.948095
1493.46196 0.982578
1493.51175 0.986727
1493.56153 0.985778
1493.61132 0.987849
1493.6611 0.986544
1493.71089 0.986882
1493.76068 0.979111
1493.81048 0.978364
1493.86027 0.97024
1493.91007 0.916808
1493.95987 0.930486
1494.00967 0.698917
1494.05947 0.884746
1494.10927 0.779193
1494.15907 0.894415
1494.20888 0.977368
1494.25869 0.977248
1494.3085 0.971839
1494.35831 0.897373
1494.40812 0.769642
1494.45794 0.948154
1494.50775 0.975567
1494.55757 0.983594
1494.60739 0.98445
1494.65721 0.982429
1494.70703 0.982616
1494.75686 0.978674
1494.80668 0.973465
1494.85651 0.950077
1494.90634 0.756385
1494.95617 0.530346
1495.006 0.898752
1495.05584 0.953654
1495.10567 0.918185
1495.15551 0.543067
1495.20535 0.886344
1495.25519 0.968052
1495.30504 0.961524
1495.35488 0.846405
1495.40473 0.911789
1495.45457 0.975886
1495.50442 0.978763
1495.55427 0.960251
1495.60413 0.955949
1495.65398 0.962807
1495.70384 0.940162
1495.75369 0.738238
1495.80355 0.410419
1495.85341 0.84366
1495.90328 0.949872
1495.95314 0.958067
1496.00301 0.97529
1496.05287 0.982576
1496.10274 0.984146
1496.15262 0.981464
1496.20249 0.980137
1496.25236 0.978925
1496.30224 0.935746
1496.35212 0.939757
1496.40199 0.927112
1496.45188 0.839672
1496.50176 0.520401
1496.55164 0.324172
1496.60153 0.763052
1496.65142 0.956076
1496.7013 0.975626
1496.7512 0.978163
1496.80109 0.977286
1496.85098 0.980989
1496.90088 0.971932
1496.95078 0.982049
1497.00068 0.98781
1497.05058 0.987926
1497.10048 0.985446
1497.15038 0.984538
1497.20029 0.980132
1497.2502 0.972704
1497.30011 0.983403
1497.35002 0.984185
1497.39993 0.98556
1497.44984 0.983502
1497.49976 0.980088
1497.54968 0.946356
1497.5996 0.688383
1497.64952 0.905554
1497.69944 0.969562
1497.74936 0.980902
1497.79929 0.983554
1497.84922 0.981612
1497.89915 0.975776
1497.94908 0.958806
1497.99901 0.815213
1498.04894 0.804187
1498.09888 0.462672
1498.14882 0.790242
1498.19875 0.944228
1498.2487 0.964682
1498.29864 0.97904
1498.34858 0.982858
1498.39853 0.985375
1498.44848 0.98385
1498.49842 0.97891
1498.54838 0.841571
1498.59833 0.868733
1498.64828 0.983718
1498.69824 0.987349
1498.7482 0.986855
1498.79815 0.975522
1498.84811 0.948989
1498.89808 0.981953
1498.94804 0.971558
1498.99801 0.971127
1499.04797 0.979019
1499.09794 0.934491
1499.14791 0.713449
1499.19789 0.931409
1499.24786 0.964343
1499.29784 0.923872
1499.34781 0.948781
1499.39779 0.984248
1499.44777 0.986405
1499.49776 0.981503
1499.54774 0.97587
1499.59773 0.980428
1499.64771 0.954784
1499.6977 0.752291
1499.74769 0.820605
1499.79769 0.902623
1499.84768 0.974442
1499.89768 0.968847
1499.94767 0.983317
1499.99767 0.987635
1500.04767 0.987417
1500.09768 0.989403
1500.14768 0.990049
1500.19769 0.989332
1500.24769 0.990003
1500.2977 0.990468
1500.34771 0.990475
1500.39773 0.990226
1500.44774 0.99012
1500.49776 0.989798
1500.54777 0.988963
1500.59779 0.986784
1500.64781 0.962854
1500.69783 0.895426
1500.74786 0.863025
1500.79788 0.964045
1500.84791 0.985969
1500.89794 0.988436
1500.94797 0.987816
1500.998 0.981261
1501.04804 0.973969
1501.09807 0.987787
1501.14811 0.988179
1501.19815 0.981384
1501.24819 0.915378
1501.29823 0.961644
1501.34828 0.980604
1501.39832 0.987563
1501.44837 0.988889
1501.49842 0.988783
1501.54847 0.981523
1501.59852 0.974826
1501.64858 0.982452
1501.69863 0.986781
1501.74869 0.978476
1501.79875 0.797924
1501.84881 0.704468
1501.89887 0.797941
1501.94894 0.977709
1501.999 0.980459
1502.04907 0.985341
1502.09914 0.988073
1502.14921 0.98972
1502.19928 0.988938
1502.24936 0.989185
1502.29943 0.988112
1502.34951 0.983489
1502.39959 0.984584
1502.44967 0.986835
1502.49975 0.983136
1502.54984 0.981263
1502.59992 0.98215
1502.65001 0.97098
1502.7001 0.890111
1502.75019 0.589492
1502.80028 0.891178
1502.85038 0.967752
1502.90047 0.980718
1502.95057 0.985064
1503.00067 0.986128
1503.05077 0.980087
1503.10087 0.946952
1503.15098 0.872275
1503.20108 0.851652
1503.25119 0.97246
1503.3013 0.981083
1503.35141 0.976781
1503.40152 0.88979
1503.45164 0.975989
1503.50175 0.965755
1503.55187 0.803683
1503.60199 0.854444
1503.65211 0.968833
1503.70223 0.964627
1503.75236 0.963041
1503.80248 0.8833
1503.85261 0.535034
1503.90274 0.860041
1503.95287 0.908888
1504.003 0.571278
1504.05314 0.793652
1504.10327 0.960508
1504.15341 0.976379
1504.20355 0.980488
1504.25369 0.979216
1504.30384 0.967063
1504.35398 0.843389
1504.40413 0.724772
1504.45427 0.946659
1504.50442 0.975594
1504.55457 0.979148
1504.60473 0.974797
1504.65488 0.93117
1504.70504 0.811831
1504.75519 0.638366
1504.80535 0.644078
1504.85551 0.918069
1504.90568 0.964085
1504.95584 0.971705
1505.00601 0.984515
1505.05618 0.985943
1505.10634 0.984643
1505.15652 0.959646
1505.20669 0.857273
1505.25686 0.972125
1505.30704 0.983048
1505.35722 0.980458
1505.4074 0.98345
1505.45758 0.987206
1505.50776 0.98995
1505.55794 0.989728
1505.60813 0.987275
1505.65832 0.968992
1505.70851 0.977358
1505.7587 0.967257
1505.80889 0.87246
1505.85909 0.944314
1505.90928 0.983394
1505.95948 0.988365
1506.00968 0.989726
1506.05988 0.990098
1506.11008 0.990428
1506.16029 0.990322
1506.21049 0.98904
1506.2607 0.970756
1506.31091 0.983181
1506.36112 0.988861
1506.41134 0.990697
1506.46155 0.990926
1506.51177 0.990989
1506.56198 0.990999
1506.6122 0.99088
1506.66242 0.99035
1506.71265 0.988743
1506.76287 0.986366
1506.8131 0.987068
1506.86333 0.990546
1506.91356 0.990139
1506.96379 0.990291
1507.01402 0.988968
1507.06426 0.988667
1507.11449 0.989561
1507.16473 0.986959
1507.21497 0.917701
1507.26521 0.76152
1507.31545 0.94867
1507.3657 0.9555
1507.41594 0.986399
1507.46619 0.988953
1507.51644 0.986986
1507.56669 0.989416
1507.61695 0.989896
1507.6672 0.989427
1507.71746 0.957318
1507.76772 0.987801
1507.81798 0.989633
1507.86824 0.978978
1507.9185 0.98992
1507.96876 0.989941
1508.01903 0.987741
1508.0693 0.988109
1508.11957 0.987547
1508.16984 0.98366
1508.22011 0.963004
1508.27039 0.715551
1508.32067 0.845279
1508.37094 0.974249
1508.42122 0.979611
1508.4715 0.968172
1508.52179 0.822681
1508.57207 0.833831
1508.62236 0.960954
1508.67265 0.884461
1508.72294 0.887248
1508.77323 0.845251
1508.82352 0.60283
1508.87382 0.92119
1508.92411 0.971125
1508.97441 0.975485
1509.02471 0.95362
1509.07501 0.686593
1509.12532 0.827042
1509.17562 0.971551
1509.22593 0.978455
1509.27624 0.985881
1509.32655 0.988933
1509.37686 0.989769
1509.42717 0.990163
1509.47749 0.990158
1509.5278 0.988261
1509.57812 0.986804
1509.62844 0.989176
1509.67876 0.990523
1509.72909 0.990737
1509.77941 0.990824
1509.82974 0.990918
1509.88007 0.990852
1509.9304 0.990636
1509.98073 0.990318
1510.03106 0.990036
1510.0814 0.98913
1510.13174 0.984225
1510.18208 0.959702
1510.23242 0.850927
1510.28276 0.965733
1510.3331 0.984658
1510.38345 0.988292
1510.43379 0.985989
1510.48414 0.980854
1510.53449 0.9649
1510.58484 0.979731
1510.6352 0.989831
1510.68555 0.990038
1510.73591 0.990205
1510.78627 0.989608
1510.83663 0.989399
1510.88699 0.987069
1510.93735 0.964577
1510.98772 0.884207
1511.03809 0.964595
1511.08846 0.986002
1511.13883 0.987671
1511.1892 0.979786
1511.23957 0.933016
1511.28995 0.980523
1511.34033 0.988467
1511.3907 0.986451
1511.44108 0.989758
1511.49147 0.989084
1511.54185 0.987211
1511.59224 0.957134
1511.64262 0.970433
1511.69301 0.98911
1511.7434 0.989411
1511.7938 0.989371
1511.84419 0.990935
1511.89459 0.991195
1511.94498 0.991237
1511.99538 0.991239
1512.04578 0.991202
1512.09618 0.991108
1512.14659 0.990922
1512.19699 0.990548
