# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
2141.1952 0.995005
2141.22847 0.995013
2141.26175 0.994996
2141.29503 0.994883
2141.32831 0.994804
2141.36159 0.994814
2141.39487 0.994611
2141.42815 0.994393
2141.46143 0.994663
2141.49471 0.994935
2141.52799 0.995021
2141.56128 0.995006
2141.59456 0.994973
2141.62784 0.995013
2141.66113 0.995069
2141.69441 0.995083
2141.7277 0.995029
2141.76098 0.994961
2141.79427 0.994981
2141.82756 0.994965
2141.86084 0.994784
2141.89413 0.994035
2141.92742 0.99262
2141.96071 0.992279
2141.994 0.993607
2142.02729 0.994392
2142.06058 0.994219
2142.09387 0.993922
2142.12716 0.993959
2142.16045 0.993088
2142.19375 0.991276
2142.22704 0.990787
2142.26033 0.990807
2142.29363 0.990275
2142.32692 0.991438
2142.36022 0.993118
2142.39351 0.993066
2142.42681 0.99186
2142.46011 0.991527
2142.4934 0.991973
2142.5267 0.992585
2142.56 0.993058
2142.5933 0.993842
2142.6266 0.99436
2142.6599 0.99432
2142.6932 0.994258
2142.7265 0.99426
2142.7598 0.994034
2142.7931 0.993545
2142.8264 0.9933
2142.85971 0.991451
2142.89301 0.987893
2142.92631 0.986256
2142.95962 0.986916
2142.99292 0.990203
2143.02623 0.992599
2143.05954 0.993561
2143.09284 0.994274
2143.12615 0.994545
2143.15946 0.994512
2143.19276 0.994443
2143.22607 0.993771
2143.25938 0.991055
2143.29269 0.987487
2143.326 0.987175
2143.35931 0.989149
2143.39262 0.992259
2143.42594 0.993757
2143.45925 0.992902
2143.49256 0.990624
2143.52587 0.988708
2143.55919 0.988
2143.5925 0.989941
2143.62582 0.992775
2143.65913 0.994249
2143.69245 0.99459
2143.72576 0.994605
2143.75908 0.994621
2143.7924 0.994387
2143.82572 0.994133
2143.85904 0.994453
2143.89235 0.994842
2143.92567 0.994933
2143.95899 0.994913
2143.99231 0.99493
2144.02564 0.994776
2144.05896 0.994396
2144.09228 0.994134
2144.1256 0.994426
2144.15892 0.994733
2144.19225 0.994765
2144.22557 0.994882
2144.2589 0.994952
2144.29222 0.994928
2144.32555 0.994936
2144.35887 0.994909
2144.3922 0.994817
2144.42553 0.994665
2144.45886 0.994541
2144.49218 0.994357
2144.52551 0.993613
2144.55884 0.991582
2144.59217 0.988779
2144.6255 0.987954
2144.65883 0.989755
2144.69217 0.992056
2144.7255 0.993599
2144.75883 0.994351
2144.79216 0.994576
2144.8255 0.994593
2144.85883 0.994601
2144.89216 0.994528
2144.9255 0.99425
2144.95883 0.994124
2144.99217 0.994428
2145.02551 0.994642
2145.05884 0.994593
2145.09218 0.994484
2145.12552 0.994459
2145.15886 0.99448
2145.1922 0.994336
2145.22554 0.994046
2145.25888 0.994113
2145.29222 0.994404
2145.32556 0.994558
2145.3589 0.994565
2145.39224 0.994537
2145.42559 0.994559
2145.45893 0.994448
2145.49227 0.994307
2145.52562 0.993998
2145.55896 0.993932
2145.59231 0.994263
2145.62565 0.994324
2145.659 0.994253
2145.69235 0.994267
2145.7257 0.994056
2145.75904 0.99382
2145.79239 0.993195
2145.82574 0.991184
2145.85909 0.989087
2145.89244 0.989624
2145.92579 0.991556
2145.95914 0.992605
2145.99249 0.993163
2146.02585 0.993088
2146.0592 0.992526
2146.09255 0.992551
2146.12591 0.992912
2146.15926 0.992712
2146.19261 0.992916
2146.22597 0.993855
2146.25933 0.994175
2146.29268 0.99366
2146.32604 0.993451
2146.3594 0.993977
2146.39275 0.993867
2146.42611 0.992634
2146.45947 0.991051
2146.49283 0.989957
2146.52619 0.990405
2146.55955 0.991711
2146.59291 0.99276
2146.62627 0.993847
2146.65963 0.994157
2146.693 0.993324
2146.72636 0.99262
2146.75972 0.993371
2146.79309 0.993876
2146.82645 0.993253
2146.85982 0.992333
2146.89318 0.993113
2146.92655 0.994111
2146.95992 0.994001
2146.99328 0.992805
2147.02665 0.992031
2147.06002 0.993112
2147.09339 0.993772
2147.12676 0.99277
2147.16013 0.990588
2147.1935 0.987537
2147.22687 0.984502
2147.26024 0.984845
2147.29361 0.983762
2147.32698 0.982566
2147.36036 0.987118
2147.39373 0.989784
2147.4271 0.988948
2147.46048 0.989466
2147.49385 0.989934
2147.52723 0.991433
2147.5606 0.993258
2147.59398 0.993475
2147.62736 0.991565
2147.66074 0.989128
2147.69411 0.989838
2147.72749 0.992556
2147.76087 0.993867
2147.79425 0.9935
2147.82763 0.991528
2147.86101 0.989847
2147.89439 0.991687
2147.92777 0.993376
2147.96116 0.99326
2147.99454 0.991273
2148.02792 0.987848
2148.06131 0.98514
2148.09469 0.98071
2148.12808 0.976978
2148.16146 0.9811
2148.19485 0.98558
2148.22823 0.986719
2148.26162 0.98992
2148.29501 0.992808
2148.32839 0.993676
2148.36178 0.993163
2148.39517 0.990665
2148.42856 0.988356
2148.46195 0.990678
2148.49534 0.993211
2148.52873 0.993949
2148.56212 0.993372
2148.59552 0.99064
2148.62891 0.988121
2148.6623 0.990486
2148.6957 0.993036
2148.72909 0.993767
2148.76248 0.993174
2148.79588 0.990099
2148.82928 0.986232
2148.86267 0.984398
2148.89607 0.975566
2148.92947 0.967801
2148.96286 0.978646
2148.99626 0.987324
2149.02966 0.987125
2149.06306 0.988425
2149.09646 0.99175
2149.12986 0.993208
2149.16326 0.992968
2149.19666 0.991857
2149.23006 0.988343
2149.26347 0.983067
2149.29687 0.982807
2149.33027 0.987051
2149.36368 0.98799
2149.39708 0.986071
2149.43049 0.986705
2149.46389 0.985773
2149.4973 0.983963
2149.53071 0.983385
2149.56411 0.984246
2149.59752 0.988637
2149.63093 0.991343
2149.66434 0.989111
2149.69775 0.98531
2149.73116 0.986828
2149.76457 0.990129
2149.79798 0.990329
2149.83139 0.986197
2149.8648 0.975439
2149.89821 0.962249
2149.93162 0.961893
2149.96504 0.974899
2149.99845 0.98644
2150.03187 0.991262
2150.06528 0.992659
2150.0987 0.992634
2150.13211 0.99031
2150.16553 0.986265
2150.19895 0.986183
2150.23236 0.990109
2150.26578 0.992637
2150.2992 0.993024
2150.33262 0.992951
2150.36604 0.99193
2150.39946 0.988169
2150.43288 0.985188
2150.4663 0.988254
2150.49972 0.991221
2150.53314 0.99126
2150.56657 0.988173
2150.59999 0.983717
2150.63341 0.981327
2150.66684 0.981481
2150.70026 0.986192
2150.73369 0.990356
2150.76711 0.991859
2150.80054 0.992875
2150.83397 0.993154
2150.86739 0.991498
2150.90082 0.986684
2150.93425 0.983332
2150.96768 0.98738
2151.00111 0.990079
2151.03454 0.989224
2151.06797 0.987827
2151.1014 0.986412
2151.13483 0.986337
2151.16826 0.983487
2151.2017 0.980657
2151.23513 0.981055
2151.26856 0.975677
2151.302 0.955663
2151.33543 0.918832
2151.36887 0.894764
2151.4023 0.917277
2151.43574 0.950017
2151.46918 0.968677
2151.50261 0.980188
2151.53605 0.985997
2151.56949 0.987134
2151.60293 0.986284
2151.63637 0.984683
2151.66981 0.978001
2151.70325 0.960661
2151.73669 0.940897
2151.77013 0.938853
2151.80357 0.952721
2151.83701 0.970536
2151.87046 0.97986
2151.9039 0.978513
2151.93735 0.97508
2151.97079 0.978462
2152.00423 0.981817
2152.03768 0.98611
2152.07113 0.986342
2152.10457 0.983803
2152.13802 0.985826
2152.17147 0.986476
2152.20492 0.986096
2152.23836 0.985115
2152.27181 0.979822
2152.30526 0.976294
2152.33871 0.974322
2152.37216 0.968342
2152.40562 0.962502
2152.43907 0.958198
2152.47252 0.964763
2152.50597 0.976847
2152.53943 0.98284
2152.57288 0.983947
2152.60633 0.987931
2152.63979 0.991213
2152.67324 0.991906
2152.7067 0.991664
2152.74016 0.991255
2152.77361 0.989634
2152.80707 0.98676
2152.84053 0.982454
2152.87399 0.975347
2152.90745 0.962017
2152.94091 0.939027
2152.97437 0.930993
2153.00783 0.95307
2153.04129 0.975198
2153.07475 0.983891
2153.10821 0.985627
2153.14168 0.985785
2153.17514 0.986694
2153.2086 0.990058
2153.24207 0.992335
2153.27553 0.992815
2153.309 0.992802
2153.34246 0.992402
2153.37593 0.990717
2153.4094 0.987381
2153.44286 0.982487
2153.47633 0.973902
2153.5098 0.96272
2153.54327 0.958782
2153.57674 0.97078
2153.61021 0.98355
2153.64368 0.989272
2153.67715 0.990877
2153.71062 0.990169
2153.74409 0.988281
2153.77757 0.988153
2153.81104 0.991002
2153.84451 0.993138
2153.87799 0.993683
2153.91146 0.993626
2153.94494 0.993251
2153.97841 0.992654
2154.01189 0.991457
2154.04537 0.988884
2154.07884 0.987136
2154.11232 0.987241
2154.1458 0.98514
2154.17928 0.976088
2154.21276 0.962723
2154.24624 0.96031
2154.27972 0.972687
2154.3132 0.983504
2154.34668 0.986274
2154.38016 0.98439
2154.41364 0.984391
2154.44713 0.988457
2154.48061 0.991743
2154.51409 0.992824
2154.54758 0.992943
2154.58106 0.99253
2154.61455 0.990643
2154.64804 0.985485
2154.68152 0.97888
2154.71501 0.978595
2154.7485 0.984779
2154.78199 0.990007
2154.81547 0.991396
2154.84896 0.989071
2154.88245 0.979751
2154.91594 0.968349
2154.94943 0.973101
2154.98293 0.985326
2155.01642 0.990217
2155.04991 0.990466
2155.0834 0.991808
2155.1169 0.993105
2155.15039 0.992942
2155.18388 0.989777
2155.21738 0.978971
2155.25088 0.968625
2155.28437 0.975448
2155.31787 0.979053
2155.35136 0.975026
2155.38486 0.9768
2155.41836 0.983198
2155.45186 0.986918
2155.48536 0.983366
2155.51886 0.980246
2155.55236 0.986539
2155.58586 0.991328
2155.61936 0.990743
2155.65286 0.985867
2155.68636 0.977689
2155.71987 0.974017
2155.75337 0.979887
2155.78687 0.988273
2155.82038 0.992511
2155.85388 0.993745
2155.88739 0.994258
2155.92089 0.994518
2155.9544 0.99457
2155.98791 0.994367
2156.02142 0.993335
2156.05492 0.991239
2156.08843 0.990392
2156.12194 0.992099
2156.15545 0.993062
2156.18896 0.992144
2156.22247 0.991441
2156.25598 0.992287
2156.28949 0.993396
2156.32301 0.993424
2156.35652 0.992113
2156.39003 0.988291
2156.42355 0.982544
2156.45706 0.978595
2156.49057 0.979862
2156.52409 0.987486
2156.55761 0.992608
2156.59112 0.993868
2156.62464 0.994093
2156.65816 0.994329
2156.69167 0.994353
2156.72519 0.993518
2156.75871 0.99148
2156.79223 0.990037
2156.82575 0.991267
2156.85927 0.993391
2156.89279 0.99433
2156.92631 0.994165
2156.95984 0.993668
2156.99336 0.993466
2157.02688 0.992091
2157.06041 0.988752
2157.09393 0.986627
2157.12745 0.987434
2157.16098 0.98866
2157.1945 0.991069
2157.22803 0.993293
2157.26156 0.994203
2157.29508 0.994313
2157.32861 0.993533
2157.36214 0.991579
2157.39567 0.990216
2157.4292 0.989938
2157.46273 0.985206
2157.49626 0.977154
2157.52979 0.976916
2157.56332 0.985238
2157.59685 0.991356
2157.63039 0.99357
2157.66392 0.994305
2157.69745 0.994468
2157.73099 0.994383
2157.76452 0.994077
2157.79806 0.993111
2157.83159 0.990709
2157.86513 0.987799
2157.89866 0.986896
2157.9322 0.988682
2157.96574 0.99182
2157.99928 0.99338
2158.03282 0.992767
2158.06636 0.988352
2158.0999 0.979602
2158.13344 0.976787
2158.16698 0.985422
2158.20052 0.991297
2158.23406 0.991425
2158.2676 0.989192
2158.30115 0.987406
2158.33469 0.990274
2158.36823 0.993282
2158.40178 0.994225
2158.43532 0.994377
2158.46887 0.994404
2158.50241 0.994318
2158.53596 0.993971
2158.56951 0.993291
2158.60305 0.992542
2158.6366 0.990651
2158.67015 0.987942
2158.7037 0.989109
2158.73725 0.991987
2158.7708 0.993323
2158.80435 0.993555
2158.8379 0.993369
2158.87145 0.992873
2158.90501 0.991961
2158.93856 0.990433
2158.97211 0.987672
2159.00567 0.980991
2159.03922 0.963236
2159.07278 0.932473
2159.10633 0.91587
2159.13989 0.937009
2159.17344 0.966145
2159.207 0.981755
2159.24056 0.987908
2159.27412 0.990472
2159.30767 0.991809
2159.34123 0.992602
2159.37479 0.992832
2159.40835 0.991971
2159.44191 0.988814
2159.47548 0.986254
2159.50904 0.989306
2159.5426 0.99217
2159.57616 0.993203
2159.60973 0.993783
2159.64329 0.993932
2159.67685 0.993838
2159.71042 0.99375
2159.74398 0.993551
2159.77755 0.992995
2159.81112 0.991228
2159.84468 0.986589
2159.87825 0.981486
2159.91182 0.979216
2159.94539 0.970913
2159.97896 0.960165
2160.01252 0.963601
2160.04609 0.976856
2160.07967 0.986369
2160.11324 0.990558
2160.14681 0.992249
2160.18038 0.992863
2160.21395 0.992281
2160.24753 0.988983
2160.2811 0.985615
2160.31467 0.987788
2160.34825 0.989606
2160.38182 0.989735
2160.4154 0.990195
2160.44898 0.991636
2160.48255 0.992471
2160.51613 0.992864
2160.54971 0.99295
2160.58329 0.993174
2160.61686 0.992987
2160.65044 0.990226
2160.68402 0.986258
2160.7176 0.9873
2160.75119 0.990277
2160.78477 0.989323
2160.81835 0.978676
2160.85193 0.957024
2160.88551 0.939748
2160.9191 0.93782
2160.95268 0.952502
2160.98627 0.96879
2161.01985 0.96693
2161.05344 0.956429
2161.08702 0.96178
2161.12061 0.973027
2161.1542 0.981942
2161.18779 0.979871
2161.22137 0.96892
2161.25496 0.966422
2161.28855 0.966385
2161.32214 0.961336
2161.35573 0.956955
2161.38932 0.948704
2161.42291 0.963425
2161.45651 0.982052
2161.4901 0.98771
2161.52369 0.986197
2161.55729 0.986505
2161.59088 0.9896
2161.62447 0.991499
2161.65807 0.992734
2161.69166 0.993122
2161.72526 0.992554
2161.75886 0.992706
2161.79245 0.993661
2161.82605 0.993898
2161.85965 0.992419
2161.89325 0.989349
2161.92685 0.986312
2161.96045 0.984917
2161.99405 0.988124
2162.02765 0.992123
2162.06125 0.993571
2162.09485 0.992845
2162.12846 0.990876
2162.16206 0.989426
2162.19566 0.9897
2162.22927 0.991869
2162.26287 0.992958
2162.29647 0.991233
2162.33008 0.98564
2162.36369 0.979554
2162.39729 0.97996
2162.4309 0.983987
2162.46451 0.985511
2162.49812 0.983517
2162.53172 0.976573
2162.56533 0.969331
2162.59894 0.971808
2162.63255 0.980094
2162.66616 0.983842
2162.69978 0.984902
2162.73339 0.988987
2162.767 0.991529
2162.80061 0.98989
2162.83423 0.985999
2162.86784 0.985546
2162.90145 0.988697
2162.93507 0.99088
2162.96868 0.990922
2163.0023 0.990707
2163.03592 0.991532
2163.06953 0.991999
2163.10315 0.991697
2163.13677 0.990956
2163.17039 0.989703
2163.20401 0.987701
2163.23763 0.984139
2163.27125 0.977062
2163.30487 0.967524
2163.33849 0.954529
2163.37211 0.916807
2163.40573 0.835931
2163.43936 0.770992
2163.47298 0.81252
2163.5066 0.887463
2163.54023 0.911137
2163.57385 0.892398
2163.60748 0.890497
2163.6411 0.928844
2163.67473 0.962869
2163.70836 0.975214
2163.74198 0.977995
2163.77561 0.982728
2163.80924 0.986874
2163.84287 0.988477
2163.8765 0.990316
2163.91013 0.991921
2163.94376 0.992639
2163.97739 0.99266
2164.01102 0.992292
2164.04465 0.992416
2164.07829 0.993024
2164.11192 0.993355
2164.14555 0.992596
2164.17919 0.989704
2164.21282 0.987214
2164.24646 0.989127
2164.28009 0.991032
2164.31373 0.992717
2164.34737 0.99388
2164.381 0.994239
2164.41464 0.994433
2164.44828 0.994463
2164.48192 0.994096
2164.51556 0.993672
2164.5492 0.99383
2164.58284 0.99341
2164.61648 0.991042
2164.65012 0.987183
2164.68376 0.985034
2164.71741 0.986668
2164.75105 0.990389
2164.78469 0.993137
2164.81834 0.994043
2164.85198 0.994028
2164.88563 0.993202
2164.91927 0.989218
2164.95292 0.984572
2164.98657 0.987522
2165.02021 0.991696
2165.05386 0.991616
2165.08751 0.98821
2165.12116 0.984654
2165.15481 0.984843
2165.18846 0.989876
2165.22211 0.99344
2165.25576 0.994378
2165.28941 0.994559
2165.32306 0.994627
2165.35672 0.994485
2165.39037 0.993732
2165.42402 0.992813
2165.45768 0.993095
2165.49133 0.993839
2165.52499 0.993661
2165.55864 0.991355
2165.5923 0.986077
2165.62596 0.979099
2165.65961 0.973905
2165.69327 0.977716
2165.72693 0.987489
2165.76059 0.992931
2165.79425 0.994238
2165.82791 0.994535
2165.86157 0.994617
2165.89523 0.994615
2165.92889 0.99448
2165.96255 0.994202
2165.99621 0.993493
2166.02988 0.991702
2166.06354 0.988834
2166.0972 0.986812
2166.13087 0.988009
2166.16453 0.989168
2166.1982 0.987481
2166.23187 0.983291
2166.26553 0.981352
2166.2992 0.985505
2166.33287 0.990323
2166.36654 0.992584
2166.40021 0.99317
2166.43387 0.992511
2166.46754 0.99014
2166.50121 0.986861
2166.53489 0.984905
2166.56856 0.984233
2166.60223 0.984102
2166.6359 0.983015
2166.66957 0.978692
2166.70325 0.97016
2166.73692 0.955893
2166.7706 0.947369
2166.80427 0.948234
2166.83795 0.952497
2166.87162 0.970499
2166.9053 0.980197
2166.93898 0.979338
2166.97265 0.983228
2167.00633 0.985097
2167.04001 0.972227
2167.07369 0.948183
2167.10737 0.936698
2167.14105 0.942982
2167.17473 0.968507
2167.20841 0.98507
2167.24209 0.989641
2167.27578 0.991632
2167.30946 0.99265
2167.34314 0.992515
2167.37683 0.990702
2167.41051 0.98871
2167.4442 0.989331
2167.47788 0.988733
2167.51157 0.985673
2167.54525 0.984192
2167.57894 0.985608
2167.61263 0.99026
2167.64632 0.993332
2167.68001 0.994114
2167.7137 0.994145
2167.74739 0.993581
2167.78108 0.992397
2167.81477 0.990846
2167.84846 0.986157
2167.88215 0.975991
2167.91584 0.971227
2167.94953 0.981417
2167.98323 0.989732
2168.01692 0.991294
2168.05062 0.990711
2168.08431 0.990117
2168.11801 0.991758
2168.1517 0.99316
2168.1854 0.993096
2168.2191 0.992378
2168.25279 0.991197
2168.28649 0.989924
2168.32019 0.989991
2168.35389 0.989355
2168.38759 0.989015
2168.42129 0.989704
2168.45499 0.989743
2168.48869 0.988179
2168.52239 0.98444
2168.5561 0.976945
2168.5898 0.96238
2168.6235 0.929737
2168.65721 0.86976
2168.69091 0.832294
2168.72461 0.874497
2168.75832 0.934818
2168.79203 0.966391
2168.82573 0.978465
2168.85944 0.984464
2168.89315 0.987932
2168.92685 0.989222
2168.96056 0.988793
2168.99427 0.9884
2169.02798 0.989764
2169.06169 0.990169
2169.0954 0.989416
2169.12911 0.990027
2169.16283 0.991382
2169.19654 0.992953
2169.23025 0.993738
2169.26396 0.993459
2169.29768 0.992705
2169.33139 0.992691
2169.36511 0.992828
2169.39882 0.99104
2169.43254 0.986731
2169.46625 0.984397
2169.49997 0.988603
2169.53369 0.992537
2169.56741 0.993047
2169.60113 0.991593
2169.63484 0.990338
2169.66856 0.989003
2169.70228 0.986472
2169.736 0.988049
2169.76973 0.991125
2169.80345 0.992292
2169.83717 0.992817
2169.87089 0.992589
2169.90462 0.992845
2169.93834 0.993843
2169.97206 0.994437
2170.00579 0.994336
2170.03951 0.993631
2170.07324 0.992419
2170.10697 0.990747
2170.14069 0.989673
2170.17442 0.990977
2170.20815 0.992307
2170.24188 0.990551
2170.27561 0.981963
2170.30934 0.96752
2170.34307 0.963852
2170.3768 0.977153
2170.41053 0.987039
2170.44426 0.98929
2170.47799 0.990943
2170.51172 0.992091
2170.54546 0.99293
2170.57919 0.993514
2170.61292 0.993854
2170.64666 0.993234
2170.68039 0.992483
2170.71413 0.993211
2170.74787 0.993544
2170.7816 0.993216
2170.81534 0.993184
2170.84908 0.993082
2170.88282 0.99389
2170.91656 0.99469
2170.9503 0.994942
2170.98404 0.994982
2171.01778 0.994893
2171.05152 0.994686
2171.08526 0.994365
2171.119 0.993297
2171.15274 0.991745
2171.18649 0.991501
2171.22023 0.991754
2171.25397 0.9924
2171.28772 0.992821
2171.32146 0.992029
2171.35521 0.989994
2171.38896 0.989927
2171.4227 0.991667
2171.45645 0.991996
2171.4902 0.991148
2171.52395 0.991068
2171.5577 0.992675
2171.59145 0.994163
2171.6252 0.994616
2171.65895 0.994289
2171.6927 0.993403
2171.72645 0.992162
2171.7602 0.990731
2171.79395 0.990727
2171.82771 0.991355
2171.86146 0.989721
2171.89521 0.987178
2171.92897 0.988324
2171.96272 0.991622
2171.99648 0.99253
2172.03024 0.991188
2172.06399 0.991151
2172.09775 0.992336
2172.13151 0.991925
2172.16527 0.991141
2172.19903 0.992001
2172.23279 0.992858
2172.26654 0.992314
2172.30031 0.991827
2172.33407 0.992626
2172.36783 0.993311
2172.40159 0.993089
2172.43535 0.991914
2172.46912 0.988114
2172.50288 0.973215
2172.53664 0.931101
2172.57041 0.890575
2172.60417 0.899922
2172.63794 0.906158
2172.67171 0.922831
2172.70547 0.955144
2172.73924 0.974342
2172.77301 0.97935
2172.80678 0.972542
2172.84054 0.949364
2172.87431 0.940003
2172.90808 0.965989
2172.94185 0.984938
2172.97562 0.988928
2173.0094 0.987717
2173.04317 0.980535
2173.07694 0.97262
2173.11071 0.976459
2173.14449 0.985723
2173.17826 0.990425
2173.21204 0.99137
2173.24581 0.992138
2173.27959 0.992705
2173.31336 0.992349
2173.34714 0.992205
2173.38092 0.992961
2173.4147 0.993362
2173.44847 0.993876
2173.48225 0.994418
2173.51603 0.99459
2173.54981 0.994417
2173.58359 0.993876
2173.61737 0.993299
2173.65115 0.993417
2173.68494 0.993783
2173.71872 0.993577
2173.7525 0.992285
2173.78629 0.987243
2173.82007 0.971305
2173.85385 0.95353
2173.88764 0.961999
2173.92142 0.980921
2173.95521 0.989795
2173.989 0.991697
2174.02279 0.992109
2174.05657 0.99184
2174.09036 0.991696
2174.12415 0.991861
2174.15794 0.992074
2174.19173 0.992779
2174.22552 0.99309
2174.25931 0.992757
2174.2931 0.991798
2174.32689 0.990321
2174.36069 0.988446
2174.39448 0.984353
2174.42827 0.973891
2174.46207 0.94903
2174.49586 0.907862
2174.52966 0.887634
2174.56345 0.921573
2174.59725 0.961812
2174.63105 0.980583
2174.66484 0.987399
2174.69864 0.99027
2174.73244 0.99164
2174.76624 0.992065
2174.80004 0.992081
2174.83384 0.992483
2174.86764 0.99264
2174.90144 0.991994
2174.93524 0.989239
2174.96904 0.982978
2175.00284 0.977138
2175.03665 0.979705
2175.07045 0.987556
2175.10425 0.990845
2175.13806 0.990561
2175.17186 0.991681
2175.20567 0.992793
2175.23948 0.99337
2175.27328 0.993454
2175.30709 0.992608
2175.3409 0.989858
2175.37471 0.98365
2175.40851 0.978153
2175.44232 0.98148
2175.47613 0.987851
2175.50994 0.991069
2175.54375 0.992522
2175.57757 0.993622
2175.61138 0.994193
2175.64519 0.994317
2175.679 0.994075
2175.71282 0.993751
2175.74663 0.99397
2175.78045 0.994247
2175.81426 0.994203
2175.84808 0.993996
2175.88189 0.993835
2175.91571 0.993604
2175.94953 0.993215
2175.98334 0.992644
2176.01716 0.991418
2176.05098 0.988534
2176.0848 0.980943
2176.11862 0.967312
2176.15244 0.960142
2176.18626 0.968323
2176.22008 0.972635
2176.2539 0.958906
2176.28773 0.928808
2176.32155 0.913133
2176.35537 0.936045
2176.3892 0.963591
2176.42302 0.979299
2176.45685 0.986273
2176.49067 0.98959
2176.5245 0.991735
2176.55832 0.992906
2176.59215 0.993522
2176.62598 0.993901
2176.65981 0.99415
2176.69364 0.994305
2176.72747 0.994398
2176.7613 0.994444
2176.79513 0.99446
2176.82896 0.994542
2176.86279 0.994527
2176.89662 0.99443
2176.93045 0.994573
2176.96429 0.994722
2176.99812 0.994719
2177.03195 0.994732
2177.06579 0.994732
2177.09962 0.994597
2177.13346 0.994178
2177.16729 0.992846
2177.20113 0.991224
2177.23497 0.991556
2177.26881 0.992457
2177.30264 0.992816
2177.33648 0.993896
2177.37032 0.994709
2177.40416 0.994897
2177.438 0.99485
2177.47184 0.99456
2177.50568 0.994025
2177.53953 0.993858
2177.57337 0.99437
2177.60721 0.994766
2177.64106 0.994824
2177.6749 0.994786
2177.70874 0.994677
2177.74259 0.994496
2177.77643 0.994414
2177.81028 0.994345
2177.84413 0.994187
2177.87797 0.993731
2177.91182 0.99203
2177.94567 0.98791
2177.97952 0.985039
2178.01337 0.988489
2178.04722 0.991837
2178.08107 0.992722
2178.11492 0.993083
2178.14877 0.993446
2178.18262 0.993156
2178.21647 0.991505
2178.25033 0.988441
2178.28418 0.982033
2178.31803 0.956933
2178.35189 0.920731
2178.38574 0.911479
2178.4196 0.909908
2178.45346 0.928369
2178.48731 0.930892
2178.52117 0.895225
2178.55503 0.898402
2178.58889 0.950369
2178.62274 0.982588
2178.6566 0.99036
2178.69046 0.992214
2178.72432 0.992915
2178.75818 0.993441
2178.79205 0.993858
2178.82591 0.994078
2178.85977 0.994154
2178.89363 0.99415
2178.9275 0.994078
2178.96136 0.993928
2178.99523 0.993676
2179.02909 0.993297
2179.06296 0.992742
2179.09682 0.991826
2179.13069 0.990184
2179.16456 0.986816
2179.19842 0.978368
2179.23229 0.956218
2179.26616 0.919306
2179.30003 0.903159
2179.3339 0.932525
2179.36777 0.964869
2179.40164 0.980508
2179.43551 0.986068
2179.46938 0.985958
2179.50326 0.984514
2179.53713 0.986617
2179.571 0.987984
2179.60488 0.981
2179.63875 0.971672
2179.67263 0.9772
2179.7065 0.982367
2179.74038 0.981341
2179.77425 0.985157
2179.80813 0.990525
2179.84201 0.993224
2179.87589 0.994176
2179.90977 0.994357
2179.94365 0.994027
2179.97753 0.993765
2180.01141 0.994295
2180.04529 0.994787
2180.07917 0.994944
2180.11305 0.994994
2180.14693 0.995009
2180.18081 0.994991
2180.2147 0.994919
2180.24858 0.994705
2180.28247 0.994225
2180.31635 0.993592
2180.35024 0.992925
2180.38412 0.992607
2180.41801 0.993516
2180.4519 0.994492
2180.48578 0.994898
2180.51967 0.995013
2180.55356 0.995006
2180.58745 0.994987
2180.62134 0.995057
2180.65523 0.995128
2180.68912 0.995149
2180.72301 0.995131
2180.75691 0.995061
2180.7908 0.99489
2180.82469 0.994494
2180.85858 0.993723
2180.89248 0.992587
2180.92637 0.991898
2180.96027 0.992804
2180.99416 0.994032
2181.02806 0.994768
2181.06196 0.995062
2181.09585 0.995142
2181.12975 0.99517
2181.16365 0.995165
2181.19755 0.995118
2181.23145 0.995075
2181.26535 0.995088
2181.29925 0.995067
2181.33315 0.994971
2181.36705 0.994616
2181.40095 0.994225
2181.43485 0.994573
2181.46876 0.995017
2181.50266 0.99517
2181.53656 0.995206
2181.57047 0.995215
2181.60437 0.995217
2181.63828 0.995213
2181.67219 0.995202
2181.70609 0.995195
2181.74 0.995195
2181.77391 0.995177
2181.80782 0.995107
2181.84172 0.995007
2181.87563 0.995002
2181.90954 0.995087
2181.94345 0.995139
2181.97736 0.995154
2182.01128 0.995152
2182.04519 0.995137
2182.0791 0.995119
2182.11301 0.995104
2182.14693 0.995092
2182.18084 0.995074
2182.21476 0.99505
2182.24867 0.995018
2182.28259 0.994977
2182.3165 0.994916
2182.35042 0.994816
2182.38434 0.994641
2182.41825 0.994173
2182.45217 0.993082
2182.48609 0.992223
2182.52001 0.992866
2182.55393 0.993642
2182.58785 0.993699
2182.62177 0.993351
2182.65569 0.992483
2182.68961 0.99023
2182.72354 0.984409
2182.75746 0.974874
2182.79138 0.97089
2182.82531 0.978671
2182.85923 0.986982
2182.89316 0.990572
2182.92708 0.99172
2182.96101 0.991997
2182.99494 0.991863
2183.02886 0.991362
2183.06279 0.99028
2183.09672 0.987215
2183.13065 0.978038
2183.16458 0.968023
2183.19851 0.970788
2183.23244 0.971113
2183.26637 0.95614
2183.3003 0.911299
2183.33423 0.818384
2183.36816 0.742124
2183.4021 0.791271
2183.43603 0.890058
2183.46996 0.948196
2183.5039 0.971105
2183.53783 0.980656
2183.57177 0.985387
2183.60571 0.988099
2183.63964 0.989813
2183.67358 0.990956
2183.70752 0.991719
2183.74146 0.992216
2183.77539 0.992502
2183.80933 0.992606
