# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
906.543133 0.931926
906.669155 0.936273
906.795195 0.957538
906.921253 0.963467
907.047328 0.926063
907.173421 0.879365
907.299531 0.883792
907.425658 0.872587
907.551804 0.899516
907.677966 0.92194
907.804147 0.951774
907.930345 0.965969
908.05656 0.933464
908.182793 0.880297
908.309043 0.883616
908.435311 0.910408
908.561597 0.948757
908.6879 0.958686
908.814221 0.906744
908.940559 0.852544
909.066915 0.905553
909.193288 0.944311
909.319679 0.942913
909.446088 0.930361
909.572514 0.925614
909.698957 0.935337
909.825419 0.94674
909.951897 0.950751
910.078394 0.917774
910.204908 0.876071
910.331439 0.897382
910.457989 0.947054
910.584555 0.96338
910.71114 0.935895
910.837742 0.888656
910.964361 0.882619
911.090998 0.913902
911.217653 0.952887
911.344326 0.96907
911.471015 0.970457
911.597723 0.968745
911.724448 0.962945
911.851191 0.941936
911.977952 0.889253
912.10473 0.848991
912.231525 0.908823
912.358339 0.960723
912.485169 0.969146
912.612018 0.962
912.738884 0.956472
912.865768 0.955572
912.99267 0.937182
913.119589 0.899303
913.246525 0.868367
913.37348 0.887386
913.500452 0.920921
913.627442 0.923394
913.754449 0.875963
913.881474 0.827014
914.008517 0.882187
914.135577 0.946144
914.262655 0.960088
914.389751 0.96035
914.516864 0.955544
914.643995 0.949922
914.771144 0.957289
914.89831 0.964784
915.025494 0.965435
915.152696 0.952787
915.279915 0.926715
915.407152 0.889941
915.534407 0.859752
915.661679 0.863653
915.78897 0.839329
915.916277 0.889704
916.043603 0.949
916.170946 0.950814
916.298307 0.935206
916.425686 0.949408
916.553082 0.95762
916.680496 0.957951
916.807928 0.963519
916.935378 0.953156
917.062845 0.936193
917.19033 0.943392
917.317832 0.951606
917.445353 0.938006
917.572891 0.895731
917.700447 0.847634
917.82802 0.86497
917.955611 0.898217
918.083221 0.933928
918.210847 0.955641
918.338492 0.957558
918.466154 0.956606
918.593834 0.930374
918.721532 0.901937
918.849247 0.935779
918.976981 0.965354
919.104732 0.969414
919.2325 0.964638
919.360287 0.956707
919.488091 0.948496
919.615913 0.940607
919.743753 0.915257
919.871611 0.922053
919.999486 0.953982
920.127379 0.968156
920.25529 0.972359
920.383219 0.974371
920.511166 0.974085
920.63913 0.968056
920.767112 0.95841
920.895112 0.954925
921.023129 0.954934
921.151165 0.959708
921.279218 0.967995
921.407289 0.965468
921.535378 0.949136
921.663485 0.939401
921.791609 0.939745
921.919752 0.935193
922.047912 0.943186
922.17609 0.962694
922.304285 0.968363
922.432499 0.965109
922.56073 0.963938
922.68898 0.956113
922.817247 0.956272
922.945531 0.965126
923.073834 0.964469
923.202155 0.959621
923.330493 0.959614
923.458849 0.961817
923.587223 0.955364
923.715615 0.949053
923.844025 0.955412
923.972453 0.95192
924.100898 0.940209
924.229361 0.950231
924.357843 0.962003
924.486342 0.960795
924.614859 0.950289
924.743393 0.934491
924.871946 0.936279
925.000516 0.95823
925.129105 0.965251
925.257711 0.952633
925.386335 0.941524
925.514977 0.952295
925.643637 0.960735
925.772315 0.965563
925.901011 0.969159
926.029724 0.966398
926.158456 0.951272
926.287205 0.936379
926.415972 0.942876
926.544757 0.956584
926.67356 0.967055
926.802381 0.969289
926.93122 0.967604
927.060077 0.966517
927.188952 0.961997
927.317844 0.961089
927.446755 0.953562
927.575683 0.941615
927.70463 0.947611
927.833594 0.9506
927.962576 0.920956
928.091576 0.875674
928.220594 0.886542
928.34963 0.931304
928.478684 0.947302
928.607756 0.928575
928.736846 0.888371
928.865954 0.892904
928.99508 0.92062
929.124223 0.930182
929.253385 0.928214
929.382565 0.917012
929.511762 0.912008
929.640978 0.895043
929.770211 0.878692
929.899463 0.882497
930.028732 0.862872
930.158019 0.865252
930.287325 0.831219
930.416648 0.83959
930.545989 0.870871
930.675349 0.861962
930.804726 0.89749
930.934121 0.861565
931.063534 0.730792
931.192966 0.701354
931.322415 0.831784
931.451882 0.902388
931.581367 0.890242
931.71087 0.774439
931.840392 0.616498
931.969931 0.602692
932.099488 0.725101
932.229063 0.815714
932.358657 0.837955
932.488268 0.76967
932.617897 0.640482
932.747544 0.589721
932.87721 0.682339
933.006893 0.761153
933.136594 0.843233
933.266314 0.855919
933.396051 0.807013
933.525807 0.718536
933.65558 0.596376
933.785372 0.656932
933.915181 0.717049
934.045009 0.688812
934.174855 0.673897
934.304719 0.74974
934.4346 0.649123
934.5645 0.439488
934.694418 0.417159
934.824354 0.54261
934.954308 0.764336
935.08428 0.90074
935.21427 0.921013
935.344279 0.884165
935.474305 0.755972
935.604349 0.549475
935.734412 0.56204
935.864492 0.660185
935.994591 0.554309
936.124708 0.559613
936.254843 0.764774
936.384995 0.877082
936.515166 0.901027
936.645355 0.833322
936.775563 0.689588
936.905788 0.66357
937.036031 0.720376
937.166293 0.6638
937.296572 0.598417
937.42687 0.57994
937.557186 0.755017
937.68752 0.870848
937.817872 0.83073
937.948242 0.73272
938.07863 0.662799
938.209037 0.634949
938.339461 0.59538
938.469904 0.704507
938.600365 0.845279
938.730844 0.857957
938.861341 0.734204
938.991856 0.688583
939.12239 0.838047
939.252941 0.920684
939.383511 0.908918
939.514099 0.920963
939.644705 0.933655
939.775329 0.935078
939.905971 0.927164
940.036631 0.888801
940.16731 0.817423
940.298007 0.820536
940.428722 0.844892
940.559455 0.867204
940.690206 0.884748
940.820976 0.898824
940.951763 0.893579
941.082569 0.869526
941.213393 0.776931
941.344235 0.73964
941.475096 0.834609
941.605974 0.895294
941.736871 0.916595
941.867786 0.860703
941.998719 0.777386
942.129671 0.845638
942.26064 0.875837
942.391628 0.83571
942.522634 0.876955
942.653658 0.90798
942.784701 0.791829
942.915761 0.560552
943.04684 0.519566
943.177937 0.654223
943.309053 0.73264
943.440186 0.854847
943.571338 0.936621
943.702508 0.945255
943.833696 0.89183
943.964903 0.763123
944.096127 0.681327
944.22737 0.627746
944.358631 0.520505
944.489911 0.615911
944.621208 0.711759
944.752524 0.788235
944.883859 0.837809
945.015211 0.888828
945.146582 0.879892
945.277971 0.868474
945.409378 0.903419
945.540803 0.84669
945.672247 0.712421
945.803709 0.695895
945.93519 0.747363
946.066688 0.794719
946.198205 0.685577
946.32974 0.597968
946.461294 0.726781
946.592865 0.866169
946.724455 0.883934
946.856064 0.862872
946.98769 0.832201
947.119335 0.767708
947.250999 0.766793
947.38268 0.867836
947.51438 0.896549
947.646098 0.823543
947.777834 0.779974
947.909589 0.839512
948.041362 0.899208
948.173154 0.812533
948.304963 0.6001
948.436791 0.551221
948.568638 0.74933
948.700502 0.882159
948.832385 0.886411
948.964287 0.893812
949.096207 0.931237
949.228145 0.942779
949.360101 0.924052
949.492076 0.816273
949.624069 0.651862
949.75608 0.682335
949.88811 0.771505
950.020158 0.750859
950.152224 0.716605
950.284309 0.593106
950.416412 0.581023
950.548534 0.788896
950.680674 0.905422
950.812832 0.914188
950.945009 0.933269
951.077204 0.942748
951.209417 0.938812
951.341649 0.923182
951.473899 0.913625
951.606168 0.901806
951.738455 0.87697
951.87076 0.783189
952.003084 0.677271
952.135426 0.727482
952.267787 0.784654
952.400165 0.740331
952.532563 0.695906
952.664979 0.780414
952.797413 0.826005
952.929865 0.826976
953.062336 0.774618
953.194826 0.808855
953.327333 0.891195
953.45986 0.913494
953.592404 0.912059
953.724967 0.86388
953.857549 0.79915
953.990149 0.859459
954.122767 0.898882
954.255404 0.891864
954.388059 0.851814
954.520733 0.773771
954.653425 0.656401
954.786135 0.752254
954.918864 0.870294
955.051612 0.907972
955.184378 0.902312
955.317162 0.905773
955.449965 0.864264
955.582786 0.757903
955.715626 0.753561
955.848484 0.772959
955.981361 0.753526
956.114256 0.839554
956.24717 0.928792
956.380102 0.915088
956.513052 0.837032
956.646022 0.786907
956.779009 0.732725
956.912015 0.737051
957.04504 0.832447
957.178083 0.855386
957.311144 0.857978
957.444224 0.877876
957.577323 0.9268
957.71044 0.953478
957.843575 0.941966
957.976729 0.924796
958.109902 0.877413
958.243093 0.760172
958.376303 0.741473
958.509531 0.856393
958.642777 0.932966
958.776042 0.931706
958.909326 0.89399
959.042628 0.825556
959.175949 0.74863
959.309288 0.753269
959.442646 0.771146
959.576022 0.808987
959.709417 0.84548
959.842831 0.888774
959.976263 0.875428
960.109713 0.855115
960.243182 0.897912
960.37667 0.93357
960.510176 0.93927
960.643701 0.877564
960.777244 0.800781
960.910806 0.833604
961.044386 0.888575
961.177985 0.9056
961.311603 0.89892
961.445239 0.932783
961.578894 0.925541
961.712567 0.872128
961.846259 0.883369
961.979969 0.909342
962.113698 0.877169
962.247446 0.83646
962.381212 0.802574
962.514997 0.828758
962.648801 0.878225
962.782623 0.864368
962.916463 0.855225
963.050323 0.90284
963.1842 0.93652
963.318097 0.955001
963.452012 0.966502
963.585946 0.961831
963.719898 0.921966
963.853869 0.825918
963.987858 0.784828
964.121867 0.862479
964.255893 0.904384
964.389939 0.918963
964.524003 0.933622
964.658086 0.887334
964.792187 0.800458
964.926307 0.838472
965.060446 0.914551
965.194603 0.94075
965.328779 0.946137
965.462973 0.935888
965.597187 0.922026
965.731419 0.924348
965.865669 0.932501
965.999938 0.935212
966.134226 0.941233
966.268533 0.912384
966.402858 0.852355
966.537202 0.817177
966.671565 0.865385
966.805946 0.915102
966.940346 0.926182
967.074764 0.92981
967.209202 0.904597
967.343658 0.894539
967.478132 0.941835
967.612626 0.972341
967.747138 0.975855
967.881669 0.975675
968.016218 0.970439
968.150786 0.931023
968.285373 0.877885
968.419979 0.907616
968.554603 0.953846
968.689246 0.967776
968.823908 0.966884
968.958588 0.963454
969.093287 0.964212
969.228005 0.96733
969.362742 0.96199
969.497497 0.95281
969.632271 0.960066
969.767064 0.965149
969.901876 0.966986
970.036706 0.96218
970.171555 0.954402
970.306423 0.927652
970.44131 0.90682
970.576215 0.944547
970.711139 0.971312
970.846082 0.972084
970.981043 0.963387
971.116024 0.951739
971.251023 0.962777
971.386041 0.972198
971.521077 0.968366
971.656133 0.938571
971.791207 0.90395
971.9263 0.938416
972.061412 0.970388
972.196542 0.975016
972.331691 0.972362
972.46686 0.953238
972.602046 0.919955
972.737252 0.92281
972.872477 0.950658
973.00772 0.961796
973.142982 0.958705
973.278263 0.95249
973.413562 0.960746
973.548881 0.964064
973.684218 0.937285
973.819574 0.887765
973.954949 0.872915
974.090343 0.921892
974.225756 0.961939
974.361187 0.96525
974.496637 0.926214
974.632106 0.883717
974.767594 0.927058
974.903101 0.962058
975.038626 0.934919
975.174171 0.897233
975.309734 0.93353
975.445316 0.956619
975.580917 0.93609
975.716537 0.922457
975.852176 0.910387
975.987833 0.889006
976.123509 0.92037
976.259205 0.952238
976.394919 0.933655
976.530652 0.90542
976.666403 0.922607
976.802174 0.942149
976.937964 0.959678
977.073772 0.966266
977.209599 0.971603
977.345446 0.975283
977.481311 0.966322
977.617195 0.952434
977.753098 0.954617
977.889019 0.956341
978.02496 0.952364
978.160919 0.945338
978.296898 0.948013
978.432895 0.930122
978.568911 0.919575
978.704947 0.95092
978.841001 0.964523
978.977074 0.958793
979.113166 0.963441
979.249276 0.951763
979.385406 0.926742
979.521555 0.921442
979.657722 0.920703
979.793909 0.94855
979.930114 0.970249
980.066339 0.962415
980.202582 0.945218
980.338844 0.937221
980.475126 0.920357
980.611426 0.936668
980.747745 0.964645
980.884083 0.975357
981.02044 0.976064
981.156816 0.974344
981.293211 0.973741
981.429625 0.969361
981.566057 0.96463
981.702509 0.967835
981.83898 0.966593
981.97547 0.965275
982.111978 0.96956
982.248506 0.972942
982.385053 0.970945
982.521618 0.969725
982.658203 0.955027
982.794807 0.93477
982.931429 0.950177
983.068071 0.971568
983.204732 0.975639
983.341411 0.967093
983.47811 0.96
983.614827 0.970035
983.751564 0.976326
983.88832 0.975309
984.025094 0.976434
984.161888 0.976834
984.298701 0.975675
984.435532 0.971509
984.572383 0.963162
984.709253 0.963633
984.846141 0.969482
984.983049 0.965087
985.119976 0.957016
985.256922 0.965553
985.393887 0.973978
985.530871 0.976632
985.667874 0.977942
985.804896 0.977419
985.941937 0.976488
986.078997 0.978039
986.216076 0.978998
986.353174 0.978769
986.490292 0.979284
986.627428 0.978817
986.764583 0.977389
986.901758 0.976822
987.038951 0.975647
987.176164 0.974752
987.313396 0.973997
987.450646 0.973213
987.587916 0.969555
987.725205 0.972107
987.862513 0.977458
987.99984 0.978334
988.137186 0.976826
988.274552 0.97762
988.411936 0.979218
988.54934 0.979645
988.686762 0.979262
988.824204 0.979309
988.961665 0.97957
989.099145 0.979315
989.236644 0.979139
989.374162 0.979164
989.511699 0.978994
989.649255 0.978209
989.786831 0.977788
989.924425 0.977123
990.062039 0.974953
990.199672 0.972973
990.337324 0.975479
990.474995 0.978336
990.612685 0.979383
990.750395 0.979427
990.888123 0.979517
991.025871 0.978916
991.163638 0.978006
991.301424 0.978349
991.439229 0.979253
991.577053 0.979806
991.714897 0.979743
991.85276 0.979525
991.990641 0.979746
992.128542 0.979275
992.266462 0.978613
992.404402 0.979328
992.54236 0.979724
992.680338 0.979112
992.818335 0.976543
992.956351 0.973882
993.094386 0.976372
993.23244 0.978623
993.370514 0.979197
993.508607 0.979707
993.646719 0.979781
993.78485 0.97964
993.923 0.979931
994.06117 0.98009
994.199359 0.979783
994.337567 0.979491
994.475794 0.979541
994.614041 0.980067
994.752306 0.980345
994.890591 0.980358
995.028895 0.980391
995.167219 0.980181
995.305561 0.979755
995.443923 0.979787
995.582304 0.980094
995.720704 0.980077
995.859124 0.979617
995.997562 0.979524
996.13602 0.980057
996.274498 0.980366
996.412994 0.980357
996.55151 0.980441
996.690045 0.980377
996.828599 0.979852
996.967173 0.979383
997.105765 0.979895
997.244377 0.980291
997.383009 0.980443
997.521659 0.980565
997.660329 0.980485
997.799018 0.979838
997.937727 0.979149
998.076455 0.979822
998.215201 0.980465
998.353968 0.980592
998.492753 0.980291
998.631558 0.97981
998.770382 0.979973
998.909226 0.980211
999.048089 0.980226
999.186971 0.980184
999.325872 0.980305
999.464793 0.979704
999.603733 0.978812
999.742692 0.97962
999.881671 0.980276
1000.02067 0.979631
1000.15969 0.978985
1000.29872 0.979815
1000.43778 0.98054
1000.57685 0.980738
1000.71595 0.980795
1000.85506 0.980806
1000.9942 0.98077
1001.13335 0.980451
1001.27252 0.979818
1001.41171 0.979627
1001.55092 0.980001
1001.69015 0.98004
1001.8294 0.977575
1001.96867 0.974376
1002.10796 0.976567
1002.24727 0.979101
1002.38659 0.97893
1002.52594 0.978649
1002.6653 0.979063
1002.80469 0.980013
1002.94409 0.98063
1003.08352 0.980841
1003.22296 0.980899
1003.36242 0.980889
1003.5019 0.980849
1003.64141 0.980774
1003.78093 0.980223
1003.92047 0.979083
1004.06002 0.978996
1004.1996 0.98004
1004.3392 0.980016
1004.47882 0.97944
1004.61846 0.980221
1004.75811 0.980827
1004.89779 0.980671
1005.03748 0.980362
1005.1772 0.980533
1005.31693 0.980695
1005.45669 0.979916
1005.59646 0.979
1005.73625 0.979992
1005.87606 0.980826
1006.01589 0.980672
1006.15575 0.980344
1006.29562 0.980655
1006.43551 0.980881
1006.57541 0.98063
1006.71534 0.980322
1006.85529 0.980672
1006.99526 0.980858
1007.13524 0.980482
1007.27525 0.980154
1007.41528 0.980564
1007.55532 0.980746
1007.69539 0.980631
1007.83547 0.980165
1007.97557 0.979163
1008.1157 0.979309
1008.25584 0.980172
1008.396 0.980394
1008.53618 0.980564
1008.67638 0.98078
1008.81661 0.979933
1008.95685 0.978725
1009.0971 0.979397
1009.23738 0.979242
1009.37768 0.977703
1009.518 0.977156
1009.65834 0.978857
1009.7987 0.979768
1009.93907 0.980074
1010.07947 0.979589
1010.21988 0.979378
1010.36032 0.98028
1010.50077 0.980873
1010.64125 0.980976
1010.78174 0.980793
1010.92225 0.980645
1011.06279 0.980847
1011.20334 0.980985
1011.34391 0.981033
1011.4845 0.98099
1011.62511 0.98078
1011.76574 0.980399
1011.90639 0.98047
1012.04706 0.979923
1012.18775 0.979011
1012.32846 0.980131
1012.46919 0.981095
1012.60994 0.981165
1012.7507 0.981079
1012.89149 0.981117
1013.0323 0.980837
1013.17312 0.980421
1013.31397 0.980822
1013.45483 0.981219
1013.59572 0.981299
1013.73662 0.98131
1013.87755 0.981314
1014.01849 0.981294
1014.15945 0.981083
1014.30044 0.980485
1014.44144 0.980119
1014.58246 0.980375
1014.7235 0.980348
1014.86456 0.980732
1015.00564 0.981198
1015.14675 0.981337
1015.28787 0.98124
1015.429 0.980468
1015.57016 0.97959
1015.71134 0.980443
1015.85254 0.981229
1015.99376 0.98137
1016.135 0.98139
1016.27625 0.981396
1016.41753 0.981399
1016.55883 0.981357
1016.70014 0.981043
1016.84148 0.980521
1016.98284 0.980614
1017.12421 0.981121
1017.26561 0.981215
1017.40702 0.980745
1017.54846 0.980425
1017.68991 0.980965
1017.83138 0.981328
1017.97288 0.981351
1018.11439 0.98141
1018.25592 0.981452
1018.39747 0.981432
1018.53905 0.981279
1018.68064 0.981125
1018.82225 0.981305
1018.96388 0.981444
1019.10553 0.981192
1019.2472 0.979451
1019.38889 0.97751
1019.5306 0.979426
1019.67233 0.981191
1019.81408 0.981489
1019.95585 0.98151
1020.09764 0.981482
1020.23944 0.98125
1020.38127 0.980848
1020.52312 0.980897
1020.66499 0.9813
1020.80687 0.981488
1020.94878 0.981486
1021.09071 0.981422
1021.23265 0.981328
1021.37462 0.981329
1021.51661 0.980943
1021.65861 0.980248
1021.80064 0.9804
1021.94268 0.981157
1022.08475 0.981526
1022.22683 0.981577
1022.36893 0.981583
1022.51106 0.981581
1022.6532 0.981463
1022.79537 0.980664
1022.93755 0.979765
1023.07975 0.98066
1023.22198 0.981423
1023.36422 0.981224
1023.50648 0.980776
1023.64876 0.980577
1023.79106 0.979276
1023.93339 0.977942
1024.07573 0.97917
1024.21809 0.980937
1024.36047 0.981562
1024.50287 0.981638
1024.64529 0.981641
1024.78773 0.981621
1024.93019 0.981587
1025.07267 0.981529
1025.21517 0.981337
1025.35769 0.981254
1025.50023 0.981432
1025.64279 0.981231
1025.78537 0.980856
1025.92797 0.981253
1026.07059 0.981533
1026.21323 0.981283
1026.35588 0.981046
1026.49856 0.981386
1026.64126 0.981654
1026.78398 0.981694
1026.92672 0.981691
1027.06947 0.981594
1027.21225 0.981103
1027.35505 0.980413
1027.49787 0.980216
1027.6407 0.980257
1027.78356 0.981068
1027.92644 0.981608
1028.06933 0.981705
1028.21225 0.981721
1028.35519 0.981654
1028.49814 0.98119
1028.64112 0.980597
1028.78411 0.980927
1028.92713 0.981374
1029.07016 0.981616
1029.21322 0.981691
1029.3563 0.981576
1029.49939 0.98145
1029.64251 0.981606
1029.78564 0.981711
1029.9288 0.981576
1030.07197 0.981411
1030.21517 0.981589
1030.35838 0.981743
1030.50162 0.981755
1030.64487 0.98173
1030.78814 0.981632
1030.93144 0.981516
1031.07475 0.981642
1031.21809 0.981717
1031.36144 0.98146
1031.50482 0.981154
1031.64821 0.981447
1031.79162 0.981693
1031.93506 0.981753
1032.07851 0.981783
1032.22199 0.981793
1032.36548 0.981796
1032.50899 0.981797
1032.65253 0.981799
1032.79608 0.9818
1032.93965 0.981801
1033.08325 0.981778
1033.22686 0.981607
1033.37049 0.981405
1033.51415 0.981557
1033.65782 0.981678
1033.80151 0.981749
1033.94523 0.981799
1034.08896 0.98181
1034.23271 0.981811
1034.37649 0.98181
1034.52028 0.981799
1034.66409 0.981782
1034.80793 0.981781
1034.95178 0.981802
1035.09565 0.981814
1035.23955 0.981815
1035.38346 0.981808
1035.52739 0.981791
1035.67135 0.98178
1035.81532 0.981768
1035.95931 0.981694
1036.10333 0.981637
1036.24736 0.981721
1036.39141 0.981739
1036.53548 0.981638
1036.67958 0.981571
1036.82369 0.981567
1036.96783 0.981571
1037.11198 0.981546
1037.25615 0.981524
1037.40035 0.981491
1037.54456 0.981541
1037.68879 0.981616
1037.83305 0.981652
1037.97732 0.981719
1038.12161 0.981772
1038.26593 0.981776
1038.41026 0.981727
1038.55462 0.98167
1038.69899 0.981683
1038.84338 0.981677
1038.9878 0.981658
1039.13223 0.98168
1039.27669 0.981677
1039.42116 0.981641
1039.56566 0.98164
1039.71017 0.981656
1039.8547 0.981643
1039.99926 0.981672
1040.14383 0.981656
1040.28843 0.981655
1040.43304 0.981674
1040.57768 0.981657
1040.72233 0.981681
1040.86701 0.981686
1041.01171 0.981681
1041.15642 0.98161
1041.30116 0.981547
1041.44591 0.981614
1041.59069 0.981674
1041.73548 0.981691
1041.8803 0.981688
1042.02514 0.981684
1042.16999 0.981641
1042.31487 0.981596
1042.45977 0.981634
1042.60468 0.981665
1042.74962 0.981659
1042.89458 0.981653
1043.03956 0.981653
1043.18455 0.981638
1043.32957 0.981621
1043.47461 0.981625
1043.61967 0.981629
1043.76474 0.981621
1043.90984 0.981607
1044.05496 0.98159
1044.2001 0.981587
1044.34526 0.981585
1044.49044 0.981575
1044.63564 0.981562
1044.78086 0.981537
1044.9261 0.98151
1045.07136 0.981509
1045.21664 0.981506
1045.36194 0.98147
1045.50726 0.981424
1045.6526 0.981433
1045.79796 0.981449
1045.94334 0.981443
1046.08874 0.981431
1046.23416 0.981417
1046.3796 0.981404
1046.52506 0.981391
1046.67055 0.981377
1046.81605 0.981362
1046.96157 0.981339
1047.10711 0.981313
1047.25268 0.981291
1047.39826 0.981263
1047.54386 0.981261
1047.68949 0.981259
1047.83513 0.98124
1047.9808 0.981216
1048.12648 0.9812
1048.27218 0.981182
1048.41791 0.981161
1048.56365 0.981137
1048.70942 0.98111
1048.85521 0.981046
1049.00101 0.980782
1049.14684 0.980336
1049.29268 0.980193
1049.43855 0.980202
1049.58444 0.980182
1049.73035 0.980265
1049.87627 0.980265
1050.02222 0.980264
1050.16819 0.980404
