# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Radiance[photons/s/m**2/micron/arsec**2]
1564.96099 495.689
1564.99047 495.27
1565.01995 494.851
1565.04942 494.435
1565.0789 494.011
1565.10838 493.558
1565.13786 493.046
1565.16734 492.54
1565.19682 492.174
1565.2263 491.856
1565.25578 491.47
1565.28527 490.993
1565.31475 490.36
1565.34423 489.651
1565.37372 504.316
1565.4032 2417.54
1565.43268 62809.5
1565.46217 520447
1565.49166 1.21248e+06
1565.52114 951015
1565.55063 300427
1565.58012 104142
1565.60961 154012
1565.6391 89835.2
1565.66858 18180.3
1565.69807 2356.17
1565.72757 11121.3
1565.75706 74260.4
1565.78655 142522
1565.81604 70813.2
1565.84553 9252.05
1565.87503 755.077
1565.90452 482.894
1565.93401 480.985
1565.96351 481
1565.99301 480.621
1566.0225 480.156
1566.052 479.514
1566.0815 478.74
1566.11099 478.579
1566.14049 478.625
1566.16999 478.42
1566.19949 478.092
1566.22899 477.659
1566.25849 477.198
1566.28799 476.806
1566.31749 476.463
1566.347 476.08
1566.3765 475.582
1566.406 475.039
1566.43551 474.608
1566.46501 474.259
1566.49451 473.945
1566.52402 478.419
1566.55353 631.478
1566.58303 1740.08
1566.61254 3007.02
1566.64205 1739.07
1566.67156 629.53
1566.70107 475.802
1566.73057 470.605
1566.76008 470.111
1566.7896 469.629
1566.81911 469.034
1566.84862 468.327
1566.87813 467.565
1566.90764 466.911
1566.93716 466.784
1566.96667 466.826
1566.99618 466.71
1567.0257 466.765
1567.05522 471.999
1567.08473 638.567
1567.11425 1844.88
1567.14377 3223.76
1567.17328 1844.66
1567.2028 638.525
1567.23232 472.313
1567.26184 467.315
1567.29136 467.125
1567.32088 466.685
1567.3504 466.527
1567.37992 467.05
1567.40945 467.338
1567.43897 467.007
1567.46849 466.846
1567.49802 467.012
1567.52754 466.791
1567.55707 466.674
1567.58659 466.806
1567.61612 467.138
1567.64564 467.63
1567.67517 467.674
1567.7047 466.544
1567.73423 465.382
1567.76376 466.32
1567.79329 467.429
1567.82282 467.618
1567.85235 476.682
1567.88188 767.434
1567.91141 2875.55
1567.94094 5287.59
1567.97047 2878.54
1568.00001 769.336
1568.02954 477.025
1568.05908 467.307
1568.08861 465.92
1568.11815 464.71
1568.14768 466.235
1568.17722 468.483
1568.20676 469.45
1568.23629 469.54
1568.26583 469.089
1568.29537 507.739
1568.32491 1802.1
1568.35445 11192.1
1568.38399 22223.7
1568.41353 13747.6
1568.44307 7038.42
1568.47262 3346.82
1568.50216 933.533
1568.5317 493.075
1568.56125 462.688
1568.59079 463.448
1568.62034 465.393
1568.64988 468.056
1568.67943 469.71
1568.70897 469.262
1568.73852 465.408
1568.76807 460.006
1568.79762 461.493
1568.82717 466.859
1568.85672 469.025
1568.88627 467.864
1568.91582 466.714
1568.94537 466.945
1568.97492 462.642
1569.00447 455.633
1569.03403 458.735
1569.06358 466.165
1569.09313 469.899
1569.12269 470.583
1569.15224 471.38
1569.1818 539.99
1569.21135 1371.69
1569.24091 4840.09
1569.27047 7774.82
1569.30003 3942.84
1569.32958 899.473
1569.35914 484.809
1569.3887 471.137
1569.41826 468.78
1569.44782 459.478
1569.47738 444.61
1569.50695 444.44
1569.53651 457.642
1569.56607 467.266
1569.59564 470.865
1569.6252 471.824
1569.65476 471.547
1569.68433 485.628
1569.71389 1033.45
1569.74346 5093.67
1569.77303 9767.43
1569.80259 5123.48
1569.83216 1051.08
1569.86173 487.518
1569.8913 470.046
1569.92087 470.126
1569.95044 464.282
1569.98001 443.002
1570.00958 425.407
1570.03915 445.94
1570.06873 464.857
1570.0983 468.868
1570.12787 474.313
1570.15745 1005.89
1570.18702 17888.3
1570.2166 148683
1570.24617 367747
1570.27575 325800
1570.30532 111978
1570.3349 12808.5
1570.36448 844.223
1570.39406 473.61
1570.42364 469.78
1570.45322 469.196
1570.4828 459.852
1570.51238 459.008
1570.54196 1252.43
1570.57154 7155.94
1570.60112 13912.2
1570.63071 7197.66
1570.66029 1313.67
1570.68987 498.714
1570.71946 470.489
1570.74904 464.325
1570.77863 441.527
1570.80821 406.204
1570.8378 409.489
1570.86739 442.793
1570.89698 465.14
1570.92657 472.18
1570.95615 473.69
1570.98574 473.762
1571.01533 484.453
1571.04492 865.538
1571.07452 3696.08
1571.10411 8304.94
1571.1337 15332.7
1571.16329 24204.9
1571.19289 12149.2
1571.22248 1929.45
1571.25208 518.39
1571.28167 474.076
1571.31127 472.024
1571.34086 460.904
1571.37046 424.651
1571.40006 384.921
1571.42965 402.548
1571.45925 446.867
1571.48885 468.204
1571.51845 472.185
1571.54805 472.171
1571.57765 471.742
1571.60725 471.55
1571.63686 464.097
1571.66646 431.215
1571.69606 384.218
1571.72567 389.703
1571.75527 435.896
1571.78487 464.669
1571.81448 473.252
1571.84408 512.794
1571.87369 1684.26
1571.9033 10147.4
1571.93291 19817
1571.96251 10125.8
1571.99212 1610.45
1572.02173 400.512
1572.05134 412.935
1572.08095 459.613
1572.11056 471.419
1572.14017 474.038
1572.16979 475.525
1572.1994 475.772
1572.22901 474.027
1572.25862 466.204
1572.28824 437.278
1572.31785 385.472
1572.34747 372.597
1572.37708 478.324
1572.4067 1958.8
1572.43632 11949.6
1572.46593 23184.1
1572.49555 11799.7
1572.52517 1890.64
1572.55479 519.108
1572.58441 466.858
1572.61403 430.388
1572.64365 375.719
1572.67327 379.915
1572.70289 432.289
1572.73252 466.063
1572.76214 475.464
1572.79176 477.397
1572.82139 477.611
1572.85101 477.204
1572.88064 476.272
1572.91026 471.557
1572.93989 449.017
1572.96952 395.698
1572.99914 366.143
1573.02877 416.382
1573.0584 462.058
1573.08803 475.188
1573.11766 478.174
1573.14729 479.041
1573.17692 479.464
1573.20655 524.116
1573.23618 1943.56
1573.26582 12209.9
1573.29545 23915.5
1573.32508 12121.6
1573.35472 1866.34
1573.38435 494.606
1573.41399 472.991
1573.44362 478.258
1573.47326 479.731
1573.5029 480.142
1573.53254 479.958
1573.56217 479.078
1573.59181 475.286
1573.62145 457.946
1573.65109 412.539
1573.68073 380.367
1573.71037 476.375
1573.74001 2305.97
1573.76966 15278.9
1573.7993 30495.4
1573.82894 16311
1573.85859 2918.18
1573.88823 2123.48
1573.91787 12613.4
1573.94752 24737.8
1573.97717 12592.5
1574.00681 1938.93
1574.03646 440.952
1574.06611 427.768
1574.09576 466.175
1574.1254 479.217
1574.15505 481.859
1574.1847 482.194
1574.21435 481.756
1574.244 481.627
1574.27366 481.668
1574.30331 480.19
1574.33296 470.768
1574.36261 444.038
1574.39227 417.87
1574.42192 430.509
1574.45158 462.348
1574.48123 478.912
1574.51089 482.983
1574.54055 483.958
1574.5702 484.508
1574.59986 540.46
1574.62952 2306.04
1574.65918 15069.9
1574.68884 29656.2
1574.7185 15058.5
1574.74816 2271.44
1574.77782 494.718
1574.80748 461.03
1574.83714 478.149
1574.8668 483.023
1574.89647 484.901
1574.92613 485.675
1574.9558 485.943
1574.98546 485.872
1575.01513 485.147
1575.04479 483.814
1575.07446 483.61
1575.10413 573.172
1575.13379 2947.25
1575.16346 19109.5
1575.19313 37163.5
1575.2228 18751.2
1575.25247 2764.91
1575.28214 556.54
1575.31181 487.238
1575.34148 487.178
1575.37116 487.254
1575.40083 486.932
1575.4305 486.177
1575.46018 485.228
1575.48985 484.868
1575.51952 486.225
1575.5492 487.133
1575.57888 487.054
1575.60855 486.615
1575.63823 484.616
1575.66791 478.121
1575.69759 463.974
1575.72727 453.853
1575.75694 467.46
1575.78662 481.369
1575.81631 485.544
1575.84599 486.605
1575.87567 487.228
1575.90535 548.21
1575.93503 1948.58
1575.96472 11127.5
1575.9944 22922.2
1576.02409 26275.4
1576.05377 40636.4
1576.08346 35482.3
1576.11314 12573.8
1576.14283 1793.89
1576.17252 513.092
1576.2022 484.909
1576.23189 487.386
1576.26158 487.91
1576.29127 487.797
1576.32096 486.77
1576.35065 485.618
1576.38034 486.682
1576.41003 487.299
1576.43973 485.328
1576.46942 546.979
1576.49911 2846.43
1576.52881 19686.3
1576.5585 38990
1576.5882 19748.5
1576.61789 2894.83
1576.64759 563.901
1576.67729 535.012
1576.70698 1940.95
1576.73668 12102
1576.76638 23713.4
1576.79608 12098.8
1576.82578 1937.55
1576.85548 527.97
1576.88518 462.141
1576.91488 419.639
1576.94458 402.529
1576.97428 436.036
1577.00399 471.401
1577.03369 485.303
1577.06339 488.812
1577.0931 489.85
1577.1228 490.278
1577.15251 490.401
1577.18222 490.15
1577.21192 488.885
1577.24163 486.498
1577.27134 482.595
1577.30105 464.998
1577.33076 421.023
1577.36047 396.461
1577.39018 608.145
1577.41989 2933.3
1577.4496 13391.1
1577.47931 22888.1
1577.50902 11263.2
1577.53874 1824.41
1577.56845 532.93
1577.59816 491.612
1577.62788 490.769
1577.65759 489.501
1577.68731 486.249
1577.71703 475.802
1577.74674 443.494
1577.77646 395.852
1577.80618 396.447
1577.8359 448.287
1577.86562 555.283
1577.89534 2916.01
1577.92506 19918.7
1577.95478 39348.3
1577.9845 19921.1
1578.01422 2987.59
1578.04394 2702.59
1578.07367 17721.6
1578.10339 36187.8
1578.13311 20813.5
1578.16284 4250.12
1578.19256 693.608
1578.22229 456.517
1578.25202 2742.17
1578.28174 19054.4
1578.31147 37656.3
1578.3412 19074.8
1578.37093 2814.68
1578.40066 565.273
1578.43039 493.577
1578.46012 493.072
1578.48985 493.123
1578.51958 492.93
1578.54931 491.921
1578.57904 488.209
1578.60878 471.627
1578.63851 420.026
1578.66825 376.268
1578.69798 422.984
1578.72772 472.101
1578.75745 486.93
1578.78719 513.117
1578.81693 1220.76
1578.84666 6322.06
1578.8764 12151.6
1578.90614 6324.19
1578.93588 1223.88
1578.96562 517.303
1578.99536 493.743
1579.0251 490.701
1579.05484 477.661
1579.08458 429.73
1579.11433 380.807
1579.14407 420.98
1579.17381 471.663
1579.20356 489.149
1579.2333 493.521
1579.26305 561.096
1579.2928 2653.21
1579.32254 17764.6
1579.35229 35034
1579.38204 17765
1579.41179 2654.49
1579.44153 562.794
1579.47128 494.265
1579.50103 486.734
1579.53078 456.261
1579.56054 406.291
1579.59029 405.71
1579.62004 455.282
1579.64979 485.807
1579.67955 493.229
1579.7093 495.108
1579.73905 495.494
1579.76881 496.191
1579.79856 496.983
1579.82832 497.268
1579.85808 497.085
1579.88783 496.577
1579.91759 495.849
1579.94735 493.705
1579.97711 482.983
1580.00687 442.481
1580.03663 399.69
1580.06639 432.631
1580.09615 477.157
1580.12591 492.468
1580.15567 496.688
1580.18544 551.957
1580.2152 1623.31
1580.24497 9343.74
1580.27473 28296.6
1580.30449 46663.5
1580.33426 51584.9
1580.36403 40938.3
1580.39379 27815.5
1580.42356 21908.4
1580.45333 13969.6
1580.4831 11920.6
1580.51287 7704.82
1580.54264 5411.73
1580.57241 2874.78
1580.60218 2100.75
1580.63195 2989.05
1580.66172 1716.65
1580.69149 710.278
1580.72127 2500.14
1580.75104 18855.7
1580.78081 58276.1
1580.81059 89355.8
1580.84036 94321.7
1580.87014 86179.9
1580.89992 61080.4
1580.92969 32533.8
1580.95947 27524.1
1580.98925 19747.6
1581.01903 17054.5
1581.04881 12282.7
1581.07858 10372.6
1581.10837 5301.02
1581.13815 3415.53
1581.16793 5232.42
1581.19771 2996.25
1581.22749 1921.63
1581.25727 2763.77
1581.28706 1628.26
1581.31684 642.313
1581.34663 505.568
1581.37641 500.12
1581.4062 495.43
1581.43598 477.426
1581.46577 446.925
1581.49556 442.457
1581.52535 473.539
1581.55514 495.144
1581.58493 500.355
1581.61472 501.366
1581.64451 501.824
1581.6743 501.94
1581.70409 501.817
1581.73388 502.02
1581.76367 502.57
1581.79347 502.884
1581.82326 502.868
1581.85305 502.535
1581.88285 501.195
1581.91264 494.867
1581.94244 474.733
1581.97224 452.331
1582.00203 461.999
1582.03183 487.562
1582.06163 500.2
1582.09143 502.981
1582.12123 503.65
1582.15103 503.919
1582.18083 503.962
1582.21063 503.734
1582.24043 503.515
1582.27023 503.855
1582.30004 517.925
1582.32984 945.602
1582.35964 4034.87
1582.38945 7564.43
1582.41925 4027.35
1582.44906 918.619
1582.47886 472.955
1582.50867 474.282
1582.53848 495.143
1582.56829 502.824
1582.59809 504.458
1582.6279 504.998
1582.65771 505.289
1582.68752 505.447
1582.71733 505.451
1582.74714 505.355
1582.77696 505.366
1582.80677 505.49
1582.83658 505.567
1582.86639 505.367
1582.89621 505.076
1582.92602 570.16
1582.95584 3259.74
1582.98565 40195.1
1583.01547 220112
1583.04529 390660
1583.0751 189447
1583.10492 23930.4
1583.13474 1235.63
1583.16456 511.715
1583.19438 551.863
1583.2242 6326.31
1583.25402 187908
1583.28384 1.53719e+06
1583.31366 3.37359e+06
1583.34348 2.28649e+06
1583.37331 585979
1583.40313 56268.1
1583.43295 2111.49
1583.46278 510.119
1583.4926 484.348
1583.52243 480.617
1583.55226 494.689
1583.58208 504.805
1583.61191 507.196
1583.64174 507.769
1583.67157 508.021
1583.7014 508.177
1583.73123 508.524
1583.76106 539.439
1583.79089 1503.52
1583.82072 8469.51
1583.85055 16430.6
1583.88038 8469.46
1583.91022 1503.39
1583.94005 538.898
1583.96988 505.378
1583.99972 497.039
1584.02955 488.753
1584.05939 492.707
1584.08923 502.341
1584.11906 508.821
1584.1489 698.382
1584.17874 6614.58
1584.20858 50563.9
1584.23842 110312
1584.26826 74819.3
1584.2981 20144.2
1584.32794 7550.25
1584.35778 11033
1584.38762 5745.9
1584.41746 1164.36
1584.44731 530.28
1584.47715 509.583
1584.50699 507.167
1584.53684 499.866
1584.56668 493.732
1584.59653 500.556
1584.62638 507.861
1584.65622 510.05
1584.68607 531.043
1584.71592 3134.3
1584.74577 84464.7
1584.77562 672142
1584.80547 1.34377e+06
1584.83532 672142
1584.86517 84464.4
1584.89502 3133.9
1584.92487 530.973
1584.95473 510.821
1584.98458 511.12
1585.01443 511.015
1585.04429 509.37
1585.07414 504.104
1585.104 499.823
1585.13385 504.492
1585.16371 509.726
1585.19357 511.776
1585.22343 549.858
1585.25328 1725.41
1585.28314 10218.5
1585.313 19924.8
1585.34286 10218.7
1585.37272 1725.81
1585.40258 550.521
1585.43245 512.97
1585.46231 512.737
1585.49217 512.791
1585.52203 512.811
1585.5519 512.71
1585.58176 511.97
1585.61163 509.092
1585.64149 505.413
1585.67136 506.807
1585.70123 538.621
1585.73109 1410.35
1585.76096 7694.5
1585.79083 14875.9
1585.8207 7694.85
1585.85057 1411.37
1585.88044 541.859
1585.91031 514.105
1585.94018 513.958
1585.97005 514.023
1585.99992 514.086
1586.0298 514.144
1586.05967 514.19
1586.08955 514.189
1586.11942 514.733
1586.14929 602.842
1586.17917 3382.61
1586.20905 23530.5
1586.23892 46906.4
1586.2688 24412.2
1586.29868 3850.18
1586.32856 661.212
1586.35844 516.971
1586.38832 514.905
1586.4182 515.019
1586.44808 515.125
1586.47796 515.252
1586.50784 515.36
1586.53772 515.446
1586.56761 515.521
1586.59749 515.588
1586.62737 515.642
1586.65726 515.935
1586.68714 551.482
1586.71703 1667.61
1586.74692 9738.35
1586.7768 18963.9
1586.80669 9746.52
1586.83658 2510.45
1586.86647 27496.4
1586.89636 216334
1586.92625 434241
1586.95614 221561
1586.98603 30237.9
1587.01592 1706.72
1587.04581 534.08
1587.07571 516.67
1587.1056 516.23
1587.13549 515.255
1587.16539 542.21
1587.19528 1434.89
1587.22518 7886.88
1587.25507 15259.7
1587.28497 7887.45
1587.31487 1435.98
1587.34476 543.615
1587.37466 516.331
1587.40456 517.032
1587.43446 517.46
1587.46436 517.644
1587.49426 517.753
1587.52416 517.854
1587.55406 517.959
1587.58397 518.052
1587.61387 518.123
1587.64377 518.172
1587.67368 518.206
1587.70358 518.22
1587.73349 518.235
1587.76339 518.334
1587.7933 518.464
1587.8232 518.488
1587.85311 518.124
1587.88302 517.348
1587.91293 517.199
1587.94284 518.105
1587.97275 518.816
1588.00266 519.06
1588.03257 519.168
1588.06248 519.244
1588.09239 519.295
1588.1223 519.52
1588.15222 549.201
1588.18213 1480.75
1588.21204 8213.06
1588.24196 15907.2
1588.27187 8213.58
1588.30179 1481.56
1588.33171 549.947
1588.36162 520.195
1588.39154 520.014
1588.42146 519.931
1588.45138 519.432
1588.4813 518.959
1588.51122 519.528
1588.54114 520.179
1588.57106 520.382
1588.60098 520.509
1588.6309 544.864
1588.66082 1310.27
1588.69075 6841.11
1588.72067 13166.3
1588.75059 6852.58
1588.78052 1316.94
1588.81044 546.56
1588.84037 521.426
1588.8703 521.483
1588.90022 546.792
1588.93015 1339.91
1588.96008 7216.55
1588.99001 15089.4
1589.01994 10160.9
1589.04987 2903.83
1589.0798 742.769
1589.10973 527.751
1589.13966 521.743
1589.16959 521.902
1589.19952 522.062
1589.22946 522.166
1589.25939 522.248
1589.28932 522.323
1589.31926 522.392
1589.3492 522.455
1589.37913 522.5
1589.40907 522.501
1589.43901 522.517
1589.46894 522.646
1589.49888 522.787
1589.52882 522.94
1589.55876 531.573
1589.5887 801.464
1589.61864 2864.74
1589.64858 8916.89
1589.67852 37735.2
1589.70846 98081.3
1589.73841 105330
1589.76835 44825.4
1589.7983 7384.16
1589.82824 952.409
1589.85818 534.715
1589.88813 523.895
1589.91808 523.871
1589.94802 523.941
1589.97797 524.008
1590.00792 524.072
1590.03787 524.118
1590.06782 524.1
1590.09777 524.079
1590.12772 542.104
1590.15767 1111.97
1590.18762 5229.95
1590.21757 9935.73
1590.24752 5228.6
1590.27747 1111.07
1590.30743 542.301
