# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Radiance[photons/s/m**2/micron/arsec**2]
1169.03357 357.302
1169.12081 357.219
1169.20804 353.95
1169.29529 346.843
1169.38254 384.787
1169.4698 1801.02
1169.55706 12046.8
1169.64433 23755.5
1169.73161 12058.5
1169.81889 1820.56
1169.90618 402.402
1169.99348 355.956
1170.08078 354.806
1170.16809 351.366
1170.25541 347.519
1170.34273 345.569
1170.43006 345.83
1170.5174 345.562
1170.60474 344.938
1170.69209 351.329
1170.77944 355.552
1170.8668 354.617
1170.95417 345.686
1171.04155 334.088
1171.12893 343.766
1171.21632 355.08
1171.30371 407.077
1171.39111 2016.59
1171.47852 14847.7
1171.56593 38990.8
1171.65335 38976.4
1171.74078 14832.9
1171.82821 2007.74
1171.91565 396.989
1172.0031 352.709
1172.09055 356.363
1172.17801 355.425
1172.26548 343.203
1172.35295 329.332
1172.44043 342.628
1172.52792 355.161
1172.61541 356.513
1172.70291 355.044
1172.79041 351.154
1172.87793 345.782
1172.96544 348.38
1173.05297 350.015
1173.1405 348.942
1173.22804 348.828
1173.31558 354.048
1173.40313 356.758
1173.49069 352.813
1173.57826 343.47
1173.66583 339.827
1173.7534 344.988
1173.84099 332.402
1173.92858 308.47
1174.01618 313.487
1174.10378 323.578
1174.19139 318.365
1174.27901 326.622
1174.36663 340.288
1174.45426 350.769
1174.54189 354.952
1174.62954 354.998
1174.71719 353.169
1174.80484 350.042
1174.8925 349.165
1174.98017 350.921
1175.06785 352.376
1175.15553 351.163
1175.24322 343.456
1175.33091 327.93
1175.41861 320.219
1175.50632 330.664
1175.59404 342.477
1175.68176 346.703
1175.76948 347.098
1175.85722 348.166
1175.94496 349.118
1176.03271 349.134
1176.12046 348.767
1176.20822 348.16
1176.29599 347.451
1176.38376 347.137
1176.47154 346.612
1176.55933 344.098
1176.64712 341.098
1176.73492 342.975
1176.82273 364.974
1176.91054 987.912
1176.99836 5487.09
1177.08618 10628.1
1177.17402 5483.89
1177.26186 983.855
1177.3497 355.684
1177.43755 326.083
1177.52541 316.132
1177.61328 300.787
1177.70115 297.663
1177.78903 298.455
1177.87691 312.827
1177.9648 331.164
1178.0527 338.416
1178.14061 339.051
1178.22852 336.691
1178.31644 324.775
1178.40436 312.045
1178.49229 343.89
1178.58023 998.534
1178.66817 6138.31
1178.75612 15815.1
1178.84408 15818.2
1178.93204 6142.38
1179.02001 1001.06
1179.10799 355.581
1179.19597 334.785
1179.28396 333.826
1179.37196 331.218
1179.45996 316.346
1179.54797 297.6
1179.63599 308.378
1179.72401 317.726
1179.81204 315.393
1179.90008 323.221
1179.98812 328.553
1180.07617 328.08
1180.16422 329.099
1180.25228 329.767
1180.34035 328.627
1180.42843 327.077
1180.51651 327.444
1180.6046 327.614
1180.69269 326.175
1180.7808 323.365
1180.8689 320.146
1180.95702 320.379
1181.04514 323.488
1181.13327 324.052
1181.2214 318.691
1181.30954 310.894
1181.39769 314.042
1181.48584 318.755
1181.574 318.934
1181.66217 314.951
1181.75035 285.572
1181.83853 247.67
1181.92671 269.955
1182.01491 298.1
1182.10311 287.668
1182.19131 273.352
1182.27953 296.51
1182.36775 315.518
1182.45597 316.653
1182.54421 312.476
1182.63245 309.504
1182.72069 308.09
1182.80895 312.603
1182.89721 316.603
1182.98547 316.511
1183.07374 315.206
1183.16202 315.742
1183.25031 315.999
1183.3386 315.688
1183.4269 315.462
1183.51521 313.665
1183.60352 311.038
1183.69184 311.192
1183.78016 309.604
1183.86849 306.792
1183.95683 309.85
1184.04518 312.18
1184.13353 309.295
1184.22189 291.705
1184.31025 271.16
1184.39862 286.795
1184.487 304.139
1184.57539 307.339
1184.66378 302.041
1184.75218 293.668
1184.84058 295.37
1184.92899 398.533
1185.01741 1249.66
1185.10583 2882.92
1185.19426 2905
1185.2827 1284.67
1185.37115 417.923
1185.4596 307.742
1185.54805 304.888
1185.63652 305.252
1185.72499 304.506
1185.81346 302.929
1185.90195 300.079
1185.99044 299.905
1186.07894 301.924
1186.16744 302.845
1186.25595 302.945
1186.34447 308.093
1186.43299 505.703
1186.52152 2116.32
1186.61005 5162.12
1186.6986 5165.21
1186.78715 2120.81
1186.8757 500.57
1186.96427 300.879
1187.05284 297.2
1187.14141 296.511
1187.23 296.467
1187.31858 296.845
1187.40718 296.245
1187.49578 290.287
1187.58439 269.231
1187.67301 251.012
1187.76163 271.886
1187.85026 289.411
1187.9389 290.747
1188.02754 288.458
1188.11619 273.16
1188.20484 255.864
1188.2935 269.709
1188.38217 278.097
1188.47085 275.831
1188.55953 276.762
1188.64822 285.486
1188.73691 290.782
1188.82562 290.874
1188.91432 289.564
1189.00304 288.786
1189.09176 284.889
1189.18049 274.839
1189.26922 271.279
1189.35796 281.036
1189.44671 287.235
1189.53547 288.281
1189.62423 288.177
1189.713 287.004
1189.80177 285.477
1189.89055 285.605
1189.97934 285.74
1190.06814 284.793
1190.15694 280.845
1190.24574 274.029
1190.33456 274.552
1190.42338 280.689
1190.51221 282.792
1190.60104 281.203
1190.68988 279.428
1190.77873 276.364
1190.86758 273.517
1190.95644 274.602
1191.04531 275.156
1191.13419 275.568
1191.22307 277.079
1191.31195 276.729
1191.40085 277.976
1191.48975 279.428
1191.57866 279.474
1191.66757 278.153
1191.75649 272.843
1191.84542 266.819
1191.93435 270.333
1192.02329 274.702
1192.11224 275.983
1192.20119 276.451
1192.29015 276.394
1192.37912 275.92
1192.46809 274.811
1192.55707 273.307
1192.64606 272.932
1192.73505 271.996
1192.82405 270.759
1192.91306 272.107
1193.00207 272.959
1193.09109 272.003
1193.18012 270.366
1193.26915 269.06
1193.35819 261.934
1193.44724 249.421
1193.53629 251.582
1193.62535 290.639
1193.71442 527.079
1193.80349 965.708
1193.89257 966.933
1193.98166 530.602
1194.07075 298.206
1194.15985 268.428
1194.24896 267.166
1194.33807 265.26
1194.42719 262.253
1194.51632 261.901
1194.60545 262.246
1194.69459 263.332
1194.78374 264.455
1194.87289 265.67
1194.96205 310.789
1195.05122 690.212
1195.14039 1428.51
1195.22957 1455.89
1195.31875 716.247
1195.40795 312.552
1195.49715 256.578
1195.58635 251.639
1195.67557 254.45
1195.76479 254.533
1195.85401 254.624
1195.94324 257.577
1196.03248 258.809
1196.12173 258.264
1196.21098 256.533
1196.30024 252.445
1196.38951 250.229
1196.47878 254.101
1196.56806 305.159
1196.65735 780.607
1196.74664 2465.71
1196.83594 4960.8
1196.92525 5363.55
1197.01456 2805.92
1197.10388 1114.2
1197.1932 820.477
1197.28254 2039.45
1197.37188 4108.02
1197.46122 8086.91
1197.55057 12949.3
1197.63993 6473.69
1197.7293 1022.87
1197.81867 274.906
1197.90805 251.436
1197.99744 251.039
1198.08683 265.579
1198.17623 739.205
1198.26564 4169.14
1198.35505 8110.02
1198.44447 4230.8
1198.5339 789.663
1198.62333 346.686
1198.71277 2507.03
1198.80221 18382.2
1198.89167 36544.3
1198.98113 18392.7
1199.07059 2505.62
1199.16007 302.292
1199.24955 233.707
1199.33903 240.552
1199.42852 243.927
1199.51802 243.648
1199.60753 240.51
1199.69704 250.553
1199.78656 705.589
1199.87609 4419.27
1199.96562 12132.4
1200.05516 13254.7
1200.14471 5401.06
1200.23426 850.582
1200.32382 266.357
1200.41339 365.221
1200.50296 4253.22
1200.59254 32372.5
1200.68213 64507.1
1200.77172 32366.9
1200.86132 4244.01
1200.95093 357.408
1201.04054 236.483
1201.13016 235.346
1201.21979 233.22
1201.30942 229.425
1201.39906 229.517
1201.4887 232.12
1201.57836 233.764
1201.66802 232.398
1201.75768 223.106
1201.84736 211.184
1201.93704 217.273
1202.02673 228.642
1202.11642 282.074
1202.20612 1836.06
1202.29583 13063.3
1202.38554 25895.3
1202.47526 13064.3
1202.56499 1833.39
1202.65472 276.596
1202.74446 229.449
1202.83421 368.026
1202.92396 4681.63
1203.01372 35857.7
1203.10349 71498.1
1203.19326 35912.2
1203.28304 4772.68
1203.37283 404.334
1203.46262 226.191
1203.55242 218.758
1203.64223 207.073
1203.73205 185.897
1203.82187 183.607
1203.91169 200.893
1204.00153 210.083
1204.09137 224.652
1204.18122 299.38
1204.27107 391.177
1204.36093 377.888
1204.4508 386.137
1204.54067 298.295
1204.63055 228.344
1204.72044 218.753
1204.81034 217.689
1204.90024 215.535
1204.99015 205.016
1205.08006 195.136
1205.16998 205.726
1205.25991 215.829
1205.34984 265.683
1205.43979 1779.6
1205.52973 12720.3
1205.61969 25224.7
1205.70965 12720.6
1205.79962 1778.82
1205.88959 263.507
1205.97957 214.223
1206.06956 213.585
1206.15956 213.137
1206.24956 213.177
1206.33957 211.96
1206.42958 207.452
1206.51961 203.971
1206.60963 207.141
1206.69967 209.384
1206.78971 210.276
1206.87976 209.231
1206.96982 204.997
1207.05988 202.325
1207.14995 204.642
1207.24002 205.36
1207.33011 203.181
1207.4202 198.727
1207.51029 200.724
1207.60039 205.392
1207.6905 206.963
1207.78062 205.956
1207.87074 204.517
1207.96087 204.266
1208.05101 199.348
1208.14115 192.115
1208.2313 196.276
1208.32146 202.909
1208.41162 203.556
1208.50179 201.83
1208.59197 203.189
1208.68215 204.439
1208.77234 204.114
1208.86254 203.474
1208.95274 203.169
1209.04295 197.076
1209.13317 188.351
1209.22339 193.373
1209.31362 201.113
1209.40386 203.264
1209.4941 203.169
1209.58435 203.024
1209.67461 203.682
1209.76487 203.284
1209.85515 198.231
1209.94542 191.754
1210.03571 195.862
1210.126 201.692
1210.2163 203.033
1210.3066 202.733
1210.39691 203.023
1210.48723 203.218
1210.57756 202.99
1210.66789 202.602
1210.75822 202.8
1210.84857 202.934
1210.93892 202.278
1211.02928 201.072
1211.11965 200.53
1211.21002 197.875
1211.3004 190.046
1211.39078 186.523
1211.48117 194.736
1211.57157 199.828
1211.66198 200.071
1211.75239 235.977
1211.84281 1349.85
1211.93324 9407.82
1212.02367 18953
1212.11411 20214
1212.20455 87792.4
1212.29501 173116
1212.38547 86636.2
1212.47593 11002.4
1212.56641 536.995
1212.65689 202.221
1212.74737 200.089
1212.83787 211.536
1212.92837 559.266
1213.01887 3075.48
1213.10939 5959.62
1213.19991 3101.27
1213.29043 714.179
1213.38097 4381.76
1213.47151 33490.7
1213.56206 66778.8
1213.65261 33488.8
1213.74317 4359.18
1213.83374 326.361
1213.92431 196.473
1214.01489 196.874
1214.10548 207.374
1214.19608 222.817
1214.28668 221.499
1214.37729 221.424
1214.4679 208.087
1214.55852 202.394
1214.64915 344.1
1214.73979 1373.88
1214.83043 2547.54
1214.92108 1367.67
1215.01173 341.517
1215.1024 201.765
1215.19307 242.246
1215.28374 1662.06
1215.37442 11917.4
1215.46511 23637.2
1215.55581 11917.3
1215.64651 1662.59
1215.73722 243.458
1215.82794 197.975
1215.91866 197.535
1216.00939 197.417
1216.10013 197.124
1216.19087 196.417
1216.28162 195.487
1216.37238 194.958
1216.46314 195.135
1216.55392 195.507
1216.64469 194.933
1216.73548 193.129
1216.82627 190.528
1216.91707 191.817
1217.00787 196.016
1217.09868 253.15
1217.1895 656.707
1217.28032 1117.41
1217.37116 656.626
1217.46199 253.415
1217.55284 197.512
1217.64369 195.649
1217.73455 210.072
1217.82542 672.62
1217.91629 4024.28
1218.00717 7857.48
1218.09805 4024.34
1218.18895 670.663
1218.27985 207.312
1218.37075 192.851
1218.46166 192.594
1218.55258 192.274
1218.64351 192.176
1218.73444 192.318
1218.82538 191.526
1218.91633 190.009
1219.00729 189.797
1219.09825 189.584
1219.18921 189.978
1219.28019 190.791
1219.37117 261.455
1219.46216 2505.77
1219.55315 18714.6
1219.64415 37237.8
1219.73516 18714.7
1219.82617 2506.51
1219.9172 262.867
1220.00822 191.888
1220.09926 192.234
1220.1903 210.059
1220.28135 341.628
1220.37241 493.642
1220.46347 343.167
1220.55454 210.862
1220.64561 192.352
1220.7367 191.743
1220.82779 195.77
1220.91888 323.43
1221.00998 1245.27
1221.10109 2298.67
1221.19221 1244.93
1221.28334 322.021
1221.37447 192.439
1221.4656 187.457
1221.55675 187.561
1221.6479 187.07
1221.73905 185.315
1221.83022 185.31
1221.92139 187.649
1222.01257 189.687
1222.10375 189.765
1222.19494 189.098
1222.28614 189.589
1222.37735 189.433
1222.46856 188.219
1222.55978 188.063
1222.651 425.596
1222.74224 7923.92
1222.83348 62091.8
1222.92472 123996
1223.01598 62091.8
1223.10723 7924.88
1223.1985 429.87
1223.28977 190.82
1223.38105 188.287
1223.47234 186.647
1223.56363 185.447
1223.65494 184.726
1223.74624 184.303
1223.83756 187.421
1223.92888 191.237
1224.02021 196.311
1224.11154 230.984
1224.20288 272.107
1224.29423 228.7
1224.38558 191.376
1224.47695 185.86
1224.56832 187.55
1224.65969 217.883
1224.75107 431.283
1224.84246 679.137
1224.93386 442.742
1225.02526 225.822
1225.11667 189.741
1225.20809 186.326
1225.29951 185.086
1225.39094 184.948
1225.48238 279.506
1225.57382 3217.23
1225.66527 24437.6
1225.75673 48689.4
1225.84819 24437.9
1225.93966 3217.12
1226.03114 279.397
1226.12263 185.37
1226.21412 185.228
1226.30562 185.645
1226.39712 185.59
1226.48863 185.262
1226.58015 184.668
1226.67168 183.83
1226.76321 184.035
1226.85475 184.195
1226.94629 182.001
1227.03785 179.105
1227.12941 181.302
1227.22097 183.46
1227.31255 183.393
1227.40413 183.498
1227.49571 183.611
1227.58731 183.453
1227.67891 183.761
1227.77052 183.816
1227.86213 183.468
1227.95375 183.228
1228.04538 183.484
1228.13702 183.648
1228.22866 183.561
1228.32031 185.532
1228.41196 455.299
1228.50362 8861.98
1228.59529 69554.8
1228.68697 138897
1228.77865 69535.8
1228.87034 8850.88
1228.96204 452.637
1229.05374 187.477
1229.14545 209.93
1229.23717 255.514
1229.32889 255.203
1229.42062 208.3
1229.51236 182.622
1229.6041 180.599
1229.69586 181.664
1229.78761 181.883
1229.87938 181.761
1229.97115 181.274
1230.06293 180.563
1230.15471 180.587
1230.24651 180.95
1230.33831 180.987
1230.43011 181.048
1230.52192 181.07
1230.61374 180.975
1230.70557 180.852
1230.7974 180.657
1230.88924 180.42
1230.98109 180.427
1231.07295 180.41
1231.16481 180.138
1231.25667 179.845
1231.34855 179.915
1231.44043 179.959
1231.53232 179.9
1231.62421 179.741
1231.71612 179.336
1231.80802 178.991
1231.89994 179.228
1231.99186 179.396
1232.08379 179.344
1232.17573 179.361
1232.26767 195.057
1232.35962 735.949
1232.45158 6153.56
1232.54354 24282.3
1232.63551 36538.9
1232.72749 16877.4
1232.81947 2218.7
1232.91147 241.285
1233.00346 178.397
1233.09547 177.527
1233.18748 177.439
1233.2795 176.965
1233.37152 176.257
1233.46356 176.924
1233.5556 178.558
1233.64764 180.586
1233.73969 180.524
1233.83175 178.496
1233.92382 177.361
1234.0159 177.139
1234.10798 177.544
1234.20006 181.499
1234.29216 189.035
1234.38426 188.893
1234.47637 181.091
1234.56848 176.952
1234.6606 176.386
1234.75273 177.012
1234.84487 274.234
1234.93701 3390.04
1235.02916 28240.8
1235.12131 75127.6
1235.21348 75295.6
1235.30565 28387.5
1235.39782 3409.81
1235.49001 274.076
1235.5822 176.035
1235.67439 175.217
1235.7666 175.064
1235.85881 174.943
1235.95103 174.916
1236.04325 174.893
1236.13548 175.017
1236.22772 175.167
1236.31997 174.84
1236.41222 174.733
1236.50448 174.806
1236.59675 174.139
1236.68902 173.415
1236.7813 173.531
1236.87359 173.675
1236.96588 173.548
1237.05818 173.524
1237.15049 173.44
1237.2428 173.362
1237.33512 173.347
1237.42745 173.283
1237.51979 173.172
1237.61213 173.06
1237.70448 172.945
1237.79683 172.816
1237.88919 172.709
1237.98156 172.608
1238.07394 172.535
1238.16632 172.582
1238.25871 172.652
1238.35111 172.68
1238.44351 172.667
1238.53593 172.571
1238.62834 172.49
1238.72077 172.617
1238.8132 172.724
1238.90564 172.768
1238.99808 172.793
1239.09054 172.799
1239.18299 172.803
1239.27546 172.879
1239.36793 173.285
1239.46041 173.787
1239.5529 173.44
1239.64539 173.01
1239.73789 173.291
1239.8304 220.915
1239.92292 1703.23
1240.01544 12403.3
1240.10797 24627.7
1240.2005 12399.6
1240.29304 1701.25
1240.38559 220.665
1240.47815 173.208
1240.57071 172.749
1240.66328 172.633
1240.75586 172.834
1240.84844 172.994
1240.94103 172.928
1241.03363 172.851
1241.12623 173.685
1241.21884 178.917
1241.31146 184.79
1241.40408 178.963
1241.49672 173.856
1241.58935 173.155
1241.682 173.156
1241.77465 173.157
1241.86731 173.145
1241.95998 174.003
1242.05265 279.2
1242.14533 3564.98
1242.23802 27308.2
1242.33071 54451.3
1242.42341 27330.8
1242.51612 3596.59
1242.60884 322.56
1242.70156 195.139
1242.79429 175.922
1242.88702 173.394
1242.97976 173.327
1243.07251 173.339
1243.16527 173.35
1243.25803 173.361
1243.3508 173.373
1243.44358 173.387
1243.53636 173.402
1243.62915 173.68
1243.72195 181.978
1243.81476 241.908
1243.90757 310.413
1244.00039 241.949
1244.09321 182.032
1244.18604 173.688
1244.27888 173.347
1244.37173 173.402
1244.46458 173.494
1244.55744 173.534
1244.65031 173.548
1244.74318 173.558
1244.83607 173.566
1244.92895 173.584
1245.02185 174.391
1245.11475 199.28
1245.20766 379.066
1245.30057 584.535
1245.3935 379.083
1245.48643 199.316
1245.57936 174.447
1245.6723 173.66
1245.76526 173.665
1245.85821 173.676
1245.95118 173.687
1246.04415 173.697
1246.13713 173.7
1246.23011 173.7
1246.3231 173.736
1246.4161 175.913
1246.50911 243.381
1246.60212 730.836
1246.69514 1287.93
1246.78817 730.857
1246.8812 243.418
1246.97424 175.962
1247.06729 173.816
1247.16034 173.812
1247.2534 173.819
1247.34647 173.822
1247.43955 173.821
1247.53263 173.83
1247.62572 173.85
1247.71881 173.864
1247.81192 173.91
1247.90503 179.281
1247.99814 363.307
1248.09127 2218.53
1248.1844 8498.26
1248.27753 12806.4
1248.37068 5988.13
1248.46383 885.006
1248.55699 196.02
1248.65015 174.091
1248.74333 173.918
1248.83651 173.937
1248.92969 173.952
1249.02289 173.96
1249.11609 173.968
1249.20929 174.064
1249.30251 185.178
1249.39573 532.227
1249.48896 3039.9
1249.58219 5905.79
1249.67543 3039.85
1249.76868 532.219
1249.86194 185.887
1249.9552 212.297
1250.04847 1023.71
1250.14175 6728.91
1250.23503 17179
1250.32832 17196.4
1250.42162 6584.61
1250.51492 909.896
1250.60824 196.522
1250.70155 174.366
1250.79488 194.396
1250.88821 825.237
1250.98155 5383.44
1251.0749 10592.7
1251.16825 5383.22
1251.26161 825.126
1251.35498 194.419
1251.44835 174.249
1251.54173 174.09
1251.63512 174.078
1251.72852 174.039
1251.82192 174.015
1251.91533 174.058
1252.00875 174.091
1252.10217 174.097
1252.1956 174.099
1252.28904 174.353
1252.38248 205.844
1252.47593 1189.82
1252.56939 8300.15
1252.66285 16426.4
1252.75632 8300.23
1252.8498 1189.85
1252.94329 205.841
1253.03678 174.356
1253.13028 174.11
1253.22379 174.107
1253.3173 174.103
1253.41082 174.103
1253.50435 174.103
1253.59789 174.088
1253.69143 174.061
1253.78498 174.064
1253.87853 174.398
1253.97209 214.025
1254.06566 1455.99
1254.15924 10437.3
1254.25282 20704.4
1254.34641 10439.7
1254.44001 1457.27
1254.53362 214.161
1254.62723 174.379
1254.72085 174.058
1254.81447 174.048
1254.9081 174.047
1255.00174 174.052
1255.09539 174.048
1255.18904 174.039
1255.2827 174.028
1255.37637 173.97
1255.47004 174.218
1255.56373 215.048
1255.65741 1490.93
1255.75111 10712.6
1255.84481 21252.6
1255.93852 10713.4
1256.03224 1491.83
1256.12596 218.615
1256.21969 181.194
1256.31343 177.364
1256.40717 174.805
1256.50092 178.523
1256.59468 190.391
1256.68845 196.837
1256.78222 185.693
1256.876 198.75
1256.96978 485.942
1257.06358 2283.73
1257.15738 4300.29
1257.25118 3421.37
1257.345 10169.8
1257.43882 19681.2
1257.53265 10035.7
1257.62648 1631.37
1257.72033 347.611
1257.81418 319.192
1257.90803 475.693
1258.00189 653.272
1258.09576 891.289
1258.18964 526.417
1258.28353 265.075
1258.37742 558.851
1258.47132 1050.05
1258.56522 1488.91
1258.65913 2321
1258.75305 3241.09
1258.84698 6137.36
1258.94091 7943.92
1259.03485 13158.8
1259.1288 20735.3
1259.22275 13173.9
1259.31672 3399.07
1259.41068 762.54
1259.50466 2488.07
1259.59864 4801.78
1259.69263 3003.03
1259.78663 4653.84
1259.88063 8585.8
1259.97464 4935.76
1260.06866 5252.7
1260.16268 9326.16
1260.25671 5571.39
1260.35075 7486.7
1260.4448 13679.6
1260.53885 6969.93
1260.63291 2707
1260.72698 13732.3
1260.82105 27274.4
1260.91513 14788.4
1261.00922 10517.5
1261.10331 17531.7
1261.19742 8858.84
1261.29152 2308.92
1261.38564 8644.08
1261.47976 17048.4
1261.57389 8643.95
1261.66803 2307.32
1261.76217 8849.92
1261.85632 17496
1261.95048 9868.19
1262.04465 9654.88
1262.13882 17009.9
1262.233 8629.57
1262.32718 2998.33
1262.42138 14412.6
1262.51558 28587.4
1262.60978 14401.1
1262.704 2665.58
1262.79822 5973.08
1262.89245 11664.4
1262.98668 5941.39
1263.08092 1638.43
1263.17517 6178.79
1263.26943 12140.7
1263.36369 6171.55
1263.45796 1424.38
1263.55224 4237.68
1263.64652 8259.93
1263.74082 4234.19
1263.83511 1254.34
1263.92942 4802.13
1264.02373 9431
1264.11805 5815.36
1264.21238 9246.65
1264.30671 19080.8
1264.40105 13397.9
1264.4954 3715.34
1264.58976 539.113
1264.68412 826.243
1264.77849 5326.16
1264.87286 10487.4
1264.96724 5539.87
1265.06163 2524.5
1265.15603 3607.9
1265.25044 1878.21
1265.34485 384.536
1265.43926 199.453
1265.53369 841.951
1265.62812 5535.97
1265.72256 10908.9
1265.81701 5782.48
1265.91146 3834.79
1266.00592 14415.2
1266.10039 23757.8
1266.19486 11357.7
1266.28935 1586.66
1266.38383 1348.7
1266.47833 9245.95
1266.57283 18364.7
1266.66734 9865.31
1266.76186 4539.17
1266.85638 5809.9
1266.95091 2865.23
1267.04545 505.546
1267.14 243.684
1267.23455 2131.97
1267.32911 15849.7
1267.42367 31541.6
1267.51825 16328.9
1267.61283 5970.18
1267.70742 7909.55
1267.80201 4008.48
1267.89661 650.698
1267.99122 190.061
1268.08584 335.68
1268.18046 3956.25
1268.27509 29775.3
1268.36972 77626.9
1268.46437 87555
1268.55902 65672.8
1268.65368 55186.2
1268.74834 42287.6
1268.84301 33239.2
1268.93769 44284.5
1269.03238 39809.2
1269.12707 32113.8
1269.22177 30122.8
1269.31648 37089.1
1269.4112 29956.1
1269.50592 28367.8
1269.60065 43935.3
1269.69538 48655.8
1269.79012 33604.7
1269.88487 24110.6
1269.97963 22449.9
1270.0744 32796.3
1270.16917 24951
1270.26394 8610.28
1270.35873 5721.35
1270.45352 8494.86
1270.54832 5552.88
1270.64313 11967.7
1270.73794 22995.3
1270.83276 13607.6
1270.92759 16022.6
1271.02242 29264.9
1271.11727 15782.8
1271.21211 2763.31
1271.30697 409.213
1271.40183 454.918
1271.4967 1567.73
1271.59158 7613.63
1271.68647 14554.5
1271.78136 7451.84
1271.87626 2578.63
1271.97116 11175.7
1272.06607 21967.7
1272.16099 11083.1
1272.25592 1622.03
1272.35085 1695.22
