# Obtained using Skycalc tool from ESO webpage
# Not including telescope emissivity
Wave[nm] Radiance[photons/s/m**2/micron/arsec**2]
1111.10659 304.37
1111.66228 301.208
1112.21825 316.114
1112.7745 298.511
1113.33103 278.077
1113.88783 2805.19
1114.44492 314.052
1115.00228 242.887
1115.55992 5103.72
1116.11784 262.856
1116.67604 169.508
1117.23451 237.272
1117.79327 285.529
1118.35231 247.644
1118.91162 235.488
1119.47122 214.868
1120.0311 251.556
1120.59125 225.706
1121.15169 246.946
1121.7124 736.614
1122.2734 154.464
1122.83468 822.011
1123.39623 246.648
1123.95807 192.539
1124.52019 262.412
1125.08259 249.912
1125.64527 108.772
1126.20824 213.173
1126.77148 273.955
1127.33501 232.999
1127.89882 208.137
1128.46291 248.991
1129.02728 2072.53
1129.59194 1067.28
1130.15687 4258.79
1130.72209 2821.6
1131.2876 11175.5
1131.85338 307.026
1132.41945 5034.12
1132.9858 18882.2
1133.55243 194.28
1134.11935 222.55
1134.68655 66.9651
1135.25404 16885.1
1135.82181 257.509
1136.38986 277.491
1136.9582 335.469
1137.52682 2964.5
1138.09572 378.906
1138.66491 301.218
1139.23439 386.776
1139.80415 278.162
1140.37419 351.677
1140.94452 272.961
1141.51514 296.747
1142.08604 307.724
1142.65722 336.014
1143.2287 350.662
1143.80045 53335.9
1144.3725 236.612
1144.94483 22254.6
1145.51744 281.64
1146.09034 974.176
1146.66353 6935.84
1147.23701 241.905
1147.81077 295.907
1148.38482 628.045
1148.95915 2423.51
1149.53378 273.885
1150.10869 272.23
1150.68389 1160.41
1151.25937 388.216
1151.83514 877.916
1152.41121 282.099
1152.98756 303.635
1153.56419 311.318
1154.14112 39622.2
1154.71834 319.812
1155.29584 450.715
1155.87363 294.802
1156.45171 9845.52
1157.03008 339.545
1157.60874 306.52
1158.18769 346.883
1158.76693 322
1159.34646 42635.2
1159.92628 326.597
1160.50639 309.884
1161.08678 346.778
1161.66747 339.769
1162.24845 326.771
1162.82972 12823.3
1163.41128 351.837
1163.99313 344.872
1164.57527 353.873
1165.15771 29905.4
1165.74043 336.287
1166.32345 349.797
1166.90676 340.015
1167.49035 351.605
1168.07425 351.199
1168.65843 346.062
1169.2429 347.934
1169.82767 7790.47
1170.41273 346.53
1170.99808 349.322
1171.58373 16718
1172.16967 345.379
1172.7559 352.896
1173.34242 350.555
1173.92924 324.82
1174.51635 346.967
1175.10376 346.997
1175.69146 339.579
1176.27945 347.828
1176.86774 3611.21
1177.45632 321.694
1178.04519 327.824
1178.63436 6886.42
1179.22383 334.123
1179.81359 313.644
1180.40364 328.573
1180.99399 322.84
1181.58464 296.322
1182.17558 296.477
1182.76681 312.767
1183.35834 314.251
1183.95017 310.576
1184.54229 290.241
1185.13471 1397.08
1185.72743 302.63
1186.32044 1330.11
1186.91375 1326.45
1187.50735 280.666
1188.10125 279.772
1188.69545 283.467
1189.28995 282.116
1189.88474 286.084
1190.47984 278.645
1191.07522 274.75
1191.67091 275.055
1192.26689 275.761
1192.86318 272.222
1193.45976 260.173
1194.05664 563.89
1194.65381 263.043
1195.25129 760.377
1195.84907 255.102
1196.44714 254.269
1197.04551 2984.7
1197.64419 4947.75
1198.24316 2763.45
1198.84243 11773.5
1199.442 237.353
1200.04187 5518.18
1200.64204 20653.4
1201.24251 232.913
1201.84328 225.19
1202.44436 8383.27
1203.04573 22899.4
1203.6474 204.78
1204.24938 317.969
1204.85165 210.603
1205.45423 8162.76
1206.05711 213.975
1206.66029 207.837
1207.26377 202.315
1207.86755 202.955
1208.47163 202.191
1209.07602 198.306
1209.68071 200.375
1210.2857 202.206
1210.891 202.078
1211.49659 195.257
1212.10249 60983.2
1212.7087 199.332
1213.3152 23193.7
1213.92201 204.25
1214.52912 204.271
1215.13654 942.782
1215.74426 7642.8
1216.35228 195.806
1216.96061 193.64
1217.56924 488.299
1218.17818 2626.7
1218.78742 191.573
1219.39697 11962.2
1220.00682 191.368
1220.61698 287.637
1221.22744 859.185
1221.8382 187.899
1222.44928 187.382
1223.06065 39518
1223.67234 186.719
1224.28432 214.242
1224.89662 346.123
1225.50922 15598.2
1226.12213 185.389
1226.73534 184.114
1227.34886 182.326
1227.96269 183.604
1228.57683 44260.2
1229.19127 213.023
1229.80602 180.736
1230.42108 180.962
1231.03644 180.29
1231.65211 179.572
1232.26809 179.126
1232.88438 12981.6
1233.50098 178.377
1234.11788 182.19
1234.73509 176.245
1235.35262 31956.3
1235.97045 175.056
1236.58859 174.147
1237.20704 173.4
1237.82579 172.772
1238.44486 172.61
1239.06424 172.79
1239.68393 173.201
1240.30392 7941.71
1240.92423 172.853
1241.54485 176.844
1242.16577 17423.2
1242.78701 186.63
1243.40856 173.382
1244.03042 216.923
1244.65259 173.543
1245.27507 304.166
1245.89787 173.681
1246.52097 527.766
1247.14439 173.808
1247.76812 173.855
1248.39216 4612.17
1249.01651 173.955
1249.64117 1994.92
1250.26615 7432.72
1250.89144 3484.56
1251.51704 174.058
1252.14296 174.1
1252.76918 5337.05
1253.39573 174.105
1254.02258 6697.42
1254.64975 174.053
1255.27723 173.994
1255.90503 6872.48
1256.53314 182.244
1257.16156 7682.73
1257.7903 331.555
1258.41935 1227.6
1259.04872 10034.8
1259.6784 4302.95
1260.30839 7352.88
1260.93871 14270.1
1261.56933 11027.9
1262.20028 5509.18
1262.83153 12849.6
1263.46311 6543.26
1264.095 9906.53
1264.7272 3447.08
1265.35972 1256.12
1265.99256 11588.9
1266.62572 7808.4
1267.25919 10134.8
1267.89298 2610.23
1268.52708 56307.7
1269.1615 34751.4
1269.79624 35851.9
1270.4313 13860.7
1271.06667 9772.26
1271.70237 4938.41
1272.33838 14496
1272.9747 10714.3
1273.61135 4582.1
1274.24832 15223
1274.8856 14565.5
1275.5232 6582.32
1276.16112 35221.7
1276.79936 218.092
1277.43792 16505.2
1278.0768 23086.6
1278.716 12165.5
1279.35552 2764.7
1279.99535 9965.15
1280.63551 27431.6
1281.27599 1349.17
1281.91679 743.984
1282.55791 6269.05
1283.19935 7726
1283.84111 181.287
1284.48319 4207.79
1285.12559 247.426
1285.76831 204.425
1286.41136 2660.51
1287.05472 188.105
1287.69841 188.272
1288.34242 198.513
1288.98676 1500.53
1289.63141 208.688
1290.27639 53654.9
1290.92169 797.689
1291.56731 1801.23
1292.21325 19184.1
1292.85952 290.328
1293.50611 1019.1
1294.15303 7336.42
1294.80027 183.42
1295.44783 277.501
1296.09571 455.245
1296.74392 185.239
1297.39246 2600.96
1298.04132 183.713
1298.6905 10436.3
1299.34001 182.223
1299.98984 291.378
1300.64 878.449
1301.29048 185.328
1301.94129 34644.7
1302.59242 183.387
1303.24388 181.272
1303.89566 182.473
1304.54778 203.828
1305.20021 14113.5
1305.85298 183.76
1306.50607 175.674
1307.15948 180.81
1307.81323 178.167
1308.4673 39705.2
1309.12169 185.845
1309.77642 178.445
1310.43147 212.893
1311.08685 185.145
1311.74256 187.663
1312.39859 179.247
1313.05495 11926.7
1313.71165 168.018
1314.36867 181.218
1315.02601 178.9
1315.68369 22151.3
1316.3417 193.362
1317.00003 172.784
1317.6587 188.14
1318.31769 176.15
1318.97702 177.627
1319.63667 178.669
1320.29665 163.247
1320.95697 7471.49
1321.61761 182.314
1322.27858 188.505
1322.93989 174.725
1323.60152 16908.1
1324.26349 180.12
1324.92579 204.589
1325.58842 192.837
1326.25138 202.381
1326.91467 190.934
1327.57829 201.46
1328.24225 190.352
1328.90653 180.68
1329.57115 204.066
1330.2361 1900.06
1330.90139 194.815
1331.56701 171.537
1332.23296 5404.15
1332.89924 210.048
1333.56586 188.176
1334.2328 208.607
1334.90009 205.022
1335.56771 225.904
1336.23566 183.022
1336.90394 209.881
1337.57256 205.46
1338.24151 211.364
1338.9108 217.595
1339.58042 220.347
1340.25038 851.556
1340.92067 233.99
1341.5913 197.041
1342.26227 2848.52
1342.93356 215.749
1343.6052 215.917
1344.27717 146.609
1344.94948 206.901
1345.62212 185.184
1346.2951 182.241
1346.96841 215.954
1347.64207 109.027
1348.31606 113.724
1348.99038 147.394
1349.66505 202.532
1350.34005 95.3832
1351.01539 392.126
1351.69106 66.4219
1352.36708 345.052
1353.04343 357.686
1353.72012 108.344
1354.39715 27.4859
1355.07452 26.0928
1355.75223 37.3326
1356.43027 89.2254
1357.10866 49.3901
1357.78738 41.6222
1358.46644 30.5811
1359.14585 38.2368
1359.82559 29.2105
1360.50567 26.0102
1361.1861 7.3615
1361.86686 1.23594
1362.54796 3.74156
1363.22941 52.4883
1363.91119 37.4194
1364.59332 10.0635
1365.27579 7.0573
1365.95859 55.1916
1366.64174 2755.48
1367.32524 161.903
1368.00907 4.25109
1368.69324 11.0504
1369.37776 948.709
1370.06262 17.2249
1370.74783 15.21
1371.43337 201.607
1372.11926 12.8026
1372.80549 34.0264
1373.49206 46.1461
1374.17898 37.3273
1374.86624 1320.74
1375.55385 79.7843
1376.2418 36.5538
1376.93009 21.0116
1377.61873 89.0886
1378.30771 39.6845
1378.99703 21.1523
1379.68671 71.2961
1380.37672 3.55953
1381.06708 7.50663
1381.75779 31.9446
1382.44884 810.912
1383.14024 11.4547
1383.83198 197.212
1384.52407 5627.78
1385.2165 7.76766
1385.90929 96.7791
1386.60241 3730.03
1387.29589 63.4399
1387.98971 3.80502
1388.68388 50.6326
1389.37839 260.494
1390.07326 1499.55
1390.76847 55.8588
1391.46403 2998.06
1392.15993 19.9744
1392.85619 29.3886
1393.55279 108.89
1394.24974 134.314
1394.94704 20.2201
1395.64469 7.61666
1396.34268 11.6865
1397.04103 40.0828
1397.73972 382.788
1398.43877 6852.59
1399.13816 75.7412
1399.83791 36.332
1400.538 6.0828
1401.23844 11.7005
1401.93924 20902.4
1402.64038 116.401
1403.34188 85.2218
1404.04373 39.8655
1404.74592 134.681
1405.44847 65.7441
1406.15137 2494.19
1406.85462 430.177
1407.55823 48.5914
1408.26218 102.617
1408.96649 19474.3
1409.67115 18.4081
1410.37616 12364.6
1411.08152 95.302
1411.78724 114.535
1412.49331 79.7155
1413.19973 37931.4
1413.90651 57.2271
1414.61364 27.1386
1415.32112 71.8075
1416.02896 28582.4
1416.73715 134.524
1417.4457 101.568
1418.1546 139.579
1418.86385 45306.8
1419.57346 2152.04
1420.28343 91.7926
1420.99375 119.637
1421.70442 146.202
1422.41545 1931.4
1423.12684 82.2097
1423.83858 72.493
1424.55068 192.719
1425.26313 130.523
1425.97594 120.69
1426.68911 3561.05
1427.40263 111.804
1428.11651 97.0925
1428.83074 106.638
1429.54534 7102.79
1430.26029 189.711
1430.9756 134.008
1431.69127 78.8128
1432.40729 74.7878
1433.12367 171.476
1433.84041 4368.67
1434.55751 12174.4
1435.27497 360.346
1435.99279 62515.5
1436.71096 2324.62
1437.4295 13728.7
1438.14839 223.814
1438.86765 816.548
1439.58726 2500.72
1440.30724 1740.5
1441.02757 178.822
1441.74826 145.957
1442.46932 1025.51
1443.19073 152.667
1443.91251 209.814
1444.63464 193.119
1445.35714 109.681
1446.08 189.196
1446.80322 7054.05
1447.52681 238.436
1448.25075 255.072
1448.97506 258.476
1449.69972 244.438
1450.42476 232.557
1451.15015 148.173
1451.87591 128398
1452.60203 1015.56
1453.32851 285.474
1454.05535 328.721
1454.78256 320.261
1455.51014 234.538
1456.23807 51872.7
1456.96637 330.301
1457.69504 310.192
1458.42407 375.29
1459.15346 379.758
1459.88322 356.109
1460.61335 110591
1461.34384 295.321
1462.07469 366.203
1462.80591 316.852
1463.5375 406.5
1464.26945 479.459
1465.00177 285.81
1465.73445 523.322
1466.4675 28549.9
1467.20092 346.541
1467.9347 399.55
1468.66885 351.579
1469.40337 215.191
1470.13826 71995.4
1470.87351 134.488
1471.60913 1140.04
1472.34512 191.14
1473.08148 305.613
1473.8182 13108.9
1474.55529 353.4
1475.29276 7350.2
1476.03059 244.04
1476.76879 255.705
1477.50736 17558.3
1478.24629 41245
1478.9856 321.388
1479.72528 37224.3
1480.46533 16255.4
1481.20575 342.87
1481.94653 212.961
1482.68769 337.16
1483.42922 86346.9
1484.17112 276.728
1484.91339 356.695
1485.65603 410.516
1486.39905 32136
1487.14243 462.32
1487.88619 504.85
1488.63032 120063
1489.37482 589.951
1490.11969 743.345
1490.86494 14229.8
1491.61056 704.277
1492.35655 848.491
1493.10292 41724.7
1493.84965 977.224
1494.59677 1002.5
1495.34425 1050.64
1496.09211 1081.48
1496.84034 1115.24
1497.58895 1214.37
1498.33793 1146.87
1499.08729 1230.13
1499.83702 1244.68
1500.58713 3070.13
1501.33761 1305.25
1502.08846 1268.8
1502.8397 4484.05
1503.5913 1237.51
1504.34329 1242.45
1505.09565 34349.4
1505.84838 305869
1506.60149 116749
1507.35498 1377.93
1508.10885 4961.51
1508.86309 18814.4
1509.61771 1453.51
1510.37271 2656.98
1511.12809 10280.7
1511.88384 1485.56
1512.63997 1450.24
1513.39648 1819.22
1514.15337 2046.74
1514.91063 3852.59
1515.66828 1546.65
1516.4263 1520.68
1517.1847 1540.64
1517.94349 1626.17
1518.70265 67230.7
1519.46219 1578.13
1520.22211 1602.13
1520.98241 1637.54
1521.74309 1591.99
1522.50415 1637.99
1523.2656 1554.33
1524.02742 224694
1524.78962 1476.81
1525.55221 1454.7
1526.31518 1432.95
1527.07852 1446.89
1527.84225 1388.97
1528.60637 81517.7
1529.37086 1323.54
1530.13574 1290.7
1530.901 1268.12
1531.66664 1231.04
1532.43266 1211.64
1533.19907 230410
1533.96586 1150.09
1534.73304 1116.69
1535.5006 1090.23
1536.26854 1066.89
1537.03686 1039.4
1537.80557 1019.43
1538.57467 1006.4
1539.34415 61906.9
1540.11401 1006.55
1540.88426 1078.97
1541.6549 874.954
1542.42592 852.602
1543.19732 148332
1543.96912 1355.12
1544.74129 777.331
1545.51386 767.907
1546.28681 5369.07
1547.06014 3243.27
1547.83387 776.476
1548.60798 725.291
1549.38248 714.225
1550.15736 17658.9
1550.93263 32191.9
1551.70829 9280.13
1552.48434 670.685
1553.26078 660.024
1554.0376 67937.3
1554.81482 47488
1555.59242 627.378
1556.37041 616.897
1557.14879 22627.5
1557.92756 594.842
1558.70672 583.364
1559.48626 93566.4
1560.2662 1244.91
1561.04653 550.433
1561.82725 539.616
1562.60836 1550.09
1563.38986 50671.9
1564.17175 506.081
1564.95403 495.728
1565.7367 140548
1566.51977 676.711
1567.30322 687.858
1568.08707 3004.44
1568.87131 1090.48
1569.65594 1207.32
1570.44096 38563.5
1571.22638 2843.36
1572.01219 1993.24
1572.79839 2281
1573.58499 6739.32
1574.37198 2804.7
1575.15936 3438.39
1575.94714 6094.88
1576.73531 5424.26
1577.52387 2354.85
1578.31283 9560.59
1579.10219 4187.42
1579.89193 1605.92
1580.68208 28706
1581.47262 1771.19
1582.26355 1059.99
1583.05488 335720
1583.84661 1782.8
1584.63873 118924
1585.43124 3219.36
1586.22416 4272.12
1587.01747 38182.9
1587.81118 518.339
1588.60528 3135.29
1589.39978 12836.6
1590.19468 1279.04
1590.98998 1106.74
1591.78567 2238.15
1592.58176 1715.29
1593.37825 3108.36
1594.17514 713.525
1594.97243 696.079
1595.77011 972.816
1596.5682 623.79
1597.36668 66888.2
1598.16556 872.622
1598.96485 537.615
1599.76453 542.921
1600.56461 545.207
