# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
1433.71967 0.501674
1434.00645 0.57526
1434.29328 0.300131
1434.58016 0.38493
1434.86711 0.710803
1435.15411 0.541956
1435.44117 0.732095
1435.72829 0.816988
1436.01546 0.37426
1436.30269 0.52981
1436.58998 0.701137
1436.87733 0.707111
1437.16473 0.354332
1437.45219 0.369626
1437.73971 0.119596
1438.02729 0.327005
1438.31492 0.787115
1438.60262 0.599499
1438.89036 0.849419
1439.17817 0.667336
1439.46604 0.22735
1439.75396 0.480222
1440.04194 0.69595
1440.32997 0.737716
1440.61807 0.610231
1440.90622 0.63874
1441.19443 0.706211
1441.4827 0.156737
1441.77103 0.690838
1442.05941 0.803656
1442.34785 0.567071
1442.63635 0.755985
1442.9249 0.117532
1443.21352 0.713884
1443.50219 0.881256
1443.79092 0.828369
1444.07971 0.668337
1444.36855 0.490573
1444.65745 0.814234
1444.94641 0.820758
1445.23543 0.506975
1445.52451 0.154844
1445.81364 0.0626307
1446.10283 0.503199
1446.39208 0.77232
1446.68139 0.867051
1446.97075 0.477127
1447.26018 0.505677
1447.54966 0.799414
1447.8392 0.94321
1448.12879 0.682171
1448.41845 0.879752
1448.70816 0.712182
1448.99793 0.846567
1449.28776 0.898951
1449.57765 0.804354
1449.86759 0.587278
1450.15759 0.394838
1450.44766 0.356126
1450.73777 0.163393
1451.02795 0.272573
1451.31819 0.532394
1451.60848 0.902974
1451.89883 0.709017
1452.18924 0.409484
1452.4797 0.864952
1452.77023 0.858806
1453.06081 0.512525
1453.35145 0.876602
1453.64215 0.912595
1453.93291 0.919524
1454.22373 0.901107
1454.5146 0.737905
1454.80553 0.871177
1455.09652 0.768372
1455.38757 0.311723
1455.67868 0.843304
1455.96984 0.876898
1456.26107 0.794368
1456.55235 0.891379
1456.84369 0.786737
1457.13508 0.901759
1457.42654 0.804015
1457.71805 0.547835
1458.00963 0.926791
1458.30126 0.955743
1458.59295 0.839691
1458.8847 0.937241
1459.1765 0.895841
1459.46837 0.916051
1459.76029 0.860256
1460.05227 0.846325
1460.34431 0.353577
1460.63641 0.832455
1460.92856 0.918732
1461.22078 0.560379
1461.51305 0.810245
1461.80538 0.781151
1462.09777 0.898672
1462.39022 0.936871
1462.68273 0.852388
1462.9753 0.608791
1463.26792 0.330246
1463.5606 0.797004
1463.85335 0.833271
1464.14615 0.941437
1464.439 0.964386
1464.73192 0.952778
1465.0249 0.713253
1465.31793 0.249306
1465.61102 0.916616
1465.90418 0.701447
1466.19739 0.726455
1466.49065 0.552516
1466.78398 0.641946
1467.07737 0.401042
1467.37081 0.849044
1467.66432 0.720137
1467.95788 0.668153
1468.2515 0.887398
1468.54518 0.840991
1468.83892 0.944179
1469.13271 0.709213
1469.42657 0.699615
1469.72049 0.32629
1470.01446 0.884442
1470.30849 0.771818
1470.60258 0.307767
1470.89673 0.412412
1471.19094 0.381491
1471.48521 0.84844
1471.77953 0.70872
1472.07392 0.847984
1472.36836 0.255689
1472.66287 0.5617
1472.95743 0.913426
1473.25205 0.628405
1473.54673 0.829501
1473.84147 0.492236
1474.13627 0.896499
1474.43112 0.968165
1474.72604 0.879641
1475.02101 0.972683
1475.31605 0.940748
1475.61114 0.775426
1475.90629 0.356205
1476.2015 0.865887
1476.49677 0.918
1476.7921 0.668698
1477.08749 0.498642
1477.38294 0.922182
1477.67844 0.714051
1477.97401 0.45539
1478.26963 0.719145
1478.56532 0.952689
1478.86106 0.809432
1479.15686 0.906859
1479.45272 0.481692
1479.74864 0.881175
1480.04462 0.758924
1480.34066 0.433018
1480.63676 0.554873
1480.93291 0.922242
1481.22913 0.952948
1481.52541 0.837891
1481.82174 0.50559
1482.11813 0.586434
1482.41459 0.929782
1482.7111 0.913578
1483.00767 0.825053
1483.3043 0.898008
1483.60099 0.928034
1483.89774 0.943998
1484.19455 0.845049
1484.49142 0.516959
1484.78835 0.858332
1485.08534 0.926335
1485.38238 0.795617
1485.67949 0.788464
1485.97666 0.838253
1486.27388 0.898182
1486.57117 0.575337
1486.86851 0.768746
1487.16591 0.708575
1487.46338 0.807358
1487.7609 0.928755
1488.05848 0.684354
1488.35612 0.778809
1488.65382 0.96343
1488.95158 0.885983
1489.2494 0.966918
1489.54728 0.71518
1489.84522 0.798938
1490.14322 0.965635
1490.44128 0.983626
1490.7394 0.968115
1491.03757 0.963863
1491.33581 0.69787
1491.63411 0.828216
1491.93247 0.889977
1492.23088 0.908161
1492.52936 0.905511
1492.82789 0.853272
1493.12649 0.944604
1493.42514 0.942363
1493.72386 0.982478
1494.02263 0.850349
1494.32147 0.923747
1494.62036 0.980947
1494.91932 0.844571
1495.21833 0.860287
1495.5174 0.951083
1495.81654 0.806507
1496.11573 0.980081
1496.41498 0.769978
1496.7143 0.91612
1497.01367 0.983035
1497.3131 0.981765
1497.61259 0.911759
1497.91215 0.929295
1498.21176 0.844444
1498.51143 0.940294
1498.81116 0.976907
1499.11096 0.915763
1499.41081 0.965282
1499.71072 0.897708
1500.01069 0.983971
1500.31072 0.9901
1500.61082 0.95034
1500.91097 0.977879
1501.21118 0.969096
1501.51145 0.98401
1501.81179 0.874011
1502.11218 0.986788
1502.41263 0.984745
1502.71314 0.882174
1503.01372 0.970581
1503.31435 0.92929
1503.61504 0.921087
1503.9158 0.759081
1504.21661 0.963587
1504.51748 0.912688
1504.81842 0.819994
1505.11941 0.957316
1505.42046 0.985415
1505.72158 0.953306
1506.02275 0.988327
1506.32399 0.985543
1506.62528 0.989986
1506.92664 0.989055
1507.22805 0.926948
1507.52953 0.988303
1507.83106 0.98219
1508.13266 0.953668
1508.43432 0.88941
1508.73603 0.849859
1509.03781 0.89689
1509.33965 0.986836
1509.64155 0.989355
1509.94351 0.990422
1510.24552 0.955559
1510.5476 0.981836
1510.84974 0.970012
1511.15194 0.969532
1511.4542 0.985075
1511.75653 0.984549
1512.05891 0.991081
1512.36135 0.945218
1512.66385 0.986982
1512.96641 0.948195
1513.26904 0.97117
1513.57172 0.968473
1513.87447 0.927883
1514.17727 0.950508
1514.48014 0.989755
1514.78306 0.959416
1515.08605 0.990468
1515.3891 0.988784
1515.69221 0.983987
1515.99538 0.990216
1516.2986 0.934871
1516.60189 0.986988
1516.90525 0.945862
1517.20866 0.975883
1517.51213 0.940426
1517.81566 0.98469
1518.11926 0.990485
1518.42291 0.965068
1518.72662 0.982052
1519.0304 0.942813
1519.33424 0.961179
1519.63813 0.981995
1519.94209 0.982846
1520.24611 0.98578
1520.55019 0.968896
1520.85433 0.990774
1521.15853 0.991458
1521.46279 0.9895
1521.76712 0.965222
1522.0715 0.989904
1522.37595 0.989757
1522.68045 0.990979
1522.98502 0.990922
1523.28965 0.986146
1523.59433 0.983342
1523.89908 0.99114
1524.20389 0.991033
1524.50876 0.964017
1524.8137 0.988593
1525.11869 0.981127
1525.42374 0.984159
1525.72886 0.974803
1526.03404 0.987278
1526.33927 0.981778
1526.64457 0.971279
1526.94993 0.987082
1527.25535 0.972838
1527.56083 0.98711
1527.86638 0.987877
1528.17198 0.989733
1528.47764 0.990421
1528.78337 0.974405
1529.08916 0.990053
1529.39501 0.989799
1529.70092 0.978506
1530.00689 0.989239
1530.31292 0.978029
1530.61901 0.988479
1530.92517 0.987608
1531.23138 0.970583
1531.53766 0.984421
1531.844 0.987228
1532.1504 0.987959
1532.45686 0.986214
1532.76338 0.98528
1533.06996 0.984406
1533.37661 0.984418
1533.68331 0.983029
1533.99008 0.978215
1534.29691 0.982159
1534.6038 0.986981
1534.91075 0.979238
1535.21776 0.974682
1535.52484 0.981622
1535.83197 0.978667
1536.13917 0.98047
1536.44643 0.983838
1536.75375 0.984281
1537.06113 0.980777
1537.36857 0.990408
1537.67608 0.987841
1537.98364 0.989292
1538.29127 0.990831
1538.59896 0.986835
1538.90671 0.98556
1539.21452 0.97788
1539.5224 0.982529
1539.83033 0.990408
1540.13833 0.982964
1540.44639 0.982152
1540.75451 0.981989
1541.06269 0.988272
1541.37093 0.984238
1541.67924 0.981549
1541.9876 0.982128
1542.29603 0.986608
1542.60452 0.985784
1542.91307 0.983336
1543.22169 0.986346
1543.53036 0.991313
1543.8391 0.988018
1544.1479 0.982119
1544.45676 0.985985
1544.76568 0.990373
1545.07467 0.990088
1545.38371 0.990061
1545.69282 0.989734
1546.00199 0.989755
1546.31122 0.98907
1546.62051 0.990077
1546.92987 0.991014
1547.23929 0.990546
1547.54876 0.990695
1547.8583 0.990272
1548.16791 0.991551
1548.47757 0.991608
1548.7873 0.991154
1549.09709 0.991479
1549.40694 0.991495
1549.71685 0.99051
1550.02682 0.991471
1550.33686 0.991812
1550.64696 0.990931
1550.95712 0.990138
1551.26734 0.991192
1551.57763 0.990907
1551.88797 0.990098
1552.19838 0.98828
1552.50885 0.991338
1552.81938 0.9917
1553.12998 0.991319
1553.44064 0.991866
1553.75136 0.991697
1554.06214 0.991014
1554.37298 0.990274
1554.68389 0.990847
1554.99485 0.991746
1555.30588 0.991745
1555.61698 0.991957
1555.92813 0.991907
1556.23935 0.991547
1556.55063 0.991921
1556.86197 0.991669
1557.17337 0.991753
1557.48484 0.991731
1557.79637 0.991955
1558.10796 0.99142
1558.41961 0.991883
1558.73132 0.99097
1559.0431 0.991829
1559.35494 0.991565
1559.66684 0.991495
1559.97881 0.991413
1560.29084 0.991805
1560.60292 0.991894
1560.91508 0.990999
1561.22729 0.991686
1561.53957 0.991982
1561.85191 0.991987
1562.16431 0.989845
1562.47677 0.99025
1562.7893 0.991437
1563.10189 0.990705
1563.41454 0.991996
1563.72725 0.991113
1564.04003 0.99169
1564.35287 0.989672
1564.66577 0.991976
1564.97874 0.992007
1565.29176 0.991422
1565.60485 0.991955
1565.918 0.990382
1566.23122 0.991179
1566.5445 0.991282
1566.85784 0.990557
1567.17124 0.989971
1567.48471 0.989081
1567.79823 0.986562
1568.11183 0.987596
1568.42548 0.981807
1568.7392 0.981822
1569.05297 0.97753
1569.36682 0.960911
1569.68072 0.965903
1569.99469 0.961029
1570.30872 0.955154
1570.62281 0.947753
1570.93697 0.938099
1571.25119 0.914704
1571.56547 0.913436
1571.87981 0.92143
1572.19422 0.923162
1572.50869 0.932339
1572.82322 0.952379
1573.13782 0.932128
1573.45248 0.928315
1573.7672 0.931051
1574.08199 0.938435
1574.39683 0.948837
1574.71175 0.961703
1575.02672 0.980072
1575.34176 0.987456
1575.65686 0.970949
1575.97202 0.963446
1576.28724 0.978223
1576.60253 0.944566
1576.91789 0.934483
1577.2333 0.934031
1577.54878 0.981554
1577.86432 0.9267
1578.17992 0.925583
1578.49559 0.975444
1578.81132 0.937168
1579.12712 0.928712
1579.44297 0.938531
1579.75889 0.98269
1580.07488 0.937823
1580.39092 0.946423
1580.70703 0.986274
1581.02321 0.949961
1581.33944 0.959642
1581.65574 0.984849
1581.97211 0.961959
1582.28853 0.989035
1582.60502 0.968535
1582.92157 0.971161
1583.23819 0.989603
1583.55487 0.976579
1583.87161 0.987672
1584.18842 0.98384
1584.50529 0.983488
1584.82222 0.991165
1585.13922 0.985806
1585.45628 0.991811
1585.7734 0.987886
1586.09058 0.988994
1586.40783 0.989901
1586.72515 0.989831
1587.04252 0.989916
1587.35996 0.989886
1587.67747 0.991987
1587.99504 0.991223
1588.31267 0.991747
1588.63036 0.991353
1588.94812 0.991847
1589.26594 0.992098
1589.58382 0.991694
1589.90177 0.992137
1590.21979 0.990125
1590.53786 0.992139
1590.856 0.991885
1591.1742 0.992166
1591.49247 0.992066
1591.8108 0.990259
1592.12919 0.992093
1592.44765 0.990272
1592.76617 0.992047
1593.08476 0.992245
1593.40341 0.992072
1593.72212 0.992225
1594.0409 0.991975
1594.35974 0.98966
1594.67864 0.991537
1594.99761 0.991629
1595.31664 0.992119
1595.63573 0.991974
1595.95489 0.991736
1596.27412 0.990025
1596.5934 0.99034
1596.91275 0.99089
1597.23217 0.988608
1597.55165 0.989628
1597.87119 0.988219
1598.1908 0.986566
1598.51047 0.98312
1598.8302 0.982268
1599.15 0.969325
1599.46986 0.971176
1599.78979 0.967774
1600.10978 0.962087
1600.42983 0.956093
1600.74995 0.948657
1601.07013 0.940159
1601.39038 0.931442
1601.71069 0.929888
1602.03106 0.929733
1602.3515 0.929737
1602.672 0.926484
1602.99257 0.923199
1603.3132 0.923277
1603.63389 0.925608
1603.95465 0.931573
1604.27547 0.938812
1604.59636 0.949902
1604.91731 0.97974
1605.23833 0.973707
1605.55941 0.981341
1605.88055 0.989683
1606.20176 0.973788
1606.52303 0.957054
1606.84437 0.945654
1607.16577 0.976193
1607.48724 0.947588
1607.80877 0.931035
1608.13036 0.926684
1608.45202 0.982264
1608.77374 0.927982
1609.09553 0.924991
1609.41738 0.965727
1609.73929 0.947311
1610.06127 0.929998
1610.38332 0.944709
1610.70543 0.974379
1611.0276 0.939891
1611.34984 0.974162
1611.67214 0.957873
1611.99451 0.951836
1612.31694 0.988334
1612.63943 0.959596
1612.96199 0.965046
1613.28462 0.988635
1613.60731 0.970945
1613.93006 0.989064
1614.25288 0.97755
1614.57576 0.978373
1614.89871 0.99062
1615.22172 0.980537
1615.5448 0.990183
1615.86794 0.982662
1616.19115 0.985817
1616.51442 0.98815
1616.83775 0.984586
1617.16115 0.990085
1617.48462 0.986941
1617.80815 0.990075
1618.13174 0.98755
1618.4554 0.990584
1618.77912 0.987088
1619.10291 0.989636
1619.42676 0.990794
1619.75068 0.990755
1620.07466 0.990382
1620.39871 0.991488
1620.72282 0.990367
1621.047 0.990682
1621.37124 0.990876
1621.69555 0.990659
1622.01992 0.991726
1622.34436 0.990773
1622.66886 0.99168
1622.99342 0.991582
1623.31805 0.991666
1623.64275 0.990619
1623.96751 0.989424
1624.29234 0.991253
1624.61723 0.991853
1624.94218 0.992215
1625.26721 0.991196
1625.59229 0.991115
1625.91744 0.988895
1626.24266 0.990744
1626.56794 0.991369
1626.89329 0.992341
1627.2187 0.988044
1627.54417 0.991361
1627.86971 0.9918
1628.19532 0.985654
1628.52099 0.989505
1628.84673 0.990206
1629.17253 0.990942
1629.4984 0.991073
1629.82433 0.991685
1630.15033 0.991745
1630.47639 0.978751
1630.80252 0.987427
1631.12871 0.990941
1631.45497 0.989527
1631.78129 0.991976
1632.10768 0.989931
1632.43414 0.98868
1632.76066 0.98365
1633.08724 0.980421
1633.41389 0.989736
1633.74061 0.988629
1634.06739 0.991826
1634.39423 0.989087
1634.72115 0.991141
1635.04812 0.989838
1635.37516 0.962121
1635.70227 0.991274
1636.02945 0.988737
1636.35668 0.991633
1636.68399 0.987001
1637.01136 0.991497
1637.33879 0.990372
1637.66629 0.95041
1637.99386 0.982086
1638.32149 0.99031
1638.64919 0.989204
1638.97695 0.986987
1639.30478 0.987651
1639.63267 0.982081
1639.96063 0.987185
1640.28866 0.927974
1640.61675 0.987954
1640.9449 0.985744
1641.27313 0.984798
1641.60141 0.983594
1641.92977 0.983551
1642.25818 0.982788
1642.58667 0.985707
1642.91522 0.91813
1643.24384 0.981116
1643.57252 0.983701
1643.90126 0.98432
1644.23008 0.986542
1644.55896 0.99181
1644.8879 0.987768
1645.21691 0.98685
1645.54599 0.898498
1645.87513 0.989034
1646.20434 0.98863
1646.53361 0.988232
1646.86295 0.991417
1647.19236 0.986982
1647.52183 0.984336
1647.85137 0.982459
1648.18097 0.927679
1648.51064 0.976628
1648.84037 0.981183
1649.17017 0.980204
1649.50004 0.986712
1649.82997 0.983515
1650.15997 0.983864
1650.49004 0.986359
1650.82017 0.916876
1651.15037 0.976673
1651.48063 0.983689
1651.81096 0.991021
1652.14135 0.982085
1652.47181 0.988066
1652.80234 0.99219
1653.13294 0.98891
1653.4636 0.983761
1653.79432 0.927753
1654.12511 0.991162
1654.45597 0.990814
1654.7869 0.98976
1655.11789 0.986379
1655.44894 0.987809
1655.78007 0.985142
1656.11125 0.989412
1656.44251 0.959305
1656.77383 0.990067
1657.10522 0.988224
1657.43667 0.990334
1657.76819 0.989887
1658.09978 0.991806
1658.43143 0.99198
1658.76315 0.990304
1659.09494 0.991556
1659.42679 0.976921
1659.75871 0.990422
1660.0907 0.990933
1660.42275 0.992652
1660.75486 0.992576
1661.08705 0.99183
1661.4193 0.985778
1661.75162 0.990567
1662.084 0.990417
1662.41645 0.972652
1662.74897 0.990959
1663.08155 0.991846
1663.4142 0.987189
1663.74692 0.991544
1664.0797 0.99182
1664.41255 0.991864
1664.74546 0.992147
1665.07845 0.989911
1665.41149 0.903246
1665.74461 0.895842
1666.07779 0.884029
1666.41104 0.950316
1666.74436 0.961172
1667.07774 0.972387
1667.41119 0.983715
1667.7447 0.98993
1668.07829 0.986282
1668.41193 0.986915
1668.74565 0.985443
1669.07943 0.991643
1669.41328 0.988722
1669.7472 0.990742
1670.08118 0.992318
1670.41523 0.990085
1670.74935 0.988373
1671.08353 0.991729
1671.41778 0.979662
1671.7521 0.990357
1672.08648 0.99224
1672.42093 0.99162
1672.75545 0.992166
1673.09003 0.992029
1673.42469 0.990955
1673.7594 0.990965
1674.09419 0.992261
1674.42904 0.958065
1674.76396 0.992519
1675.09895 0.991138
1675.434 0.987241
1675.76912 0.992306
1676.10431 0.991428
1676.43956 0.992819
1676.77488 0.988965
1677.11027 0.99131
1677.44573 0.958986
1677.78125 0.979282
1678.11684 0.992623
1678.4525 0.987232
1678.78822 0.992364
1679.12401 0.99287
1679.45987 0.991876
1679.7958 0.991775
1680.13179 0.991278
1680.46785 0.992628
1680.80398 0.95885
1681.14017 0.991317
1681.47643 0.989257
1681.81276 0.991823
1682.14916 0.992464
1682.48562 0.992301
1682.82215 0.992741
1683.15875 0.991223
1683.49542 0.99222
1683.83215 0.985303
1684.16895 0.935825
1684.50582 0.992533
1684.84275 0.991734
1685.17975 0.991012
1685.51682 0.99152
1685.85396 0.991326
1686.19116 0.992134
1686.52844 0.991561
1686.86578 0.992229
1687.20318 0.952773
1687.54066 0.990624
1687.8782 0.990483
1688.21581 0.991669
1688.55349 0.992899
1688.89123 0.989429
1689.22904 0.991154
1689.56692 0.988648
1689.90487 0.990718
1690.24288 0.992666
1690.58097 0.941399
1690.91912 0.979963
1691.25733 0.990118
1691.59562 0.978876
1691.93397 0.988733
1692.27239 0.984068
1692.61088 0.990443
1692.94944 0.99275
1693.28806 0.991562
1693.62675 0.991994
1693.96551 0.96751
1694.30434 0.98709
1694.64323 0.987706
1694.9822 0.987659
1695.32123 0.99229
1695.66032 0.99258
1695.99949 0.992627
1696.33872 0.992234
1696.67803 0.967837
1697.01739 0.977623
1697.35683 0.944499
1697.69634 0.992333
1698.03591 0.989937
1698.37555 0.990425
1698.71526 0.990865
1699.05504 0.991368
1699.39488 0.990314
1699.7348 0.976962
1700.07478 0.983944
1700.41483 0.98857
1700.75494 0.981213
1701.09513 0.959114
1701.43538 0.991698
1701.7757 0.987968
1702.11609 0.989197
1702.45655 0.987046
1702.79707 0.976948
1703.13767 0.988079
1703.47833 0.975453
1703.81906 0.987684
1704.15986 0.98704
1704.50072 0.986082
1704.84166 0.989957
1705.18266 0.977383
1705.52373 0.977862
1705.86487 0.990494
1706.20608 0.973019
1706.54735 0.982032
1706.88869 0.970414
1707.23011 0.985454
1707.57159 0.968303
1707.91314 0.98131
1708.25475 0.979895
1708.59644 0.925128
1708.93819 0.95443
1709.28001 0.988195
1709.6219 0.984812
1709.96386 0.988667
1710.30589 0.985834
1710.64798 0.971803
1710.99015 0.990173
1711.33238 0.98943
1711.67468 0.991208
1712.01705 0.989005
1712.35949 0.987475
1712.70199 0.988877
1713.04457 0.988232
1713.38721 0.987301
1713.72992 0.985429
1714.0727 0.976669
1714.41555 0.923352
1714.75847 0.969519
1715.10146 0.991634
1715.44451 0.985277
1715.78763 0.992242
1716.13083 0.933611
1716.47409 0.990772
1716.81741 0.991486
1717.16081 0.98893
1717.50428 0.990041
1717.84781 0.9923
1718.19142 0.990027
1718.53509 0.991713
1718.87883 0.989957
1719.22264 0.992206
1719.56652 0.990642
1719.91047 0.986557
1720.25449 0.990628
1720.59857 0.984758
1720.94273 0.987723
1721.28695 0.866243
1721.63124 0.955023
1721.9756 0.9886
1722.32003 0.981795
1722.66453 0.9835
1723.0091 0.984869
1723.35373 0.975441
1723.69844 0.911176
1724.04321 0.984569
1724.38805 0.924788
1724.73297 0.934769
1725.07795 0.980786
1725.423 0.98671
1725.76812 0.987556
1726.11331 0.953662
1726.45856 0.988088
1726.80389 0.989761
1727.14928 0.977177
1727.49475 0.983599
1727.84028 0.987272
1728.18588 0.986035
1728.53156 0.957907
1728.8773 0.949137
1729.22311 0.98629
1729.56899 0.989559
1729.91493 0.991394
1730.26095 0.988764
1730.60704 0.982699
1730.9532 0.981557
1731.29942 0.990419
1731.64571 0.985369
1731.99208 0.869797
1732.33851 0.830031
1732.68501 0.984771
1733.03159 0.989503
1733.37823 0.99072
1733.72494 0.988677
1734.07172 0.991104
1734.41857 0.986817
1734.76548 0.98785
1735.11247 0.985113
1735.45953 0.968337
1735.80666 0.942515
1736.15385 0.921113
1736.50112 0.977097
1736.84845 0.886334
1737.19586 0.990186
1737.54333 0.990794
1737.89087 0.986034
1738.23849 0.983201
1738.58617 0.989041
1738.93392 0.98744
1739.28174 0.991295
1739.62963 0.971113
1739.97759 0.923867
1740.32563 0.980914
1740.67373 0.989906
1741.02189 0.978051
1741.37013 0.814886
1741.71844 0.935249
1742.06682 0.98603
1742.41527 0.990584
1742.76379 0.990195
1743.11237 0.988063
1743.46103 0.990789
1743.80976 0.991623
1744.15856 0.984517
1744.50742 0.840207
1744.85636 0.988725
1745.20537 0.990619
1745.55444 0.990313
1745.90359 0.988428
1746.2528 0.981278
1746.60209 0.790083
1746.95144 0.809771
1747.30087 0.887831
1747.65036 0.93057
1747.99993 0.989101
1748.34956 0.99068
1748.69927 0.990248
1749.04904 0.985145
1749.39889 0.987772
1749.7488 0.99107
1750.09879 0.988295
1750.44884 0.989295
1750.79897 0.983194
1751.14916 0.985795
1751.49943 0.775811
1751.84976 0.980959
1752.20017 0.989769
1752.55064 0.988974
1752.90119 0.979168
1753.2518 0.990582
1753.60249 0.991728
1753.95324 0.988752
1754.30407 0.989014
1754.65497 0.986155
1755.00593 0.819637
1755.35697 0.913159
1755.70807 0.979902
1756.05925 0.98899
1756.4105 0.983739
1756.76182 0.833935
1757.1132 0.969678
1757.46466 0.776588
1757.81619 0.977852
1758.16779 0.988147
1758.51946 0.98983
1758.87119 0.990457
1759.223 0.991319
1759.57488 0.992148
1759.92683 0.98747
1760.27885 0.989412
1760.63095 0.986469
1760.98311 0.832464
1761.33534 0.982916
1761.68764 0.990618
1762.04001 0.987233
1762.39246 0.874327
1762.74497 0.974254
1763.09756 0.85474
1763.45021 0.976488
1763.80294 0.989537
1764.15573 0.98776
1764.5086 0.982449
1764.86153 0.986155
1765.21454 0.980515
1765.56762 0.799759
1765.92077 0.428463
1766.27399 0.932286
1766.62728 0.982751
1766.98064 0.974002
1767.33407 0.975396
1767.68757 0.977926
1768.04115 0.976916
1768.39479 0.945081
1768.7485 0.983473
1769.10229 0.965363
1769.45614 0.957842
1769.81007 0.89009
1770.16407 0.974277
1770.51814 0.934059
1770.87228 0.836853
1771.22649 0.963416
1771.58077 0.989794
1771.93512 0.980936
1772.28954 0.983946
1772.64403 0.956127
1772.9986 0.966528
1773.35323 0.986866
1773.70794 0.952128
1774.06272 0.770004
1774.41756 0.84558
1774.77248 0.958475
1775.12747 0.943746
1775.48253 0.959785
1775.83767 0.86465
1776.19287 0.694123
1776.54814 0.928391
1776.90349 0.954008
1777.25891 0.972012
1777.61439 0.980023
1777.96995 0.936908
1778.32558 0.845893
1778.68128 0.688118
1779.03705 0.758367
1779.3929 0.942405
1779.74881 0.953442
1780.1048 0.98445
1780.46085 0.973336
1780.81698 0.945461
1781.17318 0.507273
1781.52945 0.852517
1781.88579 0.881018
1782.2422 0.983412
1782.59869 0.955759
1782.95524 0.984538
1783.31187 0.938052
1783.66857 0.955285
1784.02534 0.943507
1784.38218 0.802149
1784.73909 0.339065
1785.09607 0.778953
1785.45313 0.958934
1785.81026 0.619094
1786.16745 0.814011
1786.52472 0.925403
1786.88206 0.921039
1787.23947 0.635839
1787.59696 0.895368
1787.95451 0.971832
1788.31214 0.981589
1788.66984 0.85133
1789.02761 0.899722
1789.38545 0.982961
1789.74336 0.981412
1790.10135 0.961764
1790.4594 0.741438
1790.81753 0.680321
1791.17573 0.884169
1791.534 0.777225
1791.89234 0.800181
1792.25076 0.757462
1792.60924 0.695092
1792.9678 0.906218
1793.32643 0.680693
1793.68513 0.712967
1794.04391 0.550781
1794.40275 0.875625
1794.76167 0.913254
1795.12065 0.676772
1795.47971 0.812046
1795.83885 0.921486
1796.19805 0.569129
1796.55733 0.928917
1796.91667 0.402513
1797.27609 0.901829
1797.63558 0.921993
1797.99515 0.653039
1798.35478 0.860388
1798.71449 0.964991
1799.07427 0.95583
1799.43412 0.929513
1799.79404 0.373158
1800.15404 0.551787
1800.5141 0.334664
1800.87424 0.476385
1801.23445 0.210456
1801.59474 0.498928
