# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
792.69784 0.960599
792.986987 0.96068
793.27624 0.962325
793.565599 0.964383
793.855063 0.965139
794.144632 0.965008
794.434308 0.96478
794.724088 0.964724
795.013975 0.964126
795.303967 0.963867
795.594065 0.963981
795.884269 0.962131
796.174579 0.95826
796.464995 0.958197
796.755516 0.96103
797.046144 0.962209
797.336878 0.96278
797.627717 0.963852
797.918663 0.964431
798.209715 0.964232
798.500873 0.963709
798.792137 0.963294
799.083508 0.964051
799.374984 0.964295
799.666567 0.963623
799.958257 0.962214
800.250053 0.96173
800.541955 0.962323
800.833964 0.961735
801.126079 0.961842
801.418301 0.961727
801.710629 0.962914
802.003064 0.96362
802.295606 0.962798
802.588254 0.962034
802.881009 0.962432
803.173871 0.962854
803.46684 0.962757
803.759916 0.962402
804.053098 0.963421
804.346388 0.963392
804.639784 0.962597
804.933288 0.964368
805.226898 0.965494
805.520616 0.965342
805.814441 0.965453
806.108372 0.965325
806.402412 0.9652
806.696558 0.965375
806.990812 0.965489
807.285173 0.96518
807.579641 0.965589
807.874217 0.965555
808.1689 0.965211
808.463691 0.964719
808.758589 0.964163
809.053595 0.96474
809.348709 0.964388
809.64393 0.963377
809.939259 0.962974
810.234695 0.963701
810.530239 0.964139
810.825892 0.963176
811.121652 0.961474
811.417519 0.960258
811.713495 0.959463
812.009579 0.960118
812.305771 0.959598
812.60207 0.958021
812.898478 0.955951
813.194994 0.949298
813.491618 0.942044
813.78835 0.943725
814.085191 0.946447
814.38214 0.941466
814.679197 0.939791
814.976362 0.93377
815.273636 0.927557
815.571019 0.924127
815.868509 0.936615
816.166109 0.926917
816.463817 0.900114
816.761633 0.901384
817.059558 0.91752
817.357592 0.929519
817.655734 0.92858
817.953986 0.91012
818.252346 0.919972
818.550814 0.933062
818.849392 0.929969
819.148079 0.920806
819.446874 0.92895
819.745779 0.938628
820.044793 0.929488
820.343915 0.938433
820.643147 0.957186
820.942488 0.963212
821.241938 0.959271
821.541497 0.956874
821.841166 0.956654
822.140944 0.950372
822.440831 0.940945
822.740828 0.903834
823.040934 0.856112
823.341149 0.874755
823.641474 0.921527
823.941909 0.9471
824.242453 0.949288
824.543107 0.9452
824.843871 0.956625
825.144744 0.962073
825.445727 0.952312
825.746819 0.942209
826.048022 0.947515
826.349334 0.954398
826.650757 0.957473
826.952289 0.961555
827.253931 0.950869
827.555684 0.930831
827.857546 0.93326
828.159518 0.937839
828.461601 0.939461
828.763794 0.941393
829.066097 0.933554
829.36851 0.941353
829.671034 0.944042
829.973668 0.950759
830.276412 0.948938
830.579267 0.945011
830.882232 0.949087
831.185308 0.956291
831.488494 0.955075
831.791791 0.951113
832.095199 0.941749
832.398717 0.938789
832.702346 0.954736
833.006086 0.960846
833.309936 0.956579
833.613897 0.957387
833.91797 0.957793
834.222153 0.955389
834.526447 0.960641
834.830852 0.964939
835.135368 0.964109
835.439995 0.964162
835.744733 0.963179
836.049583 0.960744
836.354543 0.962272
836.659615 0.965588
836.964798 0.965796
837.270093 0.965964
837.575499 0.96485
837.881016 0.96494
838.186645 0.967355
838.492385 0.96746
838.798236 0.966533
839.1042 0.967902
839.410274 0.968919
839.716461 0.968151
840.022759 0.968076
840.329169 0.968234
840.635691 0.967768
840.942324 0.967536
841.24907 0.967775
841.555927 0.968479
841.862896 0.968103
842.169977 0.968566
842.47717 0.969832
842.784475 0.970106
843.091893 0.969515
843.399422 0.969128
843.707064 0.969027
844.014817 0.968814
844.322683 0.969283
844.630662 0.969749
844.938753 0.970163
845.246956 0.970398
845.555271 0.970491
845.863699 0.970351
846.17224 0.970027
846.480893 0.970347
846.789658 0.9708
847.098536 0.970893
847.407527 0.970881
847.716631 0.970662
848.025847 0.970309
848.335176 0.970221
848.644618 0.970416
848.954173 0.970246
849.263841 0.970353
849.573622 0.970552
849.883515 0.97058
850.193522 0.970588
850.503642 0.970523
850.813875 0.970438
851.124221 0.970072
851.43468 0.969445
851.745253 0.969838
852.055939 0.970164
852.366738 0.970548
852.67765 0.970756
852.988676 0.970759
853.299816 0.970708
853.611069 0.970637
853.922435 0.970391
854.233915 0.970243
854.545509 0.970753
854.857216 0.970997
855.169037 0.971002
855.480972 0.970885
855.79302 0.970969
856.105182 0.971234
856.417459 0.97139
856.729849 0.971479
857.042353 0.971363
857.354971 0.971184
857.667703 0.971238
857.980549 0.971518
858.293509 0.971681
858.606584 0.971749
858.919772 0.971699
859.233075 0.971627
859.546492 0.971786
859.860024 0.971954
860.17367 0.972039
860.48743 0.972069
860.801304 0.97207
861.115294 0.972084
861.429397 0.972139
861.743616 0.972217
862.057949 0.97224
862.372396 0.972235
862.686958 0.972253
863.001635 0.97229
863.316427 0.972362
863.631334 0.97245
863.946355 0.972528
864.261491 0.972592
864.576743 0.972637
864.892109 0.972668
865.20759 0.972686
865.523187 0.972708
865.838898 0.972738
866.154725 0.972775
866.470667 0.972826
866.786724 0.972845
867.102897 0.972885
867.419184 0.972922
867.735587 0.972956
868.052106 0.973014
868.36874 0.973049
868.685489 0.973073
869.002354 0.973078
869.319335 0.973101
869.636431 0.973158
869.953643 0.973208
870.270971 0.973239
870.588414 0.97326
870.905973 0.973279
871.223648 0.973316
871.541439 0.973356
871.859346 0.973392
872.177369 0.973425
872.495507 0.973453
872.813762 0.973481
873.132133 0.973508
873.45062 0.973522
873.769223 0.973527
874.087943 0.973564
874.406778 0.973598
874.72573 0.973622
875.044799 0.973639
875.363983 0.973676
875.683284 0.973687
876.002702 0.973667
876.322236 0.973698
876.641887 0.973751
876.961654 0.973773
877.281538 0.973783
877.601538 0.973821
877.921656 0.973806
878.24189 0.973736
878.56224 0.973758
878.882708 0.973808
879.203293 0.973891
879.523994 0.973927
879.844813 0.973906
880.165748 0.973776
880.486801 0.973736
880.807971 0.973883
881.129258 0.973881
881.450662 0.973777
881.772183 0.973829
882.093822 0.973675
882.415577 0.973645
882.737451 0.973964
883.059441 0.974004
883.38155 0.973747
883.703775 0.973745
884.026118 0.97395
884.348579 0.974157
884.671157 0.974175
884.993853 0.974028
885.316667 0.973892
885.639599 0.973372
885.962648 0.972679
886.285815 0.973236
886.6091 0.973766
886.932503 0.97364
887.256024 0.973877
887.579663 0.974083
887.90342 0.973416
888.227295 0.972463
888.551288 0.973219
888.875399 0.974186
889.199629 0.974365
889.523977 0.973957
889.848443 0.973266
890.173027 0.973235
890.49773 0.973919
890.822552 0.974097
891.147491 0.973972
891.47255 0.973791
891.797727 0.972864
892.123022 0.971947
892.448436 0.972758
892.773969 0.971503
893.099621 0.96794
893.425391 0.96643
893.751281 0.967172
894.077289 0.967915
894.403416 0.96445
894.729662 0.962012
895.056027 0.95701
895.382511 0.948341
895.709114 0.942124
896.035836 0.944156
896.362678 0.93321
896.689638 0.926122
897.016718 0.929956
897.343918 0.924063
897.671236 0.932236
897.998674 0.939751
898.326232 0.930566
898.653908 0.916794
898.981705 0.86361
899.309621 0.85611
899.637656 0.920059
899.965812 0.938459
900.294087 0.905285
900.622481 0.901339
900.950996 0.915253
901.27963 0.926128
901.608384 0.92264
901.937258 0.907046
902.266253 0.924677
902.595367 0.91864
902.924601 0.911437
903.253955 0.934027
903.583429 0.959696
903.913024 0.968029
904.242739 0.96156
904.572574 0.955839
904.902529 0.960681
905.232605 0.95926
905.562801 0.953973
905.893117 0.957065
906.223554 0.948721
906.554112 0.942978
906.88479 0.940088
907.215589 0.910745
907.546508 0.901483
907.877548 0.922986
908.208709 0.917412
908.539991 0.912897
908.871393 0.909442
909.202917 0.927092
909.534561 0.93586
909.866326 0.928923
910.198213 0.917009
910.53022 0.926599
910.862349 0.921862
911.194598 0.937711
911.526969 0.953904
911.859461 0.936323
912.192074 0.918138
912.524809 0.93963
912.857665 0.935118
913.190642 0.903699
913.523741 0.896917
913.856962 0.893354
914.190304 0.930177
914.523767 0.95509
914.857352 0.954859
915.191059 0.93208
915.524888 0.89418
915.858838 0.889053
916.19291 0.925413
916.527104 0.952597
916.86142 0.954859
917.195858 0.931602
917.530418 0.902824
917.8651 0.908575
918.199904 0.934782
918.53483 0.940951
918.869878 0.945862
919.205049 0.95592
919.540341 0.948548
919.875757 0.940592
920.211294 0.957427
920.546954 0.966242
920.882736 0.960862
921.218641 0.957763
921.554668 0.949054
921.890818 0.946402
922.22709 0.960492
922.563485 0.964715
922.900003 0.959344
923.236643 0.956374
923.573407 0.954715
923.910293 0.953036
924.247302 0.951921
924.584434 0.949885
924.921689 0.949016
925.259067 0.951445
925.596568 0.959603
925.934192 0.960581
926.271939 0.953816
926.60981 0.958574
926.947803 0.964125
927.28592 0.95824
927.624161 0.944535
927.962525 0.927564
928.301012 0.910376
928.639622 0.909788
928.978356 0.915963
929.317214 0.911289
929.656195 0.889855
929.9953 0.871847
930.334529 0.858898
930.673881 0.853582
931.013357 0.827895
931.352957 0.804271
931.692681 0.763571
932.032529 0.720406
932.372501 0.733472
932.712597 0.711478
933.052816 0.76612
933.39316 0.764837
933.733628 0.672478
934.074221 0.649632
934.414937 0.628854
934.755778 0.632113
935.096743 0.762869
935.437832 0.766215
935.779046 0.665159
936.120385 0.65856
936.461847 0.747009
936.803435 0.730505
937.145147 0.701828
937.486983 0.715454
937.828945 0.749681
938.171031 0.713135
938.513242 0.701509
938.855577 0.764518
939.198038 0.864569
939.540623 0.910324
939.883334 0.901526
940.226169 0.862255
940.56913 0.857717
940.912215 0.85397
941.255426 0.826468
941.598762 0.84441
941.942223 0.844808
942.285809 0.854607
942.629521 0.803251
942.973358 0.691672
943.317321 0.760882
943.661409 0.83716
944.005622 0.74803
944.349961 0.671566
944.694426 0.743853
945.039017 0.846114
945.383733 0.835289
945.728574 0.765069
946.073542 0.756536
946.418635 0.748234
946.763855 0.795302
947.1092 0.822749
947.454671 0.841337
947.800268 0.807994
948.145991 0.767206
948.491841 0.759723
948.837816 0.842056
949.183918 0.865513
949.530146 0.782091
949.8765 0.727512
950.222981 0.725937
950.569588 0.804727
950.916321 0.891227
951.263181 0.91385
951.610167 0.866487
951.95728 0.785922
952.30452 0.749969
952.651886 0.761146
952.999379 0.813803
953.346999 0.861817
953.694745 0.871183
954.042618 0.869351
954.390619 0.834837
954.738746 0.792965
955.087 0.839485
955.435381 0.848902
955.783889 0.81445
956.132525 0.818222
956.481287 0.816555
956.830177 0.800029
957.179194 0.849238
957.528338 0.895938
957.87761 0.886583
958.227009 0.849796
958.576536 0.871509
958.92619 0.858195
959.275971 0.79988
959.62588 0.814908
959.975917 0.868292
960.326082 0.888658
960.676374 0.877055
961.026794 0.887822
961.377342 0.897892
961.728017 0.890904
962.078821 0.874711
962.429752 0.842049
962.780812 0.863518
963.132 0.917991
963.483315 0.924931
963.834759 0.883094
964.186331 0.883339
964.538031 0.898124
964.88986 0.881798
965.241817 0.906243
965.593902 0.92471
965.946116 0.923892
966.298458 0.901425
966.650929 0.886462
967.003528 0.908328
967.356256 0.926842
967.709113 0.953459
968.062098 0.951456
968.415212 0.930146
968.768455 0.947135
969.121826 0.962713
969.475327 0.96277
969.828956 0.9612
970.182715 0.951192
970.536602 0.945636
970.890619 0.957514
971.244765 0.960915
971.59904 0.954523
971.953444 0.946574
972.307977 0.948933
972.66264 0.943538
973.017432 0.950472
973.372354 0.947029
973.727405 0.928511
974.082585 0.923653
974.437895 0.930681
974.793335 0.929152
975.148904 0.923187
975.504604 0.928215
975.860432 0.932019
976.216391 0.929324
976.572479 0.929729
976.928698 0.948459
977.285046 0.961421
977.641524 0.958704
977.998132 0.947549
978.354871 0.937842
978.711739 0.951387
979.068738 0.951518
979.425867 0.939211
979.783126 0.943746
980.140515 0.946082
980.498035 0.946151
980.855685 0.963027
981.213466 0.971344
981.571377 0.968061
981.929419 0.966237
982.287591 0.964927
982.645894 0.960354
983.004328 0.961721
983.362892 0.966303
983.721587 0.972838
984.080413 0.974635
984.43937 0.97086
984.798458 0.967269
985.157677 0.966641
985.517027 0.972746
985.876508 0.976889
986.23612 0.978411
986.595863 0.978366
986.955737 0.976396
987.315743 0.974318
987.67588 0.973627
988.036149 0.976334
988.396548 0.978608
988.75708 0.979194
989.117743 0.979219
989.478537 0.978567
989.839463 0.976923
990.20052 0.976229
990.56171 0.977967
990.923031 0.978837
991.284484 0.978856
991.646068 0.979358
992.007785 0.979572
992.369634 0.978847
992.731614 0.977794
993.093727 0.977583
993.455971 0.978791
993.818348 0.979607
994.180857 0.979817
994.543498 0.979946
994.906272 0.980105
995.269178 0.980069
995.632216 0.979965
995.995386 0.979904
996.358689 0.980157
996.722125 0.98018
997.085693 0.980005
997.449394 0.980058
997.813227 0.979985
998.177194 0.980112
998.541292 0.980179
998.905524 0.980245
999.269889 0.980003
999.634386 0.979653
999.999017 0.979804
1000.36378 0.980084
1000.72868 0.980483
1001.09371 0.980309
1001.45887 0.979011
1001.82416 0.977901
1002.18959 0.978475
1002.55516 0.97911
1002.92085 0.980094
1003.28668 0.980691
1003.65264 0.98036
1004.01874 0.979657
1004.38497 0.979845
1004.75133 0.980414
1005.11783 0.980283
1005.48446 0.980063
1005.85123 0.980442
1006.21812 0.980555
1006.58516 0.980562
1006.95232 0.980656
1007.31962 0.980552
1007.68705 0.980258
1008.05462 0.979886
1008.42232 0.980196
1008.79016 0.980134
1009.15813 0.979027
1009.52623 0.978414
1009.89447 0.97919
1010.26285 0.98009
1010.63135 0.980662
1011 0.980806
1011.36877 0.98076
1011.73768 0.980398
1012.10673 0.980154
1012.47591 0.980712
1012.84522 0.980967
1013.21467 0.980908
1013.58426 0.981096
1013.95397 0.98102
1014.32383 0.980625
1014.69382 0.980645
1015.06394 0.98079
1015.4342 0.980663
1015.80459 0.981004
1016.17512 0.9813
1016.54579 0.981178
1016.91658 0.980928
1017.28752 0.980961
1017.65859 0.98099
1018.02979 0.981212
1018.40113 0.981344
1018.77261 0.981211
1019.14422 0.980605
1019.51597 0.979947
1019.88785 0.980654
1020.25987 0.981166
1020.63202 0.981269
1021.00431 0.981343
1021.37674 0.98111
1021.7493 0.980884
1022.122 0.981213
1022.49483 0.981192
1022.8678 0.980849
1023.2409 0.980885
1023.61414 0.98027
1023.98752 0.979821
1024.36104 0.980824
1024.73469 0.981481
1025.10847 0.981469
1025.48239 0.981345
1025.85645 0.981178
1026.23065 0.981255
1026.60498 0.98151
1026.97945 0.98143
1027.35405 0.980984
1027.7288 0.980882
1028.10367 0.981188
1028.47869 0.98122
1028.85384 0.981371
1029.22913 0.981566
1029.60455 0.981555
1029.98012 0.981565
1030.35582 0.981678
1030.73165 0.981688
1031.10763 0.981552
1031.48374 0.981481
1031.85999 0.981639
1032.23637 0.981767
1032.61289 0.981787
1032.98955 0.981724
1033.36635 0.981633
1033.74328 0.981691
1034.12036 0.981776
1034.49757 0.981798
1034.87491 0.9818
1035.2524 0.981797
1035.63002 0.981759
1036.00778 0.981708
1036.38568 0.981679
1036.76372 0.981611
1037.14189 0.981564
1037.5202 0.981581
1037.89865 0.981656
1038.27724 0.98171
1038.65596 0.981686
1039.03483 0.98167
1039.41383 0.981667
1039.79297 0.98165
1040.17225 0.981655
1040.55167 0.981668
1040.93122 0.981653
1041.31092 0.981638
1041.69075 0.981663
1042.07072 0.981662
1042.45083 0.981639
1042.83108 0.98164
1043.21147 0.981636
1043.59199 0.981623
1043.97266 0.981601
1044.35346 0.981575
1044.7344 0.981541
1045.11548 0.981502
1045.4967 0.981459
1045.87806 0.981438
1046.25956 0.981413
1046.6412 0.981375
1047.02298 0.981327
1047.40489 0.981279
1047.78695 0.981239
1048.16914 0.981186
1048.55148 0.981066
1048.93395 0.980774
1049.31656 0.980403
1049.69932 0.980273
1050.08221 0.980383
1050.46524 0.980525
1050.84841 0.980529
1051.23172 0.980365
1051.61518 0.980149
1051.99877 0.980007
1052.3825 0.979927
1052.76637 0.97981
1053.15038 0.9797
1053.53453 0.979563
1053.91882 0.979431
1054.30325 0.979268
1054.68782 0.979059
1055.07254 0.978837
1055.45739 0.978607
1055.84238 0.978347
1056.22751 0.978081
1056.61279 0.977797
1056.9982 0.977489
1057.38376 0.977189
1057.76945 0.976885
1058.15529 0.976564
1058.54127 0.976255
1058.92738 0.975973
1059.31364 0.975781
1059.70004 0.975594
1060.08658 0.975404
1060.47326 0.975285
1060.86008 0.97514
1061.24705 0.974965
1061.63415 0.974869
1062.0214 0.974654
1062.40878 0.974298
1062.79631 0.974092
1063.18398 0.973911
1063.57179 0.973658
1063.95975 0.97345
1064.34784 0.973121
1064.73608 0.972772
1065.12445 0.972758
1065.51297 0.972761
1065.90163 0.97276
1066.29043 0.97292
1066.67938 0.973047
1067.06847 0.972981
1067.45769 0.972879
1067.84706 0.972974
1068.23658 0.973557
1068.62623 0.974298
1069.01603 0.974803
1069.40596 0.974938
1069.79604 0.97543
1070.18627 0.976003
1070.57663 0.9769
1070.96714 0.977599
1071.35779 0.977864
1071.74858 0.977922
1072.13952 0.977869
1072.5306 0.977737
1072.92182 0.978588
1073.31318 0.979579
1073.70468 0.979989
1074.09633 0.979246
1074.48812 0.977629
1074.88006 0.977926
1075.27214 0.979948
1075.66436 0.981063
1076.05672 0.981225
1076.44923 0.981141
1076.84188 0.981054
1077.23467 0.978913
1077.62761 0.976519
1078.02069 0.978835
1078.41391 0.980996
1078.80727 0.981994
1079.20078 0.982205
1079.59444 0.981465
1079.98823 0.97924
1080.38218 0.976656
1080.77626 0.978042
1081.17049 0.979332
1081.56486 0.978929
1081.95938 0.980287
1082.35403 0.982166
1082.74884 0.982539
1083.14379 0.979205
1083.53888 0.974693
1083.93411 0.977579
1084.32949 0.980488
1084.72502 0.980643
1085.12069 0.980775
1085.5165 0.978631
1085.91246 0.971377
1086.30856 0.967147
1086.7048 0.973835
1087.10119 0.978335
1087.49773 0.980806
1087.89441 0.981649
1088.29123 0.981621
1088.6882 0.979558
1089.08532 0.976729
1089.48258 0.977017
1089.87998 0.976004
1090.27753 0.971206
1090.67522 0.974945
1091.07306 0.980974
1091.47105 0.982953
1091.86917 0.981539
1092.26745 0.971157
1092.66587 0.958914
1093.06443 0.969514
1093.46314 0.978041
1093.862 0.978716
1094.261 0.977447
1094.66015 0.972459
1095.05944 0.970486
1095.45888 0.970155
1095.85846 0.964452
1096.25819 0.969006
1096.65807 0.977847
1097.05809 0.979447
1097.45825 0.972506
1097.85857 0.966436
1098.25903 0.97065
1098.65963 0.970857
1099.06038 0.966405
1099.46128 0.959611
1099.86232 0.952845
1100.26351 0.961872
1100.66485 0.962046
1101.06633 0.959848
1101.46796 0.965049
1101.86974 0.958745
1102.27166 0.954041
1102.67373 0.953035
1103.07594 0.953976
1103.47831 0.960349
1103.88082 0.957271
1104.28347 0.943529
1104.68627 0.954656
1105.08922 0.96249
1105.49232 0.953034
1105.89556 0.945228
1106.29895 0.936881
1106.70249 0.94606
1107.10618 0.964309
1107.51001 0.960007
1107.91399 0.936561
1108.31812 0.923671
1108.72239 0.93396
1109.12681 0.95045
1109.53138 0.952548
1109.9361 0.950339
1110.34096 0.927671
1110.74598 0.885238
1111.15114 0.884655
1111.55644 0.898046
1111.9619 0.930013
1112.3675 0.933777
1112.77325 0.885222
1113.17915 0.810911
1113.5852 0.822043
1113.9914 0.876512
1114.39774 0.912217
1114.80423 0.866408
1115.21087 0.784203
1115.61766 0.803777
1116.0246 0.773604
1116.43168 0.641974
1116.83892 0.642415
1117.2463 0.731071
1117.65383 0.797204
1118.06151 0.822349
1118.46934 0.752558
1118.87732 0.686204
1119.28544 0.700097
1119.69372 0.763279
1120.10214 0.747779
1120.51071 0.741384
1120.91943 0.786422
1121.32831 0.760585
1121.73733 0.715346
1122.14649 0.588989
1122.55581 0.535251
1122.96528 0.655992
1123.3749 0.703275
1123.78466 0.630415
1124.19458 0.75061
1124.60465 0.818629
1125.01486 0.708687
1125.42523 0.548881
1125.83574 0.573812
1126.2464 0.664675
1126.65722 0.764931
1127.06818 0.800435
1127.4793 0.699299
1127.89056 0.658654
1128.30197 0.743529
1128.71354 0.745163
1129.12525 0.688863
1129.53711 0.67836
1129.94913 0.686508
1130.36129 0.751477
1130.77361 0.860051
1131.18607 0.903143
1131.59869 0.8813
1132.01146 0.856214
1132.42437 0.824034
1132.83744 0.807538
1133.25066 0.719622
1133.66403 0.601484
1134.07755 0.527394
1134.49122 0.423255
1134.90504 0.38783
1135.31901 0.55593
1135.73313 0.701729
1136.14741 0.701809
1136.56183 0.817324
1136.97641 0.901526
1137.39114 0.875942
1137.80602 0.833085
1138.22105 0.823443
1138.63623 0.806561
1139.05156 0.881858
1139.46705 0.884338
1139.88268 0.817135
1140.29847 0.834693
1140.71441 0.819794
1141.1305 0.810183
1141.54675 0.816456
1141.96314 0.854622
1142.37969 0.859781
1142.79639 0.880061
1143.21324 0.884485
1143.63024 0.830566
1144.04739 0.766749
1144.4647 0.690911
1144.88216 0.701478
1145.29977 0.751014
1145.71754 0.786512
1146.13545 0.742535
