# Obtained using Skycalc tool from ESO webpage
# Water vapour content 2.5 mm
Wave[nm] Transmission[no-units]
1379.68671 0.432738
1380.37672 0.0181412
1381.06708 0.0417704
1381.75779 0.187932
1382.44884 0.0350325
1383.14024 0.0641076
1383.83198 0.0563249
1384.52407 0.198561
1385.2165 0.0413266
1385.90929 0.208998
1386.60241 0.237991
1387.29589 0.355974
1387.98971 0.0175367
1388.68388 0.268994
1389.37839 0.53885
1390.07326 0.304028
1390.76847 0.302533
1391.46403 0.482779
1392.15993 0.103279
1392.85619 0.154189
1393.55279 0.414517
1394.24974 0.30537
1394.94704 0.0259798
1395.64469 0.0305781
1396.34268 0.0566382
1397.04103 0.203754
1397.73972 0.600409
1398.43877 0.411376
1399.13816 0.381116
1399.83791 0.0691625
1400.538 0.0255754
1401.23844 0.0541778
1401.93924 0.281867
1402.64038 0.570083
1403.34188 0.412836
1404.04373 0.19026
1404.74592 0.0624872
1405.44847 0.254823
1406.15137 0.544348
1406.85462 0.104863
1407.55823 0.22556
1408.26218 0.479121
1408.96649 0.238124
1409.67115 0.0809096
1410.37616 0.360042
1411.08152 0.434561
1411.78724 0.51402
1412.49331 0.341651
1413.19973 0.680883
1413.90651 0.253027
1414.61364 0.116519
1415.32112 0.315565
1416.02896 0.653614
1416.73715 0.588658
1417.4457 0.440796
1418.1546 0.604387
1418.86385 0.221851
1419.57346 0.225697
1420.28343 0.389221
1420.99375 0.503953
1421.70442 0.616764
1422.41545 0.641604
1423.12684 0.340799
1423.83858 0.298115
1424.55068 0.797949
1425.26313 0.535893
1425.97594 0.492627
1426.68911 0.737982
1427.40263 0.451361
1428.11651 0.389211
1428.83074 0.42586
1429.54534 0.739382
1430.26029 0.754274
1430.9756 0.528969
1431.69127 0.307346
1432.40729 0.289495
1433.12367 0.668567
1433.84041 0.57384
1434.55751 0.427649
1435.27497 0.64783
1435.99279 0.577934
1436.71096 0.653866
1437.4295 0.316854
1438.14839 0.50396
1438.86765 0.687025
1439.58726 0.445529
1440.30724 0.667302
1441.02757 0.661855
1441.74826 0.536048
1442.46932 0.64262
1443.19073 0.555705
1443.91251 0.763168
1444.63464 0.686082
1445.35714 0.376763
1446.08 0.43297
1446.80322 0.643662
1447.52681 0.771686
1448.25075 0.807493
1448.97506 0.800675
1449.69972 0.736405
1450.42476 0.264104
1451.15015 0.428163
1451.87591 0.717479
1452.60203 0.73257
1453.32851 0.782557
1454.05535 0.88492
1454.78256 0.837908
1455.51014 0.606497
1456.23807 0.836128
1456.96637 0.826526
1457.69504 0.762318
1458.42407 0.907839
1459.15346 0.90731
1459.88322 0.854158
1460.61335 0.67629
1461.34384 0.710713
1462.07469 0.889055
1462.80591 0.731498
1463.5375 0.673199
1464.26945 0.90854
1465.00177 0.615449
1465.73445 0.747918
1466.4675 0.643072
1467.20092 0.665054
1467.9347 0.738697
1468.66885 0.888983
1469.40337 0.543462
1470.13826 0.795403
1470.87351 0.339417
1471.60913 0.744959
1472.34512 0.490428
1473.08148 0.793364
1473.8182 0.702231
1474.55529 0.927423
1475.29276 0.916753
1476.03059 0.643692
1476.76879 0.678134
1477.50736 0.748058
1478.24629 0.723863
1478.9856 0.867372
1479.72528 0.727465
1480.46533 0.520354
1481.20575 0.939744
1481.94653 0.582374
1482.68769 0.933247
1483.42922 0.873504
1484.17112 0.745724
1484.91339 0.844705
1485.65603 0.865997
1486.39905 0.69049
1487.14243 0.799688
1487.88619 0.801135
1488.63032 0.883126
1489.37482 0.803595
1490.11969 0.946602
1490.86494 0.968645
1491.61056 0.791022
1492.35655 0.901108
1493.10292 0.899511
1493.84965 0.929661
1494.59677 0.913072
1495.34425 0.909477
1496.09211 0.895755
1496.84034 0.888805
1497.58895 0.952434
1498.33793 0.890812
1499.08729 0.946826
1499.83702 0.949186
1500.58713 0.971003
1501.33761 0.977419
1502.08846 0.941435
1502.8397 0.924209
1503.5913 0.901849
1504.34329 0.897492
1505.09565 0.915933
1505.84838 0.974623
1506.60149 0.988002
1507.35498 0.961821
1508.10885 0.955743
1508.86309 0.874393
1509.61771 0.989475
1510.37271 0.972955
1511.12809 0.973359
1511.88384 0.986719
1512.63997 0.954573
1513.39648 0.968081
1514.15337 0.954589
1514.91063 0.978078
1515.66828 0.987254
1516.4263 0.96307
1517.1847 0.968228
1517.94349 0.970038
1518.70265 0.964112
1519.46219 0.969398
1520.22211 0.976817
1520.98241 0.991053
1521.74309 0.979668
1522.50415 0.990548
1523.2656 0.986258
1524.02742 0.989912
1524.78962 0.976924
1525.55221 0.980729
1526.31518 0.984932
1527.07852 0.97459
1527.84225 0.988669
1528.60637 0.983947
1529.37086 0.986862
1530.13574 0.983213
1530.901 0.987247
1531.66664 0.980282
1532.43266 0.987285
1533.19907 0.984012
